"probe_id","gsym","entrez_id"
"207934_at","RFPL1","5988"
"207935_s_at","KRT13","3860"
"207936_x_at","RFPL3","10738"
"207937_x_at","FGFR1","2260"
"207938_at","PI15","51050"
"207939_x_at","RNPS1","10921"
"207940_x_at","CNR1","1268"
"207941_s_at","RBM39","9584"
"207943_x_at","PLAGL1","5325"
"207944_at","OCM","4951"
"207945_s_at","CSNK1D","1453"
"207946_at",NA,NA
"207949_s_at","ICA1","3382"
"207950_s_at","ANK3","288"
"207951_at","CSN2","1447"
"207952_at","IL5","3567"
"207953_at","AD7C-NTP","27308"
"207954_at","GATA2","2624"
"207955_at","CCL27","10850"
"207956_x_at","APRIN","23047"
"207957_s_at","PRKCB1","5579"
"207958_at","UGT2A1","10941"
"207959_s_at","DNAH9","1770"
"207960_at",NA,NA
"207961_x_at","MYH11","4629"
"207962_at","CAPN11","11131"
"207963_at","C6orf54","26236"
"207964_x_at","IFNA4","3441"
"207965_at","NEUROG3","50674"
"207966_s_at","GLG1 ","2734 "
"207967_at","VPS45","11311"
"207968_s_at","MEF2C","4208"
"207969_x_at","ACRV1","56"
"207971_s_at","CEP68","23177"
"207972_at","GLRA1","2741"
"207973_x_at","ACRV1","56"
"207974_s_at","SKP1A","6500"
"207976_at","KLHL18","23276"
"207977_s_at","DPT","1805"
"207978_s_at","NR4A3","8013"
"207979_s_at","CD8B","926"
"207980_s_at","CITED2","10370"
"207981_s_at","ESRRG","2104"
"207982_at","HIST1H1T","3010"
"207983_s_at","STAG2","10735"
"207984_s_at","MPP2","4355"
"207985_at","ENO1B","26237"
"207986_x_at","CYB561","1534"
"207987_s_at","GNRH1","2796"
"207988_s_at","ARPC2","10109"
"207989_at",NA,NA
"207990_x_at","ACRV1","56"
"207991_x_at","ACRV1","56"
"207992_s_at","AMPD3","272"
"207993_s_at","CHP","11261"
"207994_s_at","OPRM1","4988"
"207995_s_at","CLEC4M","10332"
"207996_s_at","C18orf1","753"
"207998_s_at","CACNA1D","776"
"207999_s_at","ADARB1","104"
"208000_at","GML","2765"
"208002_s_at","ACOT7","11332"
"208003_s_at","NFAT5","10725"
"208004_at","PROL1","58503"
"208005_at","NTN1","9423"
"208006_at","FOXI1","2299"
"208007_at",NA,NA
"208008_at","DKFZP434O047","26083"
"208009_s_at","ARHGEF16","27237"
"208010_s_at","PTPN22","26191"
"208011_at","PTPN22","26191"
"208012_x_at","SP110","3431"
"208013_s_at","ACRV1","56"
"208014_x_at","AD7C-NTP","27308"
"208015_at","SMAD1","4086"
"208016_s_at","AGTR1","185"
"208017_s_at","MCF2","4168"
"208018_s_at","HCK","3055"
"208019_at",NA,NA
"208020_s_at","CACNA1C","775"
"208021_s_at","RFC1","5981"
"208022_s_at","CDC14B","8555"
"208023_at","TNFRSF4","7293"
"208024_s_at","DGCR6 ","8214 "
"208025_s_at","HMGA2","8091"
"208026_at","HIST1H4F","8361"
"208027_s_at","TLL2","7093"
"208028_s_at","GPX5","2880"
"208029_s_at","LAPTM4B","55353"
"208030_s_at","ADD1","118"
"208031_s_at","RFX2","5990"
"208032_s_at","GRIA3","2892"
"208033_s_at","ATBF1","463"
"208034_s_at","PROZ","8858"
"208035_at","GRM6","2916"
"208036_at","OPN1SW","611"
"208037_s_at","MADCAM1","8174"
"208038_at","IL1RL2","8808"
"208039_at",NA,NA
"208040_s_at","MYBPC3","4607"
"208041_at","GRK1","6011"
"208042_at","AGGF1","55109"
"208043_at",NA,NA
"208044_s_at","PPARD","5467"
"208045_at","SPAR","9981"
"208046_at","HIST1H4A","8359"
"208047_s_at","NAB1","4664"
"208048_at","TACR1","6869"
"208049_s_at","TACR1","6869"
"208050_s_at","CASP2","835"
"208051_s_at","PAIP1","10605"
"208052_x_at","CEACAM3","1084"
"208053_at","GUCY2F","2986"
"208054_at","HERC4","26091"
"208055_s_at","HERC4","26091"
"208056_s_at","CBFA2T3","863"
"208057_s_at","GLI2","2736"
"208058_s_at","MGAT3","4248"
"208059_at","CCR8","1237"
"208060_at","PAX7","5081"
"208061_at",NA,NA
"208062_s_at","NRG2","9542"
"208063_s_at","CAPN9","10753"
"208064_s_at","ST8SIA3","51046"
"208065_at","ST8SIA3","51046"
"208066_s_at","GTF2B","2959"
"208067_x_at","UTY","7404"
"208068_x_at","CSH1 ","1442 "
"208069_x_at","CSH1 ","1442 "
"208070_s_at","REV3L","5980"
"208071_s_at","LAIR1","3903"
"208072_s_at","DGKD","8527"
"208073_x_at","TTC3","7267"
"208074_s_at","AP2S1","1175"
"208075_s_at","CCL7","6354"
"208076_at","HIST1H4D","8360"
"208077_at","C9orf38","29044"
"208078_s_at","SNF1LK","150094"
"208079_s_at","AURKA","6790"
"208080_at","AURKA","6790"
"208081_s_at","ZNF442","79973"
"208082_x_at",NA,NA
"208083_s_at","ITGB6","3694"
"208084_at","ITGB6","3694"
"208085_s_at","ARHGAP6","395"
"208086_s_at","DMD","1756"
"208087_s_at","ZBP1","81030"
"208088_s_at","CFHR5","81494"
"208089_s_at","TDRD3","81550"
"208090_s_at","AIRE","326"
"208091_s_at","ECOP","81552"
"208092_s_at","FAM49A","81553"
"208093_s_at","NDEL1","81565"
"208094_s_at","CCDC130","81576"
"208095_s_at","SRP72","6731"
"208096_s_at","COL21A1","81578"
"208097_s_at","TXNDC1","81542"
"208098_at","OR5V1 ","442192 "
"208099_x_at","TTLL5","23093"
"208100_x_at","SEMA6C","10500"
"208101_s_at","URM1","81605"
"208102_s_at","PSD","5662"
"208103_s_at","ANP32E","81611"
"208104_s_at","TSC22D4","81628"
"208105_at","GIPR","2696"
"208106_x_at","PSG6","5675"
"208107_s_at","LOC81691","81691"
"208108_s_at","AVPR2","554"
"208109_s_at","C15orf5","81698"
"208110_x_at","MED25","81857"
"208111_at","AVPR2","554"
"208112_x_at","EHD1","10938"
"208113_x_at","PABPC3","5042"
"208114_s_at","ISG20L2","81875"
"208115_x_at","C10orf137","26098"
"208116_s_at","MAN1A1","4121"
"208117_s_at","LAS1L","81887"
"208118_x_at","LAT1-3TM ","387254 "
"208119_s_at","ZNF93","81931"
"208120_x_at","FKSG49 ","400949 "
"208121_s_at","PTPRO","5800"
"208122_x_at","KIR2DS3","3808"
"208123_at","KCNB2","9312"
"208124_s_at","SEMA4F","10505"
"208126_s_at","CYP2C18","1562"
"208127_s_at","SOCS5","9655"
"208128_x_at","KIF25","3834"
"208129_x_at","RUNX1","861"
"208130_s_at","TBXAS1","6916"
"208131_s_at","PTGIS","5740"
"208132_x_at","BAT2","7916"
"208133_at","RFC1","5981"
"208134_x_at","PSG2","5670"
"208135_at","TCF2","6928"
"208136_s_at","MGC3771","81854"
"208137_x_at","ZNF611 ","731901 "
"208138_at","GAST","2520"
"208139_s_at",NA,NA
"208140_s_at","LRRC48","83450"
"208141_s_at","DOHH","83475"
"208142_at","FAM12A","10876"
"208143_s_at","FAM12A","10876"
"208144_s_at",NA,NA
"208145_at","FKBP1A","2280"
"208146_s_at","CPVL","54504"
"208147_s_at","CYP2C8","1558"
"208148_at","MYH4","4622"
"208149_x_at","DDX11","1663"
"208151_x_at","DDX17","10521"
"208152_s_at","DDX21","9188"
"208153_s_at","FAT2","2196"
"208154_at","LOC51336","51336"
"208155_x_at","GAGE1 ","2543 "
"208156_x_at","EPPK1","83481"
"208157_at","SIM2","6493"
"208158_s_at","OSBPL1A","114876"
"208159_x_at","DDX11","1663"
"208160_at","FLJ10232","55099"
"208161_s_at","ABCC3","8714"
"208162_s_at","FLJ10232","55099"
"208163_s_at","OSBPL7","114881"
"208164_s_at","IL9R ","3581 "
"208165_s_at","PRSS16","10279"
"208166_at","MMP16","4325"
"208167_s_at","MMP16","4325"
"208168_s_at","CHIT1","1118"
"208169_s_at","PTGER3","5733"
"208170_s_at","TRIM31","11074"
"208172_s_at","KCNB2","9312"
"208173_at","IFNB1","3456"
"208174_x_at","ZRSR2","8233"
"208175_s_at","DMP1","1758"
"208176_at","DUX1","26584"
"208177_at","SLC34A1","6569"
"208178_x_at","TRIO","7204"
"208179_x_at","KIR2DL3","3804"
"208180_s_at","HIST1H4H","8365"
"208181_at","HIST1H4H","8365"
"208182_x_at","IFNA14","3448"
"208183_at","TACR3","6870"
"208184_s_at","TMEM1","7109"
"208185_x_at",NA,NA
"208186_s_at","LIPE","3991"
"208187_s_at",NA,NA
"208188_at","KRT9","3857"
"208189_s_at","MYO7A","4647"
"208190_s_at","LSR","51599"
"208191_x_at","PSG4","5672"
"208192_at",NA,NA
"208193_at","IL9","3578"
"208194_s_at","STAM2","10254"
"208195_at","TTN","7273"
"208196_x_at","NFATC1","4772"
"208198_x_at","KIR2DS1","3806"
"208199_s_at","ZFP161","7541"
"208200_at","IL1A","3552"
"208201_at","DUX4 ","22947 "
"208202_s_at","PHF15","23338"
"208203_x_at","KIR2DS5","3810"
"208204_s_at","CAV3","859"
"208205_at","PCDHA9","9752"
"208206_s_at","RASGRP2","10235"
"208207_at",NA,NA
"208208_at","MYH13","8735"
"208209_s_at","C4BPB","725"
"208210_at","MAS1","4142"
"208211_s_at","ALK","238"
"208212_s_at","ALK","238"
"208213_s_at","KCNAB1","7881"
"208214_at","ADRB1","153"
"208215_x_at","DRD4","1815"
"208216_at","DLX4","1748"
"208217_at","GABRR2","2570"
"208218_s_at","ACVR1B","91"
"208219_at","ACVR1B","91"
"208220_x_at","AMELY","266"
"208221_s_at","SLIT1","6585"
"208222_at","ACVR1B","91"
"208223_s_at","ACVR1B","91"
"208224_at","HOXB1","3211"
"208225_at","FGFR2","2263"
"208226_x_at","ADAM22","53616"
"208227_x_at","ADAM22","53616"
"208228_s_at","FGFR2","2263"
"208229_at","FGFR2","2263"
"208230_s_at","NRG1","3084"
"208231_at","NRG1","3084"
"208232_x_at","NRG1","3084"
"208233_at","PDPN","10630"
"208234_x_at","FGFR2","2263"
"208235_x_at","GAGE7","2579"
"208237_x_at","ADAM22","53616"
"208238_x_at",NA,NA
"208239_at","FOXE1","2304"
"208240_s_at","FGF1","2246"
"208241_at","NRG1","3084"
"208242_at","RAX","30062"
"208243_s_at","CNR1","1268"
"208244_at","BMP3","651"
"208245_at","RAB9P1","9366"
"208246_x_at",NA,NA
"208247_at","C3orf51","711"
"208248_x_at","APLP2","334"
"208249_s_at","TGDS","23483"
"208250_s_at","DMBT1","1755"
"208251_at","KCNC4","3749"
"208252_s_at","CHST3","9469"
"208253_at","SIGLEC8","27181"
"208254_at","C15orf31","9593"
"208255_s_at","FKBP8","23770"
"208256_at","EFNA2","1943"
"208257_x_at","PSG1","5669"
"208258_s_at","GAS2L1","10634"
"208259_x_at","IFNA7","3444"
"208260_at","AVPR1B","553"
"208261_x_at","IFNA10","3446"
"208262_x_at","MEFV","4210"
"208263_at",NA,NA
"208264_s_at","EIF3S1","8669"
"208265_at","DKFZp547H025","56918"
"208266_at","C8orf17","56988"
"208267_at","TRPV5","56302"
"208268_at","ADAM28","10863"
"208269_s_at","ADAM28","10863"
"208270_s_at","RNPEP","6051"
"208271_at","PAPOLB","56903"
"208272_at","RANBP3","8498"
"208273_at","ZNF695","57116"
"208274_at","OCLM","10896"
"208275_x_at","UTF1","8433"
"208276_at",NA,NA
"208277_at","PITX3","5309"
"208278_s_at",NA,NA
"208279_s_at","CDRT1","374286"
"208280_at","CDRT1","374286"
"208281_x_at","DAZ1 ","1617 "
"208282_x_at","DAZ1 ","1617 "
"208283_at","GAGE1 ","2543 "
"208284_x_at","GGT1","2678"
"208285_at","OR7A5","26659"
"208286_x_at","POU5F1 ","5460 "
"208287_at","HCG9","10255"
"208288_at","ABCB11","8647"
"208289_s_at","EI24","9538"
"208290_s_at","EIF5","1983"
"208291_s_at","TH","7054"
"208292_at","BMP10","27302"
"208293_x_at","CSHL1","1444"
"208294_x_at","CSHL1","1444"
"208295_x_at","CSHL1","1444"
"208296_x_at","TNFAIP8","25816"
"208297_s_at","EVI5","7813"
"208298_at","EVI5","7813"
"208299_at","CACNA1I","8911"
"208300_at","PTPRH","5794"
"208301_at",NA,NA
"208302_at","HMHB1","57824"
"208303_s_at","CRLF2","64109"
"208304_at","CCR3","1232"
"208305_at","PGR","5241"
"208306_x_at","HLA-DRB1","3123"
"208307_at","RBMY1A1 ","159163 "
"208308_s_at","GPI","2821"
"208309_s_at","MALT1","10892"
"208310_s_at","C7orf28A ","221960 "
"208311_at","GPR50","9248"
"208312_s_at","PRAMEF1 ","65121 "
"208313_s_at","SF1","7536"
"208314_at","RRH","10692"
"208315_x_at","TRAF3","7187"
"208316_s_at","OCRL","4952"
"208317_at","XYLB","9942"
"208318_s_at","XYLB","9942"
"208319_s_at","RBM3","5935"
"208320_at","CABP1","9478"
"208321_s_at","CABP1","9478"
"208322_s_at","ST3GAL1","6482"
"208323_s_at","ANXA13","312"
"208324_at",NA,NA
"208325_s_at","AKAP13","11214"
"208327_at","CYP2A13","1553"
"208328_s_at","MEF2A","4205"
"208329_at","PBOV1","59351"
"208330_at","ALX4","60529"
"208331_at","BPY2 ","442867 "
"208332_at","PRY","9081"
"208333_at","LHX5","64211"
"208334_at","NDST4","64579"
"208335_s_at","DARC","2532"
"208336_s_at","GPSN2","9524"
"208337_s_at","NR5A2","2494"
"208338_at","P2RX3","5024"
"208339_at","XKRY ","353515 "
"208340_at","CASP4","837"
"208341_x_at","CSH2","1443"
"208342_x_at","CSH2","1443"
"208343_s_at","NR5A2","2494"
"208344_x_at","IFNA13","3447"
"208345_s_at","POU3F1","5453"
"208346_at","PPBPL2","10895"
"208347_at",NA,NA
"208348_s_at","CBLB","868"
"208349_at","TRPA1","8989"
"208350_at","CSN1S1","1446"
"208351_s_at","MAPK1","5594"
"208352_x_at","ANK1","286"
"208353_x_at","ANK1","286"
"208354_s_at","SLC12A3","6559"
"208356_x_at","CSH1","1442"
"208357_x_at","CSH1","1442"
"208358_s_at","UGT8","7368"
"208359_s_at","KCNJ4","3761"
"208360_s_at",NA,NA
"208361_s_at","POLR3D","661"
"208363_s_at","INPP4A","3631"
"208364_at","INPP4A","3631"
"208365_s_at","GRK4","2868"
"208366_at","PCDH11X","27328"
"208367_x_at","CYP3A4","1576"
"208368_s_at","BRCA2","675"
"208369_s_at","GCDH","2639"
"208370_s_at","DSCR1","1827"
"208371_s_at","RING1","6015"
"208372_s_at","LIMK1","3984"
"208373_s_at","P2RY6","5031"
"208374_s_at","CAPZA1","829"
"208375_at","IFNA1","3439"
"208376_at","CCR4","1233"
"208377_s_at","CACNA1F","778"
"208378_x_at","FGF5","2250"
"208379_x_at","NPY2R","4887"
"208380_at","LBX1","10660"
"208381_s_at","SGPL1","8879"
"208382_s_at","DMC1","11144"
"208383_s_at","PCK1","5105"
"208384_s_at","MID2","11043"
"208385_at","NR2E3","10002"
"208386_x_at","DMC1","11144"
"208387_s_at","MMP24","10893"
"208388_at","NR2E3","10002"
"208389_s_at","SLC1A2","6506"
"208390_s_at","GLP1R","2740"
"208391_s_at","GLP1R","2740"
"208392_x_at","SP110","3431"
"208393_s_at","RAD50","10111"
"208394_x_at","ESM1","11082"
"208395_s_at","URB1","9875"
"208396_s_at","PDE1A","5136"
"208397_x_at","KCNJ5","3762"
"208398_s_at","TBPL1","9519"
"208399_s_at","EDN3","1908"
"208400_at","GLP1R","2740"
"208401_s_at","GLP1R","2740"
"208402_at","IL17A","3605"
"208403_x_at","MAX","4149"
"208404_x_at","KCNJ5","3762"
"208405_s_at","CD164","8763"
"208406_s_at","GRAP2","9402"
"208407_s_at","CTNND1","1500"
"208408_at","PTN","5764"
"208409_at","SLC14A2","8170"
"208410_x_at","AMELX","265"
"208411_x_at","PPEF2","5470"
"208412_s_at","RARB","5915"
"208413_at","RARB","5915"
"208414_s_at","HOXB3","3213"
"208415_x_at","ING1","3621"
"208416_s_at","SPTB","6710"
"208417_at","FGF6","2251"
"208420_x_at","SUPT6H","6830"
"208421_at",NA,NA
"208422_at","MSR1","4481"
"208423_s_at","MSR1","4481"
"208424_s_at","CIAPIN1","57019"
"208425_s_at","TANC2","26115"
"208426_x_at","KIR2DL4","3805"
"208427_s_at","ELAVL2","1993"
"208428_at","TAP2","6891"
"208429_x_at","HNF4A","3172"
"208430_s_at","DTNA","1837"
"208431_s_at","TUB","7275"
"208432_s_at","CACNA1E","777"
"208433_s_at","LRP8","7804"
"208434_at","MDS1","4197"
"208435_s_at","AQP6","363"
"208436_s_at","IRF7","3665"
"208437_at","CLCN1","1180"
"208438_s_at","FGR","2268"
"208439_s_at","FCN2","2220"
"208440_at","C3orf27","23434"
"208441_at","IGF1R","3480"
"208442_s_at","ATM ","472 "
"208443_x_at","SHOX2","6474"
"208445_s_at","BAZ1B","9031"
"208446_s_at","ZFYVE9","9372"
"208447_s_at","PRPS1","5631"
"208448_x_at","IFNA16","3449"
"208449_s_at","FGF8","2253"
"208450_at","LGALS2","3957"
"208451_s_at","C4A ","720 "
"208452_x_at","MYO9B","4650"
"208453_s_at","XPNPEP1","7511"
"208454_s_at","PGCP","10404"
"208455_at","PVRL1","5818"
"208456_s_at","RRAS2","22800"
"208457_at","GABRD","2563"
"208458_at","SCNN1D","6339"
"208459_s_at","XPO7","23039"
"208460_at","GJA7","10052"
"208461_at","HIC1","3090"
"208462_s_at","ABCC9","10060"
"208463_at","GABRA4","2557"
"208464_at","GRIA4","2893"
"208465_at","GRM2","2912"
"208466_at","RAB3D","9545"
"208467_at","KLF12","11278"
"208468_at","SOX21","11166"
"208469_s_at","EGFL8","80864"
"208470_s_at","HP ","3240 "
"208471_at","HPR","3250"
"208472_at","IKZF4","64375"
"208473_s_at","GP2","2813"
"208474_at","CLDN6","9074"
"208475_at","FRMD4A","55691"
"208476_s_at","FRMD4A","55691"
"208477_at","KCNC1","3746"
"208478_s_at","BAX","581"
"208479_at","KCNA1","3736"
"208480_s_at","ABCC6","368"
"208481_at","ASB4","51666"
"208482_at","SSTR1","6751"
"208483_x_at","KRT33A","3883"
"208484_at","HIST1H1A","3024"
"208485_x_at","CFLAR","8837"
"208486_at","DRD5","1816"
"208487_at","LMX1B","4010"
"208488_s_at","CR1","1378"
"208489_at","GJA8","2703"
"208490_x_at","HIST1H2BF","8343"
"208491_s_at","PGM5","5239"
"208492_at","RFXAP","5994"
"208493_at","HOXA11","3207"
"208494_at","SLC6A7","6534"
"208495_at","TLX3","30012"
"208496_x_at","HIST1H3G","8355"
"208497_x_at","NEUROG1","4762"
"208498_s_at","AMY1A ","276 "
"208499_s_at","DNAJC3","5611"
"208500_x_at","FOXD3","27022"
"208501_at","GFI1B","8328"
"208502_s_at","PITX1","5307"
"208503_s_at","GATAD1","57798"
"208504_x_at","PCDHB11","56125"
"208505_s_at","FUT2","2524"
"208506_at","HIST1H3F","8968"
"208507_at","OR7C2","26658"
"208508_s_at","OR2J2","26707"
"208509_s_at","OR7A17","26333"
"208510_s_at","PPARG","5468"
"208511_at","PTTG3","26255"
"208512_s_at","MLLT4","4301"
"208513_at","FOXB1","27023"
"208514_at","KCNE1","3753"
"208515_at","HIST1H2BM","8342"
"208516_at","MTNR1B","4544"
"208517_x_at","BTF3","689"
"208518_s_at","PER2","8864"
"208519_x_at","GNRH2","2797"
"208520_at","OR10H3","26532"
"208521_at","OR5I1","10798"
"208522_s_at","PTCH1","5727"
"208523_x_at","HIST1H2BI","8346"
"208524_at","GPR15","2838"
"208525_s_at","OR2F1 ","135948 "
"208526_at","OR2F1","26211"
"208527_x_at","HIST1H2BE","8344"
"208528_x_at","SSX5","6758"
"208529_at","BTF3L1","690"
"208530_s_at","RARB","5915"
"208531_at","SERPINA2","390502"
"208532_x_at","KRTAP5-8","57830"
"208533_at","SOX1","6656"
"208534_s_at","RASA4 ","10156 "
"208535_x_at","COL13A1","1305"
"208536_s_at","BCL2L11","10018"
"208537_at","EDG5","9294"
"208538_at","ANP32C","23520"
"208539_x_at","SPRR2B","6701"
"208540_x_at","LOC729659 ","729659 "
"208541_x_at","TFAM","7019"
"208542_x_at","ZNF208","7757"
"208543_at","OR10H2","26538"
"208544_at","ADRA2B","151"
"208545_x_at","TAF4","6874"
"208546_x_at","HIST1H2BH","8345"
"208547_at","HIST1H2BB","3018"
"208548_at","IFNA6","3443"
"208549_x_at","PTMA ","441454 "
"208550_x_at","KCNG2","26251"
"208551_at","HIST1H4G","8369"
"208552_at","GRIK4","2900"
"208553_at","HIST1H1E","3008"
"208554_at","POU4F3","5459"
"208555_x_at","CST2","1470"
"208556_at","GPR31","2853"
"208557_at","HOXA6","3203"
"208558_at","OR10H1","26539"
"208559_at","PDX1","3651"
"208560_at","KCNA10","3744"
"208561_at","ABCC9","10060"
"208562_s_at","ABCC9","10060"
"208563_x_at","POU3F3","5455"
"208564_at","KCNA2","3737"
"208565_at","MC5R","4161"
"208566_at","KCNJ12","3768"
"208567_s_at","KCNJ12","3768"
"208568_at","MC2R","4158"
"208569_at","HIST1H2AB","8335"
"208570_at","WNT1","7471"
"208571_at","ANP32A ","23519 "
"208572_at","HIST3H3","8290"
"208573_s_at","OR2H2","7932"
"208574_at","SOX14","8403"
"208575_at","HIST1H3A","8350"
"208576_s_at","HIST1H3B","8358"
"208577_at","HIST1H3C","8352"
"208578_at","SCN10A","6336"
"208579_x_at","HIST1H2BK","85236"
"208580_x_at","HIST1H4K ","8362 "
"208581_x_at","MT1X","4501"
"208582_s_at","DUX5 ","26581 "
"208583_x_at","HIST1H2AJ","8331"
"208584_at","SNCG","6623"
"208585_at","BTN2A3","54718"
"208586_s_at","SSX4 ","548313 "
"208587_s_at","OR1E1 ","8387 "
"208588_at","FKSG2","59347"
"208589_at","TRPC7","57113"
"208590_x_at","GJA3","2700"
"208591_s_at","PDE3B","5140"
"208592_s_at","CD1E","913"
"208593_x_at","CRHR1","1394"
"208594_x_at","LILRA6","79168"
"208595_s_at","MBD1","4152"
"208596_s_at","UGT1A10 ","54575 "
"208597_at","CNTF","1270"
"208598_s_at","HUWE1","10075"
"208599_at","HUWE1","10075"
"208600_s_at","GPR39","2863"
"208601_s_at","TUBB1","81027"
"208602_x_at","CD6","923"
"208603_s_at","MAPK8IP2","23542"
"208604_s_at","HOXA3","3200"
"208605_s_at","NTRK1","4914"
"208606_s_at","WNT4","54361"
"208607_s_at","SAA1 ","6288 "
"208608_s_at","SNTB1","6641"
"208609_s_at","TNXA ","7146 "
"208610_s_at","SRRM2","23524"
"208611_s_at","SPTAN1","6709"
"208612_at","PDIA3","2923"
"208613_s_at","FLNB","2317"
"208614_s_at","FLNB","2317"
"208615_s_at","PTP4A2","8073"
"208616_s_at","PTP4A2","8073"
"208617_s_at","PTP4A2","8073"
"208619_at","DDB1","1642"
"208620_at","PCBP1","5093"
"208621_s_at","VIL2","7430"
"208622_s_at","VIL2","7430"
"208623_s_at","VIL2","7430"
"208624_s_at","EIF4G1","1981"
"208625_s_at","EIF4G1","1981"
"208626_s_at","VAT1","10493"
"208627_s_at","YBX1","4904"
"208628_s_at","YBX1","4904"
"208629_s_at","HADHA","3030"
"208630_at","HADHA","3030"
"208631_s_at","HADHA","3030"
"208632_at","RNF10","9921"
"208633_s_at","MACF1","23499"
"208634_s_at","MACF1","23499"
"208635_x_at","NACA","4666"
"208636_at","ACTN1","87"
"208637_x_at","ACTN1","87"
"208638_at","PDIA6","10130"
"208639_x_at","PDIA6","10130"
"208640_at","RAC1","5879"
"208641_s_at","RAC1","5879"
"208642_s_at","XRCC5","7520"
"208643_s_at","XRCC5","7520"
"208644_at","PARP1","142"
"208645_s_at","RPS14","6208"
"208646_at","RPS14 ","6208 "
"208647_at","FDFT1","2222"
"208648_at","VCP","7415"
"208649_s_at","VCP","7415"
"208650_s_at","CD24","934"
"208651_x_at","CD24","934"
"208652_at","PPP2CA","5515"
"208653_s_at","CD164","8763"
"208654_s_at","CD164","8763"
"208655_at","CCNI","10983"
"208656_s_at","CCNI","10983"
"208657_s_at","SEPT9","10801"
"208658_at","PDIA4","9601"
"208659_at","CLIC1","1192"
"208660_at","CS","1431"
"208661_s_at","TTC3","7267"
"208662_s_at","TTC3","7267"
"208663_s_at","TTC3","7267"
"208664_s_at","TTC3","7267"
"208666_s_at","ST13","6767"
"208667_s_at","ST13","6767"
"208668_x_at","HMGN2","3151"
"208669_s_at","EID1","23741"
"208670_s_at","EID1","23741"
"208671_at","SERINC1","57515"
"208672_s_at","SFRS3","6428"
"208673_s_at","SFRS3","6428"
"208674_x_at","DDOST","1650"
"208675_s_at","DDOST","1650"
"208676_s_at","DLST ","1743 "
"208677_s_at","BSG","682"
"208678_at","ATP6V1E1","529"
"208679_s_at","ARPC2","10109"
"208680_at","PRDX1","5052"
"208682_s_at","MAGED2","10916"
"208683_at","CAPN2","824"
"208684_at","COPA","1314"
"208685_x_at","BRD2","6046"
"208686_s_at","BRD2","6046"
"208687_x_at","HSPA8","3312"
"208688_x_at","EIF3S9","8662"
"208689_s_at","RPN2","6185"
"208690_s_at","PDLIM1","9124"
"208691_at","TFRC","7037"
"208692_at","RPS3 ","27127 "
"208693_s_at","GARS","2617"
"208694_at","PRKDC","5591"
"208695_s_at","RPL39","6170"
"208696_at","CCT5","22948"
"208697_s_at","EIF3S6","3646"
"208698_s_at","NONO","4841"
"208699_x_at","TKT","7086"
"208700_s_at","TKT","7086"
"208701_at","APLP2","334"
"208702_x_at","APLP2","334"
"208703_s_at","APLP2","334"
"208704_x_at","APLP2","334"
"208705_s_at","EIF5","1983"
"208706_s_at","EIF5","1983"
"208707_at","EIF5","1983"
"208708_x_at","EIF5","1983"
