,logFC,AveExpr,t,P.Value,adj.P.Val,B
VSIG4,0.15212159508021,4.55448831719574,1.97941011623497,0.0953009186132221,0.188567649432892,-6.5123658700569
ASTN1,0.253804084155856,4.42438181001536,1.97940856173508,0.0953011235894541,0.188567649432892,-6.51236803715917
KIR2DS3,0.202842971737691,4.49772669210085,1.97928533139669,0.0953173741469262,0.188571846333364,-6.51253982938839
FOXE1,0.141872087876648,4.75889465046904,1.97786039775368,0.095505485266693,0.188915993236888,-6.51452613142723
LRIG2,-0.422977411662664,5.70873088417589,-1.97649719066662,0.0956857980224714,0.189236093396463,-6.51642611071849
GSTK1,-0.154581665857913,10.0144432126635,-1.97642264088585,0.0956956686896993,0.189236093396463,-6.51653000712074
CR2,-0.175932214258568,4.67011050715749,-1.97614915779441,0.0957318876565847,0.189279670024412,-6.51691114019987
HSP90AA1,0.150879811431508,14.1047462279819,1.97483590426431,0.0959060021328209,0.189595838315009,-6.51874117067763
CSE1L,-0.149570237751982,11.8941326241304,-1.97451843091584,0.0959481414486259,0.189642630035423,-6.51918353442011
RPL28,-0.150836944519002,14.2951688916567,-1.97444349356004,0.0959580908608729,0.189642630035423,-6.51928794910418
AKAP9,0.224610071294625,8.12234501799976,1.97343037892411,0.0960927039312222,0.189880548810496,-6.52069950055692
DNAI2,0.256958195741656,4.89149629777105,1.97330495114216,0.0961093828221383,0.189885392027277,-6.52087424588822
MAGEA10,0.274683697452205,5.41860821280929,1.97301510966351,0.0961479359596875,0.189933444836884,-6.52127804259804
MYH7B,-0.184413209956848,4.20478217035212,-1.97258372342726,0.0962053454767806,0.190018727354316,-6.52187901127644
CAMTA2,0.262121212182151,6.11238425745568,1.97224108410813,0.0962509690399236,0.190080709204916,-6.52235632599482
PPP1R14D,0.222221958958055,4.77527361760924,1.97130201599779,0.0963761208777403,0.190299705464465,-6.52366440805808
S100A10,0.177990585474619,14.9205984425527,1.97109251147796,0.0964040644087436,0.190326722425901,-6.52395622104451
ITPK1,0.274381023506493,8.67672616017335,1.97036198347943,0.0965015654791986,0.190467255267194,-6.5249737018153
PFDN6,-0.218532867234218,9.62468551111214,-1.97034532559444,0.0965037899083444,0.190467255267194,-6.52499690201921
PXMP4,-0.315826385781833,7.71044042048779,-1.96911361152729,0.0966684114266831,0.190763953704053,-6.52671225189799
UBE2Z,0.166357911957624,10.6792183654848,1.96892206502773,0.0966940374798592,0.190786313454495,-6.52697898921628
LYZ ,0.194711635352041,4.45057727313474,1.96873983247678,0.0967184238186297,0.190805603267822,-6.52723275132182
PMPCB,-0.191257958030379,10.9346353251963,-1.96863535638622,0.0967324075910448,0.190805603267822,-6.52737823390907
LOC220594,-0.271284357123438,6.39764727102003,-1.96799430254923,0.0968182550839765,0.190933653063255,-6.52827086321055
GREM2,0.140244582108361,4.45076697527893,1.96793696197396,0.0968259376541368,0.190933653063255,-6.52835070353716
EEF1A1,-0.144185670278741,14.81200061968,-1.9676611747903,0.0968628965850138,0.190978315530151,-6.52873469937837
FKBP1A,-0.235391074453691,12.1336690426158,-1.96732770551794,0.0969076046159383,0.191038240945984,-6.52919899432346
SEC14L4,0.199482406470437,4.83930361155168,1.96690989993962,0.0969636489008377,0.191120493018842,-6.52978068848965
MRPL44,-0.200005056941759,5.57837033358863,-1.96623745745432,0.0970539186428451,0.191270171028856,-6.53071684822401
HRK,0.392331939629473,5.70888698968255,1.96609599590685,0.0970729194369587,0.191279371446279,-6.5309137792024
MAN1B1,-0.239948429914516,8.68675491072659,-1.96541239431258,0.0971647920565372,0.191432139767721,-6.53186538971717
RAD1,-0.209493877636405,9.54077382588141,-1.96528055687856,0.097182520414297,0.191438326289001,-6.53204890644118
IQGAP1,-0.280160085269825,11.2414199383797,-1.96517571751144,0.0971966206304712,0.191438326289001,-6.53219484017768
ZNHIT4,0.343574162164403,7.1269738094624,1.96502865186194,0.0972164034800086,0.191449036571373,-6.53239954901911
LRRN5,-0.19917219781802,4.83143320725753,-1.96458851639775,0.0972756334679135,0.191504145833724,-6.53301217840481
COMMD4,-0.216455987508779,9.6094350188942,-1.96456845882651,0.0972783335244399,0.191504145833724,-6.5330400960581
HOXB5,-0.485764715439194,5.07880255998058,-1.9645008512742,0.09728743509311,0.191504145833724,-6.53313419694191
MAPK8IP3,0.21059635568324,5.63990407261818,1.96316914295057,0.097466889269809,0.191829096622161,-6.53498761937737
LAP3,0.23525416558391,11.1010088253269,1.96278596164367,0.0975185865282377,0.191886144913224,-6.53552086693552
IER5,0.152719857578029,11.1626951399724,1.96268835958093,0.0975317590107123,0.191886144913224,-6.53565668955946
WDR46,-0.229084207334287,8.76838237668082,-1.96263465004029,0.0975390084737981,0.191886144913224,-6.53573143091251
OSGIN1,0.216839870515363,5.31126174553596,1.96186075517815,0.0976435254245781,0.192063447356878,-6.53680832194489
CAPN2,-0.175534801130876,13.5967889399178,-1.96166002221917,0.0976706534534063,0.192088497051158,-6.53708763114262
PANK4,0.165415777834681,7.00817010377706,1.96147954709707,0.0976950502158892,0.192108168584243,-6.53733874737869
SCARB2,0.182504186378306,10.5643496156309,1.96100990854861,0.0977585650587941,0.192204745031624,-6.53799218728116
KATNB1,-0.345650041557077,8.17189843912734,-1.96014573852316,0.0978755457286538,0.192406397598264,-6.53919447717407
ZNF613,-0.143903735623257,4.27154996495227,-1.9592214047439,0.0980008265529552,0.192624305033246,-6.54048034383545
TREH,0.173346532319361,4.40536473395494,1.95896683472694,0.0980353583747998,0.19266380398617,-6.54083446023663
NDEL1,0.157337722528528,9.83651415941398,1.95883808435665,0.0980528277202238,0.192669764245304,-6.54101355300814
ZNF767,-0.283681254604035,5.02716358914577,-1.95861274383827,0.0980834103270983,0.1927014859746,-6.54132699728037
C4A ,-0.279435375061967,5.82777959333093,-1.95767822642653,0.0982103429716687,0.192922466485118,-6.54262680915605
APOC4,-0.168268459623448,4.71602298596777,-1.95735533330997,0.0982542389622913,0.19298029038863,-6.54307588692035
L3MBTL,0.167959358500755,4.98688726194662,1.95598933357874,0.0984401594760348,0.19331700535126,-6.54497553228813
SMPX,0.209167221347506,4.76747325523865,1.95566403755376,0.098484486303264,0.193373713933247,-6.54542786676936
MRPS28,-0.137368442906887,10.4701851919904,-1.95556478592304,0.0984980149346779,0.193373713933247,-6.54556587604805
HNRPD,-0.176196010580673,11.5951312773522,-1.95469113906441,0.0986171792493393,0.193579184330296,-6.54678061488008
RAPSN,-0.222509525174367,4.52696543839473,-1.95285815358539,0.0988676675305274,0.194040117158941,-6.5493288534495
BCL11B,0.161835217920471,4.75301614718807,1.95267151674556,0.0988932084158448,0.194040117158941,-6.5495882887701
ACSL3,0.249691586938443,11.4791227333802,1.9526539339089,0.0988956149344461,0.194040117158941,-6.54961272958458
FBXO42,0.256132706818047,8.23617396818406,1.95123187236375,0.0990904439903267,0.194393806481684,-6.55158928886894
APBB3,-0.274579050729552,5.41727891445786,-1.95081773420227,0.09914725536256,0.194476671085939,-6.55216485022644
ARMC4,0.191375115748028,5.73500016908076,1.94907841176605,0.0993862129093151,0.194893620113428,-6.55458183237073
CALB1,0.164689756602783,4.67350759688344,1.94902117477652,0.0993940862672149,0.194893620113428,-6.55466136142016
RPL12,-0.154448235825154,14.4702383059673,-1.94890667530045,0.0994098383715821,0.194893620113428,-6.55482045339117
PLN,0.252643213282328,4.4315524958011,1.94884564825417,0.0994182351065649,0.194893620113428,-6.55490524693251
NEFM,-0.620548010557279,6.24399686028625,-1.94851447221437,0.0994638141770171,0.194954334558154,-6.55536538655301
C14orf143,-0.495949920802092,8.34732355120449,-1.94780192584056,0.0995619516617153,0.195118033315309,-6.55635534738516
SH3BP2,0.177810157954572,6.73880586456322,1.94759902179876,0.099589914994825,0.195118902386405,-6.55663723297997
IHH,-0.180326223952729,5.23669653679961,-1.94758654190584,0.0995916351757975,0.195118902386405,-6.55665457052891
LOC643749,-0.173600655128525,4.29911017437463,-1.947304398091,0.0996305327742432,0.195166459768832,-6.55704652900652
KIAA0274,-0.414166482277277,7.94683616610032,-1.94625895239833,0.0997747956739161,0.195398369901269,-6.55849876773372
MRPS35,-0.243517838412663,9.44240532986286,-1.94623428197057,0.0997782025233888,0.195398369901269,-6.55853303556264
LYPLA3,-0.144597811287004,7.02782354219408,-1.94609089111138,0.0997980063209102,0.19540847892589,-6.55873220706122
NIT1,0.236101740085834,9.69582584495175,1.94588027374047,0.0998271019723652,0.195436776136598,-6.55902475099062
STOM,0.200947952682577,10.7167061710991,1.94557169032488,0.0998697464935217,0.195491586492012,-6.5594533553069
DCBLD2,0.615741042685475,8.38276016453829,1.94541841435307,0.0998909351870852,0.19550438788779,-6.55966624101911
RPL7A,-0.191912081292257,14.726659002319,-1.94494009797618,0.0999570861304939,0.195605171773838,-6.56033055274387
HABP2,0.199894498521012,4.74445913197295,1.94407202807573,0.100077252231026,0.195789229733083,-6.56153608185573
NVL,-0.360119674069119,7.70307629395308,-1.94398898201932,0.100088755820511,0.195789229733083,-6.56165140546031
NR4A2,0.295686704631951,4.78529273877667,1.94394280264541,0.100095153189632,0.195789229733083,-6.56171553291417
RNF126P1,0.140566148783993,5.17760655597815,1.94370329198083,0.100128339919832,0.195825443225393,-6.56204812633301
AKR1C4,-0.193968993172066,4.6575207689546,-1.94282970647755,0.100249478096775,0.196033631454881,-6.56326114165247
C9orf38,-0.158367315169262,4.41775397820265,-1.9423857160447,0.100311101671215,0.19610870064939,-6.56387759664427
TACR3,-0.223064965143601,4.33458390882045,-1.94234138948224,0.10031725605675,0.19610870064939,-6.56393913976717
PQBP1,-0.238822088537995,10.0481193205288,-1.94029299380785,0.100602073238426,0.19663668269479,-6.56678279252171
IKBKB ,-0.204825291004227,8.93358459225312,-1.94005976066682,0.100634554354183,0.196671366585286,-6.56710653174756
CDK5RAP1,0.235364728527024,8.1008752576894,1.93973537069478,0.100679747892795,0.196730880728733,-6.56755678655756
IKBKG,-0.145024429062269,7.8392138424237,-1.93957402324954,0.10070223417058,0.196746013356838,-6.56778073122452
PLAC4,-0.203492210235969,4.8992161595475,-1.93859636603519,0.100838593781662,0.196983587911309,-6.56913759528372
ZNF529,-0.208656612143374,4.21748085389122,-1.93817070860165,0.100898020628715,0.197070830281111,-6.56972830524296
MCC,0.190851527634183,6.89495182628354,1.9378371265199,0.100944617226627,0.197132991148166,-6.5701912162027
WDFY3,0.424558143927385,7.89248086535732,1.93750428612734,0.100991131746565,0.197194973561033,-6.57065307986763
NDUFA8,0.20325568730223,11.1068232879085,1.93725196295366,0.101026408300984,0.197234997832788,-6.57100320234397
CTAG2,0.286198904452855,4.83978845038691,1.93688075405217,0.101078328395791,0.197307499015684,-6.57151827123978
CCT7,-0.184254885900737,11.8736863994667,-1.93571929173185,0.101240952350452,0.197596044175071,-6.57312970662751
ZP4,0.280068728382703,4.57792224661388,1.93541902212687,0.101283037759233,0.197649279417272,-6.57354627061779
TEC,0.208447379989544,4.81396540707047,1.93524925639269,0.101306839677251,0.197666824902425,-6.57378178006779
UBP1,-0.176141283835031,9.04395879620405,-1.93429229134315,0.101441115488383,0.197899887049841,-6.57510925233688
HNRPH2,0.162728401462079,10.3106447174931,1.93378709951519,0.101512073081597,0.198009372602601,-6.57580997814216
IFT140,-0.150349441346013,4.38330461343427,-1.93182485258688,0.10178815644235,0.198518885851177,-6.57853131205078
SMEK2,-0.307665984641587,4.8918576570117,-1.93141683467413,0.101845658076674,0.198602009452263,-6.57909709015195
C12orf38,-0.354576870333249,7.45164676007469,-1.93106730972801,0.101894942249254,0.198669086816442,-6.57958173706639
NDUFA4L2,-0.23412681455635,4.77893593729527,-1.93085395451139,0.101925037794078,0.198698737131137,-6.57987756279508
GALNT14,0.305429982450887,8.97691661298527,1.93038125993636,0.101991747087023,0.198798538592429,-6.58053294627016
RPL4,-0.146414637843137,14.7356690307234,-1.93028013774032,0.102006023698558,0.198798538592429,-6.58067314576731
CNBP,-0.193032390003506,12.3204082343176,-1.92894207810852,0.102195122114477,0.199137990909593,-6.58252812044646
KLK14,0.18830548830032,4.76975368395001,1.92827695225447,0.10228925033129,0.199292311667357,-6.58345008479579
PHF8,0.189769150867849,4.91658790708484,1.92754111211977,0.1023934872556,0.199466279508574,-6.58446998378692
SMARCD3,-0.231359906203385,5.35769805704871,-1.92718871649319,0.102443444269869,0.199534472741634,-6.58495838386002
DNAH9,-0.179878027285084,4.822042808806,-1.92707266776131,0.102459901149221,0.19953740562345,-6.58511921618379
NOTCH1,0.40401327544141,6.90660785869077,1.92671636231572,0.102510445409941,0.199606712057348,-6.58561300700613
EIF1AX ,0.237734328851566,11.4377735432176,1.92642979222848,0.102551115385013,0.199638822275725,-6.58601013869618
CALCA,0.304310916471177,4.99923416870977,1.92638936998727,0.102556853403444,0.199638822275725,-6.58606615513475
PTPRH,0.23651971643868,5.06723171885518,1.92528282645242,0.102714054505156,0.199915673242791,-6.58759947747498
CDK5,-0.185955488729302,9.60043248303481,-1.9251428826463,0.102733952813947,0.199925245589813,-6.58779338106068
C12orf4,-0.159975017140688,8.27494352763341,-1.92464879809951,0.102804236530969,0.20003285329382,-6.58847794926037
KCNK12,0.205022967175206,4.53511387453114,1.92450796930856,0.102824278302737,0.200042684872935,-6.58867306403531
CPM,-0.279670417123533,7.70877472193146,-1.92361327717509,0.102951696119301,0.20026138119927,-6.58991255961144
HCFC2,-0.324025095131505,6.99305041239011,-1.92295986695205,0.103044851648455,0.200413376581213,-6.59081770083919
AGBL2,-0.266620871099447,4.70242613387031,-1.92262121686861,0.103093165605366,0.200478127374212,-6.59128678992652
PDE2A,0.364080245577904,5.80010267444467,1.92246787784236,0.103115049381055,0.20049146984842,-6.59149918468676
FKBP8,0.175890609535529,6.56204334165014,1.92217504206782,0.103156854361485,0.200543536534359,-6.59190478977118
CCDC134,0.34734270956967,5.31674661099381,1.92146166472478,0.103258766558066,0.20071242331546,-6.59289282367029
HKDC1,-0.171071211423778,4.62252593021339,-1.92129756472089,0.103282223943089,0.200728784148022,-6.59312009141096
RNF32,-0.174883798860843,4.22847264408535,-1.9210387277547,0.103319234415596,0.20077147677789,-6.59347855433907
ACOT8,-0.232673712254656,7.53109410608752,-1.92073100864388,0.103363251710741,0.20082777075725,-6.5939046992713
GHR,-0.147215808248719,4.30574434514744,-1.92050523147739,0.103395559667681,0.200839764554279,-6.59421735663408
PADI3,0.20103109262375,4.88799901863392,1.92047754558052,0.103399522122917,0.200839764554279,-6.59425569560759
PPP2R1A,0.187129371685302,10.797461901727,1.918571617824,0.103672667801622,0.201341010547212,-6.59689467906957
CBLL1,-0.204491490598415,5.66992815084518,-1.9183673093991,0.103701990852698,0.201368655597281,-6.59717753157784
PBLD,-0.543943318997158,5.62396870311525,-1.91800757611266,0.103753641200344,0.201435276545239,-6.59767554294626
UBPH,-0.363268220715879,8.67848353609474,-1.9179181406173,0.103766486306647,0.201435276545239,-6.59779935316615
HTR7,-0.330521417010821,5.10220978946724,-1.91597885893399,0.104045406042517,0.201940805926578,-6.60048366472971
F8A1,-0.174283179299932,10.4256732303093,-1.91589721615672,0.104057164870154,0.201940805926578,-6.60059665872197
ENTPD5,-0.259281391344353,5.05785384315374,-1.9151085072874,0.104170829366732,0.202131998942774,-6.60168817647723
KIAA1305,0.295994112099796,6.07920417156095,1.91476544343851,0.104220308662046,0.202198610176431,-6.6021629193355
FASN,-0.514348080536513,6.49948440069569,-1.91396967864004,0.104335170522435,0.202392032818666,-6.60326404623212
CHMP7,0.187574745090119,7.82857792518336,1.91361951430947,0.104385753882929,0.202460728283907,-6.60374854589854
CLDN11,-0.161114429905089,5.10903022541879,-1.9126803103302,0.104521548796214,0.202694651298208,-6.60504795672377
NPC1,0.468558578542169,10.3408774275619,1.9124050706324,0.104561377836623,0.202742430423882,-6.60542872836675
PREPL,-0.256774263602701,10.0107684634265,-1.91218731447706,0.104592899379028,0.202762146420621,-6.60572996691121
TRAM1,0.142026690742609,12.6057706204514,1.91212493099768,0.104601931523001,0.202762146420621,-6.60581626517564
P2RY11,-0.188748406848947,4.59916905257689,-1.91200321641365,0.104619556121657,0.202766859715312,-6.60598463725282
RPS7 ,-0.142443549315047,13.9288542878549,-1.91101856151316,0.104762246065327,0.203013930011305,-6.60734665044465
DNAJB5,-0.170106113551735,5.51610259085586,-1.91066377571093,0.104813707068597,0.20308416587362,-6.60783736270745
DHX34,-0.145697836110975,5.98565857326182,-1.91054278563398,0.104831262229221,0.203088695850077,-6.60800470180379
PYY,0.17627791329822,5.24235582152015,1.91040094666781,0.104851846222392,0.203099091391009,-6.60820087335734
TM7SF2,0.27588655901951,5.62543451076305,1.91022476178769,0.104877420202141,0.203113269431746,-6.60844454242616
PEX26,0.220972075859805,7.50877712759377,1.91006167864844,0.104901097968905,0.203113269431746,-6.60867008656199
TMEM92,-0.155016231609239,5.41577307003303,-1.9100360262594,0.104904822882738,0.203113269431746,-6.60870556341792
ATRX,-0.233406104764651,6.58463393982261,-1.90922645618603,0.105022446345232,0.203311512753621,-6.60982512722987
PLXNA3,-0.235371556464598,5.32097469759556,-1.90870880973906,0.105097724972802,0.203401209149479,-6.6105409264348
DVL1 ,0.172158319961524,8.97300247405185,1.90869825074269,0.10509926107409,0.203401209149479,-6.61055552688
NUP54,-0.280863233819357,9.91482477619723,-1.90789673195504,0.105215929951993,0.203597477329172,-6.61166376943524
C1orf112,0.182817963090215,6.33327721576593,1.90719970001276,0.105317495020702,0.203764466301288,-6.61262744869834
HRH2,0.237142436480309,4.88647449898601,1.90620636352601,0.105462404255865,0.204006691609747,-6.61400063529319
SLC4A3,0.225083911887958,4.64383507513965,1.90613198091214,0.105473263307902,0.204006691609747,-6.61410345469705
OBP2A,-0.16441705483925,5.03526807957792,-1.90430265046353,0.105740677670206,0.20449428839104,-6.61663183876076
RREB1,0.205093954946143,4.83659199364103,1.90307865862686,0.105919980965846,0.204811368584495,-6.61832323183038
C2orf4,-0.149804620091075,10.3503610432567,-1.90237477768106,0.10602323047232,0.204971113698987,-6.61929578081521
C20orf28,-0.208815171437006,4.8830604875962,-1.90230609240016,0.106033311027859,0.204971113698987,-6.6193906782294
ZNF236,-0.176060494041524,6.13898679467025,-1.90089327701303,0.106240874620655,0.205330193545027,-6.62134247531686
GAD2,0.189748668779819,5.01276961793955,1.90083233930689,0.106249836402065,0.205330193545027,-6.62142665243679
STXBP6,0.146658484043297,4.99019047009355,1.90067022517737,0.106273681334103,0.205346539899368,-6.6216505877432
COX7A2,-0.151423824699227,12.2616241874999,-1.90048161805121,0.106301429777551,0.205370422960509,-6.62191111307492
NPTX2,-0.184086106276793,5.14336174846341,-1.89971487995672,0.106414309108945,0.20555874502359,-6.62297015234535
KLF1,-0.178899177133087,4.31749275752387,-1.89893281564634,0.106529568107872,0.205751608678388,-6.62405025222836
FLJ34077,-0.192917820420297,6.90471949872683,-1.89871736186618,0.106561343135064,0.205783198593627,-6.62434779367167
KPNA4,0.385834252973932,8.21438612974076,1.89849405093735,0.106594286920557,0.205817036059281,-6.62465617704187
RPLP2,-0.140721879768302,13.5267387049426,-1.89830904068508,0.106621588130021,0.205839970372235,-6.62491166194692
LEPREL2,-0.22653394835036,4.69926069362856,-1.89714898216267,0.106792932471808,0.206140942546825,-6.6265134732122
MYO1A,0.270528612420911,4.78302743126363,1.89690340401183,0.10682924039693,0.206181206411776,-6.62685253699148
DNAJC4,-0.234831874022207,6.1090397573699,-1.89481226203704,0.107138908591153,0.206748969643945,-6.62973928506536
CPA2,-0.139646838704789,5.11039607911623,-1.89396889442103,0.107264052688828,0.20694554944014,-6.63090330063173
C14orf102,0.176111234208489,4.41523577136929,1.89380313919185,0.107288665624107,0.20694554944014,-6.63113206075274
FARS2,-0.31006671023667,7.68830695510957,-1.8937835188261,0.107291579418351,0.20694554944014,-6.63115913864684
ERO1LB,0.213577379644849,5.85916595714177,1.89370795191483,0.10730280249706,0.20694554944014,-6.63126342722326
HIST1H3H,-0.56287172768758,5.12234655304286,-1.89291178014904,0.107421119901754,0.20714380381575,-6.63236214696105
SLC5A5,0.193974764510615,5.24809188938529,1.89225963397177,0.10751813096036,0.207286408034288,-6.63326202501639
NEU2,-0.173793680640888,4.89281257727287,-1.89220585134627,0.107526135382989,0.207286408034288,-6.63333623468305
A4GALT,0.219186954823996,5.21167706706416,1.8913712574865,0.10765042351517,0.207496035851163,-6.63448774591848
ZNF222,-0.162698170212833,5.79715321270366,-1.89011959475416,0.107837090484054,0.207825820880894,-6.63621445969975
DKFZP564C152,-0.393431710213799,8.72040718272451,-1.88925518274443,0.107966193213669,0.208038854733816,-6.63740677977733
TEAD4,-0.268040768057028,6.16840636579363,-1.88917078773408,0.107978806139753,0.208038854733816,-6.63752318204693
FLJ12547,-0.21568953951587,5.00565156537081,-1.88788908262015,0.108170539109465,0.20837817767825,-6.63929081988283
MYO1B,-0.292858188566818,10.6561101652015,-1.88767290488597,0.108202911040672,0.208410456162334,-6.6395889272834
MMP11,-0.184242219976135,5.00467478326051,-1.88747635238005,0.108232352541712,0.208437081821312,-6.63985996417868
C17orf70,-0.297676117778338,5.87627394992086,-1.88723830867129,0.108268019685886,0.208475687595994,-6.64018820601035
IRF2BP1,0.226691579229979,5.7795111510183,1.8852461626816,0.108566971593224,0.209021177565374,-6.64293479418036
MCM5,-0.261473885055585,9.20084476727173,-1.8843184691547,0.108706466887733,0.209259556769607,-6.64421356229486
SLC24A3,0.274979635423594,5.45865625300257,1.88254042935443,0.108974326496308,0.209744932422805,-6.64666403333301
IL1RL2,-0.183579558064345,5.26842159078786,-1.8819441622584,0.109064300643356,0.209887837979269,-6.64748566897372
SOX10,-0.139326898925025,5.27529459512205,-1.88159025797947,0.10911773828639,0.209960400111037,-6.64797330557427
RNASE1,-0.151050261879615,4.93628278469525,-1.88087081020477,0.109226451474911,0.210139285193046,-6.64896454403567
DPPA4,0.162114034814029,4.12340529065529,1.87953288723055,0.109428907275218,0.210472429212569,-6.6508076456199
CDON,0.16119596333083,5.10584987111948,1.87951805117358,0.109431154376294,0.210472429212569,-6.65082808165623
CCL20,-1.64702204862607,6.29746852499142,-1.87918798922905,0.109481158156777,0.21053826178103,-6.65128271723395
EI24,0.148944210881458,11.5015613358146,1.87895018241336,0.109517199561098,0.21057722883481,-6.6516102656058
TELO2,-0.201467774874816,6.0937735054172,-1.87856647058578,0.109575378885515,0.210658744829455,-6.65213875699184
PSME1,0.16078470850929,11.4088462287856,1.87729877477744,0.109767808968772,0.21099829734945,-6.65388457416475
SMAD6,0.245213233127545,4.72237361280881,1.87703559560104,0.109807800463438,0.211044773183331,-6.65424697543848
DENND4C,-0.155055682007581,7.87676533637134,-1.87620256707682,0.109934479312742,0.211229518954777,-6.65539398069967
AZU1,0.155133487466937,4.73819467636272,1.87619533916693,0.109935579099347,0.211229518954777,-6.65540393230661
AMN,0.245795077141824,4.92013530539722,1.87588273538228,0.109983154849937,0.211267222255293,-6.65583432527834
SLCO4A1,0.147235679066531,8.35217175122014,1.87585838264879,0.109986861998335,0.211267222255293,-6.65586785335153
SERF1A ,-0.272044904066298,6.18365006430307,-1.87552915988416,0.110036990869909,0.21130190768003,-6.65632110581865
CDH19,-0.166935011770144,4.82427317553318,-1.87551602537614,0.110038991258321,0.21130190768003,-6.65633918812822
NRD1,-0.132749863093071,10.3165676318219,-1.87540349110508,0.110056131736335,0.21130190768003,-6.65649411299672
ZNF749,0.213343194377323,4.23637926046268,1.87532394139691,0.110068249827032,0.21130190768003,-6.65660362688092
ARR3,0.21143191412219,4.63309654059663,1.87465928477954,0.11016955127419,0.211465961643225,-6.65751859436808
TAF9B,-0.158035029225079,4.99700658225115,-1.8743122119881,0.110222486114302,0.211537144043927,-6.65799634206756
HIST2H2AA3,0.187714837139038,5.32873325469412,1.87398665669618,0.110272162163444,0.211602052657559,-6.65844445000113
PAEP,0.321591419955905,4.37179426196779,1.87358250404522,0.110333862288272,0.2116900123777,-6.65900071458906
MRPS18C,-0.19005449384086,4.66727410621004,-1.87229296004057,0.110530960877583,0.212037689215498,-6.66077539947878
SEMG1,0.14383233893127,4.40243166582019,1.87216742815707,0.110550166334182,0.212044052873813,-6.66094814092118
UNC93B1,0.136418665732766,5.26088399004968,1.87185569186265,0.110597874064425,0.21208012017251,-6.66137710081265
RBM16,-0.137641952326684,9.1091220523681,-1.87183689076613,0.110600752015635,0.21208012017251,-6.66140297117617
TNRC21,0.237762053029067,5.29559536828095,1.87054026313559,0.110799411360694,0.212430533546879,-6.6631869714335
C16orf33,-0.154610384969542,10.406924712887,-1.87003669861306,0.110876659346393,0.21251783899845,-6.6638797274998
CD79A,0.155310959075585,5.30503797572521,1.8700358112633,0.110876795515226,0.21251783899845,-6.66388094818808
SPIN,0.155081724908344,8.49269488106677,1.86982528932983,0.110909105997793,0.212526875862039,-6.66417054973863
LOC145678,0.187906247793577,4.79466638026114,1.86979758247719,0.1109133590873,0.212526875862039,-6.66420866364903
C9orf116,-0.248726903418716,6.92600638032492,-1.86957637599343,0.110947320802046,0.212561433164528,-6.66451295290666
KLRD1,0.270099946014666,4.71841164279292,1.86846924213241,0.111117454012082,0.212850366419001,-6.6660357729714
NOX5,0.136684515366771,5.11146569564205,1.86838748466545,0.111130027964004,0.212850366419001,-6.66614821787142
PTPRCAP,-0.165143756087081,4.63171431412337,-1.8680149190702,0.111187344896589,0.212929588892219,-6.6666606085983
PAQR3,-0.284172646775451,7.39066645413808,-1.86786585956365,0.111210285022883,0.21292968646156,-6.66686560314927
MDS1,-0.22449200912297,4.64142392062079,-1.86780725836638,0.11121930498453,0.21292968646156,-6.66694619345506
TMEM15,0.327657787260225,9.28201017222547,1.86770331368407,0.111235306056117,0.212929775476899,-6.66708913999247
GGPS1,-0.221527131986427,9.92651837456742,-1.86730831987079,0.111296131632714,0.213015656499383,-6.66763232334789
MSRA,-0.220048380358973,8.46483041759066,-1.86696393528779,0.111349190826832,0.213086650526942,-6.66810588585991
SC4MOL,0.36551303865819,11.6841533267119,1.86653750330284,0.11141492589465,0.213181878278137,-6.668692239816
APBA1,0.168434087762543,5.63676333414511,1.86597664517303,0.111501441697994,0.213316834991603,-6.66946337930056
BAT3,0.161123438792991,9.97086197268202,1.86586898919341,0.11151805593359,0.213318041348673,-6.66961139154148
MFSD1,-0.14102661241224,10.725931300362,-1.86551584024001,0.111572573673657,0.213391740935602,-6.67009690726175
MAP3K10,0.191611784616207,6.01964320458621,1.86519830743484,0.111621615760696,0.213454948265116,-6.67053343659496
ASXL2,0.214818632670582,8.60010197837923,1.86498798278419,0.11165411163707,0.213486500559933,-6.67082257037236
SLC38A4,-0.182396215044272,4.12308007070734,-1.86471507548153,0.111696290768367,0.213536555879477,-6.67119772386227
MANBA,0.1514803606764,8.39696060800219,1.86414566640328,0.111784346686726,0.213674289728022,-6.67198041851405
CBFA2T2,-0.150116602495536,6.55020689035152,-1.86376718691725,0.111842914594853,0.213755626261336,-6.67250063151364
C19orf29,0.14914145942089,6.68555583421833,1.86318288373753,0.111933392651227,0.21389791785843,-6.67330369057482
C6orf35 ,-0.146615552984177,6.64618651286186,-1.86299367776507,0.111962706370397,0.21392330411157,-6.67356371866143
SFRS9,0.164996483844755,11.3292156930463,1.86285339218595,0.111984445769671,0.213934213175212,-6.67375651034471
STARD3,-0.252514797853328,5.62414584474038,-1.86218293764148,0.112088400927712,0.214102160982002,-6.67467784965623
LOC388796,-0.322319728784713,6.73650937692428,-1.86043878497052,0.112359284383023,0.21458886797021,-6.67707425424068
DCTD,-0.140577212889923,10.8295970592404,-1.85942405125582,0.11251718138669,0.214859679895087,-6.67846818832729
GIT2,-0.234073152114702,7.82401239914961,-1.85859015265761,0.112647104671439,0.215077004140918,-6.67961355868166
PSMD9,0.1371176861814,11.0656250770263,1.8584843533891,0.112663599087178,0.215077727566511,-6.67975886553835
