GenePairs,frac.of.var.tissue,frac.of.var.species,frac.of.var.residual
ADAM28_Adam28,3.0014387330526e-09,0.483076982049601,0.516923014948961
HDDC2_Hddc2,0.494274052574291,0.087892580759148,0.417833366666561
MBTPS1_Mbtps1,0.0960803191917607,0.757756077825658,0.146163602982581
KSR1_Ksr1,0.316184803391127,0.609717079373985,0.0740981172348879
COL2A1_Col2a1,0.556668248461857,0.107660870738489,0.335670880799654
SIAH2_Siah2,0.591008554303177,0,0.408991445696823
TAMM41_Tamm41,0.0526536421202285,0.920973960713055,0.0263723971667168
E2F3_E2f3,0.153709002167942,0.12195857164705,0.724332426185008
SLC6A8_Slc6a8,0.305455926051622,0.524249224646755,0.170294849301622
SSH2_Ssh2,0.315044967720254,0.127433818968654,0.557521213311092
PEX7_Pex7,0,0.780944762962677,0.219055237037323
TOPORS_Topors,0.207166759668837,0.671805123403718,0.121028116927445
FKBP15_Fkbp15,0.0456782549106924,0.84310581657606,0.111215928513248
CYBRD1_Cybrd1,0.135925363145571,0.828518405941291,0.0355562309131379
CCDC34_Ccdc34,0.777208406963959,0.0502908513788996,0.172500741657141
ARID3A_Arid3a,0.330197683686487,0.556053056121761,0.113749260191753
SEC61A1_Sec61a1,0.32263624278772,0.537293892942092,0.140069864270188
MDC1_Mdc1,0.760448120311374,0,0.239551879688626
EGR4_Egr4,0.784552940290102,0.0718607727270413,0.143586286982857
ANO1_Ano1,0.0990056034693928,0.168552075359003,0.732442321171604
SLC38A5_Slc38a5,0.261365249667292,0,0.738634750332708
COL5A2_Col5a2,0.511424553906248,0.121029267221754,0.367546178871997
CSGALNACT1_Csgalnact1,0.177080928479128,0.57561669142196,0.247302380098912
ALOXE3_Aloxe3,0.152875045596044,0.620363787801146,0.22676116660281
ZNF263_Zfp263,0.471432585206005,0.124116992521482,0.404450422272513
WNT16_Wnt16,0,0.0407113224573371,0.959288677542663
SLFN12L_Slfn4,0,0.0391487520801137,0.960851247919886
GALNTL5_Galntl5,0.77827264021928,0,0.22172735978072
SPNS3_Spns3,0.333688095612766,0.327761617499235,0.338550286887999
ZSWIM4_Zswim4,0.0707523332681646,0.883938922567371,0.0453087441644643
AQR_Aqr,0.182873495107111,0.706130558489314,0.110995946403574
SIMC1_Simc1,0.34196618669893,0.444535800681884,0.213498012619186
POC1B_Poc1b,0.413364176412888,0.0576108326342668,0.529024990952845
TUBB2A_Tubb2a,0.0675436631747036,0.889823764256053,0.0426325725692434
ZFR2_Zfr2,0.0931438948184909,0.837134982287303,0.0697211228942057
AMD1_Amd1,0.121334518144777,0.286128426731668,0.592537055123555
DLG4_Dlg4,0.476671149729987,0.404235763385673,0.11909308688434
CD200_Cd200,0.484530432052601,0.367049578369953,0.148419989577446
VLDLR_Vldlr,0.350296461061099,0.121443294608404,0.528260244330497
SLC4A2_Slc4a2,0.0543423725972308,0.858209399417474,0.0874482279852949
COX6B1_Cox6b1,0.221990149943238,0.542269355880893,0.235740494175869
PPP1CA_Ppp1ca,0.0260506874344268,0.896157772831938,0.0777915397336357
SMC4_Smc4,0.706028684366145,0,0.293971315633855
SMS_Sms,0.280484140964764,0.186422139406104,0.533093719629132
LIMK2_Limk2,0.141618258848452,0.681802099131772,0.176579642019776
HARS2_Hars2,0.137072334467405,0.379167904757457,0.483759760775138
MRPS18B_Mrps18b,0.0749647097496813,0.616112275603764,0.308923014646555
SUV39H1_Suv39h1,0.06955654935459,0.758842517079857,0.171600933565553
SLC23A3_Slc23a3,0.311219140438777,0.371764309018432,0.317016550542791
GABBR2_Gabbr2,0.460499115840865,0.0632765087321945,0.476224375426941
RHOXF1_Rhox13,0.447770686210669,0.331226417492222,0.22100289629711
MLYCD_Mlycd,0.0646640137580664,0.857697977607513,0.0776380086344208
WNK1_Wnk1,0.283830810468026,0.614590617149156,0.101578572382818
CASK_Cask,0.469017909203595,0.0378116919814236,0.493170398814981
TIMM13_Timm13,0.0183982912192284,0.941805612962829,0.0397960958179426
ABCB11_Abcb11,0.717510242937902,0,0.282489757062098
RPS18_Rps18,0.435945161458632,0.143155127530104,0.420899711011264
FAM168A_Fam168a,0.0839851546249464,0.701053948469376,0.214960896905677
HSD11B2_Hsd11b2,0.495347396982984,0.0182486844741586,0.486403918542857
ALDH1A2_Aldh1a2,0.558502625728788,0.0464901475883316,0.395007226682881
GPATCH1_Gpatch1,0,3.72350747167816e-10,0.999999999627649
CDPF1_Cdpf1,0.0503635465967416,0.89945304212266,0.0501834112805983
TUBB_Tubb5,0.362988780766758,0.223403269176812,0.41360795005643
ENKD1_Enkd1,0.524099191846485,0.142756134489152,0.333144673664363
ASPH_Asph,0.143213259237854,0.0997756778226415,0.757011062939504
SETX_Setx,0.31668616931497,0.33591959434032,0.34739423634471
RBKS_Rbks,0.557854976477436,0.0974356292599274,0.344709394262637
ATAT1_Atat1,0.0431924942293059,0.886073884305651,0.0707336214650432
MRPL48_Mrpl48,0.0553408932795469,0.441562084492495,0.503097022227958
SOCS1_Socs1,0.558737247953709,0.0955652968738737,0.345697455172417
ZNF319_Zfp319,0.201895149844826,0.508402438709451,0.289702411445723
OSGIN1_Osgin1,0.121647569452099,0.65164524046497,0.226707190082931
IL17RA_Il17ra,0.127691205812615,0.63169907834436,0.240609715843025
EPAS1_Epas1,0.705588869151067,0.162603448618915,0.131807682230017
MRPL54_Mrpl54,0.0551446921350784,0.81552358152381,0.129331726341112
ZNF526_Zfp526,0.276696366368252,0.708210376310636,0.0150932573211123
NTF4_Ntf5,0.446281797809772,0.344579043042194,0.209139159148034
SYCE2_Syce2,0.549596468286869,0.193556410487034,0.256847121226097
GDE1_Gde1,0,0.80648623349122,0.19351376650878
CAPN5_Capn5,0.0698262822641542,0.129131742395256,0.80104197534059
DNAJC17_Dnajc17,0.0344853419826011,0.571218557963034,0.394296100054365
TBC1D10A_Tbc1d10a,0.0603576651372274,0.91125446792213,0.0283878669406429
NDFIP1_Ndfip1,0,0.634767180451922,0.365232819548078
SEMA4D_Sema4d,0.284133197921864,0.299714794822439,0.416152007255697
PRKD2_Prkd2,0.478020828953549,0.277807966849464,0.244171204196988
STRADB_Stradb,0.238937195010682,0.609085450113711,0.151977354875607
CCDC112_Ccdc112,0.185708461600496,0.684338726767958,0.129952811631547
MRPL47_Mrpl47,0.0537588596723528,0.832833783236916,0.113407357090732
PFDN6_Pfdn6,0.0588098231307214,0.433241213847355,0.507948963021924
KCNH8_Kcnh8,0.626741270379033,0,0.373258729620967
DPP8_Dpp8,0.091697351943176,0.757948251746362,0.150354396310462
THSD7A_Thsd7a,0.661282592629534,0,0.338717407370466
COX7A2_Cox7a2,0.36434179946677,0.481422867507776,0.154235333025454
DTWD2_Dtwd2,0,0,1
RBM17_Rbm17,0.276436389219645,0.427485197423245,0.29607841335711
UBXN7_Ubxn7,0.663627143149007,0,0.336372856850993
BRD9_Brd9,0.098962687028848,0.828857065536316,0.0721802474348364
ARFIP2_Arfip2,0.066827794341114,0.810561669514718,0.122610536144168
CDKL4_Cdkl4,0.544715763732636,0.383672435944803,0.0716118003225609
MOXD1_Moxd1,0.21420521764149,0.0825573767010133,0.703237405657497
STXBP5L_Stxbp5l,0.503873587428252,1.256234012641e-08,0.496126400009408
ZNRF3_Znrf3,0,0.272108662693854,0.727891337306146
THAP4_Thap4,0.194100671527547,0.66307185059229,0.142827477880163
PRRT2_Prrt2,0.406909167310368,0.444467258688041,0.148623574001591
TUBA1A_Tuba1a,0.253464535820023,0.639176398463963,0.107359065716014
LRRC4B_Lrrc4b,0.611717467292599,0.0739900807129324,0.314292451994469
DTX1_Dtx1,0.298418349049634,0.21825002103876,0.483331629911605
EPOR_Epor,0.361549549991221,0.327255673756877,0.311194776251902
SCUBE3_Scube3,0.737886423280158,0.0572837437340081,0.204829832985834
RANGAP1_Rangap1,0.460688198076997,0.342230886893096,0.197080915029907
ITIH5_Itih5,0.335319780611095,0.0906837395573148,0.57399647983159
IL18RAP_Il18rap,0.337142619171877,0.313025482828561,0.349831897999562
GABARAPL1_Gabarapl1,0.0874462940366328,0.177186273030559,0.735367432932808
NUP153_Nup153,0.379450363168385,0.443144631952516,0.1774050048791
EFHD1_Efhd1,0.212410022739222,5.5190882587876e-08,0.787589922069896
SNRPF_Snrpf,0.108921320074402,0.485007115594645,0.406071564330954
CIC_Cic,0.147955206649346,0.828390616109274,0.0236541772413795
PANX1_Panx1,0.228037456216013,1.35288578593875e-10,0.771962543648699
BRAP_Brap,0.231584456606822,0.53409594517163,0.234319598221548
MEF2C_Mef2c,0.815570427810367,0.014711997981406,0.169717574208227
FBLN7_Fbln7,0.00604812867584515,0.235731541848184,0.758220329475971
PTGR1_Ptgr1,0,0.549729736818637,0.450270263181363
TMEM9B_Tmem9b,0.527472011637981,1.24454907247722e-09,0.47252798711747
LDB3_Ldb3,0.635033025739381,0,0.364966974260619
GCKR_Gckr,0.875761436376133,0,0.124238563623867
UMOD_Umod,0.843598789910439,0.106078293188981,0.0503229169005801
JRKL_Jrkl,1.81162902655235e-09,0.716508972621159,0.283491025567212
ATXN7_Atxn7,0,0.930127459488583,0.0698725405114169
CCL4L2_Ccl4,0.0781565748916124,0.26212459225963,0.659718832848758
POP5_Pop5,0.0514804980936719,0.869743313368032,0.0787761885382964
SF1_Sf1,0.361514435188972,0.558939580351786,0.0795459844592422
TRAPPC6A_Trappc6a,0.130691549970175,0.734640587555328,0.134667862474498
FBXO39_Fbxo39,0.59514113010339,0.00740392700780281,0.397454942888807
TEKT1_Tekt1,0.726379386832422,0.033946665833493,0.239673947334085
CBX5_Cbx5,0.525464082698274,1.74095475819874e-09,0.474535915560772
UBE2M_Ube2m,0.0247475262991745,0.942874388198159,0.0323780855026665
GTPBP8_Gtpbp8,0,0.0641506205574172,0.935849379442583
CCSER2_Ccser2,0.469495252167548,0.0365683617962737,0.493936386036178
ASTL_Astl,0,0,1
RUVBL2_Ruvbl2,0.309315894099393,0.596298374724326,0.0943857311762815
ASB1_Asb1,0.252744938249435,0.0473140470776137,0.699941014672951
RBP1_Rbp1,0.342279608934969,0,0.657720391065031
DNAH17_Dnah17,0.602009332674526,7.9203173396108e-11,0.397990667246271
PNO1_Pno1,0,0.737941815804089,0.262058184195911
TFCP2_Tfcp2,0.708312717954653,0.0460681945742609,0.245619087471087
POC1A_Poc1a,0.104862293978804,0.739716617311309,0.155421088709887
FBXW4_Fbxw4,0.0526707259730979,0.785684844995628,0.161644429031275
TFEB_Tfeb,0.133460527266803,0.686406408419111,0.180133064314086
STEAP3_Steap3,0.099205870174935,0.489816625099601,0.410977504725464
IL33_Il33,0,0.493079811849901,0.506920188150099
ANKRD1_Ankrd1,0.550083406021654,0.0513625678560796,0.398554026122266
TGFA_Tgfa,0.131195874017294,0.315238440786045,0.553565685196661
SLC6A2_Slc6a2,0.0412151423414906,0.266758868387978,0.692025989270531
ZNF180_Zfp180,0.0484355336817091,0.74183490233884,0.209729563979451
FBXO47_Fbxo47,0.402872652881687,0.558633169956942,0.0384941771613713
HSF5_Hsf5,0.783524205457286,0.0488688011225625,0.167606993420152
TRA2B_Tra2b,0.158068381522964,0.196288754982171,0.645642863494865
ZNF438_Zfp438,0.358990474712335,0.207293185986209,0.433716339301455
CHKA_Chka,0.178797579184424,0.713354876534137,0.107847544281439
RFTN2_Rftn2,0.709512798840805,0,0.290487201159195
CCDC59_Ccdc59,0,0.280443977244481,0.719556022755519
MRRF_Mrrf,0.046187806147312,0.875666962188311,0.0781452316643768
ANKRD39_Ankrd39,0,0.954224163986434,0.0457758360135658
GMIP_Gmip,0.164280111916089,0.689315785387781,0.14640410269613
SCNN1A_Scnn1a,0.545615256331782,0.106982981540434,0.347401762127784
MRPS25_Mrps25,0.247343417661474,0,0.752656582338526
POLE4_Pole4,0,0,1
LRRC37A3_Lrrc37a,0.270076817306668,0.260960547336131,0.468962635357202
SPR_Spr,0.496445596759253,9.31443812703124e-11,0.503554403147602
ZDHHC13_Zdhhc13,0.0879334677844516,0.526329927386051,0.385736604829498
PRF1_Prf1,0.393676828457988,0.213362459509565,0.392960712032448
COL4A3_Col4a3,0.479379082065975,0.0985127622622123,0.422108155671813
KCNIP2_Kcnip2,0.633906028684021,0,0.366093971315979
SLC5A2_Slc5a2,0.747506352783266,0.148309765653858,0.104183881562876
CACNG5_Cacng5,0.563542098957896,0.281566731257648,0.154891169784456
PLGRKT_Plgrkt,0.109002597318063,0.409930056154366,0.481067346527571
DCAF1_Dcaf1,0.620152650796142,0.1452803398806,0.234567009323258
ANKRD44_Ankrd44,0,0.535122583612666,0.464877416387334
HBA2_Hba-a1,0.0264271571796298,0.685512872437975,0.288059970382395
ZFP37_Zfp37,0.262064226636606,0,0.737935773363394
ASPHD1_Asphd1,0.729328284085975,0.0451685938700577,0.225503122043968
TMEM41B_Tmem41b,0,0.440045912696575,0.559954087303425
CHMP5_Chmp5,0.217837496320118,0.467055940959005,0.315106562720877
BCAM_Bcam,0.441265555825465,0.272041413071596,0.286693031102939
NATD1_Natd1,0.162154515499006,0.711325206063057,0.126520278437937
PRKAR2A_Prkar2a,0.325567651624692,0,0.674432348375308
CTU2_Ctu2,0.0354142811974907,0.942773942383304,0.0218117764192054
SPCS2_Spcs2,0.0139385231057791,0.846108663144024,0.139952813750197
CSRNP3_Csrnp3,0.48770590089196,0.0856150642639553,0.426679034844085
TUBA1C_Tuba1c,0.0337471478579902,0.919197426232367,0.0470554259096425
RNF183_Rnf183,0.441374949818814,0.419627654645637,0.138997395535549
ARMC2_Armc2,0.650811219335989,0.00181997488616367,0.347368805777847
TSC22D4_Tsc22d4,0.0918807731333179,0.8247169313692,0.083402295497482
PHF24_Phf24,0.406890479003547,0.200739276045879,0.392370244950574
UNG_Ung,0.0943565501808847,0.536869417812504,0.368774032006611
RFLNB_Rflnb,0.477649020511536,3.07964562531532e-09,0.522350976408818
ART5_Art5,0.795656798542591,0.0422806637982287,0.16206253765918
TCF12_Tcf12,0.192062999460408,0.660133523497821,0.14780347704177
ATP6V1B1_Atp6v1b1,0.284794487039776,0.148508925726053,0.566696587234171
CORO2A_Coro2a,0.239427523160029,0.473315792061491,0.28725668477848
CD300LB_Cd300lb,0.515363065878882,0.174708377516204,0.309928556604914
HNRNPM_Hnrnpm,0.563789086462957,0.0932790115890025,0.342931901948041
CD300C_Cd300c2,0.183817470180546,0.639347141688552,0.176835388130902
CEP126_Cep126,0.688700368317793,0,0.311299631682207
PHF1_Phf1,0.34771024147351,0.518508079634704,0.133781678891786
HOXB13_Hoxb13,0.634815873994235,2.11579906432803e-10,0.365184125794185
TTLL6_Ttll6,0.617653221103717,1.52636935518349e-10,0.382346778743647
XRN1_Xrn1,0.0248288640096428,0.738271309375769,0.236899826614588
KDM4C_Kdm4c,0.00832445656976338,0.21885345866553,0.772822084764706
TPP1_Tpp1,0.179648719474574,0.45497224339057,0.365379037134856
GIP_Gip,0.98149262083548,4.85159554872725e-07,0.0185068940049652
PITPNM2_Pitpnm2,0.0181237914221462,0.866306874222153,0.1155693343557
PHF6_Phf6,0.0586403455587485,0.57295178430862,0.368407870132631
PRKCE_Prkce,0.716257567799736,0,0.283742432200264
MILR1_Milr1,0.000633953399215861,0.488829581083338,0.510536465517446
CDH11_Cdh11,0.641827488299788,2.38601683090306e-09,0.358172509314195
C1QL1_C1ql1,0.141782006867949,0,0.858217993132051
KCNIP3_Kcnip3,0.395955823969164,0.35308359845789,0.250960577572946
GHRHR_Ghrhr,0.141617168186202,0,0.858382831813798
CHPT1_Chpt1,0.0668354563882544,0.693029225666359,0.240135317945387
CHP2_Chp2,0.212965195138942,0.596855174946818,0.19017962991424
ZNF48_Zfp553,0.140207207224134,0.649554658124424,0.210238134651442
GPR34_Gpr34,0.0732036702460212,0.724087283825489,0.202709045928489
RPS6_Rps6,0.17218929259654,3.21359046854581e-10,0.827810707082101
NLRC3_Nlrc3,0.429666943292986,0.29888002124325,0.271453035463764
TMED1_Tmed1,0.0609542149285029,0.882685873782627,0.0563599112888707
HEPH_Heph,0.12853159333782,0.0277006042045691,0.843767802457611
FAM171A1_Fam171a1,0.487571065457707,1.48189807360229e-08,0.512428919723313
MGAM_Mgam,0.113514392684211,0.175492100199953,0.710993507115837
PROM2_Prom2,0.324407944368815,0.0157766427122807,0.659815412918904
GTSF1_Gtsf1,0.746384569978892,0,0.253615430021108
KNDC1_Kndc1,0.684233451317807,7.17892845509679e-10,0.3157665479643
TMEM186_Tmem186,0.188818586036532,0.662896209974958,0.14828520398851
GNAO1_Gnao1,0.257512533617205,0.467325239557572,0.275162226825223
ZC3H10_Zc3h10,0.0712919146385956,0.888769224313248,0.0399388610481561
FARSA_Farsa,0.101594558827246,0.748990904844183,0.149414536328572
COX6A1_Cox6a1,0.00522001473351839,0.968970382928374,0.0258096023381079
VPS33A_Vps33a,0.00977358882381613,0.854235390390124,0.13599102078606
ABHD14B_Abhd14b,0.341817517227498,0.500809593671773,0.157372889100729
UBQLN1_Ubqln1,0,0.77695879793816,0.22304120206184
SLK_Slk,0.137103606007304,0.647742475450974,0.215153918541722
SYNGR3_Syngr3,0.738239418699769,0.0428267544676769,0.218933826832554
PRSS58_Prss58,0.954888482503095,0.00406117682066576,0.0410503406762395
PCF11_Pcf11,0.322488706793283,0.322671953555986,0.354839339650732
SLC22A16_Slc22a16,0.625124594987157,0.03625415284964,0.338621252163203
IGSF6_Igsf6,0.0447272549254324,0.558443466366863,0.396829278707705
CACNA2D2_Cacna2d2,0.319150852217803,0,0.680849147782197
GNG7_Gng7,0.53905545210048,0.154652873918154,0.306291673981366
PCMT1_Pcmt1,0.405112200016883,0.206642397203817,0.388245402779299
MOSMO_Mosmo,0.0394034470235413,0.688003242348109,0.27259331062835
PCLO_Pclo,0.802242864850529,0,0.197757135149471
SHLD1_Shld1,0,0.719717386304099,0.280282613695901
PRSS22_Prss22,0.600740698082311,0,0.399259301917688
MAP3K10_Map3k10,0.08322191029441,0.837320254941739,0.0794578347638506
TP53INP2_Trp53inp2,2.82166189362109e-10,0.813570789981642,0.186429209736192
HIKESHI_Hikeshi,0,0.930753657420562,0.0692463425794381
SLC2A6_Slc2a6,0.205930397733282,0.0811573406097555,0.712912261656962
RRN3_Rrn3,0,0.262006053915109,0.737993946084891
RNF144B_Rnf144b,0,0,1
GATAD1_Gatad1,0.0202941324860595,0.894574656298462,0.0851312112154783
ASIP_a,0.0362669913602913,0,0.963733008639709
ATN1_Atn1,0.763132932514243,0,0.236867067485757
CPT1C_Cpt1c,0.256515869968981,0.678021463984679,0.0654626660463405
ERVW-1_BC035947,0.406567598056908,0.00704527452699376,0.586387127416098
RTEL1_Rtel1,0.0043650377008933,0.982893049250244,0.0127419130488627
RBM48_Rbm48,0.219222049189053,0,0.780777950810947
BTBD18_Btbd18,0.478288320399633,0.109033714888534,0.412677964711833
ZPR1_Zpr1,0.299115037594565,0.606775287253716,0.0941096751517196
UBALD1_Ubald1,0.022329624405756,0.941886338845985,0.0357840367482588
DYSF_Dysf,0.47071033994699,0,0.52928966005301
TRIAP1_Triap1,0,0.581634307206235,0.418365692793765
PIGO_Pigo,0.0245319034982321,0.908239746049841,0.0672283504519266
PMEL_Pmel,0.413972755137235,0.194708089358972,0.391319155503792
APOBR_Apobr,0.603522040865309,9.66633125877204e-11,0.396477959038028
SCNN1G_Scnn1g,0.841017208799722,0,0.158982791200278
HERC4_Herc4,0.0562741712743932,0.789190259865105,0.154535568860502
UNKL_Unkl,0.010448034494651,0.93757366645464,0.0519782990507093
DPEP3_Dpep3,0.629166488518733,0,0.370833511481267
HRAS_Hras,0.0432390332871707,0.895083716983281,0.0616772497295487
KANK1_Kank1,0.0347785344969314,0.610742272246739,0.35447919325633
CUX2_Cux2,0.077624662144323,0.687424833165315,0.234950504690362
CACNG3_Cacng3,0.805475761314613,0,0.194524238685388
FADD_Fadd,0.02304167941979,0.595502568831644,0.381455751748566
VWA3A_Vwa3a,0.657646498942642,0.135955476803395,0.206398024253963
PPFIBP2_Ppfibp2,0,0.475396874170055,0.524603125829945
AHI1_Ahi1,0.580535392122049,0,0.419464607877951
WASHC3_Washc3,0.461048787638799,0,0.538951212361201
VKORC1_Vkorc1,0.113468923289335,0.824565677170461,0.0619653995402038
GCSH_Gcsh,0.0366276029206574,0.937795868125639,0.0255765289537039
TMEM259_Tmem259,0.0328219069444307,0.948341291083728,0.0188368019718409
ARL6IP5_Arl6ip5,0.22558579705062,0.447835103585116,0.326579099364264
MAPK1_Mapk1,0.187767698794151,0.695492477285046,0.116739823920803
B4GALNT3_B4galnt3,0.285551856739054,1.17356881106998e-10,0.714448143143589
MYNN_Mynn,0.0159691964488289,0,0.984030803551171
ACSM2B_Acsm2,0.857108025998658,0.00659565446075872,0.136296319540583
NT5DC3_Nt5dc3,0.0315092133497914,0.614339967668789,0.35415081898142
KIF7_Kif7,0.699489634824161,0.0722658981603089,0.22824446701553
ZCRB1_Zcrb1,0.461164890396211,0,0.538835109603789
MIEF1_Mief1,0.220728069787457,0.400020335571867,0.379251594640676
TAGLN3_Tagln3,0.505191843019444,0.227383391945025,0.267424765035531
SLC38A4_Slc38a4,0.595683337684754,0.16722209691293,0.237094565402316
ISOC2_Isoc2a,0.217519591076368,0.710178412535099,0.0723019963885328
TRMU_Trmu,0,0.929117666590496,0.0708823334095035
GRM2_Grm2,0.480551863700424,0,0.519448136299576
DROSHA_Drosha,0.646893955336859,0.153689758960138,0.199416285703003
GANAB_Ganab,0.708659509506509,0.0486957414794185,0.242644749014073
RPL29_Rpl29,0.0140027004405851,0.887642867929056,0.098354431630359
NPAS1_Npas1,0.432413966398514,0.00497991173132686,0.562606121870159
NOBOX_Nobox,0.0447886021408959,0.291259453443412,0.663951944415692
POLR2C_Polr2c,1.29010929336028e-08,0.921738829147301,0.0782611579516063
PRRT4_Prrt4,0.413376249320142,0.384568893764863,0.202054856914995
NOM1_Nom1,0,0.0436100778583287,0.956389922141671
YEATS2_Yeats2,0.218040911052218,0.666248837158554,0.115710251789228
TFAP4_Tfap4,0.217577794677812,0.652939452421596,0.129482752900591
KLHDC10_Klhdc10,0.4959705048955,0.219649489472904,0.284380005631596
SLC24A3_Slc24a3,0.734140480573748,0.119679453545914,0.146180065880338
ARRDC4_Arrdc4,0.108679090231845,0.48876253321339,0.402558376554765
KIZ_Kiz,0.327143712705272,2.45744348676186e-10,0.672856287048983
ARSA_Arsa,0.0537027655685721,0.793658820621145,0.152638413810283
SLC26A3_Slc26a3,0.490129500174086,0,0.509870499825914
UBE2N_Ube2n,0.269593362357588,0.38587385418257,0.344532783459843
GAN_Gan,0.464430159879942,0.254257603042203,0.281312237077855
GABPB1_Gabpb1,0.138637411769802,0.0323491437955002,0.829013444434698
DPPA3_Dppa3,0.337455923676033,0,0.662544076323967
GINS3_Gins3,0.148308045701322,6.6275622459789e-09,0.851691947671116
C12orf60_BC049715,0.570116781809632,0.0137057242557419,0.416177493934626
ZNF329_Zfp329,0.198875762896079,0.469018922625394,0.332105314478527
ARPC3_Arpc3,0.0345127937298519,0.809762840501208,0.15572436576894
NDUFAB1_Ndufab1,0.0545887969083267,0.736740762820323,0.20867044027135
ZSCAN18_Zscan18,0.478510619639934,0.218792935372274,0.302696444987792
TSNAXIP1_Tsnaxip1,0.435976606583035,0.107075685480058,0.456947707936907
PKIG_Pkig,0.285745419495832,0.486886237286035,0.227368343218134
WASHC4_Washc4,0,0.817646317468545,0.182353682531455
PHETA2_Pheta2,0.313164517833497,0.32649174610997,0.360343736056534
CYP2D6_Cyp2d9,0.347904049236182,0,0.652095950763818
NUCB1_Nucb1,0.246656065481331,0.546211151770046,0.207132782748623
NKIRAS1_Nkiras1,0.323346501522096,0.0876139477239321,0.589039550753972
PGM3_Pgm3,0.382010538469359,0.131792249602442,0.486197211928199
B3GNT9_B3gnt9,0.333398105079269,0.212943546179755,0.453658348740975
CDH17_Cdh17,0.735947128374008,0.0572662813709001,0.206786590255092
TMEM164_Tmem164,0.388520512964429,0.380159109139633,0.231320377895938
MINDY4_Mindy4,0.0843041241126507,0.886094579996091,0.0296012958912586
PSMD2_Psmd2,0.126567283770821,0.704153660672925,0.169279055556253
NXT2_Nxt2,0,0.249171048142993,0.750828951857007
NLGN3_Nlgn3,0.645793902642457,0.0134552541855884,0.340750843171955
GAL_Gal,0.417928276563083,0.277948224611931,0.304123498824986
OMD_Omd,0.0736391638116712,0.75312935927687,0.173231476911459
NTMT1_Ntmt1,0.018106173873081,0.885924952557274,0.0959688735696447
TALDO1_Taldo1,0.13027426065995,0.684342231770836,0.185383507569213
NAPB_Napb,0.54900340375138,0.364511277487731,0.0864853187608889
CCPG1_Ccpg1,0,0.372262024911202,0.627737975088798
FAM199X_Fam199x,0.0236753536916171,0.928331957719998,0.0479926885883844
MKRN1_Mkrn1,0.559981170641128,0.238329194142961,0.201689635215911
PFDN5_Pfdn5,0,0,1
CES3_Ces3a,0.250119199857799,0,0.749880800142201
USP20_Usp20,0.145421457045347,0.721873982538985,0.132704560415668
AIP_Aip,0.123181246558423,0.539311973575545,0.337506779866033
ARFGEF2_Arfgef2,0.0594536206792187,1.17340905354383e-10,0.94054637920344
RNF185_Rnf185,0.0615879365645488,0.894003409621185,0.0444086538142659
MYLK4_Mylk4,0.265501933343261,1.39289409843837e-10,0.73449806651745
NUDT22_Nudt22,0.0635879899350691,0.878946345512461,0.0574656645524696
ARHGAP17_Arhgap17,0.292730229807813,0.476514461552361,0.230755308639826
METTL25_Mettl25,0.112825897184441,0.435149158210523,0.452024944605036
CPEB3_Cpeb3,0.172949706641927,0.407775862247849,0.419274431110224
UBE2J1_Ube2j1,0.076188660637461,0.142314340726549,0.78149699863599
SIRT2_Sirt2,0.0265969267164004,0.921405613260308,0.0519974600232913
MLXIPL_Mlxipl,0.131054374220224,0.670471868570331,0.198473757209444
TNPO1_Tnpo1,0.574771932709073,0,0.425228067290927
ATG2A_Atg2a,0.000666919094651722,0.909546389691424,0.0897866912139242
SERAC1_Serac1,0.129305348757614,0.609106503852886,0.2615881473895
OSR2_Osr2,0.755197388363759,0.0748596656894698,0.169942945946771
DNAL4_Dnal4,0.204771752390314,0.771662501108786,0.0235657465009002
KRR1_Krr1,0,0,1
IDH3B_Idh3b,0.0307276919490855,0.916920875348204,0.0523514327027103
CCDC134_Ccdc134,0.0474620757024902,0.787200464239431,0.165337460058079
PABPC1_Pabpc6,0.0211877361776776,0.876406913362784,0.102405350459538
GSTT2B_Gstt2,0,0.940368934653406,0.0596310653465942
USP54_Usp54,0.573453538619517,0.244580962515953,0.18196549886453
PARVG_Parvg,0.0164152780307298,0.371642363905637,0.611942358063634
DAXX_Daxx,0.488791819127319,0.410988788962991,0.10021939190969
ACSM1_Acsm1,0.0805959646339388,0,0.919404035366061
ANKRD42_Ankrd42,0.651633533887133,0.0389168579617353,0.309449608151132
SH2B3_Sh2b3,0.364141978385604,0.387419453012757,0.248438568601639
FLRT3_Flrt3,0.25323366062289,0.185728597440441,0.561037741936669
PIGB_Pigb,0.0372463788172425,0.75459459767717,0.208159023505587
DSN1_Dsn1,0.405100723423032,0.215540433795082,0.379358842781885
FA2H_Fa2h,0.488206269489285,0.248023813151863,0.263769917358852
CTSC_Ctsc,0.274372794438663,0.167358069750128,0.558269135811209
GP2_Gp2,0.6400084168862,0,0.3599915831138
TULP3_Tulp3,0.543831577271432,0,0.456168422728568
IL13RA2_Il13ra2,0.065645608269687,0.526154259174513,0.4082001325558
LRRTM1_Lrrtm1,0.501616270137977,0.293094774646257,0.205288955215766
MEF2A_Mef2a,0.842139270733619,0.0601324744443719,0.0977282548220088
SATB1_Satb1,0.468065765531524,0,0.531934234468476
MAL_Mal,0.849541401477141,0.00194364858090325,0.148514949941955
RBM14_Rbm14,0.183322646720039,0.616454224031815,0.200223129248146
