sampleID,fpi,tissue,p,p.lab,TCGA
TCGA-AC-A23E-01,0.742699346055462,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-EW-A1J1-01,0.135080861124178,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A09W-01,-1.64812548719846,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-B6-A0IM-01,1.1958836160457,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A1F0-01,0.898961926471776,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-EW-A1PD-01,0.978652367028974,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A1J8-01,-1.03602556613529,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-B6-A0RV-01,-0.791001724572052,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A24N-01,-0.39591392408576,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AQ-A1H3-01,0.558380945818468,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-C8-A131-01,2.5005370539259,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A2LQ-01,0.939339966570834,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0EP-01,-0.754520976223663,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0H3-01,0.368193060125052,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A1FJ-01,-1.15592078633232,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-B6-A40C-01,-0.528553487319898,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A1IF-01,0.202721574151713,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AO-A0JE-01,0.377450401415587,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-S3-AA11-01,-0.212742500660108,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A27I-01,0.162407721077514,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AC-A3W6-01,-1.16606115201023,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A0TX-01,-1.2028769620862,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AO-A0JG-01,-0.0502016641000153,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A07L-01,0.220610144203835,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0SV-01,-1.9011057095812,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-XX-A899-01,0.308721371611138,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A7-A5ZW-01,-0.104662766484831,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E9-A1NE-01,-0.00720975756137097,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0BR-01,0.7721337182331,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-Z7-A8R6-01,-0.7146357906154,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-OL-A5D8-01,-1.24994535637377,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-B6-A0IJ-01,0.0454931299405227,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-OL-A5D7-01,0.581846147363863,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A1FW-01,-1.3549173010411,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A7-A13H-01,0.54094997463489,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0EO-01,-0.0574703694705576,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0BF-01,-0.669043441200204,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A5QN-01,0.534700446009931,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AQ-A54N-01,0.765355220469848,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A04V-01,-0.700250859944004,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A14T-01,-0.244940060527619,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E9-A295-01,0.596961021464407,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-EW-A1P4-01,-0.173779574645162,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0T4-01,1.04888759613222,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0W3-01,-0.0886882171232327,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A42U-01,-0.769446499151383,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A08G-01,0.220330750256826,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0BQ-01,0.912446739479971,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-EW-A1IX-01,0.823027219571303,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-GM-A5PV-01,-0.155723865514374,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-B6-A401-01,0.880591474707628,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-C8-A1HG-01,1.2629397830526,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A10E-01,1.10265430687308,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A7-A0CG-01,0.445844614197646,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0CS-01,0.259291972047559,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A1-A0SG-01,0.858477558401937,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A1BD-01,0.200416681491005,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A14Z-01,1.35033581454612,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A04R-01,0.146444205960943,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A7-A425-01,-1.0741721867562,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E9-A1RF-01,0.508119268433003,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-B6-A408-01,-0.0545939428518105,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AN-A0AM-01,-0.874530820105477,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A1JU-01,-0.0790148556296234,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A1AH-01,0.252651508979825,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A1EN-01,-0.433235090237616,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E9-A3QA-01,0.884408528862398,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0EB-01,0.0478921772495218,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A1EY-01,-0.301021634654867,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A574-01,0.152619557949522,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A1JB-01,0.0219314350640884,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A27P-01,-0.150575619229245,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E9-A5FL-01,1.95440330674857,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-LL-A5YM-01,-1.17752614310266,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A1FC-01,-0.14290931996316,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-XX-A89A-01,0.703874577108443,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-GM-A2DL-01,1.01160610866345,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AO-A12E-01,-0.0473895862839636,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A24S-01,2.04849155272612,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A15K-01,1.48424336376955,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AO-A12G-01,0.357984850881058,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0HA-01,0.648406710196275,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-W8-A86G-01,-0.531108204692147,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A153-01,0.741907544781492,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A24W-01,-0.214572957391976,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A1JJ-01,0.715306056482541,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AO-A03P-01,1.69685864162221,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A158-01,0.554363278458964,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A079-01,0.351309143714604,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A204-01,-0.535230899032384,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0B4-01,1.03092967212609,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AO-A03T-01,-0.199563240457802,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E9-A1N6-01,-0.200668929763757,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-GM-A2DM-01,0.437386411784331,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A4RX-01,-0.500533929079826,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A27H-01,0.963954244306223,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E9-A1NC-01,1.3329120729627,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A3XS-01,2.74706985284498,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A0TZ-01,0.0860428417445417,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AO-A0J7-01,-1.68937931848215,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A1XY-01,-1.89110388161158,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0CK-01,-0.76756574835205,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AC-A8OR-01,-2.68842137132087,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0YH-01,0.839624025831135,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A4S2-01,-0.458103252558448,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AQ-A7U7-01,-0.225820656368639,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A10A-01,0.476865513892041,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-C8-A12P-01,-0.0918192895411521,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-GM-A5PX-01,0.456481744451939,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A7-A13F-01,1.08759526223211,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A1X9-01,-0.24779080967469,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A1AN-01,1.37688240513297,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A1Y0-01,-0.507317436121734,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-EW-A1PG-01,1.46326335869694,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AN-A0FN-01,-0.884392965833574,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-EW-A1PF-01,0.939158434212553,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AO-A03L-01,-0.505359914383204,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AN-A0FY-01,0.401207175637154,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AC-A7VC-01,-1.45389552094603,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E9-A1R3-01,-0.130104904672602,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A1IN-01,0.399846615766264,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A25E-01,-0.588875277955268,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-EW-A1IY-01,0.459922171926368,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-B6-A0X4-01,-1.63675974426214,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A1XQ-01,-0.800770637759847,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0CL-01,1.93128605288865,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-C8-A27A-01,-0.593319418904139,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E9-A1R7-01,-0.24902746760982,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E9-A249-01,-0.761705036345824,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A07P-01,0.205588457930134,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A1F5-01,-0.561639779475858,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A08F-01,0.265782608141071,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AC-A5XU-01,-1.28928226648768,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AN-A0XL-01,-1.55003798285245,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E9-A1ND-01,2.18582645708845,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AN-A03X-01,0.350838968483449,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A08R-01,1.12279414791661,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0YC-01,0.82945706975409,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-GM-A2DC-01,-1.76807421687805,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A3XT-01,1.18609328717399,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AN-A04C-01,0.620136056848667,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0YT-01,-0.218715297406495,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A1EO-01,1.03231292578779,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A107-01,-0.537389219515944,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A04W-01,-1.70752605981318,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-LD-A74U-01,-0.344800453579165,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-B6-A0I5-01,0.872773961062023,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0RX-01,0.227453644143018,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0DV-01,-0.581841341424616,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-GM-A2DO-01,1.17974588007492,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0T1-01,-0.152495810388276,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A1ET-01,0.099272899927185,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0EI-01,1.00152101940873,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A15J-01,1.4192158952791,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A1-A0SQ-01,-1.21494463252156,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AC-A2QJ-01,1.01968875422536,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A7-A26H-01,0.948752532074113,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A1IL-01,0.154505157341715,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AN-A04D-01,1.15978279947617,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-C8-A27B-01,0.640439893997396,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AN-A0AS-01,0.27422587684938,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A4Z1-01,-0.029585477371325,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A06R-01,1.97786150606548,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AO-A1KP-01,0.488626905153846,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E9-A1RC-01,-0.322135081603318,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A04N-01,1.75120294007249,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A8FY-01,-0.0328697212475609,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A09V-01,-0.991386425133345,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-GM-A3NY-01,-0.87294679003929,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A5J0-01,0.898534365044255,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-B6-A0I6-01,0.907128778021941,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AO-A0JI-01,-0.357014446253585,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A18I-01,0.485298789756563,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AO-A0JC-01,-0.104371340039702,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A09Z-01,-3.03496345755883,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E9-A1RH-01,1.07285991237972,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-GM-A2DH-01,0.38187765118684,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A1ES-01,0.846196180708246,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-PL-A8LY-01,-0.602071592874615,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-OL-A5RW-01,1.6032301393148,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A18M-01,-0.470793428439891,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A14R-01,0.708948173450826,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A09M-01,0.849136825021194,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A1-A0SN-01,-0.883503333766779,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A18F-01,-0.338232730560739,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A2LM-01,0.450791280535642,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A10C-01,-0.199955305675835,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A0TW-01,-0.512612536221807,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0W5-01,0.225273558441162,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A24K-01,0.232709103143469,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0HY-01,0.713706558147254,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0EU-01,-0.235322124996163,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A1XW-01,-0.599664529142614,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AN-A0FL-01,-0.609985586774844,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-PL-A8LZ-01,0.806524029904169,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-LL-A5YP-01,0.275270385976556,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AC-A2BK-01,-0.206304733143498,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AC-A7VB-01,0.695772189284377,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A1IG-01,0.412731882675077,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AO-A0J2-01,-0.346885776838082,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A28Q-01,-0.688104048899298,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AC-A2FB-01,1.23049382586099,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-C8-A12L-01,0.903762923331391,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-3C-AALK-01,-0.936785377811144,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E9-A1QZ-01,-0.162942564133429,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AC-A5EH-01,-1.530863852568,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-GM-A2D9-01,-1.27775225696357,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-LD-A66U-01,-0.339421670031051,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AO-A1KO-01,-0.397036127523791,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A0TP-01,1.33169757612008,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A07I-01,-1.63739200809656,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0EY-01,-0.23580831347992,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-LL-A442-01,-0.456974632256091,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A08I-01,0.158724104774339,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A091-01,-0.885223766345715,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A1XT-01,0.200914263409323,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0DG-01,0.683653918648573,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AR-A2LL-01,0.563251150446312,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-4H-AAAK-01,0.510227585906659,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-3C-AALI-01,-1.04799844674562,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A08P-01,1.27182894087277,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A1X8-01,0.337687862555604,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0E1-01,1.08043185374441,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-S3-A6ZG-01,-0.626164654848451,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AO-A0J5-01,-0.904631793843332,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0EM-01,-0.814959862146063,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A08T-01,2.428094597486,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-S3-AA12-01,-1.40066547764174,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-HN-A2NL-01,-0.217730017987434,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AO-A12A-01,-0.339260649581909,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A0YM-01,1.13887947153175,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A9RU-01,-0.802401161483566,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-C8-A130-01,2.32424384803762,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A1B4-01,-1.35359220041166,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-LL-A73Z-01,0.675791850333923,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-C8-A1HI-01,0.0739499777475156,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-LL-A6FR-01,0.892406696921092,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-PL-A8LV-01,-0.0538017400070327,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A07E-01,-0.216913849659075,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E9-A247-01,-0.103518169734741,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A3XZ-01,-0.536853608365887,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A07F-01,0.734756453468754,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-B6-A0RN-01,0.403936040882909,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-LD-A7W5-01,-0.228301569395191,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0BL-01,0.416120980667805,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AN-A0XV-01,0.110313224655399,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A7-A4SB-01,-0.942628091870614,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-AN-A0XU-01,1.34744673550712,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A7-A6VV-01,-0.12822993185954,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A1LI-01,0.635919437971069,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-B6-A0WS-01,-0.761057641089613,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-C8-A138-01,0.509742648670675,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A7-A426-01,0.334716839603665,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A7-A56D-01,1.36068954345169,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A07B-01,-0.639753802731269,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A8-A086-01,0.0279207153985356,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A1FU-01,0.880767408948709,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-B6-A0RI-01,0.883341451860216,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A1B6-01,0.288137687771795,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E9-A1N4-01,1.41182186649712,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-OL-A66O-01,0.217648757369886,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A7-A6VY-01,1.199167768624,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-GM-A2DA-01,1.43927910024569,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-B6-A0I1-01,1.47776300025446,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-D8-A141-01,0.709612252701222,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0H9-01,0.145378846397434,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A18T-01,0.797143846928146,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-BH-A0BD-01,0.825520210111362,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-OL-A5RU-01,-0.421343520219818,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-C8-A12T-01,0.244231938250251,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A7-A0DA-01,1.23157479183705,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-A2-A25C-01,-0.0928945046463146,Tumor,2.01291833050889e-07,2.0e-07,BRCA
TCGA-E2-A14V-01,0.10274586941564,Tumor,2.01291833050889e-07,2.0e-07,BRCA
