"","CC_FB_CL_R1","CC_FB_CL_R2","CC_FB_CL_R3","CC_FB_S_R1","CC_FB_S_R2","CC_FB_S_R3","CC_H_R2","CC_H_R3","CC_H_R4","CC_P1_R1","CC_P1_R2","CC_P1_R3","CC_P1_R4","CC_P2_R1","CC_P2_R2","CC_P2_R3","CC_P2_R4","CC_VM_R1","CC_VM_R2","CC_VM_R3","CC_YFB_C_R1","CC_YFB_C_R2","CC_YFB_C_R3","CC_YFB_L_R1","CC_YFB_L_R2","CC_YFB_L_R3","CC_YFB_S_R1","CC_YFB_S_R2","CC_YFB_S_R3"
"jgi|Copci_AmutBmut1|450223|",4.50682723307091,4.92193267828302,4.61972322363794,3.51968370029967,4.00900026120378,3.23910786113641,3.7522941379515,4.19359834260399,5.62048984806384,4.90943550278423,4.51477606273703,5.45407518868542,4.09623878248473,4.75846792933597,4.49466347087799,4.2082975274235,4.6340895866191,3.7693814852355,2.80862537810675,3.70595208141516,3.61913947319199,3.84394745630963,3.68632145273019,5.79797547269601,3.46278332262978,3.76951963156788,2.65972980390241,2.31988902502149,2.77856642402542
"jgi|Copci_AmutBmut1|450229|",2.49592837996715,0.520472538872559,0.219573880493361,2.10632983436015,1.76267807791891,2.61462812760683,1.75009045428769,1.42446878473942,1.32961793288111,5.0607100234008,3.16167287508291,4.99517177912569,4.2107960389321,4.36424961487984,1.27799275800582,3.36752332998502,4.02913897475137,0.0341519060454253,2.08299465120992,-0.573903028011716,1.79509780307806,2.02497135386032,1.09820441574349,4.20329038530649,1.25528124757507,1.55702107782321,3.55579270802411,3.18428831655305,4.1340474455464
"jgi|Copci_AmutBmut1|450232|",7.60805584111184,8.07347830855376,7.61172267548385,7.35721292788632,7.10265204738236,7.640011687845,8.04409222055027,6.83925716149088,6.31695836090965,6.80763326719307,7.69982734941073,6.99868357881193,7.30633747050657,7.49711675689937,7.28073868671113,7.0095981267233,7.04565819857211,7.65596622467385,7.4348673002142,7.20390615954243,6.62377464574961,6.60046962176981,7.37862396392556,6.5776198158832,6.4206385115715,6.43310020630882,7.78755796872385,7.79748609574572,7.35292484274827
"jgi|Copci_AmutBmut1|450252|",3.48850041973104,3.48342846662911,3.49415094489163,3.45294649382995,3.43275061119492,3.44423271664085,3.75115287860104,4.52933738921994,3.75516167182864,3.38766448937852,3.41897254728251,3.51533835622503,3.62044676684221,3.11850767364756,4.34967484331773,3.22410178319714,3.79155380026444,3.89282784046508,4.09713599043294,3.71032869594902,3.26580720475306,3.1705733396484,3.67455844522324,5.99850540385225,4.99378724353347,5.11950399879856,3.1129655451038,2.8276541750525,2.82697781920853
"jgi|Copci_AmutBmut1|450262|",7.2257464528465,7.3379790418163,7.41843137354817,7.3728746097709,7.69812711526207,7.19624924008351,5.65750805717803,5.82107366137903,6.37176897577997,6.7140574451815,6.59740541406225,6.59526827724222,6.40202926801275,6.67927622221711,6.50211331984784,6.91709803299651,6.39442379269757,6.13645933635326,6.8792752022517,6.01923340415514,7.44725140895951,7.4234639306083,7.64758564092981,7.87896803487068,7.41958478519088,7.43493189925114,8.04778443770305,8.21814396749831,7.99100535456416
"jgi|Copci_AmutBmut1|450264|",-0.95252465443034,1.6793118770278,0.432434232947145,0.782615286966744,0.740732315531273,0.467875909482914,3.73541683979739,3.51942149631237,3.87617639289627,4.09971742102548,4.08604440136131,4.26744602015211,3.43961944634508,4.48751253083883,3.94460559998387,4.0030865128377,3.75061094179619,4.22886491178895,4.0221508552867,4.40293538367086,2.75687731427878,2.54134518150297,0.231742315535865,3.48978104692071,5.22443792164378,5.60257881027792,3.83358754373889,2.2841381617495,3.66101638842825
"jgi|Copci_AmutBmut1|450271|",2.2456798304916,4.32969299764163,3.15703732609563,-0.502765708457391,0.441847055757391,0.852516984913777,6.24706309161904,6.21859290828605,5.65047557318288,5.90672825768515,5.56004505346174,5.48079021583482,6.25494456117761,5.40181341787938,5.50097844953474,5.63952295013105,6.16051941761391,7.23221458680004,5.59843248219395,6.7987317873495,7.42901298753313,7.33633760254285,8.05400435854724,3.40427203601446,3.00102284793876,2.89795681662015,4.63213346606026,5.00279811553195,4.74311857141402
"jgi|Copci_AmutBmut1|450293|",7.36097990935854,7.19372781886471,7.48064589434657,8.34388060113729,7.92812608849279,8.54920146884851,7.38731385144206,7.63880657323717,7.41908871644092,7.49200833486389,7.24276055812221,7.50936548033047,7.60670805316036,7.36047739980068,6.8764114787265,7.1055746224746,7.6309626513682,7.30175312910799,7.1894463156686,6.95617533577895,7.50325194770289,7.47452313029056,7.70401716125978,7.397300175861,6.54089886243544,6.18241579800732,7.00527702777727,7.43253392862035,7.2870260467355
"jgi|Copci_AmutBmut1|450295|",5.8358978092241,5.11926271089305,5.32694395499128,6.10407290759666,6.38233652536655,5.88489469742823,4.30161415198734,4.65951395370903,4.98832769644249,5.29664750123732,5.33073123545374,5.38508581475909,4.72121260609706,5.43318018657334,4.79224651294571,5.14432718582314,4.87942640672027,5.22711381744135,5.3250051688496,5.12656848821494,5.49218844147366,5.44171555496834,5.54788805782922,5.54377017810735,5.04484463178336,4.88512718297938,5.99490318638609,5.8505433035299,5.8275449419574
"jgi|Copci_AmutBmut1|450299|",3.57469591991224,3.82854394863561,3.77155295647274,4.2168068231848,3.98604878999115,3.78996234991361,4.1555024416847,3.91906272316595,4.48098410508547,4.62307912957103,4.72793333047849,4.96766523957191,4.52426694136493,4.87199042964032,4.64174352698777,4.6230262798055,4.59011117901274,4.28070358215791,4.31569845874519,4.32987084188304,4.59669010737999,4.69618562217364,4.19459579203252,4.62724901010404,5.28374492943082,5.47756970049636,4.81359754204327,4.59424957934188,4.68192890249966
"jgi|Copci_AmutBmut1|450306|",7.7590676511068,7.1990586249035,8.06254678442518,8.26719907916028,8.69183052643049,8.32253978459766,7.19878880186086,6.36618578117229,6.52937741605793,6.25302907293871,6.35262996720392,6.17511044315971,6.47764157754523,6.41378199173477,6.30196429890543,6.20628102890543,6.643218069339,6.06983324599439,6.96253024588159,5.95150697359414,6.69774481411514,7.01289259370324,8.47116881976414,7.38265125257561,6.77380771421111,6.60788942593578,7.34277656810396,8.03526187030872,7.45452762745829
"jgi|Copci_AmutBmut1|450310|",8.00385829096372,7.73649249769855,8.23094954283182,5.88331325724793,6.09603188594661,5.54419953019544,3.25594533206853,4.15562533196546,3.43091855436974,4.04884032081835,3.96058484815041,3.98804370818591,3.52292484088257,3.98395836779138,4.01542342905068,4.05881495132216,3.84614263866694,3.91066844485204,3.42717470072488,3.86404333333436,7.43905343091717,7.63723999670029,8.49457146543758,3.96796566326281,3.50921919646794,4.01041342630934,5.27556031142157,5.91079208463488,6.05365834399554
"jgi|Copci_AmutBmut1|450319|",3.00126862595227,2.78604052555083,2.83991094050808,2.88412832210976,2.71061372454668,3.14980919237084,4.20705216978043,3.72379290189038,4.70642780257175,4.82958779772119,5.09664414194643,5.1796617760879,4.49947953600589,5.26972506353694,4.70313207680065,4.8430216924318,4.496259898506,4.38188969619082,3.92060199132408,4.25314334270249,4.56346157480285,4.94573714638736,4.08832948050474,4.7226343382263,4.51641147079743,4.66801574017031,6.03731126715671,6.12646799385676,5.62746646996817
"jgi|Copci_AmutBmut1|450337|",0.373674752526939,1.02393122305153,0.845048391721898,3.3057143253434,2.70286739642351,3.172944307801,2.8330867815206,2.48248294549111,3.1765447539565,2.6312033453261,2.88870032833609,3.24463378636125,2.66071237487073,3.15655108695169,3.28151192952247,2.86635847569139,2.85551695622076,3.20873199606315,3.42408746146096,3.37229123450667,2.00329634283175,1.81645581652778,2.17461308294164,5.0347064189486,4.6429286467552,4.62589157359328,4.02788722129375,4.36563789784797,4.35508818658569
"jgi|Copci_AmutBmut1|450341|",7.88863430150231,7.07352469732485,6.94449135034253,8.11914322158852,8.75286559689969,8.18161189690398,5.29229016535005,4.75754019326929,5.26926756175226,5.24057165212671,5.32585773359907,5.03219364927673,5.68628261993752,4.91479799098901,5.36356493126977,5.07792453937726,5.44115219887105,5.53958952965416,5.45907729502599,5.27056911089263,5.56509281607084,5.8429804504482,6.17281209945274,6.14269873134045,5.40986869149903,5.54650090458196,5.45234916702389,5.33551861012994,5.06269368995509
"jgi|Copci_AmutBmut1|450346|",3.90980836523694,3.36357480634392,2.80911930581146,2.28066175466029,3.05018781231698,2.32370540931253,3.84442837649528,3.80021413138671,4.34698299524132,4.02379026146702,4.16176729749404,4.52990759465292,3.99893923130811,4.49496046867151,4.28206998019617,3.89437203503255,3.99103032456942,3.82470289966318,3.74979800536594,3.89998457370939,3.5024010439549,3.24127116901195,2.74536790920018,6.5268988266967,4.54576315912808,4.57949554261901,3.60441529425911,2.88608280782709,3.41944325243551
"jgi|Copci_AmutBmut1|450354|",6.95445906706772,7.45699830343258,7.44020278901243,7.18191666015604,7.17973907979356,7.20107355879081,6.52167683834421,7.44609508310685,6.28724037580201,6.22138300220321,6.04686448261583,6.32156369917246,6.28603514560885,5.92920611440134,5.76252757442074,6.47736558753039,6.17777367972831,6.07508831828247,6.44578514134471,6.11067596275065,7.27782630216799,7.30295630302964,7.75227685168916,6.28196144304002,6.40440273740917,6.27934112485404,6.73198384603365,7.48506368654381,6.71295257159181
"jgi|Copci_AmutBmut1|450371|",0.32533390427112,0.518847843686058,0.57278926789867,3.13227428610341,3.37123577445669,2.97138170204831,3.82699284081323,3.59289362919998,4.03804098277635,3.72163968281317,4.07111617186444,4.19373113011601,3.84333868368936,4.28813862179002,3.84886321554499,3.77419793024331,3.77221969923097,3.18860260912844,3.37874131078462,3.47929165693781,3.75404280064994,3.89294670081905,1.83676561749084,3.28224755769186,4.25060192316059,4.32260899666682,5.21688213437068,5.39050810961728,4.91931268075119
"jgi|Copci_AmutBmut1|450372|",4.01254664731614,3.9398316441015,4.52576002536606,4.06180989308721,3.31572466669499,3.08692344072457,4.2292362817407,5.1127514274822,4.18138166935898,4.307567234189,4.56274023167605,4.27436749805155,4.27101897880303,4.40045253421069,4.64170622949377,4.42541689776157,4.50034044244042,4.23265517016719,4.35876290281001,4.20292528490906,5.53244191076419,5.62684949769362,4.32984920608658,4.63613950864828,6.03975208930798,6.1497885544947,5.35321880668831,4.65126783276166,5.04267397654905
"jgi|Copci_AmutBmut1|450402|",2.31115366796888,0.925068291429755,0.980753417369534,0.596655460943228,1.07763661799143,0.144266678214734,1.66491390939868,1.5559729216102,1.49624637172378,1.0518347849715,1.60873603841332,1.13674739759427,1.23629678810766,1.46308862495008,1.39613636427186,0.779846444566827,1.64747221371052,2.34521148448731,1.76501590190653,2.44998594678588,0.262153650338294,-0.754792182924347,0.561562994726298,1.35564790573794,1.78905713019155,2.13829291565687,0.551353642857615,-0.0971934002423795,0.109506698396183
"jgi|Copci_AmutBmut1|450406|",7.35502053231058,5.61724596384912,6.57049446553936,0.630394936531465,0.811899691777809,1.72807711011947,4.85579418894539,6.7774421208476,4.3975993784088,2.66290802318323,1.90538792118483,1.4232600114221,2.77856304055248,0.842534856503766,3.46343214453049,3.10086938062312,2.52352176381729,6.04086423281636,5.25643990364734,6.31167701968487,1.71824283062525,0.907255823310633,0.18261545806469,3.28059454113343,4.68988423700236,4.78301720134836,0.24182359502008,-3.29896726772403,-0.455465736844695
"jgi|Copci_AmutBmut1|450407|",7.23763683698868,7.76654723530126,8.18717809046063,1.21054783271311,-1.36198651956569,0.984066907030444,6.06585273928908,9.4391032296399,4.14278388646598,6.81488232039796,1.23510376485008,5.62917492954407,3.43663417178116,3.87679928617296,4.04294076469791,7.36824164813223,1.9597088856193,7.86112649127604,7.11160968599583,7.61516086679135,2.84976225825645,2.82009750921743,1.80128716685071,5.11270707041137,6.87598956094179,7.07719812802626,2.7117935734513,-2.41395979001396,1.0969664017785
"jgi|Copci_AmutBmut1|450413|",3.82973277173613,4.64200169703512,5.47623181826708,6.37474154125254,5.38490169702379,5.62597521713887,5.61187690171744,6.88590890057878,5.77240421502018,6.04576506246216,6.07269797514319,6.15302216586503,5.52289301679584,6.18155135839277,6.14239196451923,6.14004289666283,5.72706140210602,6.21973513529986,6.50359776005806,6.38292626588416,5.71635962408714,5.815827767168,5.60313791839468,5.08849047184871,6.67688215077015,6.93457841236511,6.61473031953621,6.31078668683246,6.41325133149526
"jgi|Copci_AmutBmut1|450416|",-4.09417017239303,-4.75511539016273,-4.2941737857367,-4.89508313123615,-3.01758456287991,-3.29044096892827,1.30783651389083,2.78459297082356,-1.39439366392757,3.19164412352931,5.00867019531479,5.05177284084886,2.57160646622898,5.18507756785126,2.69830633940316,3.99706553869381,3.44653495893812,-4.47959576018463,-4.47704666729407,-5.20794492795948,2.47575242878658,2.62365259886435,2.02555654537847,-0.486153958176323,0.123434388178436,0.757832592711077,-0.034952357921107,-0.296968329431252,-0.104065778070232
"jgi|Copci_AmutBmut1|450421|",1.54055457197487,0.908609225927717,0.432744656840949,3.53227502948259,3.86030610847521,3.34061745824186,2.18603239794232,1.28269272290532,2.38818895376507,0.665680170720603,0.744044071583648,-0.445974652134681,2.38548208621651,-0.368388133666723,1.23181142761612,1.77463499051933,1.74326779314656,1.97186901730515,2.37797660103126,1.98712235035657,-0.609040455737517,-0.786531479962275,0.446177544782517,-2.53621678861276,-0.546551861518331,-1.1399963315383,-0.782075735556676,-1.10268859802978,-0.224030621736828
"jgi|Copci_AmutBmut1|450426|",7.06547203084606,7.30436633881901,7.63963960534195,7.88518676581086,8.33439707004327,7.27603434709288,3.84501609144345,4.10540503771555,3.36646498388127,3.82401479873006,2.46896780532769,1.56857334128943,3.7705094695615,2.0916467344118,3.73495202040708,4.25060456839997,3.60237662818714,4.34375365159373,5.2094164367947,4.12531627927877,2.24077599046144,2.15084541680763,4.11734946501019,7.02913378034818,3.3097407692947,2.96012899337437,3.41873647446771,3.87313573308128,3.8135989938477
"jgi|Copci_AmutBmut1|450430|",3.45184827087475,3.28329943509013,3.37370300040418,3.6187916764279,3.97969156757947,3.37593691313919,4.17435040498762,3.97715651824126,3.74654643937564,3.52547823843801,3.45754380892157,3.53435030353709,4.00376307751855,3.78232316955434,4.1631807616244,3.98444058501192,3.84538015108478,4.28601782765204,5.13235771612734,4.3778662061796,3.6824122921638,3.61113797535584,3.51688376594912,2.88378725666755,3.77415952530505,3.94647507831904,4.12796854692832,4.43260128897137,4.0377567726875
"jgi|Copci_AmutBmut1|450448|",1.28652673609373,0.856907064430475,0.955278589471804,-0.578516560169114,0.646905311607438,-0.558836898582385,-0.15695662856679,-0.699059198885381,-0.106624357167968,-0.450687204480502,0.602890017264522,-0.75608966172534,-0.199848014462694,0.0198447072525414,-0.968120664224115,0.120846150509721,0.170644492737077,-0.0781402915310816,1.33428459552255,0.778473041415222,0.981664979534917,1.62183143274927,0.669697774474011,0.649282156740522,0.557878268785897,0.626463183978646,0.546548151895206,0.875039960351901,-0.208456677825856
"jgi|Copci_AmutBmut1|450455|",7.35814086444296,6.8226798388417,7.49622236219434,8.39914241769659,8.85688978764281,8.04238759116227,5.09062820146516,4.16175370640837,4.48360928094594,4.23399204570349,2.97523784901727,3.37144085276293,4.76102375388576,3.02777440908796,5.31761826947796,6.7937357366444,4.75629859007847,6.48444695212313,7.80341215359845,6.5153159180404,4.71095155551781,4.67979186303547,5.35874706548188,5.15334411419131,4.76096340473131,4.94811377402362,3.16087185858329,3.0334880239998,3.16158200167694
"jgi|Copci_AmutBmut1|450461|",0.80535345380728,2.12016068979089,1.74285336421354,1.71225974347084,2.41245378001918,2.45707956382699,2.36810826135798,1.41733005632896,2.38756036589156,2.16285817048619,2.12743038617247,2.08512307661847,2.19551719045446,1.76357506545859,2.19070991776856,2.09540801045671,1.73748188250707,2.02610685264653,2.7698276506735,2.22763159848103,0.0796883522783014,-0.214656112919088,0.404657923052329,4.46561781669026,1.67794630637834,1.70354457591537,0.95768067267068,-0.138325347400535,0.537094882020178
"jgi|Copci_AmutBmut1|450466|",7.33547545729349,7.62778876562276,7.00379557134582,2.37605695594087,5.31492300351448,3.11545863939191,2.61557103918849,1.01174699833679,2.4653615801443,1.33345107320894,0.557992477483412,0.141365139493735,2.21891065025522,0.380018313796422,1.18297426898895,2.06895088460379,1.61449413841782,2.95634617896409,3.00075589826611,2.66864411617392,0.496450532026606,0.690092850383048,4.37827678804866,3.92900453612864,0.0929838056571815,-0.124703152745753,-0.220692947687265,1.01007039019838,0.284302568335834
"jgi|Copci_AmutBmut1|450468|",2.17213994305426,2.86077916307477,2.37549202394179,-3.58296932617574,-3.29043325854066,-1.24136156970165,-2.02390587082349,-1.6846529376407,-2.28391372003681,-0.928594155991298,-1.45997943496743,-2.37150013698607,-2.40783417455446,-1.42329682609758,-1.33626404950937,-1.00913749758077,-4.41877077399071,-1.94508953378778,-2.42796726806746,-3.89583112289908,-0.389326768059367,-2.0106525558704,-3.91971749225378,3.38511316125563,0.815820274357009,0.596015209439071,-2.50943491475151,-2.75744402826777,-2.41644283791762
"jgi|Copci_AmutBmut1|450469|",2.74844397409485,3.34862357215031,3.40826270270292,2.6379540234809,2.6721780955246,2.09845521011671,3.08799035630495,2.18015363095276,2.47876006351969,1.91562249727173,2.24113967807244,2.01966352283251,2.65141827487253,2.43646865401795,2.90740211756272,2.41197938433944,2.78070832392687,3.32564411563981,3.11771947717469,3.04109358750253,3.65282926281557,3.79680914943294,3.63912747486766,2.41205642105833,3.24510836442618,3.31440318001012,2.16756204381447,2.66202500077095,2.05960971948748
"jgi|Copci_AmutBmut1|450471|",8.02366729214115,9.33191066536651,9.22307637221516,5.06574043675307,5.76965276154751,5.20528877398772,4.4518173970622,4.39852803098835,3.48490942976786,4.20372810348814,3.99786280778768,3.64823523616827,4.74860690942885,3.99878352260832,5.2821612867999,5.08747439853252,5.1215911185276,3.85033293371377,5.16793030377646,4.03353396770595,11.4287975265352,11.2609839603744,12.087687016937,7.16485560421571,5.64509274435344,5.10974266790693,8.31935816066608,9.32795489155979,7.71816855720165
"jgi|Copci_AmutBmut1|450474|",1.93912325933511,2.07464464748027,1.57865497379819,0.590722505189487,1.27028169593382,2.33622720333722,1.68200699919093,-0.318316028333069,1.07686366392891,1.44277834321363,0.197697249394136,0.824218000709159,1.00401739400554,0.799977034118213,0.794100350191761,1.22964936200635,0.302408852677015,1.00620987624101,0.852639767214286,0.277860708466154,0.531384322135993,1.26995447941134,1.97979937567246,1.52598282195525,0.0189832242134047,0.531610536720411,1.98173910646989,1.74555542835042,0.864164197364125
"jgi|Copci_AmutBmut1|450481|",5.46566661533109,4.99173281944013,5.12519424550298,4.78469677340411,4.97690370503236,4.39638876843923,4.10423820498993,4.09617450074436,4.07138258031178,3.52260447715486,3.51146329501385,3.46840813875121,4.14792670819583,3.66503472405173,3.70270164023777,3.9243167675236,3.77758147833444,4.32857268150179,4.42872681636316,4.25431397595762,1.50572306187037,1.03272782829363,1.45097418349452,4.22096766085553,4.38474868617672,4.37528213383651,1.73850747252685,0.599751804996301,1.35307610992826
"jgi|Copci_AmutBmut1|450482|",7.6438915734023,8.30795973570469,9.18968582980733,3.97418780888554,2.9117669812458,4.06340840372535,6.5851460724789,10.7439920908869,5.29211786301579,7.28014892966193,2.52671476906782,6.44720638572242,3.76366926800908,4.89299940071045,5.42932161245979,7.82696296584404,5.17791472525722,8.65499599819608,7.78048374449217,8.19004137623822,2.77227093153101,2.44612051100165,2.78944273625256,4.2323905539899,4.65094573540688,4.56781398836696,1.27671505278304,0.419221119411547,1.56167663037962
"jgi|Copci_AmutBmut1|450484|",4.89135871989122,4.67230222104979,4.64043117138488,7.37947847782135,7.55475881374424,6.95278459512846,6.74548240328046,6.998853042685,5.645569583528,7.50494955801807,7.80394698689819,7.6858689000819,7.14156546669219,7.91184581693601,7.60109392488864,7.48294534299849,7.27688382397675,4.39022424947792,3.85957890343951,4.07766535691388,7.2946630945586,7.06207853425346,4.04016855604053,11.0550921104131,11.4741819937285,11.7707364817952,8.53622374079363,7.42043224931601,8.11581567050763
"jgi|Copci_AmutBmut1|450494|",1.03323141422746,2.30719116823586,1.50065246179692,2.88632260053514,3.1516371994352,3.10704978105996,1.3592708980988,1.50260362130634,2.32165547022192,1.01222450765264,1.34757269781304,2.04562396385956,1.92485282391414,1.83378118234703,1.32047779273889,1.28753027808685,2.22791740359362,1.41832398031308,1.60728619743453,1.89808300786843,2.38686119381177,2.4720598866028,2.03692613855184,2.21836445597835,2.05645792963207,2.31580283068339,3.07138761317155,3.34542034338889,2.82445168463149
"jgi|Copci_AmutBmut1|450514|",5.41291638411979,5.31985029152472,5.15199839125251,1.68823901110375,1.06323723893081,1.66969935045999,2.03867393568321,0.316228501238648,1.86330589996723,0.785666056736636,1.07740301567642,0.034637780379531,1.25942855863631,0.677986509739603,1.01603571622868,0.986535650295814,0.833454459921211,2.39323299935025,2.64546808281661,2.44441885881007,1.24187770494101,1.28857015757869,1.80146213441395,1.74871586306447,-0.020116595475536,-0.439073896455033,0.439845327640624,0.590277202872508,0.857905206892442
"jgi|Copci_AmutBmut1|450519|",-0.882026685773735,-0.694974996988494,-1.52948927608863,1.66755760246727,0.969492368104611,1.99209184558242,-4.76773237903933,-4.17694067886057,-5.02774022825265,-4.80992418795707,-3.75634696621205,-3.24085752728577,-3.67772949443788,-4.56766126389715,-4.23620975964249,-5.33792650651777,-4.84066918731919,-6.75930536989502,-4.43482818211709,-4.31772953622756,-2.396187682109,-1.35454845719761,-1.4030164502464,2.08149370441219,-0.767232930786049,-0.0825198385250504,0.321647413089885,0.308944039713232,0.258520288006491
"jgi|Copci_AmutBmut1|450520|",6.24239716310688,7.82551937916885,7.66188146348056,3.67029393528427,4.36461846281042,3.34434210495869,2.53235402594437,2.37423227865247,2.23008848926934,2.60449489250562,2.96619440961297,2.86468961111501,2.87344346307516,2.9699510137558,2.75727122010167,2.79687528391553,2.95331804888011,-0.196184559077524,0.304483774586436,0.50345942753038,3.64868528323359,3.53315950663465,4.7619958202226,8.48241453721546,5.06432058979107,5.27755808124646,2.02886589067804,1.42772171680884,2.98008127822046
"jgi|Copci_AmutBmut1|450528|",1.46271265026962,1.82642948673418,1.35892435218526,1.01327206192788,2.50574570007172,1.75423569544854,1.98346856210306,1.16156670347127,1.04773274824539,0.881405297207916,2.01427142875758,1.6820444773734,2.70687430248341,1.85278773197087,2.70323108032229,1.45944461605755,2.67537638056484,-3.04372833848335,-3.77814483975899,-4.50904310042441,2.54925689120126,2.4493844486349,3.73853355812527,2.8230659443568,-0.0256606908414376,-0.379766847470967,1.09458382394383,0.253834859114692,1.16674239736055
"jgi|Copci_AmutBmut1|450531|",0.481676849384729,0.472808328194713,-0.203753591129184,0.332840587121296,1.55826245889785,0.980551471321067,0.198007170199233,-1.71370147015119,-0.979538518822121,0.92633351515872,0.746420606683965,0.517837564949778,1.3215626145117,0.43163084505244,1.79471395835621,0.295237703633924,0.991803831055908,-4.29606616118564,-4.29351706829508,-3.43945282823933,1.81707327359203,0.948226079318522,1.74611416803492,1.83627374664436,-1.76342534071397,-4.43945959223086,-1.56762979292152,-0.716103232886873,0.15541267416206
"jgi|Copci_AmutBmut1|450542|",12.8054280035022,12.1242623114657,12.7169006488395,8.03911878918743,7.77506884069089,7.32208476773848,2.34356300797406,-1.22407465445167,2.27090063299798,1.08154129178769,0.457643874022017,1.72599272655884,3.54886553660105,1.5642607737062,5.00168096300872,6.28652270524127,4.53285888556244,4.73990394150432,4.78160886521972,4.21579885146888,7.91480146249525,7.56626968855609,9.19150868632644,0.589930273523047,-0.213256983079391,-0.56736313970892,1.48221286116348,2.92810061992153,1.12592953643506
"jgi|Copci_AmutBmut1|450547|",0.305117369089127,-0.810393712146063,1.19944113829361,-2.53532395394064,-3.8277503870267,-1.7786786981877,0.474400910421187,3.26988303020293,-0.252388013164983,0.608635668887707,-2.28680318064846,-0.838427937580722,-0.560487452805179,-1.07427073637919,-2.76666597407891,0.379544792489406,-2.6341598075894,0.0910601996095017,0.287696344616365,-1.93064791085594,-0.0403006783409824,0.757838745167633,1.50489733842666,0.741548403267323,-4.34208326458092,-3.8481925146555,1.17047867298311,2.51545341944302,0.93159746765521
"jgi|Copci_AmutBmut1|450554|",7.183635704846,7.13311914138111,7.75677440719604,5.73994296183764,5.52537000200882,5.054396666808,7.88481814488008,8.96216819780935,7.52685043290657,8.1488099200561,6.78695964932568,7.05360706673443,7.36818918400966,6.81929433238547,6.39557400140975,7.41130178367866,7.00032257577203,6.24862822175065,5.6169390355658,5.69035151747588,6.92052702696975,7.05797665854759,7.63937568025239,6.42511022684367,6.14524431385148,5.973779571195,7.33840523241126,7.15968235539178,6.76684066933362
"jgi|Copci_AmutBmut1|450559|",2.10797784520289,2.35815134634693,2.74990938562697,3.52751166338125,2.54881284408068,3.79029462510687,4.97404776805948,6.21876728433584,2.97833670922095,3.40465848236822,2.14356951234833,2.78911003039585,3.24435047440552,2.38616633168756,2.52771150167323,3.54605681201163,3.28895104606587,2.93975045156749,2.77999714148282,2.72297928598929,4.16822375453589,3.89890828013644,7.00242310962008,-0.305987696598021,1.59384024025875,1.76612175816491,2.39863322061427,3.51435530931471,2.55588549625154
"jgi|Copci_AmutBmut1|450564|",0.321990752953042,1.08554336371124,-0.0384775325838749,1.71609377651506,1.90553635118604,2.2353444475923,1.04944445223926,0.430200937601547,0.726011222884296,-0.888049978011796,-0.390866104791157,-0.41104387032926,1.52153441431826,-0.411898993777592,0.358574650299645,-0.17726543698537,1.25752779526655,0.513066087134396,-0.112416042588085,0.632713825914493,1.07345041060318,0.118485545378087,1.50625772291925,0.635285242247218,0.147277890745743,0.227068260646373,0.399796028550131,1.08356868618409,-0.501429542021975
"jgi|Copci_AmutBmut1|450567|",0.539376154741413,0.34140291331425,0.55618393047089,1.56243283180679,2.60944845729586,2.82946026198667,-1.98592729582218,-2.4731381076447,-1.85000646870437,-3.1061216167412,-1.31557880082997,-2.18913165264959,-5.88081751883053,-2.12689309851507,-1.31001476709017,-2.41173151396545,-2.60635189940454,-4.31853720451294,-2.93747648836865,-3.46192387156663,-0.878798235124011,-1.78319618200539,-0.0263786222840345,-1.48736683140351,-1.14435035495374,-0.517072189750621,0.223130652145452,0.427784110207948,-0.53187417757561
"jgi|Copci_AmutBmut1|450572|",4.16752291020223,3.60760761266377,3.34084654425257,3.97872405834023,4.62510969499478,3.50119170775864,2.69076837406137,2.06478672540484,2.16913294022849,2.16876881047454,1.51452678371287,1.45810987474344,2.8800254032752,1.3447585151153,2.98930345688256,2.88817737328714,2.95515975396262,3.90159399130068,4.78589172831842,3.65604797178994,3.03974531408642,3.01889502636786,1.45977256104145,1.94137619075757,1.38524611833665,1.51656678887736,0.253679685191101,0.372267715895927,1.13707661515266
"jgi|Copci_AmutBmut1|450573|",2.46134031196415,2.96341959373074,2.67415977683388,2.47660612556563,2.73866158674596,2.52613571489892,2.84115619215688,0.96490308958846,1.11537519743243,1.20012970793642,1.53367818472962,0.808570606941865,2.12587352398818,1.47546445360199,2.16402644684357,2.51197016418223,2.17286527730926,4.3400550672325,4.62101306843472,4.3727900575368,2.5576627921364,2.25905540054221,3.97071818368971,-0.0657761549509395,1.10112964439407,1.53410601479589,1.22821244210251,1.81435684144694,1.58675014392624
"jgi|Copci_AmutBmut1|450574|",8.76956472238225,7.91231534189394,8.371084212414,7.17594156668775,6.73119937936744,6.93075679482237,7.99145927945009,7.25713955765383,7.63837866525408,7.79110096572961,7.37160987445491,7.30624725167661,7.90706672173944,7.56443247305549,7.3984754138423,7.45984467001211,8.07083173678643,7.77893584143186,8.40764979827817,7.61097704779087,7.29516053752828,7.20307132353996,7.45867566314741,8.55218120644111,8.19097504732675,8.06385028701295,7.86409681651397,9.0518099286527,8.1124875366262
