cancer,infiltrates,rho,p,adj.p
PAAD (n=179),T cell CD8+_MCPCOUNTER,0.79889189425562,3.72533486063691e-39,1.79534210151176e-38
PAAD (n=179),T cell CD8+_QUANTISEQ,0.830190035526453,9.54672892551226e-45,4.95933970156481e-44
PAAD (n=179),T cell CD8+_TIMER,0.822927432205928,2.36911761974189e-43,1.21493211268815e-42
PAAD (n=179),T cell CD8+_XCELL,0.809109191425395,7.24645041963638e-41,3.53485386323726e-40
PCPG (n=181),T cell CD8+ central memory_XCELL,0.224791602862982,0.00349355677081419,0.00465807569441891
PCPG (n=181),T cell CD8+ effector memory_XCELL,0.10041681341537,0.196637567691492,0.219706779543566
PCPG (n=181),T cell CD8+ naive_XCELL,-0.00536607010431128,0.945129270817364,0.952271305609435
PCPG (n=181),T cell CD8+_CIBERSORT,0.394995474459827,1.27409453050736e-07,2.09727494733722e-07
PCPG (n=181),T cell CD8+_CIBERSORT-ABS,0.745480624490523,7.04707690127059e-31,2.61002848195207e-30
PCPG (n=181),T cell CD8+_EPIC,0.10242233095616,0.187800610989787,0.211011922460435
PCPG (n=181),T cell CD8+_MCPCOUNTER,0.727368532876072,8.86710006456884e-29,3.05762071192029e-28
PCPG (n=181),T cell CD8+_QUANTISEQ,0.53246424266637,1.30117010421051e-13,2.69672560458137e-13
PCPG (n=181),T cell CD8+_TIMER,0.193901281236023,0.0120453639437133,0.0152957002459851
PCPG (n=181),T cell CD8+_XCELL,0.0771178850234308,0.321893884447085,0.345280105342534
PRAD (n=498),T cell CD8+ central memory_XCELL,0.676018543651914,7.3345695657546e-57,5.14706636193305e-56
PRAD (n=498),T cell CD8+ effector memory_XCELL,0.122908432708789,0.0121133192635163,0.015309967870641
PRAD (n=498),T cell CD8+ naive_XCELL,-0.0630023031921484,0.199699678214497,0.222506605252922
PRAD (n=498),T cell CD8+_CIBERSORT,0.204250230971091,2.69636476376111e-05,3.99461446483127e-05
PRAD (n=498),T cell CD8+_CIBERSORT-ABS,0.77003839428754,7.96198804940935e-83,1.02735329669798e-81
PRAD (n=498),T cell CD8+_EPIC,0.271788418178499,1.76976270448298e-08,3.01236205018379e-08
PRAD (n=498),T cell CD8+_MCPCOUNTER,0.553187084640047,1.0169825172018e-34,4.282031651376e-34
PRAD (n=498),T cell CD8+_QUANTISEQ,0.619334058967189,2.01766192354704e-45,1.07608635922509e-44
PRAD (n=498),T cell CD8+_TIMER,0.126964564328114,0.00953405404587289,0.0121840946273136
PRAD (n=498),T cell CD8+_XCELL,0.384654367054297,4.05147545411976e-16,9.0032787869328e-16
READ (n=166),T cell CD8+ central memory_XCELL,0.554236940403392,1.45150961762759e-08,2.49186200451089e-08
READ (n=166),T cell CD8+ effector memory_XCELL,0.238277550027515,0.0237233051766233,0.0293787061010815
READ (n=166),T cell CD8+ naive_XCELL,0.0447357242894844,0.675451772726233,0.6999500235505
READ (n=166),T cell CD8+_CIBERSORT,0.315399819840482,0.00246172680697143,0.00332665784725869
READ (n=166),T cell CD8+_CIBERSORT-ABS,0.723565601178272,7.89904566993167e-16,1.7456454519186e-15
READ (n=166),T cell CD8+_EPIC,-0.0633414668211053,0.553110097713362,0.582058166885544
READ (n=166),T cell CD8+_MCPCOUNTER,0.300320318633704,0.00402792435667693,0.00533499914791647
READ (n=166),T cell CD8+_QUANTISEQ,0.475195026516599,2.216393302414e-06,3.47669537633568e-06
READ (n=166),T cell CD8+_TIMER,0.407016063100493,6.85903608318047e-05,0.000100131913623073
READ (n=166),T cell CD8+_XCELL,0.41428324884783,4.92268482664424e-05,7.23924239212388e-05
SARC (n=260),T cell CD8+ central memory_XCELL,0.68592241244563,2.88500213124559e-35,1.25434875271547e-34
SARC (n=260),T cell CD8+ effector memory_XCELL,0.435064038024759,1.0890401976536e-12,2.15651524287842e-12
SARC (n=260),T cell CD8+ naive_XCELL,0.160357090635936,0.012133149537483,0.015309967870641
SARC (n=260),T cell CD8+_CIBERSORT,0.579502327766308,2.75057927889189e-23,7.53583364079971e-23
SARC (n=260),T cell CD8+_CIBERSORT-ABS,0.784508880651608,3.91380953969765e-52,2.40849817827548e-51
SARC (n=260),T cell CD8+_EPIC,0.285755042005915,5.7427515588988e-06,8.73422290326814e-06
SARC (n=260),T cell CD8+_MCPCOUNTER,0.762029969083784,1.42278148486705e-47,8.24800860792492e-47
SARC (n=260),T cell CD8+_QUANTISEQ,0.682922472168785,7.37865666977773e-35,3.13985390203308e-34
SARC (n=260),T cell CD8+_TIMER,0.325846128222096,1.92399566951031e-07,3.11578246074544e-07
SARC (n=260),T cell CD8+_XCELL,0.578067253150379,3.73031449574485e-23,1.01505156346799e-22
SKCM (n=471),T cell CD8+ central memory_XCELL,0.737531028564388,1.34592156789897e-79,1.45505034367456e-78
SKCM (n=471),T cell CD8+ effector memory_XCELL,0.254053421203038,3.65469443058492e-08,6.11664339846849e-08
SKCM (n=471),T cell CD8+ naive_XCELL,0.300202546819157,5.68697342226549e-11,1.06797622953342e-10
SKCM (n=471),T cell CD8+_CIBERSORT,0.45426508059663,1.19279334985863e-24,3.50821573487833e-24
SKCM (n=471),T cell CD8+_CIBERSORT-ABS,0.780971087786721,4.65555930501921e-95,8.46465328185311e-94
SKCM (n=471),T cell CD8+_EPIC,0.520136333720948,4.86010257965337e-33,1.92479310085282e-32
SKCM (n=471),T cell CD8+_MCPCOUNTER,0.798221536850985,3.20537508108977e-102,6.74815806545215e-101
SKCM (n=471),T cell CD8+_QUANTISEQ,0.742207612005374,4.12641719200353e-81,5.00171780848913e-80
SKCM (n=471),T cell CD8+_TIMER,0.358109047493487,2.83471991945179e-15,6.12912415016603e-15
SKCM (n=471),T cell CD8+_XCELL,0.649296319664407,4.65944397023376e-56,3.15894506456526e-55
SKCM-Metastasis (n=368),T cell CD8+ central memory_XCELL,0.715720049717076,7.8408718055845e-57,5.40749779695483e-56
SKCM-Metastasis (n=368),T cell CD8+ effector memory_XCELL,0.243807010168134,3.46392054546466e-06,5.34968424009986e-06
SKCM-Metastasis (n=368),T cell CD8+ naive_XCELL,0.32080736290728,6.46428040032464e-10,1.1647352072657e-09
SKCM-Metastasis (n=368),T cell CD8+_CIBERSORT,0.456955377332404,1.15225003855102e-19,2.77650611699042e-19
SKCM-Metastasis (n=368),T cell CD8+_CIBERSORT-ABS,0.771464591247492,4.19319594403044e-71,3.99351994669566e-70
SKCM-Metastasis (n=368),T cell CD8+_EPIC,0.549164613119109,2.81968661967355e-29,1.0070309355977e-28
SKCM-Metastasis (n=368),T cell CD8+_MCPCOUNTER,0.768328651149491,3.3929752354325e-70,3.15625603296046e-69
SKCM-Metastasis (n=368),T cell CD8+_QUANTISEQ,0.711727033958952,6.09288297286311e-56,4.06192198190874e-55
SKCM-Metastasis (n=368),T cell CD8+_TIMER,0.294665602413188,1.60042670095842e-08,2.73577213839046e-08
SKCM-Metastasis (n=368),T cell CD8+_XCELL,0.632256021880923,6.49234567943831e-41,3.20609663182139e-40
SKCM-Primary (n=103),T cell CD8+ central memory_XCELL,0.698157098894573,3.47114565724855e-16,7.80032731965966e-16
SKCM-Primary (n=103),T cell CD8+ effector memory_XCELL,0.206049241678621,0.037737119818348,0.0457419634161794
SKCM-Primary (n=103),T cell CD8+ naive_XCELL,0.444689405810251,2.83447504540494e-06,4.39453495411618e-06
SKCM-Primary (n=103),T cell CD8+_CIBERSORT,0.54049902146385,4.525602231624e-09,7.93965303793684e-09
SKCM-Primary (n=103),T cell CD8+_CIBERSORT-ABS,0.728836280263112,3.83544384730921e-18,8.97179847323791e-18
SKCM-Primary (n=103),T cell CD8+_EPIC,0.428257456914254,7.1160149805855e-06,1.0781840879675e-05
SKCM-Primary (n=103),T cell CD8+_MCPCOUNTER,0.777966465528449,6.6721421164016e-22,1.75582687273726e-21
SKCM-Primary (n=103),T cell CD8+_QUANTISEQ,0.708602311734155,7.99245850714656e-17,1.82684765877636e-16
SKCM-Primary (n=103),T cell CD8+_TIMER,0.485904473546959,2.25526550112124e-07,3.62291646766464e-07
SKCM-Primary (n=103),T cell CD8+_XCELL,0.632991456538247,9.46903750588339e-13,1.89380750117668e-12
STAD (n=415),T cell CD8+ central memory_XCELL,0.810604519540508,1.22460693310042e-89,1.8142324934821e-88
STAD (n=415),T cell CD8+ effector memory_XCELL,0.491724739405441,1.8122235858744e-24,5.29116375437782e-24
STAD (n=415),T cell CD8+ naive_XCELL,0.260227033977146,2.77479026258108e-07,4.43966442012973e-07
STAD (n=415),T cell CD8+_CIBERSORT,0.471500036835146,2.25354706837966e-22,5.9696611082905e-22
STAD (n=415),T cell CD8+_CIBERSORT-ABS,0.79565668783914,4.32641548096985e-84,5.76855397462646e-83
STAD (n=415),T cell CD8+_EPIC,0.214941541692829,2.44227154466887e-05,3.63163054969348e-05
STAD (n=415),T cell CD8+_MCPCOUNTER,0.668737410118854,1.81741924318228e-50,1.08502641384017e-49
STAD (n=415),T cell CD8+_QUANTISEQ,0.725905186812097,2.97560202338045e-63,2.38048161870436e-62
STAD (n=415),T cell CD8+_TIMER,0.815462458539318,1.50513194739217e-91,2.31558761137257e-90
STAD (n=415),T cell CD8+_XCELL,0.71832388059852,2.24528022564171e-61,1.66317053751238e-60
TGCT (n=150),T cell CD8+ central memory_XCELL,0.789219784162438,1.64937605800291e-32,6.468141403933e-32
TGCT (n=150),T cell CD8+ effector memory_XCELL,0.707408431420798,1.30731286214414e-23,3.63142461706706e-23
TGCT (n=150),T cell CD8+ naive_XCELL,-0.161409214295791,0.0508074399510091,0.0608472334742624
TGCT (n=150),T cell CD8+_CIBERSORT,0.225877256081064,0.00594350165276081,0.00776928320622328
TGCT (n=150),T cell CD8+_CIBERSORT-ABS,0.646004962924264,9.99519858406219e-19,2.37980918668148e-18
TGCT (n=150),T cell CD8+_EPIC,0.167337761453001,0.042780148021475,0.0515423470138253
TGCT (n=150),T cell CD8+_MCPCOUNTER,0.710560328484124,6.78497278379173e-24,1.91125993909626e-23
TGCT (n=150),T cell CD8+_QUANTISEQ,0.57248333692289,3.57654974280609e-14,7.52957840590756e-14
TGCT (n=150),T cell CD8+_TIMER,0.590551609892351,3.4717455033281e-15,7.4661193619959e-15
TGCT (n=150),T cell CD8+_XCELL,0.736082293211877,2.37920917594072e-26,7.43502867481476e-26
THCA (n=509),T cell CD8+ central memory_XCELL,0.724389638677972,1.55540543640127e-80,1.77760621303003e-79
THCA (n=509),T cell CD8+ effector memory_XCELL,0.247295588693224,3.10998477074645e-08,5.22686516091841e-08
THCA (n=509),T cell CD8+ naive_XCELL,-0.0659975431881889,0.145452884638759,0.165758273092603
THCA (n=509),T cell CD8+_CIBERSORT,0.314063066001688,1.24277800762517e-12,2.44882366034516e-12
THCA (n=509),T cell CD8+_CIBERSORT-ABS,0.726404546188538,3.4636078802636e-81,4.32950985032949e-80
THCA (n=509),T cell CD8+_EPIC,0.128432351530647,0.00448786791949803,0.00592457811154855
THCA (n=509),T cell CD8+_MCPCOUNTER,0.651892082531359,2.23383433691903e-60,1.62460679048657e-59
THCA (n=509),T cell CD8+_QUANTISEQ,0.667648162884044,2.8344051457177e-64,2.31380011895323e-63
THCA (n=509),T cell CD8+_TIMER,-0.196611263585167,1.21477146851348e-05,1.82672401280222e-05
THCA (n=509),T cell CD8+_XCELL,0.528240509963195,2.02301318240468e-36,9.30121003404453e-36
THYM (n=120),T cell CD8+ central memory_XCELL,0.618801715838601,1.7039945504098e-13,3.51339082558721e-13
THYM (n=120),T cell CD8+ effector memory_XCELL,0.244004916800421,0.00859080733361987,0.0110492698824693
THYM (n=120),T cell CD8+ naive_XCELL,0.582932749421381,8.18539133928266e-12,1.58939637655974e-11
THYM (n=120),T cell CD8+_CIBERSORT,0.14423354581948,0.12407584057485,0.142615908706724
THYM (n=120),T cell CD8+_CIBERSORT-ABS,0.347350884847802,0.000142746437177271,0.00020465439021831
THYM (n=120),T cell CD8+_EPIC,0.77203420733838,5.52828961916763e-24,1.5683091118206e-23
THYM (n=120),T cell CD8+_MCPCOUNTER,0.728742274388494,2.6695664734249e-20,6.63246328801218e-20
THYM (n=120),T cell CD8+_QUANTISEQ,0.785343124349492,2.77281879466759e-25,8.33930464561682e-25
THYM (n=120),T cell CD8+_TIMER,0.649123223438153,4.29642596832356e-15,9.19021597502365e-15
THYM (n=120),T cell CD8+_XCELL,0.739951081344523,3.4923873604931e-21,8.95483938587975e-21
UCEC (n=545),T cell CD8+ central memory_XCELL,0.727797776016793,9.54279225381846e-16,2.08585623034283e-15
UCEC (n=545),T cell CD8+ effector memory_XCELL,0.160621741979607,0.134928467336434,0.154645807835455
UCEC (n=545),T cell CD8+ naive_XCELL,-0.0141338746523995,0.896014029802576,0.905064676568258
UCEC (n=545),T cell CD8+_CIBERSORT,0.59905850888744,7.01764720117742e-10,1.25877079841747e-09
UCEC (n=545),T cell CD8+_CIBERSORT-ABS,0.790887530046696,4.90547229956812e-20,1.2037968833296e-19
UCEC (n=545),T cell CD8+_EPIC,0.321231557394487,0.00227590939876004,0.00308597884577633
UCEC (n=545),T cell CD8+_MCPCOUNTER,0.525072749251707,1.50498991874052e-07,2.45712639794371e-07
UCEC (n=545),T cell CD8+_QUANTISEQ,0.608495669457983,3.1979253864185e-10,5.8409596098968e-10
UCEC (n=545),T cell CD8+_TIMER,0.477914155802048,2.49204720321094e-06,3.87867268982248e-06
UCEC (n=545),T cell CD8+_XCELL,0.520221774135145,2.04905183132817e-07,3.30492230859382e-07
UCS (n=57),T cell CD8+ central memory_XCELL,0.377022900791047,0.00538882310838509,0.00709055672155933
UCS (n=57),T cell CD8+ effector memory_XCELL,0.0252822924043688,0.857389966124526,0.872661543129289
UCS (n=57),T cell CD8+ naive_XCELL,0.0277107762867071,0.843855105230665,0.865492415621195
UCS (n=57),T cell CD8+_CIBERSORT,0.162316402317231,0.245550846798854,0.27057944550838
UCS (n=57),T cell CD8+_CIBERSORT-ABS,0.457155936495833,0.000578964386898037,0.000809740401255995
UCS (n=57),T cell CD8+_EPIC,0.0402640230327344,0.774684415128692,0.796590658230018
UCS (n=57),T cell CD8+_MCPCOUNTER,0.579364702315523,5.48278815812079e-06,8.37066894369586e-06
UCS (n=57),T cell CD8+_QUANTISEQ,0.514789316545662,8.02055519362499e-05,0.000116662620998182
UCS (n=57),T cell CD8+_TIMER,0.11679174656495,0.404936235198476,0.430783228934549
UCS (n=57),T cell CD8+_XCELL,0.292003238582019,0.033870983378931,0.0411805269044753
UVM (n=80),T cell CD8+ central memory_XCELL,0.644152104931913,2.60967459831532e-10,4.78839375837674e-10
UVM (n=80),T cell CD8+ effector memory_XCELL,0.100290372857413,0.385481391285527,0.411180150704563
UVM (n=80),T cell CD8+ naive_XCELL,0.404047842618206,0.000268228557133665,0.000380466038487468
UVM (n=80),T cell CD8+_CIBERSORT,0.605627396755831,5.3663800808717e-09,9.33283492325514e-09
UVM (n=80),T cell CD8+_CIBERSORT-ABS,0.758604738159081,1.33356737017751e-15,2.8990595003859e-15
UVM (n=80),T cell CD8+_EPIC,0.313750694096846,0.00545846768673378,0.0071586461465361
UVM (n=80),T cell CD8+_MCPCOUNTER,0.892521141802685,1.18728892501935e-27,3.92492206617968e-27
UVM (n=80),T cell CD8+_QUANTISEQ,0.824328382594743,3.25022132723365e-20,8.02523784502137e-20
UVM (n=80),T cell CD8+_TIMER,0.336514322643006,0.0027679607133383,0.00370295747603786
UVM (n=80),T cell CD8+_XCELL,0.486197439800088,7.36587056915497e-06,1.11182951987245e-05
