TCGA.DD.A11D.01A.11R.A131.07	TCGA.DD.AACT.01A.11R.A41C.07	TCGA.G3.AAUZ.01A.11R.A38B.07	TCGA.EP.A26S.11A.12R.A16W.07
ENSG00000006576	0.86767947401652	0.816533729236949	0.674740205737681	0.465932018273439
ENSG00000006606	0	0.285704193564656	0.0655807794730875	0.0216137019808147
ENSG00000006607	1.01765786782025	0.590580876965971	0.416003186351626	0.695576407006526
ENSG00000006611	0	0	0	0.121352298193261
ENSG00000006625	10.511515171218	18.3645717967918	10.8429626394439	7.12800131775051
ENSG00000006634	0.4477645115387	0.862635904182909	0.464717738199432	0.236397212631532
ENSG00000006638	0.638373169975516	1.5310389566491	1.59969671490225	1.51336154198786
ENSG00000006652	1.88666655943555	2.18163706946033	0.8964487107304	0.511427116198723
ENSG00000006659	0	0	0.0214550650176088	0
ENSG00000006695	1.86659105866499	3.1159050668902	1.67859504584489	2.15515591806681
ENSG00000006704	0.704091162647608	0.943659231142209	1.02960208979778	0.401559831538294
ENSG00000006712	17.942740115586	19.8229450990153	30.1609642711033	14.2583842132491
ENSG00000006715	3.8035400991651	4.54558631501584	1.86363408751595	2.42356620798435
ENSG00000006740	0.0906180949790714	0.0695466990735127	0.0623586228693025	0.105225030740344
ENSG00000006744	5.08990057002827	9.18093427858782	3.33476971643119	6.30331853452341
ENSG00000006747	0.0376265852654561	0.0173541392632407	0.00199174181829131	0.021005624845159
ENSG00000006756	16.653043285705	6.47299223956467	7.0108651867519	7.90747279077841
ENSG00000006757	9.30726260511163	2.64956805047382	3.30330062209066	5.62743917362384
ENSG00000006788	0	0	0.00729249177949279	0
ENSG00000006831	32.0614540611315	11.1937522637288	18.2624396510885	16.4949684322192
ENSG00000006837	0.187078196552345	0.158356946541038	0.106019042249264	0.0848569352874509
ENSG00000007001	0.0455070160027467	0.300139163641951	0.383615401605004	0.0516039012460439
ENSG00000007038	0	0.020509116487712	0.05884599683274	0.0310305512932489
ENSG00000007047	7.25997114782002	6.35250505967247	3.75649616026214	2.343355753572
ENSG00000007062	0	0	0.00622814505084743	0.219631729221778
ENSG00000007080	22.353066820948	31.7141981514367	49.7167494120541	14.1929629132619
ENSG00000007129	0.140025230301896	0.314839480733581	0.168626541184183	0.293752925672654
ENSG00000007168	3.94900612124389	5.64889255142772	3.38975243426356	4.93433874944507
ENSG00000007171	4.35819308304515	0.656900714782184	0.155220408120689	0.0328863655139119
ENSG00000007174	0	0.00237582050243401	0	0.000898661578236463
ENSG00000007202	4.72832679273195	4.01011745496052	7.44009149724652	7.02240528353378
ENSG00000007216	0.396267929337	0.1750713111713	0.301395113598264	0.193933731412481
ENSG00000007237	0.179863101516995	0.34749550449759	0.300262572789503	0.312739567809923
ENSG00000007255	16.4058767619656	41.3791538581804	50.8407085214854	23.1914790596028
ENSG00000007264	0.37369930757822	0.691678744584494	0.922422724078721	0.316903532834375
ENSG00000007306	0	0	0	0
ENSG00000007312	0.938068063289311	1.04732564187105	1.83641947135095	1.12243695219405
ENSG00000007314	0.314097458671317	0.234799168461721	0.230180822435794	0.0203530992582766
ENSG00000007341	0.734122537253781	0.557050967662298	0.47664314273431	0.671626269837073
ENSG00000007350	0.00921672920000836	0.0110524471592683	0	0.163044293243768
ENSG00000007372	0.0295855635597616	0.0927891146303073	0.0657759867722905	0.0670986865038279
ENSG00000007376	3.80269132341985	6.1043914998292	6.94751267351895	1.98938164284663
ENSG00000007384	3.0053777032221	2.03595343275737	0.65954459128205	0.456473996534984
ENSG00000007392	1.08396555285396	1.89427061497499	2.66884889728756	0.536149995282508
ENSG00000007402	0.0266063441790814	0.134003491736463	0.0366181827807655	0.10620184092566
ENSG00000007516	4.18734333041383	6.04530735323047	2.14700758831434	1.85961534741993
ENSG00000007520	19.9194057304124	35.5381079515735	52.7254166540416	18.8930185583447
ENSG00000007541	7.25322640850563	7.39994242036324	6.12368285555654	2.92345378593201
ENSG00000007545	0.449993896687377	1.05033228288902	0.425785540871371	0.390001737736702
ENSG00000007866	3.47896730062693	13.1910920560749	2.78925002019631	1.44276782546129
ENSG00000007908	0.0660347991756323	2.09405907246595	0.126226909236641	1.89700893154187
ENSG00000007923	4.19603246935654	3.59525255862527	1.14770879771945	2.90595649091178
ENSG00000007933	99.7963111786467	192.282898862179	59.7568540172118	113.318723399212
ENSG00000007944	1.28663473237176	1.70250686212007	0.71747491740059	0.981061111671202
ENSG00000007952	0.0798127202373203	0.223321490643975	0.183076434590747	0.120674366140412
ENSG00000007968	0.135624583976667	0.236563281693704	0.835725304258383	0.0139813758461198
ENSG00000008018	41.4101187977593	81.0762647533014	90.6811542180396	48.4630741723986
ENSG00000008056	0.136283515282143	0.163427428391176	0.108211351607977	0.0665720879957532
ENSG00000008083	1.47651542096892	1.69011486235994	0.754347958467828	0.887904531913432
ENSG00000008086	0.402178654613586	0.154742739283964	0.143559101773302	0.168767058722206
ENSG00000008118	0	0.0150752735916777	0	0.0627249662118861
ENSG00000008128	0.801488810245355	0.806657013474785	0.891332215033821	0.269414956109716
ENSG00000008130	8.57031712424835	19.294358204284	7.02397228191381	10.2102895334726
ENSG00000008196	0	0	0	0
ENSG00000008197	0	0	0	0
ENSG00000008226	0.0564853516575231	0.0338678370015958	0.0749640692201965	0.0640530793890539
ENSG00000008256	1.54072355032508	1.75035139412793	0.912767470775826	0.751403624166354
ENSG00000008277	0.00827307031232821	0.066138916519927	0.00379539554947125	0.0175120772504609
ENSG00000008282	47.282909386106	42.7382387647586	15.278678576942	14.2980595135131
ENSG00000008283	10.0417304114828	8.83416699868397	5.58298297792895	1.50011279924663
ENSG00000008294	4.12815166759884	3.32160082331853	3.48711253928846	3.35211661094543
ENSG00000008300	1.10576833276825	0.0581581952444741	0.355435250328118	0.0153989642022902
ENSG00000008311	7.97244064453782	0.474501706619863	2.62208840777172	6.8136595244681
ENSG00000008323	0.450126880296183	4.26141888711226	2.62475523929154	0.608938148295159
ENSG00000008324	6.82647214229673	9.14736547174651	17.9541624061383	8.10465646159303
ENSG00000008382	13.7749393194952	29.0009416932397	25.0368148273615	14.2092210960725
ENSG00000008394	75.2492670450092	80.156907419011	84.8740542144701	103.617441057467
ENSG00000008405	4.55237597438185	2.33505326244163	1.75157167206281	1.41680335663254
ENSG00000008438	0.0467236966389313	0.0560297668490687	0	0.381481839961378
ENSG00000008441	8.63179888526012	5.96607660209442	4.20241468362044	4.719188232845
ENSG00000008513	8.18191931886868	5.83238484932269	30.3663275877303	27.5957031762186
ENSG00000008516	0.138608348730131	0.53775539680638	0.353478176127483	0.980055139018567
ENSG00000008517	36.0522314657914	327.131426276551	294.904789492166	17.3895804143192
ENSG00000008710	2.18017024377384	1.58910238807848	2.0186933136663	1.18569792692507
ENSG00000008735	1.72167439369077	0.396509585429097	1.73791843979359	0.121536325898558
ENSG00000008838	7.21432130694994	7.2373525900647	5.52647589571213	3.99344965475226
ENSG00000008853	1.96835998606562	5.48717047986926	0.552363583461699	0.593673866444457
ENSG00000008869	1.82020854759122	1.36175684869343	0.705277088532779	1.16592304974792
ENSG00000008952	17.3721627281338	11.5508389175224	9.28278231263443	20.579232254627
ENSG00000008988	110.638974343651	195.028382585604	683.943369095072	124.107403124544
ENSG00000009307	48.9769141590891	33.680697231141	29.9331538967693	43.0338981112541
ENSG00000009335	9.75663759924098	7.55636152828696	2.94773511830758	4.23850321970104
ENSG00000009413	0.839334333183861	0.733775747418949	0.408036484404506	0.526859426457727
ENSG00000009694	0.816505294242366	0.0187692767360404	0.157971567428039	0.17275542380385
ENSG00000009709	0	0	0	0
ENSG00000009724	21.6280925189893	119.031423952779	61.401181101235	58.7254095673316
ENSG00000009765	2.65570241000435	1.53781757304335	1.70687237769311	3.54901074814485
ENSG00000009780	1.34264028616384	1.16004118176356	1.42320370802975	0.798142471312353
ENSG00000009790	0.108519553483969	0.442454416924258	0.343516353898062	0.139794635547138
ENSG00000009830	1.05842333177283	0.701099599565654	0.820840529331801	0.547151340575849
ENSG00000009844	2.81654715514439	4.13302471849478	2.09440373949022	3.55111159203928
ENSG00000009950	85.1122351335269	56.0842256878754	64.320021335454	19.3442587840021
ENSG00000009954	9.74460354572556	6.34320831329141	4.50330650663375	4.2729427700197
ENSG00000010017	6.55332302066922	9.53393272060994	6.28723148341378	4.57732617055541
ENSG00000010030	0.821896196984739	4.80902497605993	1.87228429215164	0.1606915922331
ENSG00000010072	0.939853565984595	1.9193942480365	0.478208914457837	0.444394693351554
ENSG00000010165	6.38186848892141	11.3213216903705	6.36973241629527	5.50242946586574
ENSG00000010219	0.548443731457825	0.766338517947	1.2635038041239	0.746306973556427
ENSG00000010244	3.16141844329199	3.66879261520237	2.72817533645091	1.7153913733264
ENSG00000010256	60.2441136762289	61.3349338955935	65.3437077925325	77.3290567803048
ENSG00000010270	2.07355209370933	2.71850037131544	0.601644828059336	1.38274006388945
ENSG00000010278	10.6460346436956	7.41039947607929	23.8657779747662	7.56256815200793
ENSG00000010282	0.0232729585472366	0	0.0160152301307505	0.00527819910012285
ENSG00000010292	1.8669311189781	2.59324451961836	2.37673964738152	1.06793744623071
ENSG00000010295	2.36644792202406	3.87674727381601	2.54058401939919	1.14378564355132
ENSG00000010310	0.170478352601506	0.0425901943954069	0.0195523776638513	0.00966592499902144
ENSG00000010318	0.8062974620683	0.629060737826101	1.40384151958995	0.850430206324526
ENSG00000010319	0.631063617745533	1.10292879704493	0.683736228854916	0.392825043743907
ENSG00000010322	5.26226844713282	6.42486076624928	2.69885560358824	2.12373909377036
ENSG00000010327	3.51407386735113	5.36844332008341	4.3772506930778	6.04000903391815
ENSG00000010361	1.18598996756718	1.40853135916167	1.42039076029627	2.70528816677696
ENSG00000010379	0.840431894292538	0.560957929707385	0.441939954625029	1.80536303238852
ENSG00000010404	3.18960129703044	2.79594084078521	1.60196510374752	3.02328053107576
ENSG00000010438	5.559670633719	3.87898385878168	13.3140411672945	1.6323021036809
ENSG00000010539	0.839007537405404	0.979213209909571	0.549573579276072	0.276775301332343
ENSG00000010610	3.6041372977951	8.58234700590142	12.3150200622849	32.8159285591041
ENSG00000010626	0.969356063864668	1.12279689952947	0.864145948774067	0.524631214092269
ENSG00000010671	0.1617712250843	0.467343366767312	0.546492161012456	0.420255404023027
ENSG00000010704	7.54626808658659	6.17739286733485	1.12996549738467	1.75313592708243
ENSG00000010803	2.17868804476025	2.90291393794141	1.32226306478884	1.03970314826443
ENSG00000010810	3.40450629942287	2.19915511821038	3.33302741456186	3.11527202192183
ENSG00000010818	1.72438836214398	1.01534605118754	0.570815802344382	0.516760749037104
ENSG00000010932	0.0840559561966337	1.59036184415569	1.44607257347307	0.0762540046563556
ENSG00000011007	5.9469359461638	5.09599615682347	6.48853142231385	6.98003500163058
ENSG00000011009	32.8597800952484	29.0803675154346	35.3786206087541	21.8466102884986
ENSG00000011021	1.58556170894638	1.12221049313153	0.727400303195731	1.29323333466296
ENSG00000011028	0.514914207857609	2.24053726560299	1.75143700654898	1.2790207462262
ENSG00000011052	0.352404351765025	0.422593567854377	0.373086465012085	0.245918994334491
ENSG00000011083	0	0	0.00527215102573444	0.00695024987404015
ENSG00000011105	12.5167827999903	15.1792228005527	11.8626608979544	17.6467063245698
ENSG00000011114	0.753977732403402	1.04653499043597	0.527018786705371	0.784978073581519
ENSG00000011132	2.28269982283504	4.33474351735127	2.73750179196868	1.36498541728442
ENSG00000011143	0.923933030152873	1.59268528031978	1.75413307567091	0.797014535672131
ENSG00000011198	5.69522385513126	2.61990385216074	3.99943515270869	2.27542131528036
ENSG00000011201	0.0801876117303026	0.113127964473722	0.0551809110513177	0.0149768529429593
ENSG00000011243	3.39654882711192	6.31997244175126	7.91866292809523	1.59770390757294
ENSG00000011258	1.34078387355489	1.43416284205254	1.35987451883655	1.11250085254672
ENSG00000011260	4.21595075295494	5.18908535316621	8.04848009396688	4.35738904299878
ENSG00000011275	3.52791812605912	4.05055723591903	2.67384346180863	2.61965216784083
ENSG00000011295	2.50362576961675	2.33285184131892	1.81987212658833	3.57823060077754
ENSG00000011304	24.9412083746762	27.7578123745426	15.7136235361743	11.432816206194
ENSG00000011332	0.0210256634875191	0.0168089300547206	0.0241145991187499	0
ENSG00000011347	33.0081371894772	5.68561423789442	13.2646903561723	16.6101281568939
ENSG00000011376	3.10648037583074	3.52323651656892	1.44231505502392	2.8181413877362
ENSG00000011405	3.47595062609833	2.09508958700299	0.855172224289438	1.8850276055458
ENSG00000011422	0.649120775383134	0.452562622070108	0.711588978258469	1.09899637090063
ENSG00000011426	0.822560886936875	1.35545064712717	0.720068668296406	0.0203050879553628
ENSG00000011451	4.49814571032422	6.41208450449004	4.47305377551862	1.9406960646874
ENSG00000011454	1.90566589827939	2.06506567011499	1.23305035965422	1.29908681584753
ENSG00000011465	2.28079432055784	9.89773441877094	4.8347077650955	15.0751693400477
ENSG00000011478	4.54912518861849	6.76847066644176	9.44938014215856	2.70030551157971
ENSG00000011485	4.23193974827415	5.75489759969526	4.20760298095791	3.78077199655731
ENSG00000011523	0.948020174411158	0.945027170419641	0.778557856275075	0.670678962520528
ENSG00000011566	1.7521963835981	2.79271493244739	1.70181420120059	1.69519538575223
ENSG00000011590	0.048579150296073	0.10194585737159	0.0835740619277976	0
ENSG00000011600	10.3853332330855	31.4458572401874	42.5225195662226	27.7762521621273
ENSG00000011638	0.302480225309109	0.914700181242027	0.89595445670289	0.781456153791095
ENSG00000011677	0.0240694454424259	0.00962113811860947	0	0
ENSG00000012048	0.244606673610765	0.35290732493892	0.69434264947239	0.157758906777939
ENSG00000012061	5.91855835904053	7.08290209048988	6.78806936456059	3.45632398759842
ENSG00000012124	0.0600830779964827	0.700849689568478	0.281904714490988	0.0470735831093763
ENSG00000012171	0.402432948859589	0.335712333963907	19.9753164739004	0.251322987491893
ENSG00000012174	4.1754560581017	2.24144173150436	0.933572919843172	2.49905432966747
ENSG00000012211	1.35870286281276	1.1367341552347	0.739292907234813	0.621072500876385
ENSG00000012223	0.0950536234896084	0.351455848565856	0.163527302712502	0.143718140790725
ENSG00000012232	1.50137869381377	1.74243250733654	0.870314488013464	2.0972844272612
ENSG00000012504	20.6416109058973	20.1940348125614	13.0469738584682	16.5735116135822
ENSG00000012660	25.7006064470571	21.8159016666146	11.9666089348371	17.7324524822331
ENSG00000012779	0.306647746305909	1.24377069573804	0.415831371398926	0.936829397867623
ENSG00000012817	0	0	1.10820636846264	1.23841510341472
ENSG00000012822	3.74293672333449	4.20733299818765	2.3025133076298	2.42831326313919
ENSG00000012963	4.21651638103793	5.6569739696883	4.53098564059067	3.50707181512951
ENSG00000012983	1.37742929304062	1.47177403313774	0.79900970938346	0.845067383011556
ENSG00000013016	0.580518750302513	2.31467233540414	0.833919872889989	3.40996709404649
ENSG00000013275	31.8934739654835	41.1526548972716	29.8806856679824	15.1889543652826
ENSG00000013288	22.9339941047949	8.18344403203525	1.52980545184895	6.43091436212709
ENSG00000013293	0.0160823508844203	0.0578565333177112	0	0.00729480523876811
ENSG00000013297	0.100387783229534	0.769108868551539	0.253299237427718	0.12142658035906
ENSG00000013306	37.4669452140613	51.2219488519459	53.4892721099367	20.3702214486467
ENSG00000013364	42.559421497355	37.8911220539828	18.2719627831685	7.8594825585269
ENSG00000013374	11.9866876226758	13.2781538765289	6.48594030187837	5.46807087551367
ENSG00000013375	5.02666714270122	2.55743230280412	1.61908081445153	3.11010416219365
ENSG00000013392	0.970415237885496	0.905096233715724	0.952217503663457	1.09635272382063
ENSG00000013441	6.40286355797874	6.21897899587419	5.56585470723827	3.22304192833907
ENSG00000013503	3.35856625490218	2.33345871323663	1.44866294911815	2.88349385825069
ENSG00000013523	1.60495242336909	4.27692139839477	1.24159732038914	3.4163262998724
ENSG00000013561	12.3649620766385	4.9506630167182	4.39140050845878	7.12323820677834
ENSG00000013563	1.44990531749284	2.31499259446129	0.577349046213556	1.44094835433354
ENSG00000013573	0.731152759441792	0.765976559455621	1.06433673683902	0.484710625410683
ENSG00000013583	12.0802882373381	19.9128684459991	25.6654438778802	18.8989783120902
ENSG00000013588	0.0159436310805832	0.00955958107377473	0.0164573567445497	0.0433912993320999
ENSG00000013619	0.745320598953344	0.358861346586179	0.516776101960723	0.39185445796637
ENSG00000013725	0.208915622433892	0.859913038046128	0.691625159015103	0.212574640596136
ENSG00000013810	1.02036308101196	2.25561009925479	3.00368609611488	0.437114608289081
ENSG00000014123	7.24109212683184	2.42635183341108	2.53482210432649	5.587334813975
