TCGA.06.0238.01A TCGA.06.0171.02A TCGA.28.5218.01A TCGA.06.0130.01A TCGA.06.2557.01A TCGA.27.2526.01A TCGA.06.0152.02A TCGA.06.0139.01A TCGA.06.0190.01A TCGA.02.2486.01A
RASGRF2 9.20204508821418 9.47413955798337 8.55357642289766 9.68694534113327 8.88343209526315 7.48059744575446 9.21255858561463 8.67754155586662 8.11873621034607 8.22229386502732
CKMT2 7.6798441924224 7.58365448948739 6.39515025317176 6.71320115729752 8.50883717106913 8.16998959182859 7.51888411259093 7.35588196862639 7.4626340114416 8.40598001771483
ZCCHC9 9.83146374871714 9.28914505426378 9.56433360752144 10.3265064471684 9.6440947160142 10.3277860108332 9.63147298931532 10.4705274231315 9.77948936471795 10.6025943534422
ACOT12 5.6051230989358 5.68148571725701 5.393810153103 5.88140125220963 6.09459698724515 6.56742869419291 6.76449277229845 5.6117496801526 6.30680968906529 5.85275110462055
SSBP2 10.9778941365054 11.2374668515679 11.3106818777912 11.4557379192477 11.4490665840855 12.0815663197253 10.7620909817707 11.3623129480681 11.4265945603233 11.2831367026674
ATG10 9.0319977062241 8.29380292780265 8.39927301077265 9.01288486703844 8.34398835985454 9.07027689231523 8.20466483032643 9.48780553932487 9.01319604553276 8.70268980841779
RPS23 14.8194370565076 13.8565484444088 14.7325840983439 14.367688913739 13.7818996100767 15.3764023894652 13.5854281839703 15.0460814956661 13.9974400709622 14.6404079819168
ATP6AP1L 8.09630961732922 7.95365713311088 7.72750745667216 8.47930061871728 8.63515385493363 7.48059744575446 8.09669862701297 8.92989383248867 8.03151097242912 8.42969915848506
TMEM167A 13.0764785284705 12.6367208283263 12.3409714504642 12.6971959364356 12.3855932730363 13.0915269728964 12.0172661124286 12.7424455170381 12.1821818779879 12.3906539844479
XRCC4 9.13545662826215 8.80785194364052 8.72056144096043 8.86807565480652 8.65117750539139 9.31059389072341 8.35085992571534 9.00863247844039 8.30477282550476 8.94804207948641
VCAN 13.9934550984543 14.2999649515092 15.4784358437787 14.9499571456209 13.7923923236512 13.5450753876516 12.9406533843026 14.0951612074937 13.6613697290595 12.7236763666469
HAPLN1 8.87153575940458 7.14727776913992 7.02836210077364 7.63664675599554 11.2684101104966 10.2750283896805 10.9665896171667 7.9311326955969 8.48448576246655 7.43680924048759
EDIL3 12.3658875727001 12.4609049315302 10.6080804165981 12.3467412827352 11.2641077305135 9.2684984548339 10.1433266660567 12.1405735623857 11.0976532923575 11.4329307826049
COX7C 13.7674363660145 12.4606864821428 13.1740746751749 12.6387122193008 12.7768702476649 14.3190453931902 12.1659612023529 13.7164264415635 12.5608310195118 13.394714537715
RASA1 10.0429780719306 11.0578798700985 11.1427448458272 11.8331171881019 11.1437456715029 9.26279116276151 10.4878511849138 10.6524327345461 10.9927059484059 10.2444392165315
CCNH 11.0740425744969 9.92102242220645 9.80692998001459 10.5095050096072 10.6913567502643 11.0410678240371 10.3847709175381 10.7982567087929 10.3546161345966 10.71483141976
TMEM161B 9.21591999684495 9.24299566495402 8.16898772806528 9.52267689121382 9.75757287254732 9.04053259417895 9.41139486466676 9.53405314878797 9.46148040120914 9.47045357842057
MEF2C 11.9261546330793 12.3777325331508 10.7101478527702 11.8324238084312 11.9426903199469 11.2308055551312 11.8272881984485 11.8297555041387 11.0367722096204 11.3269209657466
CETN3 10.0863189637218 8.87006342446912 9.17249721753419 9.45926727137089 9.53955180969714 10.0587729156139 8.9544175192855 9.27725325598006 9.32988138516892 9.9630295147953
MBLAC2 9.19037911269885 8.55100068925158 8.93244025665533 8.81822595141766 8.89242749211078 8.15759412044734 8.47445759376271 8.22616398160121 8.26501192825501 8.35235117846529
POLR3G 7.96907781009333 7.72840535306589 7.47288941109386 8.35209829741932 8.79261900193936 8.49863409742246 7.72116686243591 8.51693997152578 8.35609853363417 8.29142188086441
LYSMD3 9.74018497110469 10.2020538663711 9.92040782231355 9.95789795766902 10.1331079286027 9.50432192258705 9.51497792997898 10.0926585078285 10.0202074694634 9.85435396804948
ADGRV1 10.1974457070659 9.36602820924583 6.8839930496219 6.95749379302872 11.6579413646548 7.57886945308418 10.3863300324189 8.6496603202964 10.2011510560809 8.61877204798705
ARRDC3 12.5885816926658 12.6207767263815 10.9476338436991 11.9805941769027 12.1358798635249 10.7036329703187 12.0864768433542 12.3898884803759 12.2443517941098 12.5543967082604
NR2F1 11.395439722724 11.3298393705498 12.6283937283043 10.4690156895232 13.1719099904174 11.6109781108226 11.861020197776 10.7271879605467 11.7431140953366 11.0363926941922
FAM172A 11.0568565718552 11.1588417119406 10.8633157389705 10.3166175891739 10.6706963802375 11.3549968174299 10.9010488956362 11.0117407302134 11.2242022399719 11.5224305532939
POU5F2 5.79746276825513 5.58186608797648 5.13377474470661 5.45547591779855 5.13377474470661 5.40160813670084 5.34053217507008 5.13377474470661 5.46740842639787 5.13377474470661
KIAA0825 7.24701636206753 7.36791981550894 7.46318870091081 8.16387520991668 6.92820140879283 7.39641880744011 7.16225032664336 7.20375945720928 7.1965841839854 7.12159533462217
SLF1 8.94292137448196 8.45508249658789 9.45075418688359 9.27505037908508 8.91687641309161 8.81684835321958 9.01436871587505 8.33576674519256 8.87440763001541 8.5938558985505
MCTP1 8.61211249391994 9.28914505426378 9.28027406949997 9.08013398697736 9.37813584845719 7.62544018715636 8.91155526489586 8.91828255309857 8.74639092775632 7.2723932447916
FAM81B 6.30814136879313 6.36826111613778 6.9582958873332 6.03103824987233 5.8778171885211 5.78522376794444 5.59453344958748 5.6117496801526 6.00514918777339 9.07308140165738
TTC37 11.295335432559 12.0221303574437 11.3785764820321 11.8922000012939 11.8240856184409 11.3590022873244 11.6845041854979 11.6246955469902 11.3966258060273 11.6097850422478
ARSK 8.71378963073607 8.34069739746084 9.3248309742675 9.39292677418011 9.08311455167487 10.1008754147854 8.61516587943355 8.809296457848 8.94271090581495 9.6453689565641
GPR150 6.99636498549701 5.96394925821488 5.65176307951327 6.69954935841712 5.8778171885211 5.51200837220405 5.99871113617369 6.65485985342708 6.21714499339966 5.80716730578724
RFESD 7.50452966488456 7.21047398274361 6.73743327055817 7.40849292223756 7.34438959130042 8.15759412044734 6.83711522780643 7.75616877399 7.21611211185386 7.83534824871766
SPATA9 7.60230443498251 6.16666927495534 6.54928425728256 6.92386697405859 6.26621800948965 6.56742869419291 6.20405601390144 7.20375945720928 6.24037648569861 6.19906706058044
RHOBTB3 13.7169817528086 12.8507231211869 12.2973819276693 12.2305062247211 12.5054199430384 13.6576010185976 13.0141714710708 12.1930446564176 12.3382506856739 11.8617795891825
GLRX 11.2904426225515 11.6067429524042 10.4970879882163 11.6048943326742 10.3925385339011 11.6819742959735 10.515895488491 12.8960879543541 10.9506924728756 12.4310410076333
ELL2 11.0368685326571 12.8929439183154 10.4328470603051 12.1197907516152 11.1357610159862 10.242131326542 11.0490936679 13.3571280073993 12.132140053987 12.7544367087355
PCSK1 9.62724953933395 11.3322298036495 11.96772228468 11.8037043867167 8.06376858895776 6.99183007903431 10.0480073620761 11.6406008572446 12.6817187470627 10.1098719188643
CAST 11.4471595211199 13.1273383982612 12.4321714004757 13.0163515760184 11.9119486727265 12.191582544716 12.1391801119283 12.5472195917434 12.9008804095017 13.401406498553
ERAP1 10.7864949501949 12.6121481482563 10.7718712285163 11.6162184836981 11.5669191100575 11.0226668434411 12.0262886408286 11.9969562103382 11.8951672994115 12.435974587674
ERAP2 7.70697817019136 11.1111944227631 7.71947894009032 13.0575751902789 11.1724971600618 7.89084093618437 8.90937799881716 11.53488152 10.9704964210561 11.3194011715887
LNPEP 10.1728246148027 11.6279113230016 10.7868977809075 11.4961406723479 11.1210859544592 9.93172794077804 10.8466093198856 10.9249129033284 10.9067091578333 10.6302174624977
LIX1 10.5200046849332 10.6552495676541 6.899220923507 7.36903552191621 10.0772633617008 12.5945472949945 9.31459989013819 8.87086915883117 9.2758676175663 10.9152342559338
RIOK2 10.4039413766402 9.80174079367987 10.2346830867028 10.3026581389936 9.94899519594418 10.55903086403 9.67043324864876 10.1231949605673 10.0666674302149 10.0565458743789
RGMB 11.5858441341455 9.60510028784605 9.3879393019168 9.99559062943509 9.50781292747197 10.6237392951105 9.93530799582161 9.09360915123921 9.79337635239079 10.2706875599324
CHD1 9.89020881966401 10.808736569334 11.2346460744792 10.5301867226359 10.8317315549924 9.46513097985163 11.2226930536951 10.11308793352 10.4771505999678 9.98381333514079
FAM174A 9.30297314154279 9.35475520663388 9.11689930204981 9.29941355791888 9.06534924601612 9.72558730946294 9.11406210719964 9.5033874896998 9.5713091925296 9.79587002478866
ST8SIA4 10.1247297789446 12.1996475877217 12.3928254878826 11.0340722957868 10.704120697371 9.81201007645933 9.72942398562451 12.3015061886848 10.8310309535756 11.1886171834315
SLCO4C1 5.54242480937594 7.10971082454617 6.05679230266952 6.00339112074839 5.75493033090625 5.40160813670084 5.74988546993513 6.0772026554405 5.36995161695538 5.13377474470661
SLCO6A1 5.94315365508439 5.13377474470661 5.13377474470661 5.13377474470661 5.34224815034 5.13377474470661 5.13377474470661 5.80671204582447 5.13377474470661 5.13377474470661
PAM 12.3129969407551 13.6124510679816 12.6788395162114 13.8502661639233 12.4746625221374 13.5123366030901 13.5511980822956 13.1652458930934 14.0378779977421 13.3665683381063
GIN1 8.76833579665658 8.47619058582753 7.84260666680575 8.12759974236027 8.40847582550182 8.99299759133457 8.16468627940414 8.69127974612764 7.95533280615386 8.99622272870686
PPIP5K2 10.6411476532843 10.844014122984 10.9584573847778 11.2210626255839 10.913132896313 9.0203536846422 10.3004530194209 11.0386699775914 10.5342606268992 9.85435396804948
C5orf30 9.93693049101264 9.29898391477006 8.51313412835962 8.67296063684536 9.02097065441096 9.78244884212029 9.62090270002947 9.18353833478499 8.80266894660936 8.80739414243173
NUDT12 10.1962827703044 9.73672792213377 8.87353128127416 9.46824341547104 9.81524933077869 11.3716133779454 8.8333019364115 9.45612495283355 9.1469384966793 10.1142278682957
EFNA5 7.94103876681142 8.84873112298178 8.12163959333649 9.40045120890235 7.06289698519399 7.41796893385662 7.63196023352657 7.97730378654351 8.75592640154913 8.68315413803011
FBXL17 10.7481416176232 10.9449454220184 10.2278137680558 10.2391578347503 11.1286788266959 11.6936507401087 10.702026279486 10.490177010378 10.5515964280192 10.4351971485816
FER 9.8133620070056 10.5839978139985 9.96406789709703 9.62732323571389 10.390170372856 9.82945950630182 10.6594720218825 9.67139196977347 10.0603036306525 10.1315210676346
PJA2 12.9506888209519 13.9116046709593 12.4077821649816 12.5884732175095 13.1512117406333 13.5678899930087 14.0452072616316 13.0842196185847 13.5262924164856 13.5577514780001
MAN2A1 10.3411526286505 12.2309827179813 11.2111701921479 12.1845201779202 10.8153554720185 10.6148307978452 10.4278007469465 12.237877305159 11.5474403326793 10.7974621525977
TMEM232 7.29359270309754 7.21047398274361 6.60911646927759 6.22433913244814 7.98075983985665 8.19445622424665 7.13881521161049 7.12040898223057 6.79410919016338 8.81099488060618
SLC25A46 11.7524384106992 11.4671169359625 10.8939985299354 11.5000757257631 11.1210859544592 11.7927186928512 11.3935936035834 11.6282452488837 11.2230641845322 11.3657691717175
TSLP 6.37036733566136 7.24524022141624 7.50157568447817 6.8170026354401 5.59833149438656 5.78522376794444 6.29122958158019 6.71653366816188 8.01016863082971 7.95260215920707
WDR36 9.96315833660236 10.4937390543761 10.8991934894526 10.6357398346391 10.1676336297895 10.3720848498829 10.2737430844571 10.2849751650941 10.1930312457854 10.1570775686146
CAMK4 9.17625334810545 8.50727383380518 8.54913940672316 8.24644203665482 8.23780666974212 9.08653808837166 8.83100180189021 7.12040898223057 8.10875295284971 6.8777069863116
STARD4 8.93734006511363 9.69417739600841 8.19207449762806 8.90036648419038 8.71859877526427 9.78840989809626 9.94168816633671 10.0823340481416 9.63955471573082 9.12596920188196
NREP 14.3768311204392 10.0922958072921 12.4013911394172 12.4759980138393 12.935949130429 11.9598267238768 12.0310278756163 11.8297555041387 12.0362771148052 10.7627593651949
EPB41L4A 8.02351155835234 8.99903880201672 7.33016517355049 7.62346622116067 8.88793688205425 7.9206818936324 9.01841203345833 7.90745673338684 8.68113399752953 8.21135016346189
APC 11.3652524955468 12.9910444432262 10.6538829054281 10.5463518098446 12.333580289682 11.6675137073548 12.2488077305519 10.9074862798892 11.607976771226 11.457117243446
AC008575.1 5.13377474470661 5.45125727723638 5.13377474470661 5.13377474470661 5.13377474470661 5.51200837220405 5.13377474470661 5.13377474470661 5.13377474470661 5.13377474470661
AC008575.2 5.66018017135222 5.87176790567532 5.81631229906708 5.77326279448251 6.07326288771206 5.72929193359429 5.89904878825773 5.13377474470661 5.87334131861262 5.80716730578724
SRP19 10.3816104538332 9.38092239040035 9.41242532226497 10.049146747984 9.43909238908901 10.1770238636436 9.43573855228803 10.2438881316005 9.61020433989197 10.2563102018169
REEP5 12.6501310425112 12.9919517120101 12.1122540921087 12.9911019963611 12.8312389396284 13.7320573531592 12.7340749030103 13.2931676386424 12.5504356607126 13.5602786903819
ZRSR1 5.70979348571644 5.52222049450261 5.13377474470661 5.81137534388369 6.00569169399089 5.59635813926022 5.59453344958748 5.80671204582447 5.70911368335212 5.70434986603158
DCP2 10.6021799379557 11.5276060429947 11.0383209525907 11.2215923591358 11.4145451861902 10.0086118697242 10.7482172750178 11.1711279999883 10.629275954594 10.3041105738058
MCC 9.90595188119007 11.3634177097785 10.4506532661725 11.1736671083114 11.0623325367779 10.8654004675861 11.7663645561948 9.86461721656527 11.296313295656 10.398774949608
TSSK1B 5.13377474470661 5.13377474470661 5.13377474470661 5.13377474470661 5.13377474470661 5.13377474470661 5.34053217507008 5.13377474470661 5.13377474470661 5.13377474470661
YTHDC2 9.92011579871092 10.5727164804932 10.0967020678553 10.7894566005112 10.6102712565593 9.08653808837166 10.5001427819404 10.302866504183 10.3198872621404 9.72923419986626
KCNN2 8.75568816640803 8.8050845247044 7.22948380958114 6.38377878154645 9.70894522542618 9.79434634783391 8.90937799881716 7.78256852844926 7.05083045752726 7.42711205808943
TRIM36 10.2544268257646 8.78274951824611 6.98679979045653 8.49707764510205 9.95435151417674 8.63369552146745 9.19303647500082 8.63551182949596 9.73860124766564 9.76663463288221
PGGT1B 10.0787647698114 10.6966658954437 9.91528380591598 10.1683353191493 10.3549825407656 10.2946909285627 10.5496787474979 10.1181503155045 10.2229625188279 10.3380173082007
CCDC112 9.47424792456953 9.44432574828934 8.11560674463935 8.70688604358047 9.37493896493597 9.10899767011548 8.99397876333133 8.30017297191717 8.67444055872513 9.19906992862051
FEM1C 10.4485677916717 12.0985333023306 10.5705777812052 11.270026006968 10.8299858461065 11.6042449552436 12.1111858791503 11.3918507384294 12.0708431769618 11.5968848325209
TMED7-TICAM2 5.70979348571644 5.87176790567532 6.26876631949284 6.1087220441481 6.07326288771206 6.00983188339764 5.9750183910726 5.80671204582447 6.06337239002534 5.8954050302248
TICAM2 5.70979348571644 6.25254171179752 5.81631229906708 6.3073404498358 5.81933602885378 5.59635813926022 5.78267514256422 5.80671204582447 5.90861349078799 5.8954050302248
TMED7 12.047103625181 12.3157957598112 11.5898009690856 12.3286632935789 11.9685664684306 12.8265097535104 12.0466316940302 12.8119781746462 12.1987734523935 12.4546842023016
CDO1 11.6364174175779 11.0263365796548 7.97581754244209 9.79497707367472 11.6421148407504 11.5602761065794 9.38975002721179 10.8076820089459 10.8000692069024 11.0101617324815
ATG12 11.8765995884601 10.9518026356215 11.3617433632537 11.4873574791529 11.0966133421982 11.4816347369522 11.1976156160285 11.7042068298312 11.1614246427128 11.5574771279588
AP3S1 11.3012930777307 10.9770778167286 11.3711193414673 11.7237018901922 10.5142379900557 11.1124097185171 10.4466032528206 11.9423973832085 11.0490273579854 11.79603066523
LVRN 6.30814136879313 6.23181571334594 5.393810153103 5.58779617487886 5.71990041992462 5.40160813670084 6.22215669133355 5.95433778959089 6.64922652791078 6.49002346503306
ARL14EPL 5.6051230989358 5.96394925821488 5.50102595776109 5.58779617487886 5.34224815034 5.51200837220405 5.13377474470661 5.80671204582447 5.65955758463291 6.68267484074837
COMMD10 11.3428466120061 9.7653562209924 9.41969038897476 10.1934132125343 10.5149626640561 12.0567119573595 10.1238263779646 11.1662522114969 10.4236426211083 11.1050671991512
SEMA6A 11.5724710225463 11.7619653044815 10.6112499774211 10.5539461252143 12.9204524779194 11.6397972778746 12.0608493986093 10.6970733658908 11.8912326169288 10.4351971485816
DTWD2 8.18940257949391 8.36357199841421 7.60180307571529 8.02763546070381 8.41476543117316 8.56544329384447 7.65881053440809 8.60678484876679 8.1724052980129 8.30176162166568
DMXL1 9.57266368854555 11.4921310032319 10.0080474620107 10.3929498237375 10.3525517811231 9.76643082475823 10.255941609719 10.4586077524244 10.3462735758459 10.1200153766615
TNFAIP8 8.49878607520604 10.8685999862562 9.97887757904935 10.4999257737636 9.02097065441096 8.45899281203821 8.8333019364115 10.7271879605467 9.15893364607325 8.67130258761845
HSD17B4 12.4492135286087 12.8075729031213 12.1355452623487 12.0252686834035 12.275780586865 12.8560918779329 12.0613371736209 12.660751857385 11.9217123676005 12.6815334758139
FAM170A 5.46780608361309 5.13377474470661 5.13377474470661 5.36148695559501 5.34224815034 5.13377474470661 5.34053217507008 5.13377474470661 5.13377474470661 5.13377474470661
PRR16 6.60353148702322 7.10971082454617 8.50856843848278 10.1360798555579 6.34941986857143 5.92834862064271 7.72623670318184 7.99982553834702 8.21018456870404 6.7345640370183
FTMT 5.13377474470661 5.35849480967547 5.13377474470661 5.13377474470661 5.13377474470661 5.13377474470661 5.13377474470661 5.13377474470661 5.13377474470661 5.39027199881363
SRFBP1 8.69070719562003 9.13283049137524 8.65610319056002 9.11490060719455 8.89913702225394 9.23098820766117 8.91806720834041 9.29528269073057 8.88312645738621 9.14317288653505
LOX 8.8744608057572 14.0709957340198 11.4558086696963 13.4569234220525 9.75019790740007 7.9785004106134 9.47590484828708 13.3159052488025 12.772210492466 13.1292000763895
ZNF474 6.35005775482772 6.43853534483596 6.05679230266952 7.49866289095658 6.02885510219739 6.3284747565409 6.56640699684372 6.1841036951375 6.82104536266765 8.49855836727382
AC010255.3 5.6051230989358 5.45125727723638 5.393810153103 5.52737160599782 5.49423718180909 5.40160813670084 5.34053217507008 5.13377474470661 5.36995161695538 6.1097746415062
SNCAIP 9.94110364204496 8.8621011531407 9.91014147714673 8.22518069672085 11.8040751754365 9.75429912359692 8.28812768852463 8.6496603202964 9.92393404096772 9.62310525820191
SNX2 11.6243714472959 12.2867612771845 11.6795698412267 11.8376160497169 11.8661337088901 11.456932002376 11.1603013536193 12.7342341916859 11.2859963363978 12.0631574619014
SNX24 9.87865014453339 9.88756716119584 9.10190212280674 9.99434998235141 10.0821637847801 10.4329145435507 9.56822873110787 10.5624933537848 9.68993088360117 10.2913471821308
PPIC 9.53262724427595 9.41025478204438 11.5703972388406 11.5113837183152 10.0263024231595 11.4241725993322 9.65108513369819 10.7824096245731 10.0692050940897 10.0625694750725
PRDM6 6.69634150803606 6.29267328843287 8.3540925117654 6.74002949402697 7.55278980860789 5.83644729823731 6.90557110191957 6.58962385158971 7.05083045752726 6.46873614937044
CEP120 9.6765022442172 10.4101807424895 10.122119542039 9.86726422746451 9.94254118601078 8.92222418355269 9.60221550389241 9.6575380425525 9.81622744747764 10.0229578378578
CSNK1G3 10.8132785993587 10.1735221520562 10.9009209911467 10.5748338532107 10.4715708421339 10.5911805824062 10.2871599619263 10.1029094557771 10.5213520954016 10.010547043575
ZNF608 10.911454889529 10.9418176927287 10.6196682193107 10.7972972433697 11.159120210534 10.8700867495692 11.1438117168244 9.96920656851356 10.7448275357567 10.220399621595
GRAMD2B 10.8041515831022 11.4753590755333 9.47652386262456 9.95662437405023 11.814409333307 12.5103277537775 10.5015819832742 10.9421314025906 11.0757536591978 11.567033638414
ALDH7A1 12.1841179320079 11.4839844254119 11.7607526012796 11.756237276315 12.2321803515709 12.9025625450339 11.8638192144775 11.4187473449615 11.6987781172641 11.3269209657466
PHAX 10.8595357599347 10.9031028011122 10.9434492117348 10.9849910615083 11.0041823037144 11.0755579575451 10.9054035006214 10.4862684705671 10.7916480009783 10.9152342559338
TEX43 5.70979348571644 5.13377474470661 5.13377474470661 5.52737160599782 5.34224815034 5.13377474470661 5.42592476409774 5.13377474470661 5.46740842639787 5.4960420714984
LMNB1 11.6389856600013 9.77805532244779 11.3535679152824 11.3414635716373 12.0676648834055 9.83522925692933 11.8769023248934 9.85251259237322 11.0560751252531 9.08203290927816
MARCH3 9.38708578146751 10.1530999272876 7.95561828117114 8.77821159850856 9.22138308907071 9.7400148826322 9.54464972056996 10.1920248201598 9.16845793499024 10.2977430144724
C5orf63 7.54298115206102 7.20163412788446 6.83711984153217 7.38496016846506 7.812711585016 8.8246389239386 6.9337645899582 8.02198803578861 7.73767585155163 7.84252838687027
MEGF10 10.5530759169059 11.4579520652873 8.54913940672316 8.66356600915567 10.9849631838664 8.21252995489186 8.52673636321354 9.24977664779312 9.04200102280688 9.41022794556679
PRRC1 10.593375479459 11.1206294073769 12.0802213877954 11.9047873764505 11.1766235215693 10.824456927887 10.9323257829421 10.9925864589636 11.2006906771921 10.6907422062585
CTXN3 6.14481314361459 5.63425881185285 5.393810153103 5.36148695559501 5.13377474470661 5.13377474470661 5.67803848460023 5.13377474470661 5.54193938814483 5.13377474470661
CCDC192 5.87420781221445 5.99226937483241 7.25254050416531 5.77326279448251 5.84922254792195 5.51200837220405 5.74988546993513 5.95433778959089 6.03479078124044 6.07783022315147
SLC12A2 10.4756535486007 11.2384867593797 11.2597664694283 10.0152969086972 11.4675198539581 9.6225513415677 10.7076479897655 10.9449812658959 10.8257916543302 10.1696877146909
FBN2 6.28648586483879 8.26164866073244 13.3480964505051 8.926728390881 9.16692723339431 6.15135440576299 9.54325059213579 8.02198803578861 9.11527242671461 7.37753243086244
SLC27A6 6.19452390557895 7.35221125307912 9.19809811335053 6.84158526770928 6.74400345190757 5.88393097098843 5.95056015002346 6.52028770778891 6.50071098899478 7.99813711379913
ISOC1 10.4612066681269 9.36976627625875 10.2014073952613 9.65115458601993 10.2630582742517 9.94067447599902 9.35506291180748 9.95795392780106 9.46534428881167 10.3832227907077
ADAMTS19 6.1188602928039 5.58186608797648 6.83711984153217 5.58779617487886 7.91058324265865 5.51200837220405 5.74988546993513 5.95433778959089 6.03479078124044 5.4960420714984
KIAA1024L 5.13377474470661 5.13377474470661 5.393810153103 5.36148695559501 5.78797976683046 5.13377474470661 5.13377474470661 5.13377474470661 5.36995161695538 5.39027199881363
CHSY3 7.0747324414667 7.50853497563174 8.91192534032787 9.97561078770823 8.50295317055475 6.56742869419291 7.58224583093605 8.94141144804798 9.25144124572008 6.80032905649856
HINT1 13.716272642008 12.2909450106032 12.6005022481052 13.3851043768294 12.7750574626297 14.5185611965262 12.3783561292143 13.7317677529116 13.0031869092977 13.4883464117533
LYRM7 11.1225704952681 10.0889041992851 9.57737871256215 10.1639290143975 10.6951978162736 11.1289252478133 10.1598335496436 10.2894688765063 9.96403807999532 10.1710820497688
CDC42SE2 11.7782957145956 11.970283030774 10.7737581359475 11.5148453389186 11.6513680712631 12.4614958545999 11.5640345042548 12.0574467955719 11.6321834038686 11.7323408403187
RAPGEF6 9.22738064908384 9.40480043784174 9.07757481851112 9.50882587571293 9.3294180039076 8.90763865108742 8.81944512944761 9.40725320435159 8.92874805913927 8.67526409270013
FNIP1 10.0699011509046 11.1690412476524 10.4411840144222 10.6515559381525 10.4937977297263 10.1008754147854 10.2644459467038 10.6489408839328 10.4374525015702 10.2431141582285
MEIKIN 5.46780608361309 5.58186608797648 5.13377474470661 5.73256300917442 5.34224815034 5.40160813670084 5.34053217507008 5.6117496801526 5.75453819962563 5.70434986603158
ACSL6 10.0975764502821 9.7610981432224 7.28637540614943 7.10337600797381 10.4886420378543 11.4938292308524 9.78845191300793 8.3180823152932 8.77167830709084 9.15452821658631
IL3 5.13377474470661 5.13377474470661 5.13377474470661 5.13377474470661 5.13377474470661 5.13377474470661 5.34053217507008 5.13377474470661 5.13377474470661 5.13377474470661
CSF2 5.66018017135222 5.52222049450261 5.13377474470661 5.58779617487886 5.13377474470661 5.51200837220405 5.42592476409774 5.6117496801526 5.46740842639787 5.39027199881363
P4HA2 9.36858584740263 10.8162714602479 11.5218370330414 11.8331171881019 8.54363695255083 8.86674238023547 9.07579049441107 11.0936354993322 11.614934506108 11.4519684669726
PDLIM4 9.42934670423444 10.0002048420108 10.9888254381484 10.8379480195505 10.3830424439439 13.2462024685994 12.0215337841702 11.175987357972 13.0222823322174 12.0669041508323
SLC22A4 8.00740417611196 8.76576540603186 8.13362772922703 9.09181697324676 8.08773606656458 9.10581066067931 8.02114921953941 9.23116181984679 8.05773674192306 9.23693916947803
SLC22A5 9.2500305676763 10.0002048420108 9.76195637239813 9.02756402722406 9.95755576168256 10.2406838329319 9.08737984830922 9.34804941550576 9.41827667890388 9.56906874053269
C5orf56 8.80561848453674 8.66243627285966 7.48252009961356 9.07307812386751 8.94739963767092 9.47008875210777 8.46257311055517 8.57746446836387 8.06809035369332 9.61697299534143
IRF1 9.88010006757675 11.7220568898217 10.9667282445177 12.423099836224 11.2410883191138 11.8450574260228 12.558280983872 11.6632699061242 10.5525030873451 11.8686649230425
IL5 5.54242480937594 5.63425881185285 5.13377474470661 5.52737160599782 5.49423718180909 5.13377474470661 5.59453344958748 5.13377474470661 5.46740842639787 5.4960420714984
RAD50 10.4119766565243 11.4202495074682 11.2903991351652 11.1493720963672 10.8943234928438 10.9395042376593 11.1428900735555 10.5587763625499 10.8671823945181 10.8942943129439
IL13 5.70979348571644 5.45125727723638 5.76650806754228 5.52737160599782 5.64223695636675 5.51200837220405 5.9252648322801 5.6117496801526 5.75453819962563 5.4960420714984
IL4 5.6051230989358 5.45125727723638 5.393810153103 5.52737160599782 5.54964309932698 5.40160813670084 5.4912802428959 5.6117496801526 5.46740842639787 5.4960420714984
KIF3A 11.0504390415406 10.1595803951687 8.93244025665533 9.92701647754455 10.4474780592627 9.84097595682551 10.6096299444918 9.67139196977347 9.50342178190544 10.047462949046
CCNI2 7.41582776960375 6.74675763280484 5.58296264422965 6.38377878154645 6.90907561169958 6.08360165578987 6.94301959339706 6.1841036951375 6.55248732875507 6.70023279710126
SEPT8 12.5925616282532 12.7703371106942 11.5545743649695 11.8033505965167 13.3594043635715 12.5479446531696 12.5696399693005 12.0744597939848 12.334040705624 12.5748016439154
SOWAHA 9.60811685344569 9.48967620331103 5.98498214463624 6.43751948392293 7.8175332974176 7.25913705709471 7.91944709470292 7.16276299676472 6.80765383591832 8.48052114546112
SHROOM1 9.11831410734997 9.99417319364521 9.88415048737406 10.5138382456678 10.5386747322984 9.27984531474583 9.34223852426781 10.0187822763862 10.4226511175804 9.9742580850213
GDF9 6.82286250286966 6.68071354310992 6.26876631949284 6.86567254461283 7.32371120395019 6.96168910117601 6.7319397151942 6.58962385158971 6.46474409903515 7.13384624921756
UQCRQ 13.3278087234489 11.3507404329435 11.7559892992061 12.2404712033091 12.155754028451 13.9661161241659 11.4774975347246 13.1646349663242 12.0632330929779 13.0139893331622
LEAP2 7.27516176022673 6.68071354310992 6.54928425728256 7.23415717898431 7.47453912058296 6.35503729286775 7.43992179499256 7.16276299676472 6.51824806043806 6.84735411777423
AFF4 11.9113598364768 12.626240889773 12.1263476904671 12.0703663838599 12.1716882168508 11.0788001105947 12.2204805341549 11.5666790254692 12.1297132549062 11.4792186183138
ZCCHC10 10.2666657830241 9.30094361051077 9.62631562873954 9.78496265056752 9.82347051610619 10.4034675898504 9.35825117303908 10.1629282151911 9.46727233972649 10.0352625388513
HSPA4 12.4246179640042 12.6450118548712 12.6291753160035 12.6197505715652 12.2023637682912 12.436445717639 12.4336548886022 12.1218112319999 12.3552284964016 12.4269653518795
