gene,HR,z,pvalue,lower,upper
EBF3,0.888643322404726,-0.341317670154654,0.732864446901167,0.451131308285695,1.75045921209798
GLRX3,0.600775107582522,-1.27172431017707,0.203471089962282,0.273946530935902,1.31752254229218
FAM208B,0.722893014035352,-1.00812620034564,0.313393881085646,0.38467205862309,1.35849302809161
XPNPEP1,0.641183291661552,-1.22506119782804,0.220552163483759,0.314901561007007,1.30553818847787
SMC3,0.689118743029315,-1.33934832975326,0.180457302030843,0.39963013017929,1.18831040537722
SHOC2,0.644380453452163,-1.66078048452479,0.0967575420103801,0.38362103574222,1.08238633991446
TFAM,0.668150303756118,-1.42129934199681,0.15522975474135,0.383156866543651,1.16512287104878
CCDC6,0.512340328825907,-1.91125699481583,0.0559715627094008,0.258056853008162,1.01718907861415
CUL2,1.51458896343212,0.770594565615812,0.440947283340953,0.526896270022707,4.35375966516432
CCNY,1.03350846194162,0.0663645908361254,0.947087560449543,0.390457341206717,2.73561187914618
UBE2S,1.04584228011335,0.168983212545635,0.865809845948351,0.621850699981264,1.75892071023743
RPL28,1.67985921032178,1.78752026634407,0.0738534395533287,0.951190969211692,2.96673019177382
ZMIZ1,1.03290942503185,0.100653382797661,0.919825618496725,0.549840246651854,1.94038520609635
