,logFC,AveExpr,t,P.Value,adj.P.Val,B
TMEM62,1.64247675721395,6.75677633979238,15.7607603259049,4.28951049327306e-06,9.21864847716945e-05,4.72105256071069
PLCXD1,1.64570129198311,6.62970432728052,15.7499374642128,4.30678936937188e-06,9.24090207775516e-05,4.71649848681362
SPARC,-3.39301488040118,10.0906990354113,-15.7169920508172,4.35988802681002e-06,9.31114532455263e-05,4.7026162425553
PMS1,-2.32138630445816,8.10961938727931,-15.7167587775239,4.36026670451659e-06,9.31114532455263e-05,4.7025178437318
IFITM2,-1.67187982264927,10.5764513716251,-15.7166415994069,4.36045693679409e-06,9.31114532455263e-05,4.70246841536465
ZNF330,-1.37228555282932,8.28466322052976,-15.6848043726835,4.41250266031562e-06,9.40723011255148e-05,4.68902502486674
SHC1,-1.46497430742162,12.4894231325824,-15.6687901113169,4.43895499467924e-06,9.44679353868273e-05,4.68225257944446
SDC4,1.64982579022664,10.6555441807793,15.6623231667724,4.44968936581559e-06,9.44679353868273e-05,4.67951573273368
ANKMY2,-1.15381903631973,9.58880116379106,-15.6607560321806,4.45229517146069e-06,9.44679353868273e-05,4.67885234193355
PPL,1.90956779029006,10.2119344682959,15.6550141578666,4.46185785198107e-06,9.45205633214911e-05,4.6764211537393
EPB41L4B,4.35342459970942,10.1485755921095,15.6399026422846,4.48713945386531e-06,9.48074288426663e-05,4.67001845098431
WWC1,3.03240003895817,7.57563916400974,15.6384330308561,4.48960700049191e-06,9.48074288426663e-05,4.66939544987563
PPARG,-2.19504685917636,5.58343061386235,-15.623510874706,4.51475163555337e-06,9.51368133785328e-05,4.66306628542265
RND3,1.30272885335562,10.7713515480451,15.6207262597325,4.51946198726134e-06,9.51368133785328e-05,4.66188453209457
EGR1,-2.83496804604213,9.15349902586635,-15.5770528113695,4.59409189470054e-06,9.63969793938246e-05,4.64332240318198
PHLDA1 ,-1.69629969503597,7.01440401314333,-15.5757459074222,4.59634715864638e-06,9.63969793938246e-05,4.64276613759074
FAM59A,1.32753015520786,7.90291563274948,15.5728410650153,4.60136452758734e-06,9.63969793938246e-05,4.64152956393535
BIN1,-2.61446069002072,7.62133393448482,-15.5688793461134,4.60821765722015e-06,9.63969793938246e-05,4.63984271151096
KIAA1609,1.11228278237835,8.1416805983134,15.5621208032096,4.61993627431379e-06,9.64908756134457e-05,4.63696401122854
RGS17,-3.46951363063634,8.63909085788937,-15.5566677275784,4.62941663014138e-06,9.65378036654171e-05,4.63464044132182
SF3A3,-1.64021040453305,8.82472330140935,-15.5343355703345,4.66847880113466e-06,9.72004962245603e-05,4.62511612306689
ABCA12,4.63868236019226,7.89971954096926,15.5250858993905,4.68477005972479e-06,9.738775890512e-05,4.62116726185396
FZD3,2.66841534549533,6.86340535589784,15.514787761474,4.70298585442765e-06,9.76143844684159e-05,4.61676801516425
TCFL5,-1.70949870960333,7.2457596935797,-15.5052345191041,4.71995778250453e-06,9.78145288281141e-05,4.61268436221316
GNA15,1.49867637427178,10.701580856112,15.5008288030781,4.72780881925424e-06,9.78253279097165e-05,4.61080023429285
SMPDL3A,1.12764276391077,7.6356274123754,15.4967092908098,4.7351635894542e-06,9.7825840967269e-05,4.60903801747943
C6orf105,1.88093471020526,6.50760075232091,15.4760603575819,4.77223040050738e-06,9.84392379059839e-05,4.60019788029734
ITGA2,2.49776297268074,8.62533233258713,15.4617493922717,4.79811810510318e-06,9.87140198085301e-05,4.59406419402829
IL6ST ,-1.20176325922841,8.78585640294155,-15.4605227704556,4.80034458682272e-06,9.87140198085301e-05,4.59353819883841
ANKRD25,-2.0823003707211,9.29164509074054,-15.4439032802161,4.83062998945692e-06,9.91839812912185e-05,4.58640737213279
CARD10,1.44133891582878,9.10629878163115,15.4214650950772,4.87187216026979e-06,9.98771211228274e-05,4.57676775442204
HTRA1,-3.0664219670747,9.67225434646444,-15.3895647489733,4.93121360491602e-06,0.000100938614679769,4.56303892580064
PMAIP1,1.11694255989671,10.8314116455744,15.3816774448376,4.94601509907618e-06,0.000101086550554779,4.55964010657052
ARMCX1,-1.31246345056799,9.51731439110048,-15.3667817048619,4.9741100393777e-06,0.000101431995617191,4.55321643417087
ABCC4,-2.28221434103177,7.1747916662154,-15.3618915960146,4.98337376172483e-06,0.000101431995617191,4.55110625455743
TFPI,-4.77916789978065,7.80112107178448,-15.3606559332684,4.98571775250093e-06,0.000101431995617191,4.55057293507515
LRIG1,-1.2524329369624,5.26376557669019,-15.3546765854838,4.99707841897719e-06,0.000101508384443941,4.54799160623774
EFHC1,-2.038693232861,7.11877989057246,-15.3209940662623,5.06164032076517e-06,0.000102628472460899,4.53343180683252
CHMP1B,1.23422554072271,11.0743756917101,15.3179110938915,5.06759803324837e-06,0.000102628472460899,4.5320975451945
UBE2H,2.08555501077571,11.0920065672557,15.3126824528493,5.07772082435869e-06,0.000102677669881653,4.52983405831389
RNF103,1.24488820135409,10.8168437193556,15.3070344283135,5.08868200061431e-06,0.000102719944109427,4.52738815152478
ULK1,1.51282462344881,5.94004905656294,15.3010441427456,5.10033750594683e-06,0.000102719944109427,4.52479304091614
OLFML3,-4.15217551515616,7.20491412300651,-15.2982475474151,5.10578957324369e-06,0.000102719944109427,4.52358115261673
FLJ20035,3.1037714870226,9.61346368604035,15.2957839087808,5.11059814840846e-06,0.000102719944109427,4.52251336571754
CYB5R4,1.19872268321544,8.94989018674855,15.2864938884055,5.1287780451385e-06,0.00010291861187005,4.51848535120417
NME7,-1.33040418806092,9.8936685842972,-15.282862146794,5.13590555263401e-06,0.00010291861187005,4.51691001703785
DLEU1 ,-1.53246288203681,8.88162038131811,-15.276121851946,5.14916434928144e-06,0.000102932277786695,4.5139852996554
DPH5,-1.36241506176122,9.107201168863,-15.2737363295587,5.15386643699176e-06,0.000102932277786695,4.51294987595978
EID1,-1.41374463692559,11.6019810018056,-15.270767479211,5.15972529891348e-06,0.000102932277786695,4.51166103608932
SOCS6,2.32062247543382,7.75306030789205,15.2345875177587,5.23175080313325e-06,0.000104213352565099,4.49593441839312
CAMSAP1,1.48369557114905,9.23028411212094,15.2243847454151,5.25227306852117e-06,0.000104466224102062,4.49149275948654
GAB1,2.05969644418495,5.64485634084659,15.2020639683518,5.29749748688287e-06,0.000105208930743957,4.48176529594635
KCTD3,-1.19895421729357,7.38106369910441,-15.1897287106528,5.32268445102028e-06,0.000105442853179333,4.47638343426883
ASCIZ,1.3031992578994,10.0164533854666,15.187695972937,5.32684839263701e-06,0.000105442853179333,4.47549613404655
WDR3,-1.48751699586615,8.60992749770623,-15.1847069504182,5.33297811299638e-06,0.000105442853179333,4.47419119541798
SNX16,1.69430180450452,6.21267926394804,15.1678605819665,5.36767958286304e-06,0.000105971969989483,4.46683166075847
AZGP1,1.92588527115603,5.62466339215543,15.1409065963231,5.4237495332995e-06,0.000106920769972548,4.45503951525169
MAF,2.35392202546683,6.98406647978013,15.1241925800137,5.45886050546774e-06,0.000107454206940962,4.44771674945082
COL4A5,-3.15130187515009,8.39255342956483,-15.1028589941391,5.50406069129157e-06,0.000108184379949893,4.43835832009122
SLC35A3,1.30382066152393,8.73927000575613,15.092527321832,5.52610718681006e-06,0.000108457980169363,4.43382137546976
KRT33A,2.04153108421499,7.31921669896079,15.0863354519145,5.53936910146267e-06,0.000108558619718239,4.43110085735195
CTSB,-1.15456955822354,12.8053908882851,-15.0747603770693,5.56426036169021e-06,0.000108886537811023,4.42601213775091
CHPT1,-1.23551742882869,9.5262545106246,-15.0680101422624,5.57883626591625e-06,0.00010901193090032,4.42304275200809
SULT1E1,-2.2171967447382,5.90148004083085,-15.0566259847572,5.60351904879668e-06,0.000109067325504859,4.41803192889721
IGFBP6,-2.33092939490419,9.74037247799051,-15.0563834430827,5.60404630101295e-06,0.000109067325504859,4.41792513127964
ACSL4,-2.2939742462246,6.7032893305103,-15.0547844138873,5.60752381551089e-06,0.000109067325504859,4.41722099284818
ACAT1,-1.21347766297961,9.47213327695297,-15.0504658167259,5.61692830901087e-06,0.000109067325504859,4.41531891016137
ATP9A,1.57208177539894,7.24597670137235,15.0478962974464,5.62253259009016e-06,0.000109067325504859,4.41418693322054
ENDOD1,1.68313192668165,10.1731716334502,15.0286751526119,5.66466208920895e-06,0.000109713322359738,4.40571313101537
SERPINH1,-2.28775983176188,9.4003345197633,-15.0244714692008,5.6739247335728e-06,0.000109713322359738,4.40385846359708
CA9,-1.45085893340156,7.09209549225826,-15.0202530586182,5.68323754869515e-06,0.000109713322359738,4.40199677896894
PAPSS2,-4.04551932601457,7.40157397588947,-15.0177747296176,5.68871714917868e-06,0.000109713322359738,4.40090279078522
CHMP2B,1.78099225514258,10.6768655433768,15.012070217402,5.70135323566978e-06,0.000109798355387083,4.39838401205344
CPEB1,2.86937313539238,7.2362226739485,15.0002597693922,5.72761854856732e-06,0.000110145240848962,4.39316617898995
MFGE8,-3.12092008270935,7.89817605796206,-14.9916675935082,5.74681521503724e-06,0.000110355389726456,4.38936760149075
SNX10,1.57326063141004,7.83664917144945,14.9833554377186,5.76545753457084e-06,0.000110554304966067,4.38569075713013
USP9X,1.0699298425764,11.4392882320094,14.9746877640873,5.7849721864119e-06,0.000110735712142406,4.38185448802841
ETV5,-1.95350514609294,7.36917635240172,-14.9717903703068,5.79151259369096e-06,0.000110735712142406,4.3805716231304
SLC6A15,-1.64087288848809,9.14287964269774,-14.9584082178552,5.82183253823038e-06,0.000111090251358893,4.37464326524919
SULT2B1,4.15658631989512,8.06209282324829,14.9562662033211,5.82670282865467e-06,0.000111090251358893,4.37369385255134
CLEC11A,-2.98654427874298,6.41516221592073,-14.9525772346134,5.83510153920239e-06,0.000111091676379736,4.37205846068543
SLC31A2,2.17987057648671,10.6939775351001,14.9401916374143,5.86340316000356e-06,0.000111471479449298,4.36656474567307
SOX4,1.82638448767309,10.7362801591669,14.9321050648581,5.8819675071035e-06,0.000111665346159037,4.36297544668134
NEDD4L,1.55648089640793,7.79788645646542,14.9191617178348,5.91182407405593e-06,0.000112072733085725,4.35722639806707
IL13RA2,1.78754857349437,5.44224472547664,14.8937167202247,5.97103391443433e-06,0.00011303463634332,4.34591001482482
LY6G6C,1.54139899741033,7.08293516660543,14.8610047207974,6.04817047191341e-06,0.000114247023990897,4.33133344068476
HSDL2,-1.57822249447138,9.37927865536083,-14.8593097202455,6.05219885820202e-06,0.000114247023990897,4.33057727411183
PDZRN3,-1.2936135293806,5.00225184903748,-14.8393043639455,6.09998077453017e-06,0.000114986360758305,4.32164608683293
PEX13,1.45765589420184,7.76028697530787,14.8351755122575,6.10989691268554e-06,0.000115010838077153,4.31980131389048
UBXD6,-1.21157945633475,8.52386117396853,-14.8297295415489,6.12300503197707e-06,0.00011509524669967,4.31736727130212
DKFZp586I1420,1.32698888174466,7.08559488717065,14.7869961147903,6.22700520803952e-06,0.000116885529545001,4.29823696127595
RUSC1,1.25499968706239,9.42351448363137,14.78040722604,6.24322277315031e-06,0.000117025352711326,4.29528245486167
ZNF435,1.53544177441897,6.04076020721444,14.7754689520063,6.25540981637896e-06,0.000117089339985124,4.29306723895431
KIAA0701,-1.05686513350524,7.2799046710367,-14.7607133950057,6.29198992183631e-06,0.000117609100135613,4.28644379515995
APOBEC3G,-2.36475760192961,8.82477905888226,-14.7499542431991,6.31881957207058e-06,0.00011794540700539,4.28161010543422
TYMS,-2.18315479607458,10.8095917798684,-14.7455050669152,6.32995318121416e-06,0.000117988205525816,4.27961023209287
C11orf61,-1.91456384346447,5.23800213528088,-14.7369616017643,6.35139638199057e-06,0.000118222783980539,4.27576832549413
ATP2B4,1.06839473386765,9.60930015916466,14.7328454551859,6.36175763651029e-06,0.000118250720636304,4.27391654870374
MAPRE2,2.08548572942297,9.40838200142654,14.7198970195426,6.39448018065195e-06,0.00011861918663285,4.26808794286306
OVOL2,1.39872081097147,5.71731767290462,14.7179739673955,6.39935668931906e-06,0.00011861918663285,4.26722186686841
TMEM158,-2.89361111348131,7.18088236979673,-14.708488274589,6.42347406635169e-06,0.000118901088612385,4.26294819684458
KLHL21,1.53427027194763,8.1550607766269,14.6924703660385,6.4644400620531e-06,0.000119393687035629,4.25572530315058
CASP1,1.33886256531968,9.65114214325331,14.691092517934,6.46797810031171e-06,0.000119393687035629,4.25510363073212
RCBTB2,-1.8170701285073,6.35521126976954,-14.6729482146829,6.51477983310092e-06,0.00012009150780741,4.24691169035121
TSPAN5,-1.50912587665441,10.3342963883587,-14.662184439126,6.54273026156542e-06,0.000120440383546003,4.24204722467585
PRKCA,-4.37414287097882,6.64971057672193,-14.6436203789889,6.59126423808096e-06,0.000121166683913813,4.23364925955535
MARCH5,1.13905316621416,9.59345121740474,14.6357180560787,6.61205111547188e-06,0.000121207724152198,4.23007122381141
C20orf44,-1.53230327258041,8.14703056320119,-14.634113030098,6.61628241127861e-06,0.000121207724152198,4.22934426180827
NQO1,-1.92006785220625,11.4605222203846,-14.6296170708095,6.62815179333794e-06,0.000121207724152198,4.22730749308635
TBC1D19,-1.70460625251967,8.20441514131412,-14.6289842012484,6.62982456399707e-06,0.000121207724152198,4.2270207394261
DLGAP4,1.47660914792087,8.14025347307351,14.6142540053039,6.66889780725563e-06,0.000121608776499383,4.22034300271414
MIR16,1.12861136028647,10.9987434353121,14.6138454527532,6.66998534373958e-06,0.000121608776499383,4.22015769588331
SDC3,-2.36235048298475,6.12767044254409,-14.6030814441049,6.69871279505093e-06,0.000121965922186562,4.2152736242838
EXTL3,1.0524328212431,6.65959494395651,14.5571778082796,6.82284933994131e-06,0.000124056876418061,4.19440516825742
TPK1,-2.4787006028704,5.59671152498577,-14.5482677531416,6.84725369737069e-06,0.000124331221557972,4.19034697997963
BMP6,4.13109817632422,7.85208860117567,14.5310060549902,6.89482245313908e-06,0.000125024864754883,4.18247793559697
PHACTR4,1.17387063199829,8.17116117776893,14.5100129855207,6.95319287407869e-06,0.000125754129349337,4.17289540765562
ADD3 ,1.14835547452885,11.0497109518729,14.5097653387777,6.9538848688604e-06,0.000125754129349337,4.17278228462315
MTA1,-1.09342465610321,7.28458281926047,-14.503356502428,6.97182085694609e-06,0.000125907877072804,4.1698541155378
PDLIM2,1.64552175643319,8.21461690266313,14.4916862669365,7.00461998003849e-06,0.000126297744277762,4.16451874797342
EPHB3,2.72691124603503,7.94736296338268,14.4889502750137,7.01233541958802e-06,0.000126297744277762,4.16326729953718
PPP5C,-1.352475928079,6.75874953919069,-14.4794479332231,7.03920871783186e-06,0.000126610888878954,4.15891909263941
ABLIM1,2.8887205306016,8.43443374306424,14.4728116153068,7.05804775199914e-06,0.000126778876578978,4.15588068511029
NSL1,-1.10539937765369,9.50519354547744,-14.4672468039924,7.07389023643078e-06,0.000126892660074469,4.15333179997661
HMGN3,-1.36475812292243,11.2636978333169,-14.4527482146761,7.11536098885481e-06,0.000127367875317876,4.14668636618542
ADSL,-1.46365808217511,9.9785071541041,-14.4513173210702,7.11946912836324e-06,0.000127367875317876,4.1460301583553
TPD52L1,2.68192246085523,11.0549819449092,14.4290034116478,7.1838913999769e-06,0.00012834834621699,4.13578868243192
BBS4,-1.3656834129569,7.49129164901501,-14.4233503087515,7.2003199105004e-06,0.000128469879044837,4.13319157769447
MXD4,-2.23985297021865,8.77465879184004,-14.4147123062496,7.2255073332991e-06,0.000128747157370107,4.12922123050619
ENPP2,-6.44181015685425,7.41936225663487,-14.4005004066244,7.26717097034611e-06,0.000129316885026986,4.12268379559392
FDX1,-1.15845179438262,10.5357415169427,-14.3858063259383,7.31054229730786e-06,0.000129915442742837,4.11591785505593
ENTPD3,1.34728259390039,5.87778288763267,14.3763338109977,7.33866116396384e-06,0.000130241717944497,4.11155258390995
SERPINB3,4.10618163233222,7.89197690476986,14.3710334300909,7.35445006439753e-06,0.000130348593040437,4.10910874093136
GLT8D1,-1.46822179508536,10.3837639076894,-14.350735779604,7.41527967262245e-06,0.000131133537057175,4.09974188170683
DIRAS3,-2.56833861909349,7.92354744230837,-14.3497034431481,7.41838906624957e-06,0.000131133537057175,4.09926513478695
SNN,1.37457526955378,6.80267993586219,14.3427628925221,7.43933339661897e-06,0.000131329819459361,4.09605901565975
MAN1A1,-2.13655431807388,9.17611814580386,-14.336733559669,7.45758381099807e-06,0.000131478089222695,4.09327258158316
SHROOM2,-2.62111300703735,8.09590357830433,-14.3132248840186,7.52924224786832e-06,0.000132566315356267,4.08239707855636
CXCL10,3.45365248734558,7.4490044789011,14.3071746650924,7.547813718185e-06,0.000132718210649403,4.07959529569846
TNFRSF6B ,-2.3980303055761,7.07960070894471,-14.2982165800652,7.57540897535543e-06,0.000133028168664597,4.0754447684138
CASZ1,1.19931445724147,6.39812965514925,14.2900093364487,7.60079432911635e-06,0.000133170431446085,4.07163987471119
ALDH7A1,-1.36406393828267,9.42363467065466,-14.2891471446509,7.60346686362329e-06,0.000133170431446085,4.07124003587221
EPS8,-1.88792541203525,10.7067979548282,-14.2729281916092,7.65394496516895e-06,0.000133878832903204,4.06371410910298
DHRS1,1.85119740223615,9.24383949179705,14.2660478113935,7.67547638637867e-06,0.00013407972232017,4.0605189240033
JAM2,-1.72365186592817,5.63714708126933,-14.2612098903611,7.69065833550346e-06,0.000134149111636768,4.05827132829802
SCLY,-1.10497825320022,5.98425602519703,-14.2583810030261,7.69955188923755e-06,0.000134149111636768,4.05695673884875
LOC440434,1.51137363984204,10.2568079980083,14.2543132507117,7.71236120500209e-06,0.000134197096012983,4.05506599572461
PPAP2B,-2.24480786722473,7.65808784521826,-14.24919470873,7.72851468100677e-06,0.000134303068922808,4.05268607636704
MYD88,1.27307117236127,10.1589742017516,14.2315470769886,7.78451090491183e-06,0.00013510023736925,4.0444741610941
FMR1,1.11860398104096,9.19624034616665,14.2146078089838,7.83870379506183e-06,0.000135864079024539,4.03658242282921
STAC,1.67374084797317,7.02764328077371,14.2112087777509,7.84963092126525e-06,0.000135877009436065,4.03499775162303
STK3,1.78224106919922,9.83727636489883,14.1756721865131,7.96494042532288e-06,0.000137694423466786,4.01840775441943
MPV17,-1.21001594034474,9.43152475480653,-14.162894986839,8.00688068254626e-06,0.000138240400503574,4.01243280112087
ADAM12,-1.94905991103667,6.32077237457101,-14.1584580978484,8.02150449907501e-06,0.000138313952254076,4.01035675420792
RDX,-1.19871488306388,10.9119358488184,-14.154689412083,8.03395034611602e-06,0.000138349808153889,4.00859286051586
NUP160,-1.56384254277899,6.91241560622656,-14.1499079902928,8.04977302658129e-06,0.00013844364795458,4.0063543009749
RASAL2,1.90169273193899,7.47122340445876,14.1387335350242,8.08689306967757e-06,0.00013881981380099,4.00111975522535
MFAP3L,1.82616301220743,7.67936338014763,14.1370663425914,8.09244830939386e-06,0.00013881981380099,4.00033842897829
MGC5139,-1.16987916155029,9.09788355153422,-14.1262476341755,8.12860528704852e-06,0.000139261060540372,3.99526605958365
SOX9,3.27914123335295,9.68670837586559,14.1217972917723,8.14353319910366e-06,0.000139284855025485,3.99317839949025
HMGB3,1.19454304012198,9.28613749422368,14.1196143792232,8.15086705941135e-06,0.000139284855025485,3.99215415638896
TNFRSF1A,-1.09497541826316,8.30770607573877,-14.0957661100722,8.23149173157209e-06,0.000140482722058262,3.98095416596126
BDNF,-1.83642925004469,7.15801434093301,-14.0859920189479,8.26480304465937e-06,0.000140871087399775,3.97635852165837
DAPK3,1.25779899094275,8.09807125108215,14.0800479631617,8.28513778239523e-06,0.000140880111587205,3.97356217404937
ANKHD1,1.23403544463727,8.77599540217146,14.0796665916232,8.28644444747157e-06,0.000140880111587205,3.97338272032824
GPR64,-4.07693848148464,7.47992215840987,-14.0708958130706,8.31656135617181e-06,0.000141112868114162,3.96925432615882
SPTLC2,1.50791824717898,9.69385352117224,14.0677924530654,8.32724808249191e-06,0.000141112868114162,3.96779297259163
KIF18A,-1.48166878398121,5.47053247418766,-14.0664559903078,8.33185524306605e-06,0.000141112868114162,3.96716354267868
PLCG2,2.5271099130532,6.4034105123913,14.0622665493032,8.34631663976113e-06,0.000141178633554185,3.9651900729666
IFT122,-1.84154408095379,6.34706593399302,-14.054279893909,8.37396646658711e-06,0.000141467033497559,3.96142629337985
DUSP4,-1.84766669631749,10.7071883154359,-14.0390117176502,8.42712198137031e-06,0.000142185044201477,3.95422518025538
FILIP1L,1.64041203808998,8.23035398730768,14.0331201319411,8.44773814067343e-06,0.000142352920739176,3.95144440286125
IL27RA,-1.77668696752866,8.16994178093672,-14.0183180577671,8.49979369696898e-06,0.000142883245308713,3.94445288741304
CENTA1,1.4489972166597,7.50929687551681,14.0180834755368,8.50062166754966e-06,0.000142883245308713,3.94434202799295
FZD5,2.18740274895216,7.37391555523584,14.0144899724487,8.51331686072956e-06,0.000142916637513581,3.94264357404629
TNS1,-3.33123982213183,6.06984780712182,-13.9939453447725,8.58632209312554e-06,0.000143961123938258,3.93292502122556
GSTP1,1.06855374268337,11.8548517169692,13.9822624345897,8.62816190570444e-06,0.000144481115173816,3.92739221604032
TIMP2,2.09134904475452,8.42515579315924,13.9711322290616,8.66824301555332e-06,0.000144970390082174,3.92211693735022
SSBP2,-1.40479315448725,9.50428434106799,-13.9602802908246,8.70753067518844e-06,0.000145325685799471,3.91696957235044
CDC7,-2.20043679702263,5.94405851647118,-13.959251646555,8.71126544579474e-06,0.000145325685799471,3.91648145502902
COL4A2,-3.2535580970586,9.30512295890534,-13.9477319913502,8.75321816368452e-06,0.000145755099826734,3.91101267888617
R3HDM1,-1.52469799279689,8.52883327115291,-13.9461909054021,8.75884834864683e-06,0.000145755099826734,3.91028073625838
TFRC,1.28185681056869,12.1401959835141,13.9415528731838,8.77581830685094e-06,0.000145855630290452,3.90807741222225
MRPS27,-1.38568302208165,9.7120909090722,-13.9157056324255,8.87109324563274e-06,0.000147255734398277,3.89578534243642
CALCRL,-1.48857454585512,5.58936862951357,-13.856490225288,9.09393652709652e-06,0.000150767300485255,3.86753987518606
CRISPLD2,1.0455950449683,5.79510837178043,13.8490340630631,9.12245491053476e-06,0.000151052460590567,3.86397493582986
INSIG2,1.55304080724999,9.29943386505763,13.8365638106164,9.17038397214311e-06,0.000151657923782183,3.85800845450282
THY1,-4.22545495957579,8.12700179568693,-13.8273109272522,9.20613646010678e-06,0.000151976519506095,3.85357794007462
DOCK4,-2.18524503985416,7.84803688111396,-13.8256881321962,9.21242351868954e-06,0.000151976519506095,3.85280060539296
SPHK1,1.33868779885375,10.1587781599053,13.803077576399,9.30054318352965e-06,0.000153231698265124,3.84196062007694
EXTL2,-2.84727248648675,8.05493560589058,-13.7997211032066,9.31370767716769e-06,0.000153231698265124,3.84034997245906
SESN1,-2.13396871600719,8.7172200214239,-13.7973670163628,9.32295361840857e-06,0.000153231698265124,3.83922010413613
SQRDL,1.12535203731146,13.1439776150294,13.7816252418459,9.38505625320506e-06,0.000154008202463485,3.8316598213464
C5orf21,-1.59387354884672,7.99506443696053,-13.7770097638149,9.40335580956043e-06,0.000154008202463485,3.82944154831269
TMEM110,1.0084886907087,8.00023650521007,13.7748188519768,9.41205690861581e-06,0.000154008202463485,3.82838830615058
CKB,1.26034242951435,7.89044138106954,13.7707832315424,9.4281086940809e-06,0.000154008202463485,3.82644782358992
ZNF364,-1.4604930343831,9.44448336331967,-13.7670746962431,9.44288756258188e-06,0.000154008202463485,3.82466412532343
C21orf91,1.86610669220379,7.99776402915785,13.7656992145913,9.44837583586956e-06,0.000154008202463485,3.82400243883551
PRSS16,1.92613360494482,6.36049331841453,13.7650480285846,9.45097540968034e-06,0.000154008202463485,3.82368915800797
PTK2B,-1.34045131943774,7.02015873303228,-13.7607111277764,9.4683098087238e-06,0.000154102515496619,3.82160233662356
TTC26,-1.43536728836025,7.02067678980873,-13.7499353621632,9.51154034797152e-06,0.000154617560881885,3.81641448691395
SDPR,-1.70530287617386,5.79884492361748,-13.7423866209454,9.54196133877741e-06,0.000154923377162194,3.81277787487236
CLUAP1,-1.1812310188783,8.17658238062164,-13.7175988496384,9.64265329912346e-06,0.0001563679841192,3.80082258475575
IGF1R,1.07889883872466,8.60923072401273,13.7120508422807,9.66535909874001e-06,0.00015654597394634,3.7981438533758
SNRK,1.15468989714455,8.5337057730074,13.7023202461018,9.70533289081225e-06,0.000156829300870897,3.79344309134922
CAMK2G,1.26393163248913,7.32953137481093,13.7020722568852,9.70635415250718e-06,0.000156829300870897,3.79332324736902
LDHB,-0.97302607171731,13.3207668703967,-13.6791707698936,9.80120725577376e-06,0.000158170389402124,3.78224665706902
DDX50,-1.02281569698659,10.2628203934641,-13.6699844842181,9.83955746823767e-06,0.000158597504796014,3.77779849960137
ALDH3B2,2.017784923678,6.4410787637942,13.6653544359619,9.85895276033766e-06,0.000158718436115159,3.77555544301948
IPO4,-1.46369187088253,6.80241530774543,-13.6346694844319,9.98862154791136e-06,0.000160612220696898,3.76067112257626
C21orf6,-1.0392374823094,8.34214825552205,-13.6287355430954,1.00139254907787e-05,0.000160825330445166,3.75778897492182
C16orf45,-2.28455339824936,6.02147211138444,-13.6235959069517,1.00359025495888e-05,0.000160984561811071,3.75529163473105
CCDC102B,-3.27468957019944,5.65217891317209,-13.6170792680845,1.00638483434918e-05,0.000161239039606532,3.75212388783151
COL5A3,-2.33851057211094,6.66279037078871,-13.6083457509854,1.0101442948762e-05,0.000161647311264001,3.74787619077319
MLF1IP,1.49322541176734,10.3480459048344,13.5886561766719,1.01868000180961e-05,0.000162818003642528,3.73829005139611
LYN,2.33049505107454,8.97743098268727,13.5790530223994,1.02287351225884e-05,0.000163292702088595,3.73360970273301
DPY19L1,-1.70838449338997,8.15351193350415,-13.5746520361154,1.02480204202828e-05,0.000163405114132729,3.73146368703606
MYLK,1.30886476367446,8.7912122653176,13.5682741816138,1.02760435085166e-05,0.000163649229059492,3.72835250230918
CLTB,2.50297691847796,11.1056431402633,13.5655921898267,1.02878542770054e-05,0.000163649229059492,3.72704377207313
BBS1,-1.82981616897921,7.66452367139173,-13.5351707364137,1.04229329955815e-05,0.000165600552094084,3.71218132989682
TRIO,1.13982612022706,8.43413423286064,13.5114149242538,1.05298496756772e-05,0.000166930925965714,3.7005527184906
NISCH,-1.10571084970679,8.34571372722521,-13.5110100541314,1.05316828760026e-05,0.000166930925965714,3.70035435938857
CD9,1.18100192462452,12.9776382146735,13.5054055645524,1.05570974479908e-05,0.000167135258055618,3.6976079412006
MARCKSL1,2.58065716216178,11.1408927804039,13.4891082781975,1.06314065559616e-05,0.00016811226527946,3.68961531749953
BICD2,1.07789892097457,9.17834463240324,13.4841461155147,1.06541526735712e-05,0.000168272569918912,3.68717987098276
KCNG1,2.12606091336767,9.13319870255435,13.4534801093399,1.0795984807485e-05,0.000170311126762051,3.67210948188188
GALC,-2.23877091002297,6.33782470175233,-13.4463944129659,1.08290680466579e-05,0.000170631336659618,3.6686225528125
NES,-2.49479718098715,6.341653835275,-13.442697128334,1.08463775207844e-05,0.000170702540557063,3.66680237803958
BRP44L,-1.08341389846183,10.4088999404333,-13.4258586945962,1.09256175013357e-05,0.000171573359571913,3.65850663749981
MBP,1.62534237636275,7.88816575520229,13.4254771862187,1.09274206231175e-05,0.000171573359571913,3.65831856353573
GSK3B,1.51411958840987,9.26774468294902,13.4125465597114,1.09887396692896e-05,0.000172333395565616,3.65194101267737
MGAT2,-1.34741603864965,10.0884183033914,-13.397450368895,1.10608349532673e-05,0.000173260449866556,3.64448779873265
TINAGL1,2.18485997260716,6.77070684111275,13.3725749045313,1.11808364956391e-05,0.000174934869719578,3.63218855925428
NDRG2,1.66038669576417,7.54306334472955,13.3629763558409,1.12275449877845e-05,0.000175459971202543,3.62743677002603
NFE2L3,1.9286640173574,6.51570606168293,13.3585534371325,1.12491441308703e-05,0.000175591903591339,3.62524607352497
LIG4,1.11778216253327,7.3867846929318,13.3347299393789,1.13663193902143e-05,0.000177213666567523,3.6134340113912
