id,GS1,GS2,GS3,GS4,GS5,GS6,GS7,GS8,GS9,GS10,GSH_mean,GSL_mean,Mean_abundance,log2fc,Pvalue,FDR
K06163,0.00014054,0.000101478,7.03e-05,3.01e-05,6.24e-05,4.01e-05,2.75e-05,1.04e-05,1.79e-05,6.26e-05,8.09636e-05,3.17e-05,5.63318e-05,-1.35279059970062,0.0555555555555556,0.180732051699794
K06164,9.09e-05,5.3e-05,6.47e-05,2.85e-05,6.7e-05,1.82e-05,2.56e-05,1.2e-05,9.56e-06,3.32e-05,6.082e-05,1.9712e-05,4.0266e-05,-1.62547165522326,0.0158730158730159,0.0994828565450034
K06165,8.47e-05,4.37e-05,5.11e-05,2e-05,6.72e-05,1.89e-05,3e-05,9.51e-06,1.15e-05,3.09e-05,5.334e-05,2.0162e-05,3.6751e-05,-1.40357906864195,0.0317460317460317,0.135276304290389
K06166,3.23e-05,2.82e-05,2.29e-05,1.25e-05,4.36e-05,9.94e-06,1.22e-05,6.46e-06,1.02e-05,1.41e-05,2.79e-05,1.058e-05,1.924e-05,-1.39892549460252,0.0158730158730159,0.0994828565450034
K06167,8.85e-05,6.97e-05,0.000102962,7.17e-05,0.000130935,7.53e-05,9.2e-05,7.89e-05,9.65e-05,8.11e-05,9.27594e-05,8.476e-05,8.87597e-05,-0.130109900451668,1,1
K06187,0.000151431,0.000149051,0.000171032,0.000200223,0.000197354,0.000209931,0.000210192,0.000260028,0.000214443,0.000184529,0.0001738182,0.0002158246,0.0001948214,0.312280164186943,0.0317460317460317,0.135276304290389
K06208,7.4e-06,4.39e-06,3.52e-06,4.87e-06,9.14e-07,4.65e-06,4.43e-06,1.65e-05,1.14e-05,8.68e-06,4.2188e-06,9.132e-06,6.6754e-06,1.11409816400522,0.0952380952380952,0.237417513822008
K06211,3.76e-07,7.29e-08,0,0,5.23e-07,0,1.21e-06,0,0,0,1.9438e-07,2.42e-07,2.1819e-07,0.316127261607481,0.480176889906077,0.668631250881767
K06215,1.69e-05,1.84e-05,2.7e-05,6.94e-05,2.6e-05,6.97e-05,8.98e-05,0.00012637,6.37e-05,7.6e-05,3.154e-05,8.5114e-05,5.8327e-05,1.43221379339699,0.0158730158730159,0.0994828565450034
K06223,3.53e-05,4.46e-05,1.82e-05,5.76e-06,7.47e-05,3.39e-05,2.73e-05,1.58e-05,2.37e-05,1.74e-05,3.5712e-05,2.362e-05,2.9666e-05,-0.596399967544668,0.420634920634921,0.596493034251729
K06237,0,0,7.25e-08,5.95e-06,2.06e-06,0,0,0,1.53e-07,0,1.6165e-06,3.06e-08,8.2355e-07,-5.7231980443208,0.239316541221495,0.423866657363032
K06281,4.34e-06,3.2e-06,1.49e-06,3.81e-06,1.31e-07,2.99e-05,9.7e-06,6.83e-06,7.86e-06,7.78e-06,2.5942e-06,1.2414e-05,7.5041e-06,2.25860643738366,0.00793650793650794,0.0907652866415753
K06282,2.15e-06,1.26e-06,6.03e-07,1.27e-06,0,1.43e-05,5.76e-06,2.52e-06,5.31e-07,2.62e-06,1.0566e-06,5.1462e-06,3.1014e-06,2.28407821152105,0.0952380952380952,0.237417513822008
K06443,2.63e-05,1.85e-05,2.88e-05,2.16e-05,9.46e-05,1.63e-05,2.19e-05,2.11e-05,2.85e-05,2.21e-05,3.796e-05,2.198e-05,2.997e-05,-0.788288606071878,0.420634920634921,0.596493034251729
K06445,0.000171796,0.000212903,0.000172552,0.000259929,0.000144608,0.000206553,0.000194903,0.000260599,0.000198303,0.000156999,0.0001923576,0.0002034714,0.0001979145,0.0810351918256686,0.69047619047619,0.804870319406221
K06446,7.16e-05,0.000154885,7.4e-05,5.23e-05,6.2e-05,3.57e-05,6.63e-05,4.29e-05,5.29e-05,4.38e-05,8.2957e-05,4.832e-05,6.56385e-05,-0.779743267798409,0.0555555555555556,0.180732051699794
K06447,4.6e-05,0.000243591,7.89e-05,7.17e-05,8.29e-05,0.000110033,5.98e-05,5.03e-05,8.57e-05,8.22e-05,0.0001046182,7.76066e-05,9.11124e-05,-0.430882597417469,1,1
K06519,5.99e-07,1.04e-06,7.33e-07,1.54e-06,9.47e-07,2.69e-06,1.4e-06,3.23e-06,2.55e-06,1.26e-06,9.718e-07,2.226e-06,1.5989e-06,1.19572225511204,0.0317460317460317,0.135276304290389
K06528,8.79e-08,4.77e-07,6.53e-07,1.39e-06,3.06e-07,1.29e-06,7.9e-07,6.5e-07,1.73e-07,8.73e-07,5.8278e-07,7.552e-07,6.6899e-07,0.373907397242284,0.547619047619048,0.701491990175593
K06539,4.1e-07,2.38e-07,1.9e-07,5.42e-07,7.13e-07,1.69e-06,9.21e-07,1.21e-06,1.61e-06,1.02e-06,4.186e-07,1.2902e-06,8.544e-07,1.62395050525477,0.00793650793650794,0.0907652866415753
K06546,1.5e-07,5.23e-07,8.36e-07,1.85e-06,0,6.74e-06,0,4.44e-07,2.95e-07,1.38e-05,6.718e-07,4.2558e-06,2.4638e-06,2.66332665274147,0.753298033462838,0.872902456603177
K06596,0.000225707,0.000183191,0.000199248,0.000249531,0.000182654,0.000264639,0.000277327,0.000444649,0.000284178,0.000257187,0.0002080662,0.000305596,0.0002568311,0.554583039053484,0.00793650793650794,0.0907652866415753
K06597,2.72e-05,1.07e-05,1.13e-05,6.57e-05,3.12e-05,1.06e-05,2.09e-05,7.57e-05,3.02e-05,1.76e-05,2.922e-05,3.1e-05,3.011e-05,0.0853120373581018,1,1
K06598,1.8e-05,1.71e-05,3.93e-05,3.92e-05,2.99e-05,3.92e-05,2.25e-05,3.82e-05,3.31e-05,4.08e-05,2.87e-05,3.476e-05,3.173e-05,0.27637734525135,0.463343882565217,0.646273445589708
K06606,2.03e-05,1.61e-05,4.74e-05,1.64e-05,6.09e-05,8.85e-06,1.69e-05,4.77e-06,8.91e-06,1.38e-05,3.222e-05,1.0646e-05,2.1433e-05,-1.59764502266845,0.0317460317460317,0.135276304290389
K06617,0,2.83e-07,0,3.22e-07,0,6.7e-07,0,0,2.87e-06,5.19e-07,1.21e-07,8.118e-07,4.664e-07,2.74611729253574,0.265205392591507,0.465999760583177
K06640,0,1.21e-07,0,0,7.4e-06,0,0,0,3.08e-07,0,1.5042e-06,6.16e-08,7.829e-07,-4.60992224086019,0.607235543774111,0.770446012077866
K06718,1.71e-05,1.89e-05,2.25e-05,1.46e-05,4.07e-05,7.9e-06,2.26e-05,1.61e-05,1.15e-05,3.08e-06,2.276e-05,1.2236e-05,1.7498e-05,-0.895368545635742,0.150793650793651,0.317822210159132
K06720,1.91e-05,1.97e-05,2.3e-05,1.73e-05,4.48e-05,1e-05,3.06e-05,1.04e-05,1.97e-05,6.01e-06,2.478e-05,1.5342e-05,2.0061e-05,-0.691689621065159,0.249152638581927,0.439417054160388
K06726,7.22e-05,8.46e-05,6.15e-05,1.55e-05,3.42e-05,1.14e-05,1.06e-05,5.5e-06,1.96e-05,1.5e-05,5.36e-05,1.242e-05,3.301e-05,-2.10956782712465,0.0158730158730159,0.0994828565450034
K06857,1.96e-06,9.68e-06,1e-05,1.03e-05,1.95e-05,1.49e-05,2.13e-05,2.2e-05,2.1e-05,2.25e-05,1.0288e-05,2.034e-05,1.5314e-05,0.983357131416915,0.0158730158730159,0.0994828565450034
K06858,2.33e-07,2.59e-06,2.22e-05,9.43e-06,8.94e-06,2.47e-05,2.27e-06,1.56e-07,2.34e-05,1.72e-05,8.6786e-06,1.35452e-05,1.11119e-05,0.642247459368716,0.69047619047619,0.804870319406221
K06859,2.49e-06,1.17e-06,7.55e-06,6.01e-06,2.07e-05,1.47e-05,2.18e-05,2.44e-06,4.41e-06,1.17e-05,7.584e-06,1.101e-05,9.297e-06,0.537783599553472,0.547619047619048,0.701491990175593
K06861,0.000192963,0.000208446,0.000162872,0.000209366,0.000157328,0.000231745,0.000134978,0.000184921,0.000212807,0.000205673,0.000186195,0.0001940248,0.0001901099,0.059426735711994,0.69047619047619,0.804870319406221
K06879,9.28e-05,0.000129224,8.77e-05,7.2e-05,6.24e-05,8.2e-05,6.21e-05,8.08e-05,6e-05,9.01e-05,8.88248e-05,7.5e-05,8.19124e-05,-0.244071939545693,0.30952380952381,0.497390264652457
K06881,8.96e-06,6.16e-06,6.94e-06,1.39e-05,7.29e-06,2.02e-05,1.46e-05,3.43e-05,3.43e-05,2.22e-05,8.65e-06,2.512e-05,1.6885e-05,1.53806442636754,0.0119252335930176,0.0994828565450034
K06912,1.61e-05,1.23e-05,5.51e-06,4.43e-06,4.36e-06,1.04e-05,6.08e-06,1.12e-05,1.12e-05,1.59e-05,8.54e-06,1.0956e-05,9.748e-06,0.359413196197525,0.529619299003452,0.701491990175593
K06920,0.000193767,0.000183963,0.000205818,0.000132328,0.000212111,0.000151826,0.000151037,0.000158464,0.000188607,0.000132666,0.0001855974,0.00015652,0.0001710587,-0.245829484804982,0.222222222222222,0.396119740522526
K06985,0.00014405,0.000117053,0.000183084,9.91e-05,0.000164519,0.000135518,0.000144297,8.68e-05,0.000130964,0.000102718,0.0001415612,0.0001200594,0.0001308103,-0.237677533318656,0.420634920634921,0.596493034251729
K06989,3.79e-05,3.32e-05,7.82e-05,1.12e-05,4.98e-05,1.28e-05,1.46e-05,1.87e-05,7.43e-06,1.18e-05,4.206e-05,1.3066e-05,2.7563e-05,-1.686631305218,0.0952380952380952,0.237417513822008
K06998,6.34e-05,3.65e-05,5.53e-05,4.57e-05,5.62e-05,4.01e-05,4.61e-05,7.56e-05,5.26e-05,4.33e-05,5.142e-05,5.154e-05,5.148e-05,0.00336292702596374,0.841269841269841,0.913457106605557
K07008,5.18e-06,6.17e-06,3.83e-06,4.31e-06,1.58e-06,1.7e-07,5.26e-07,3.54e-06,4.13e-07,3.68e-06,4.214e-06,1.6658e-06,2.9399e-06,-1.33897511653029,0.0317460317460317,0.135276304290389
K07029,2.16e-06,6.63e-06,6.48e-06,1.76e-05,6.24e-06,1.99e-05,2.74e-05,4.4e-05,2.88e-05,1.27e-05,7.822e-06,2.656e-05,1.7191e-05,1.76364570550134,0.0158730158730159,0.0994828565450034
K07031,3.49e-05,1.27e-05,9.18e-06,1.34e-05,4.12e-06,1.06e-05,1.58e-05,2.39e-05,2.79e-05,8.14e-06,1.486e-05,1.7268e-05,1.6064e-05,0.216666882035496,0.69047619047619,0.804870319406221
K07046,9.89e-05,0.000122594,8.97e-05,7.86e-05,8.92e-05,0.000100106,0.0001159,0.000142683,9.35e-05,0.000120004,9.57988e-05,0.0001144386,0.0001051187,0.256494263853648,0.150793650793651,0.317822210159132
K07072,1.16e-06,1.37e-06,1.93e-06,7.62e-06,9.72e-08,5.89e-06,3.69e-06,2.15e-05,1.28e-05,8.25e-06,2.43544e-06,1.0426e-05,6.43072e-06,2.09793141884906,0.0317460317460317,0.135276304290389
K07091,0.000194157,0.000213588,0.000200642,0.000175215,0.000231454,0.000203377,0.000187553,0.000189003,0.000220776,0.000174233,0.0002030112,0.0001949884,0.0001989998,-0.0581710226192351,0.547619047619048,0.701491990175593
K07102,0.000196838,0.000186431,0.000207579,0.000188744,0.000234401,0.000209368,0.000184102,0.000218117,0.000213643,0.000199323,0.0002027986,0.0002049106,0.0002038546,0.0149469238419525,0.69047619047619,0.804870319406221
K07104,0.000112181,7.4e-05,9.59e-05,7.1e-05,0.000112931,7.13e-05,6.14e-05,7.62e-05,6.2e-05,7.62e-05,9.32024e-05,6.942e-05,8.13112e-05,-0.425015740179925,0.142456697394099,0.317822210159132
K07106,3.29e-05,6.51e-05,3.16e-05,5.03e-05,3.04e-05,4.87e-05,4.27e-05,7.34e-05,2.54e-05,4.71e-05,4.206e-05,4.746e-05,4.476e-05,0.174263250462169,0.841269841269841,0.913457106605557
K07122,4.67e-05,8.97e-05,4.98e-05,1.97e-05,3.46e-05,1.9e-05,1.93e-05,2.79e-05,1.69e-05,3.06e-05,4.81e-05,2.274e-05,3.542e-05,-1.08080463976516,0.0317460317460317,0.135276304290389
K07127,0.000109629,0.000109129,7.82e-05,5.02e-05,8.37e-05,7.58e-05,5.11e-05,4.64e-05,6.17e-05,0.000110438,8.61716e-05,6.90876e-05,7.76296e-05,-0.318785675864248,0.420634920634921,0.596493034251729
K07130,7.5e-05,3.78e-05,7.08e-05,3.08e-05,5.91e-05,1.95e-05,2.29e-05,2.66e-05,2.39e-05,3.11e-05,5.47e-05,2.48e-05,3.975e-05,-1.14120071240568,0.0158730158730159,0.0994828565450034
K07144,9.71e-07,4.57e-07,1.25e-06,3.71e-06,5.28e-07,4.99e-06,3.38e-06,1.33e-05,7.83e-06,6.23e-06,1.3832e-06,7.146e-06,4.2646e-06,2.36912613983035,0.0158730158730159,0.0994828565450034
K07173,5.08e-06,5.66e-07,6.06e-06,1.13e-05,2.57e-05,7.55e-06,1.29e-05,7.1e-06,1.82e-06,4.24e-06,9.7412e-06,6.722e-06,8.2316e-06,-0.53520896348213,1,1
K07177,2.33e-05,2.08e-05,3.2e-05,6.17e-05,3.58e-05,6.36e-05,0.000105048,0.000100815,7.63e-05,7.61e-05,3.472e-05,8.43726e-05,5.95463e-05,1.28100761202585,0.00793650793650794,0.0907652866415753
K07178,0.000111334,6.78e-05,8.88e-05,0.000139672,4.88e-05,0.000114653,7.23e-05,0.000119182,7.46e-05,0.000103785,9.12812e-05,9.6904e-05,9.40926e-05,0.0862384606916602,0.69047619047619,0.804870319406221
K07190,0,7.98e-06,0,4.55e-06,3.2e-07,7.99e-07,4.64e-08,0,4.5e-06,0,2.57e-06,1.06908e-06,1.81954e-06,-1.26539854444789,0.666430033928618,0.804870319406221
K07192,1.48e-05,6.8e-06,1.29e-05,3.2e-05,1.37e-05,3.7e-05,3.05e-05,1.96e-05,1.99e-05,5.47e-05,1.604e-05,3.234e-05,2.419e-05,1.01164553701874,0.0555555555555556,0.180732051699794
K07213,9.36e-05,7.72e-05,8.42e-05,1.55e-05,7.7e-05,6.44e-06,4.52e-05,1.16e-05,7.18e-06,2.19e-05,6.95e-05,1.8464e-05,4.3982e-05,-1.91229784874011,0.0317460317460317,0.135276304290389
K07235,0,4.54e-06,3.03e-05,1.98e-05,8.96e-06,2.39e-05,7.7e-07,1.68e-07,1.53e-05,1.48e-05,1.272e-05,1.09876e-05,1.18538e-05,-0.211222374983047,1,1
K07236,1.34e-07,2.72e-06,2.8e-05,1.84e-05,6.58e-06,2.16e-05,3.37e-07,1.98e-07,1.5e-05,1.43e-05,1.11668e-05,1.0287e-05,1.07269e-05,-0.118393510848514,1,1
K07237,0,3.2e-06,2.51e-05,1.21e-05,5.92e-06,1.64e-05,1.03e-06,2.39e-07,7.04e-06,8.96e-06,9.264e-06,6.7338e-06,7.9989e-06,-0.46021438088346,1,1
K07246,0.000283898,0.000208519,0.000306843,0.000105341,0.000146844,0.000146429,0.000128009,0.000121152,0.00014505,0.000185551,0.000210289,0.0001452382,0.0001777636,-0.533952430742351,0.222222222222222,0.396119740522526
K07248,3.65e-06,4.31e-06,2.97e-05,7.22e-06,9.07e-06,8.17e-06,8.37e-06,4.19e-06,2.16e-06,1.29e-05,1.079e-05,7.158e-06,8.974e-06,-0.592066415958995,0.841269841269841,0.913457106605557
K07250,3.73e-05,3.42e-05,7.75e-05,9.76e-05,5.68e-05,0.000140826,0.00017509,0.000254539,0.000141516,0.000159073,6.068e-05,0.0001742088,0.0001174444,1.5215245115153,0.00793650793650794,0.0907652866415753
K07258,0.000323954,0.000278878,0.000280401,0.000269404,0.000292458,0.000257989,0.000244991,0.000355896,0.00030363,0.000246483,0.000289019,0.0002817978,0.0002854084,-0.0365039895232238,0.547619047619048,0.701491990175593
K07259,5.73e-05,0.000199079,0.000102169,8.64e-05,7.76e-05,9.21e-05,0.000109273,0.00024902,0.000150956,0.00011714,0.0001045096,0.0001436978,0.0001241037,0.459402503554103,0.150793650793651,0.317822210159132
K07260,2.48e-05,7.86e-06,2.12e-05,5.95e-05,4.3e-05,4.56e-05,7.07e-05,5.22e-05,6.22e-05,4.65e-05,3.1272e-05,5.544e-05,4.3356e-05,0.826055767735285,0.0555555555555556,0.180732051699794
K07264,1.18e-07,4.48e-06,5.2e-07,6.81e-07,8.04e-06,5.46e-07,5.77e-06,7.8e-08,9.68e-06,2.87e-05,2.7678e-06,8.9548e-06,5.8613e-06,1.69392151261929,0.547619047619048,0.701491990175593
K07299,4.83e-07,9.15e-07,9.21e-07,1.84e-06,2.41e-07,2.16e-06,1.69e-06,3.29e-06,2.33e-06,1.13e-06,8.8e-07,2.12e-06,1.5e-06,1.2684888359259,0.0317460317460317,0.135276304290389
K07306,8.68e-08,0,4.03e-07,1.53e-07,9.05e-07,1.59e-07,0,0,1.02e-06,0,3.0956e-07,2.358e-07,2.7268e-07,-0.392655346414483,0.590013887163346,0.754637285349584
K07307,9.1e-08,0,5.92e-07,3.21e-07,1.2e-06,3.34e-07,2.34e-07,0,1.25e-06,2.59e-07,4.408e-07,4.154e-07,4.281e-07,-0.0856230077265098,1,1
K07308,0,7.46e-08,8.95e-08,5.09e-07,1.07e-06,0,0,0,1.89e-07,0,3.4862e-07,3.78e-08,1.9321e-07,-3.20519719833015,0.118797497526846,0.293074923476163
K07309,0,2.77e-07,6.64e-08,1.26e-07,0,1.31e-07,0,0,1.41e-07,1.52e-06,9.388e-08,3.584e-07,2.2614e-07,1.9326808904218,0.666430033928618,0.804870319406221
K07323,0.000125414,0.000165156,0.000115642,0.000105244,7.8e-05,0.000107145,0.00011701,0.000119263,0.000105364,0.000124973,0.0001178912,0.000114751,0.0001163211,-0.0389493061360995,1,1
K07326,2.1e-05,1.83e-05,2.44e-05,1.82e-05,1.96e-05,1.69e-05,1.64e-05,1.47e-05,3.27e-05,3.72e-05,2.03e-05,2.358e-05,2.194e-05,0.216083990907224,0.69047619047619,0.804870319406221
K07344,0.000142263,7.04e-05,6.31e-05,4.62e-05,0.000131342,5.41e-05,8.47e-05,7.97e-05,5.97e-05,5.34e-05,9.0661e-05,6.632e-05,7.84905e-05,-0.451038067550221,0.547619047619048,0.701491990175593
K07345,5.64e-05,3.16e-05,1.99e-05,1.95e-05,5.91e-05,2.04e-05,5.28e-05,5.07e-05,2.48e-05,1.76e-05,3.73e-05,3.326e-05,3.528e-05,-0.165387461855331,0.69047619047619,0.804870319406221
K07347,0.000380213,0.000310519,0.000203028,0.000169039,0.000327426,0.000149423,0.000235659,0.000201092,0.000142907,0.000137371,0.000278045,0.0001732904,0.0002256677,-0.682126660017284,0.0555555555555556,0.180732051699794
K07374,1.7e-06,2.98e-06,2.4e-06,4.03e-06,2.21e-06,5.38e-06,4.23e-06,5.17e-06,4.97e-06,3.39e-06,2.664e-06,4.628e-06,3.646e-06,0.796794782036228,0.0158730158730159,0.0994828565450034
K07375,8.97e-07,8.65e-07,1.06e-06,1.87e-06,9.92e-07,3.95e-06,1.39e-06,2.58e-06,3.26e-06,1.74e-06,1.1368e-06,2.584e-06,1.8604e-06,1.18462761033851,0.0317460317460317,0.135276304290389
K07376,2.34e-07,2.68e-07,3.41e-07,1.83e-06,0,1.03e-06,6.02e-07,8.06e-06,2.75e-06,1.09e-06,5.346e-07,2.7064e-06,1.6205e-06,2.33984333955091,0.0555555555555556,0.180732051699794
K07389,1.57e-06,1.43e-05,3.85e-05,1.53e-05,1.82e-05,1.73e-05,9.89e-06,2.44e-06,2.16e-05,2e-05,1.7574e-05,1.4246e-05,1.591e-05,-0.302885703650832,1,1
K07404,6.55e-05,5.05e-05,3.65e-05,1.85e-05,2.06e-05,1.66e-05,1.39e-05,2.28e-05,2.4e-05,5.13e-05,3.832e-05,2.572e-05,3.202e-05,-0.575206918408233,0.420634920634921,0.596493034251729
K07405,0,5.96e-06,1.04e-06,2.94e-06,6.24e-07,2.86e-06,3.29e-07,0,0,1.09e-06,2.1128e-06,8.558e-07,1.4843e-06,-1.3038106225436,0.397614751956531,0.596493034251729
K07406,7.21e-05,7.93e-05,8.44e-05,8.98e-05,0.000152284,7.77e-05,0.000109877,0.000121547,0.000107995,8.16e-05,9.55768e-05,9.97438e-05,9.76603e-05,0.0615667016538125,0.69047619047619,0.804870319406221
K07407,0.000110757,0.000122754,0.000128251,0.000237067,4.84e-05,0.000311023,0.000294816,0.000433619,0.000338458,0.000324472,0.0001294458,0.0003404776,0.0002349617,1.39521173024639,0.00793650793650794,0.0907652866415753
K07456,6.34e-06,8.2e-06,8.88e-06,1.59e-05,6.75e-06,1.78e-05,8.88e-06,3.26e-05,3.12e-05,1.36e-05,9.214e-06,2.0816e-05,1.5015e-05,1.17579336411358,0.0465329850745106,0.180732051699794
K07462,0.000188817,0.000223114,0.000161622,0.000221052,0.000195124,0.000186125,0.000179661,0.000282284,0.000249679,0.000196229,0.0001979458,0.0002187956,0.0002083707,0.144478268998549,0.69047619047619,0.804870319406221
K07508,6.44e-07,2.87e-07,1.12e-06,3.1e-06,9.52e-08,4.45e-06,2.2e-06,1.15e-05,9.65e-06,5.56e-06,1.04924e-06,6.672e-06,3.86062e-06,2.66877457539831,0.0158730158730159,0.0994828565450034
K07512,4.04e-07,7.3e-07,5.63e-06,2.37e-07,0,2.47e-07,0,0,0,0,1.4002e-06,4.94e-08,7.248e-07,-4.82497805970659,0.0746391830556084,0.232782566652844
K07515,0,0,0,0,0,8.64e-07,3.03e-07,0,9.26e-07,6.69e-07,0,5.524e-07,2.762e-07,Inf,0.0253698598220537,0.135276304290389
K07516,0.000582878,0.000618951,0.000404017,0.000326141,0.000332148,0.000329096,0.00031399,0.000274025,0.000365559,0.000379926,0.000452827,0.0003325192,0.0003926731,-0.445522336320208,0.150793650793651,0.317822210159132
K07518,1.12e-05,0.000114771,1.32e-05,8.03e-05,1.33e-05,3.41e-05,1.91e-05,2.2e-05,1.16e-05,8.5e-06,4.65542e-05,1.906e-05,3.28071e-05,-1.28836321063794,0.69047619047619,0.804870319406221
K07535,1.94e-05,3.99e-06,8.97e-06,6.6e-06,2.27e-05,4.58e-06,1.4e-05,4.08e-05,9.7e-06,9.36e-06,1.2332e-05,1.5688e-05,1.401e-05,0.347254646084974,0.69047619047619,0.804870319406221
K07536,7.53e-05,1.59e-05,1.29e-05,3.57e-06,1.89e-05,2.69e-06,3.01e-06,3.61e-07,1.55e-06,9.67e-07,2.5314e-05,1.7156e-06,1.35148e-05,-3.88315036719231,0.00793650793650794,0.0907652866415753
K07537,1.11e-07,0,2.07e-07,1.96e-07,0,4.08e-07,0,1.81e-06,1.53e-06,3.16e-07,1.028e-07,8.128e-07,4.578e-07,2.98306013757829,0.0906883661712042,0.237417513822008
K07546,0.000127919,3.51e-05,5.57e-05,8.36e-06,2.65e-05,6.25e-07,9.39e-06,6.59e-07,8.55e-07,4.14e-06,5.07158e-05,3.1338e-06,2.69248e-05,-4.0164502598021,0.0158730158730159,0.0994828565450034
K07548,1.89e-07,7.79e-07,8.17e-07,3.32e-06,2.53e-06,4.61e-07,6.45e-07,4.65e-07,0,8.92e-07,1.527e-06,4.926e-07,1.0098e-06,-1.63221152918525,0.222222222222222,0.396119740522526
K07606,5.43e-07,6.02e-07,1.01e-06,1.27e-06,4.97e-07,2.74e-06,1.28e-06,1.14e-06,1.24e-06,1.22e-06,7.844e-07,1.524e-06,1.1542e-06,0.958201462188536,0.0555555555555556,0.180732051699794
K07636,0.000203339,0.000335529,0.000223993,0.000264539,0.00028601,0.000250754,0.000226187,0.000317434,0.000308946,0.000245049,0.000262682,0.000269674,0.000266178,0.0378990894050263,0.841269841269841,0.913457106605557
K07637,3.45e-05,2.71e-05,4.75e-05,9.73e-05,4.53e-05,5.61e-05,7.24e-05,8.78e-05,4.84e-05,4.76e-05,5.034e-05,6.246e-05,5.64e-05,0.311227352859594,0.150793650793651,0.317822210159132
K07638,0.000108308,0.000145939,0.000154564,7.59e-05,0.000118432,0.000135367,8.99e-05,7.73e-05,0.000139894,0.000130978,0.0001206286,0.0001146878,0.0001176582,-0.0728600665782337,0.841269841269841,0.913457106605557
K07639,4.79e-05,1.35e-05,4.39e-05,4.78e-05,7.06e-05,3.59e-05,7.76e-06,1.34e-06,2.76e-05,1.18e-05,4.474e-05,1.688e-05,3.081e-05,-1.40625035235193,0.0317460317460317,0.135276304290389
K07640,5.26e-06,3.36e-06,1.89e-06,1.9e-06,1.01e-06,9.98e-07,6.7e-07,2.56e-06,3.8e-06,2.15e-06,2.684e-06,2.0356e-06,2.3598e-06,-0.398930575110347,0.69047619047619,0.804870319406221
K07641,0.000157031,0.000170608,0.000120512,8.21e-05,0.000105761,7.6e-05,4.38e-05,7.46e-06,2.44e-05,3.33e-05,0.0001272024,3.6992e-05,8.20972e-05,-1.78184068296275,0.00793650793650794,0.0907652866415753
K07642,7.05e-05,4.78e-05,9.13e-05,2.48e-05,5.76e-05,1.55e-05,8.55e-06,2.54e-05,5.5e-06,3.55e-05,5.84e-05,1.809e-05,3.8245e-05,-1.69077596114614,0.0317460317460317,0.135276304290389
K07643,0,0,7.89e-07,0,5.26e-07,4.76e-07,2.43e-07,1.04e-07,3.72e-07,1.9e-06,2.63e-07,6.19e-07,4.41e-07,1.23487660992196,0.397614751956531,0.596493034251729
K07644,8.53e-05,0.000192052,0.000149301,9.81e-05,9.63e-05,8.92e-05,9.54e-05,4.41e-05,0.000106635,0.000119271,0.0001242106,9.09212e-05,0.0001075659,-0.450099666434354,0.420634920634921,0.596493034251729
K07645,0.000135192,0.000187928,0.000102922,5.03e-05,5.14e-05,6.33e-05,2.96e-05,9.68e-05,7.99e-05,9.05e-05,0.0001055484,7.202e-05,8.87842e-05,-0.551435204507894,0.420634920634921,0.596493034251729
K07646,0.000272931,0.000325814,0.000223186,0.000293218,0.000252369,0.000323502,0.000339936,0.000454746,0.000400845,0.000310193,0.0002735036,0.0003658444,0.000319674,0.419670352950272,0.0317460317460317,0.135276304290389
K07648,1.83e-07,1.08e-07,3.84e-07,5.68e-07,1.18e-06,6.31e-07,3.53e-07,0,7.2e-07,1.88e-06,4.846e-07,7.168e-07,6.007e-07,0.564776232606258,0.69047619047619,0.804870319406221
K07649,0.000504687,0.000360894,0.000422406,0.000179511,0.000387617,0.000205162,0.000236962,0.000266525,0.000256883,0.000226844,0.000371023,0.0002384752,0.0003047491,-0.63766938104646,0.150793650793651,0.317822210159132
K07651,0,0,0,0,0,4.45e-07,0,0,4.77e-07,3.45e-07,0,2.534e-07,1.267e-07,Inf,0.072005657555498,0.225857519646275
K07652,2.81e-07,3.26e-06,4.78e-07,6.24e-06,2.34e-06,8.44e-06,5.59e-06,1.09e-05,3.86e-05,7.72e-06,2.5198e-06,1.425e-05,8.3849e-06,2.49958078458985,0.0158730158730159,0.0994828565450034
K07653,5.77e-06,7.45e-06,4.86e-06,7.66e-06,1.81e-06,3.97e-06,6.53e-06,4.98e-05,8.38e-06,1.29e-05,5.51e-06,1.6316e-05,1.0913e-05,1.566163188334,0.222222222222222,0.396119740522526
K07654,3.36e-05,2.57e-05,3.3e-05,6.07e-05,3.39e-05,6.66e-05,9.05e-05,0.000118588,6.46e-05,6.36e-05,3.738e-05,8.07776e-05,5.90788e-05,1.11168871338359,0.00793650793650794,0.0907652866415753
K07655,3.06e-07,1.36e-06,4.06e-06,5.99e-06,2.12e-07,0,2.61e-07,1.04e-06,1.33e-06,5.43e-06,2.3856e-06,1.6122e-06,1.9989e-06,-0.56532143554912,0.547619047619048,0.701491990175593
K07656,8.26e-08,1.28e-07,0,1.04e-05,0,2.68e-07,0,1.22e-07,3.76e-07,1.99e-06,2.12212e-06,5.512e-07,1.33666e-06,-1.94485844580754,0.525808953452939,0.701491990175593
K07657,0.000171697,0.000181001,0.000155423,0.000182093,0.000181838,0.000223343,0.00014529,0.000226255,0.000196181,0.000186168,0.0001744104,0.0001954474,0.0001849289,0.164294323031248,0.150793650793651,0.317822210159132
