genes,cor.rho,p.value
TUBB3,-0.0516533815430981,0.190485804416304
DEF8,-0.0437029524820343,0.268107563018576
CENPBD1,-0.0995598710596266,0.0114740098411531
DBNDD1,-0.217972092451544,2.29576436494081e-08
GAS8,-0.24468360728627,3.10953740215454e-10
PRDM7,0.0391730152576299,0.320929589486545
SCGB1C2,0.0287476546504361,0.466450205287226
DOC2B,0.304951481742812,2.51230322520535e-15
RPH3AL,-0.0639368565285145,0.105008579142395
C17orf97,-0.117300456791284,0.00287058615102128
FAM101B,0.543522447651214,8.86103886152111e-51
VPS53,0.0427796999355821,0.278358461361476
FAM57A,-0.0396303992383161,0.315307535712443
GEMIN4,0.0164678330773191,0.67658832564517
GLOD4,-0.100150945773292,0.0109903703175903
RNMTL1,-0.0309053069217675,0.433655218182106
NXN,0.496529807967347,2.16772027018604e-41
TIMM22,0.0648788911778475,0.0999746605210665
ABR,-0.183593366810282,2.73275354888636e-06
BHLHA9,-0.0795311401416361,0.043638170604083
TUSC5,0.152302663835429,0.000104388682877343
YWHAE,-0.0441257772338051,0.263500408841397
CRK,0.102813729170543,0.00902849270438382
MYO1C,0.0361344974902364,0.359924857958666
INPP5K,0.0704446264032677,0.0740295011517557
PITPNA,0.0367544778038738,0.351736302068255
SLC43A2,0.0548706527655798,0.164284930431713
SCARF1,0.577635546299025,1.38293270603766e-58
RILP,-0.000412984220217154,0.99165427606337
PRPF8,0.106655398426479,0.00674693969978521
TLCD2,-0.157908895242129,5.70307044452782e-05
WDR81,0.225324986406778,7.40334901014593e-09
SERPINF2,0.0310853433083882,0.430980238646489
SERPINF1,0.500184910082288,4.54107702062785e-42
SMYD4,0.0961137571788119,0.0146870049668196
RPA1,0.0565183279085856,0.15196267318085
RTN4RL1,-0.0820532856968971,0.0373657701489328
DPH1,-0.00231330970941144,0.953277680776786
OVCA2,NA,NA
HIC1,0.4553523861749,2.77334709278127e-34
SMG6,0.173998605646266,8.95708094121405e-06
SRR,0.0236238320377415,0.549556729364103
TSR1,0.0188477701267685,0.633065936223149
SGSM2,0.0828352412783152,0.0355837858095241
MNT,0.0527449693663666,0.181272402805401
METTL16,0.0252569675288687,0.522298174082112
PAFAH1B1,0.171746932575246,1.17278681908034e-05
CLUH,-0.109938625098786,0.00522249461812263
RAP1GAP2,-0.076128649249856,0.0534857469298207
OR1D5,0.0771588749114006,0.0503254623783222
OR1D2,0.0651867733957959,0.0983717138334764
OR1G1,0.0782096767098049,0.0472644356052229
OR1A2,NA,NA
OR1A1,0.0666541614925736,0.0910113629296662
OR3A2,0.0666834744582238,0.0908689602162966
OR3A1,0.026895639095742,0.495661388572952
OR1E1,0.0420159500121769,0.287037051057139
OR3A3,0.000954579946381689,0.980711051488475
OR1E2,0.000954579946381689,0.980711051488475
SPATA22,0.085757877544338,0.0295497960916952
ASPA,0.194845973490607,6.26497377316685e-07
TRPV3,0.00434350858340839,0.912399643326526
TRPV1,NA,NA
SHPK,-0.0940775138187623,0.016936658621467
CTNS,0.248027715440525,1.74794710124276e-10
TAX1BP3,-0.0859913864433827,0.0291080346288832
P2RX5-TAX1BP3,0.10884000548165,0.00569399552102247
EMC6,0.0847418227144526,0.0315396053110994
P2RX5,0.0933125231748593,0.0178567240971859
ITGAE,0.227632399722882,5.14822426273443e-09
GSG2,0.0663974695338487,0.0922660372676009
C17orf85,0.0221225586442155,0.57521650528044
CAMKK1,-0.151344794210018,0.000115508108367547
P2RX1,0.309330245561506,9.55056827510582e-16
ATP2A3,0.0223350586632866,0.571550355852455
ZZEF1,0.0373023230217143,0.344599276707499
CYB5D2,0.120310198454199,0.00222585753222557
ANKFY1,0.217409553944264,2.49935390825862e-08
UBE2G1,0.0934452437841564,0.0176940337835262
SPNS3,0.00274323378852799,0.944607268522071
SPNS2,0.0782057561563936,0.0472755592492313
MYBBP1A,-0.140352496611227,0.000353554826274208
GGT6,-0.173244180088493,9.80733637488123e-06
SMTNL2,0.0046629638988691,0.905985641135614
ALOX15,0.10497817195112,0.00767043853367688
PELP1,-0.201928110255618,2.36952123023086e-07
ARRB2,0.310706114015308,7.02403059954919e-16
MED11,-0.00949225511019527,0.810001675707664
CXCL16,0.240558228761799,6.25542721856191e-10
ZMYND15,0.264365516907312,9.26595994017722e-12
TM4SF5,-0.130660486835769,0.000888609486861301
VMO1,0.507459403476527,1.91168766485749e-43
GLTPD2,0.0973458329976087,0.0134572750085887
PSMB6,0.00870536608823846,0.825487674714213
PLD2,0.102048254513961,0.00955775718401475
MINK1,-0.0221213251277024,0.575237818817293
CHRNE,0.405764437445645,6.41246566630387e-27
C17orf107,0.342696161642398,3.48307483347092e-19
GP1BA,0.169489791704361,1.53131023861896e-05
SLC25A11,0.0429882374520276,0.276020114156129
RNF167,-0.141248635647038,0.000323686281142203
PFN1,0.119519607643632,0.00238097199795552
ENO3,-0.101140882041698,0.0102207488535882
SPAG7,-0.103135789874504,0.00881372978595537
CAMTA2,0.0276850508048138,0.48309250178677
INCA1,-0.131193333331535,0.000846025779062548
KIF1C,-0.0384549318541726,0.329887096586864
SLC52A1,0.013202930179542,0.738065315906625
ZFP3,-0.207210244894181,1.12129542314445e-07
ZNF232,-0.0304410848598014,0.440596640745185
USP6,0.123233328931592,0.00172919855753339
ZNF594,-0.14412203852089,0.000243048136040884
SCIMP,0.547928708030397,9.75443408496142e-52
RABEP1,0.0649771954704539,0.0994606098840067
NUP88,-0.0492187812320522,0.212264729491597
RPAIN,-0.164335231404988,2.77993731343686e-05
C1QBP,0.0391388670638757,0.321351936177578
DHX33,-0.100204627166049,0.0109473544487593
DERL2,0.0599636233266424,0.128481329990695
MIS12,0.0999232187089184,0.0111745227159521
NLRP1,0.367610412859145,4.88004377460884e-22
WSCD1,-0.0303560997242125,0.441874254234737
AIPL1,0.00974944536885579,0.804955898204257
FAM64A,-0.0280651009454034,0.477103550271187
PITPNM3,-0.0738475947609548,0.0610740408017347
KIAA0753,-0.0584218039001396,0.138616160470935
TXNDC17,-0.110833876795577,0.00486462239779486
MED31,0.149850351403085,0.000135105912619755
SLC13A5,0.0962318557796519,0.0145649934190637
XAF1,0.283759392851391,2.16188342842663e-13
FBXO39,0.140566534805334,0.000346195749625984
TEKT1,0.0496699539290571,0.208098818556447
ALOX12,0.0497045331921182,0.207781987824677
RNASEK,0.109477323226034,0.00541601266405802
RNASEK-C17orf49,0.0773909896555347,0.0496354093769041
C17orf49,-0.0151350087721245,0.701453411418287
BCL6B,0.415611564340673,2.75688288437807e-28
SLC16A13,-0.0929822777101108,0.0182672289714179
SLC16A11,-0.187569100833309,1.64036079931153e-06
CLEC10A,0.444912564021198,1.24792821619505e-32
ASGR2,0.326197990058798,1.97326856151294e-17
ASGR1,-0.00306830251499844,0.938055794879961
DLG4,0.401545250807514,2.39204118709132e-26
ACADVL,-0.0766461660166752,0.05187815186944
DVL2,0.00882437924671564,0.823140980751114
PHF23,0.0744419338159498,0.0590159146030255
GABARAP,-0.105179905713677,0.00755368046459313
CTD-2545G14.7,0.0124672690323462,0.752168403297604
CTDNEP1,0.0408216217203536,0.300970112116378
RP1-4G17.5,0.0190645469139064,0.629161094805316
ELP5,0.0357597864140835,0.364931384075354
CLDN7,-0.0388091216203462,0.325448867955307
SLC2A4,-0.0924796032968406,0.0189078890031901
YBX2,-0.166616432879126,2.13982909491344e-05
EIF5A,-0.0224177093790945,0.570127428127031
GPS2,0.0282961490017549,0.473482533238379
RP11-542C16.2,NA,NA
NEURL4,-0.0418128710611502,0.289375006881824
ACAP1,0.401539508236073,2.39630039058991e-26
KCTD11,0.108437113230712,0.00587628567850469
TMEM95,0.123652723959315,0.00166694492236299
TNK1,-0.132064164048417,0.000780475475391061
TMEM256-PLSCR3,0.135046460922462,0.000589956667042103
C17orf61-PLSCR3,NA,NA
TMEM256,-0.13602804196189,0.00053737393760643
NLGN2,0.3814290044741,9.868073557645e-24
SPEM1,NA,NA
C17orf74,0.0320394972138079,0.416963731326885
TMEM102,-0.00839968982644584,0.831522064998538
FGF11,0.0873707514105477,0.0266125081248765
CHRNB1,-0.0259231453986726,0.511381547865118
ZBTB4,0.0649644516411344,0.0995271307067048
SLC35G6,0.108005128156839,0.00607755389619834
POLR2A,0.0525196162805963,0.183146912047298
TNFSF12,0.335028803300126,2.34393489570632e-18
TNFSF12-TNFSF13,0.018764317828648,0.634571909834096
TNFSF13,0.0581581091354854,0.140409413194412
SENP3,-0.0831954208556267,0.034787626292093
SENP3-EIF4A1,0.103499211308002,0.00857686402393331
EIF4A1,-0.0126685852032381,0.748300606986144
CD68,0.102919575355662,0.00895740145588388
MPDU1,-0.0179366254046996,0.649589324357516
SOX15,0.0781354458210953,0.0474754214285832
FXR2,-0.0135933781692081,0.730615414818296
SHBG,0.081385014983483,0.0389481933895239
SAT2,-0.105339195674407,0.00746261368998181
ATP1B2,0.176705052611708,6.44907742125645e-06
TP53,-0.132707797872838,0.000735085245529165
WRAP53,0.0209776039851201,0.595158132798375
EFNB3,0.35223047715822,3.01858869412254e-20
DNAH2,0.0200170137285201,0.612127590084752
KDM6B,0.0894558142449793,0.0231907855595896
TMEM88,0.121566287564046,0.0019983167176213
NAA38,0.101913854895994,0.00965348064337165
CYB5D1,0.0734648308208517,0.0624306438766687
CHD3,0.0872327012443644,0.0268536731849087
KCNAB3,0.169151918944704,1.59321966019043e-05
RP11-1099M24.7,0.00804902528892473,0.838456776531144
TRAPPC1,-0.00377782342961217,0.923771149868395
CNTROB,-0.0956260871613884,0.0152004027697589
GUCY2D,0.0740946722795333,0.0602113480872022
ALOX15B,0.444407587779956,1.49524065691722e-32
ALOX12B,0.117567412723269,0.0028071859647602
ALOXE3,0.132584768646237,0.000743567747854016
HES7,0.156582493988045,6.59232788498705e-05
PER1,0.199832538809771,3.17102506702238e-07
RP11-599B13.6,NA,NA
VAMP2,0.119891721135503,0.00230677304832806
TMEM107,0.110444071694766,0.00501763220649238
C17orf59,0.0179786817191766,0.648822763946164
AC129492.1,NA,NA
AURKB,-0.025507443391462,0.518179665046598
CTC1,0.0224829386676262,0.569005621439637
PFAS,-0.0930988767294962,0.0181213611522143
SLC25A35,-0.109041543420828,0.00560473202503985
RANGRF,-0.184470526222322,2.44400597591154e-06
ARHGEF15,0.398799966512295,5.57702019125778e-26
ODF4,0.0322349611725079,0.414125825183577
KRBA2,0.129707354864596,0.000969760958131582
RP11-849F2.7,0.0764807423905271,0.0523875742157619
RPL26,-0.248960829735381,1.48616167779674e-10
RNF222,0.0923067975677679,0.0191326140430829
NDEL1,0.26787791296997,4.79628799687745e-12
MYH10,0.295954654133516,1.74239529193112e-14
CCDC42,0.0631476055081703,0.109378813933709
SPDYE4,0.149817265616907,0.000135573248921276
MFSD6L,-0.0224185488476372,0.570112984352604
PIK3R6,0.512356848598371,2.16951665068328e-44
PIK3R5,0.671575629896255,1.17301337115509e-85
NTN1,0.230107261766889,3.47175557287057e-09
STX8,0.00363483191248615,0.926648146899359
CFAP52,-0.0758688088283976,0.0543084287836582
USP43,-0.111832276851698,0.00449174422977428
DHRS7C,0.0394213919640471,0.317868544864786
RP11-477N12.3,0.0408348088174389,0.300813857731556
GLP2R,0.081978565382126,0.0375399481625014
RCVRN,0.101459772816514,0.00998322913362939
GAS7,0.450077530468851,1.92953887119076e-33
MYH13,0.115882993561439,0.00322960050309819
MYH8,0.124733883802034,0.0015158277646696
MYH4,0.0277242871362852,0.482472323731072
MYH1,0.0554179642335925,0.160111180534385
MYH2,0.0900903208077214,0.0222282097424389
MYH3,-0.0476407820159683,0.227307249067587
SCO1,-0.0148786294853707,0.706274216547885
ADPRM,-0.0843906350991993,0.0322535180217156
TMEM220,0.163552854663113,3.03855527902062e-05
PIRT,0.103856573625313,0.00834950058875887
SHISA6,0.0235845481626004,0.550220932027151
DNAH9,0.134016879509025,0.000650216916237965
ZNF18,-0.226971539922017,5.71501594212273e-09
MAP2K4,0.0785746113246871,0.0462385928051923
MYOCD,0.119175503362679,0.00245151923341152
ARHGAP44,-0.115569286343072,0.00331437754896848
ELAC2,0.028636062038938,0.468182891677772
HS3ST3A1,0.536291423181131,3.08788950171498e-49
COX10,-0.115096900248922,0.00344585579372067
CDRT15,-0.0370243352645913,0.348209152248436
HS3ST3B1,0.540551621300537,3.85135792371002e-50
PMP22,0.494251795487602,5.68793987866179e-41
TEKT3,-0.0228164290244391,0.563286785219543
CDRT4,-0.083652118819859,0.0337999833546267
TVP23C-CDRT4,0.131892936435641,0.000792980522554835
TVP23C,9.95061388350516e-05,0.997989112040901
CDRT1,0.112660894289557,0.00420211096242132
RP11-385D13.1,0.0940902638720322,0.0169216823245659
TRIM16,-0.0622839619591824,0.114324029308322
ZNF286A,0.0493252579504126,0.211276197357349
TBC1D26,0.0103522965911738,0.793160712625154
ADORA2B,-0.10362912432625,0.00849357882862058
ZSWIM7,-0.0217339022298659,0.581950327230433
TTC19,-0.0628787821346287,0.110899671470092
NCOR1,-0.00804339992837141,0.838568126762588
PIGL,-0.101844677092141,0.00970308277274714
CENPV,-0.20580195843215,1.37149327766912e-07
UBB,0.0615899359128771,0.118423862678445
TRPV2,0.635010537814765,5.32492185746317e-74
LRRC75A,-0.168170003017644,1.7869348683338e-05
ZNF287,0.0806635931439532,0.0407198603632662
ZNF624,0.0184240989846587,0.640727049045214
CCDC144A,0.0758626524303159,0.0543280476096491
RP11-219A15.1,0.0621362116780178,0.115187366058363
TNFRSF13B,0.104286620684102,0.00808303509419403
MPRIP,0.107976077078233,0.00609130896987471
PLD6,-0.0919028395908063,0.019667048141867
RP11-45M22.4,-0.0224214008008073,0.570063915358671
FLCN,0.197786481498421,4.20197828695256e-07
COPS3,0.0205405519852727,0.602852405867619
NT5M,0.0143094426182633,0.717018745557157
MED9,-0.137838052669378,0.000451659668235852
RASD1,0.118840353845694,0.00252206000243343
PEMT,0.0360908098971035,0.360506343191887
RAI1,0.0389584121646974,0.323589822444294
SREBF1,-0.0180273655088768,0.647935867872462
TOM1L2,-0.00942186854972656,0.811383962915807
LRRC48,0.0382819957800387,0.332068238385968
ATPAF2,-0.0150923337442963,0.702255022489865
GID4,-0.0216161433223724,0.58399783593666
DRG2,0.0391926195384783,0.320687286246386
MYO15A,0.121442940103334,0.00201967892131646
ALKBH5,0.0981248059523901,0.0127274684534851
LLGL1,0.269273840725193,3.6819530808123e-12
FLII,0.157288309670339,6.10400461275305e-05
MIEF2,0.00604478734543203,0.878317136144463
TOP3A,0.0946641170408579,0.0162595257747527
SMCR8,0.117146160162049,0.00290782254765944
SHMT1,-0.127163505393432,0.00122105287575369
EVPLL,-0.0262756088913279,0.505654202028059
LGALS9C,-0.0730550313062574,0.0639105316029465
TBC1D28,0.00477289973190845,0.90377974964116
ZNF286B,0.0612654546534131,0.120379723196216
TRIM16L,-0.0531991358279572,0.177537835984997
FBXW10,0.0828584213596999,0.0355320844798996
TVP23B,-0.00581619152509251,0.882885053563132
PRPSAP2,-0.0709514352573649,0.0719687531992311
SLC5A10,0.066135785140941,0.0935593425107242
FAM83G,-0.137266194485654,0.000477257459685649
GRAP,-0.0253826911262167,0.520228837843867
GRAPL,-0.0301681576904735,0.444707157783994
EPN2,0.0985947652051119,0.0123042746552085
B9D1,0.0441549550103336,0.263184506364318
MAPK7,0.0804683446427788,0.0412109070893498
MFAP4,0.34421855291779,2.37028904741278e-19
RNF112,0.0555936128962073,0.158788795132943
SLC47A1,0.402155803538075,1.97942368876932e-26
ALDH3A2,-0.0866777475912325,0.027842232380395
SLC47A2,0.0923826740707086,0.0190336552592072
ALDH3A1,-0.167798511393794,1.86590208633925e-05
ULK2,0.0771271919286255,0.0504202718174331
AKAP10,0.133748983309505,0.00066680724022249
SPECC1,0.141390159570967,0.000319190518100959
LGALS9B,-0.119104464315278,0.00246631900510703
CDRT15L2,NA,NA
CCDC144NL,0.0338416467325005,0.391233866469744
USP22,-0.0070397784976629,0.858483693905811
DHRS7B,-0.101566148080947,0.0099050956966934
TMEM11,-0.062277685622746,0.114360599662832
NATD1,0.089360979730631,0.0233377121443147
MAP2K3,-0.0711293277333051,0.071256630489745
KCNJ12,0.082095158162871,0.0372684630303158
C17orf51,0.106082847347537,0.00705033235837477
KCNJ18,0.0410151074347144,0.298682901937385
UBBP4,0.130440478459763,0.000906763354302117
MTRNR2L1,0.0261909483346181,0.507026810378635
WSB1,0.01076143792407,0.785182220405905
KSR1,-0.0270508781949909,0.493176018929043
AC015688.3,0.120656104285499,0.00216094235860515
LGALS9,-0.05730445282192,0.146336894287792
NOS2,0.0862088217719631,0.0287017922181538
RP1-66C13.4,0.023648099338942,0.549146620600561
LYRM9,-0.142682159687705,0.00028076063656898
NLK,-0.205103661679201,1.51474817050669e-07
TMEM97,-0.227731334288019,5.06821248989345e-09
IFT20,-0.0468856312330104,0.234768052310138
TNFAIP1,0.151542106753021,0.000113130234665577
POLDIP2,-0.200756602064366,2.78975903332159e-07
TMEM199,-0.150302266549861,0.00012887232517348
SEBOX,0.0563338336153515,0.153306475774706
CTB-96E2.2,NA,NA
SARM1,-0.045668574326762,0.247153549915138
VTN,0.216556393768937,2.84185780683314e-08
SLC46A1,-0.0853812244997277,0.0302744863045442
RP11-192H23.4,-0.114813581689145,0.00352696578260095
SLC13A2,-0.110529006601097,0.00498392764654756
FOXN1,0.0358264346810303,0.364037735494844
UNC119,-0.0615117379224654,0.11889292401682
PIGS,0.0754192725778584,0.0557565741638121
ALDOC,-0.0149221077145277,0.705455842847655
SPAG5,-0.20948628173385,8.07329736134972e-08
SGK494,-0.0131351233282241,0.739361624896056
KIAA0100,0.0206851206306825,0.600302341054647
SDF2,-0.0179509813350067,0.649327617165993
SUPT6H,0.000305279232820193,0.993830763744589
PROCA1,-0.113752742757885,0.00384629320773024
RAB34,0.479812451091172,2.17968482760899e-38
RPL23A,-0.237020687731647,1.12757532226286e-09
TLCD1,-0.149013444017051,0.000147405095831708
NEK8,-0.251801789113556,9.03157767103339e-11
TRAF4,-0.131976667903726,0.000786842471223604
FAM222B,-0.21902254042082,1.95774237085594e-08
ERAL1,-0.241813199038618,5.06407337832328e-10
FLOT2,-0.044708777260687,0.257237793521536
DHRS13,4.92208348924846e-05,0.999005310985446
PHF12,-0.0774521087621742,0.0494550311966319
PIPOX,0.00649639598191575,0.869304874848228
SEZ6,0.077974024503934,0.0479369558459427
MYO18A,-0.0383403887873822,0.331330724200336
TIAF1,-0.0201642277898208,0.609513132210438
CRYBA1,0.0500255485395235,0.204857350019174
NUFIP2,-0.088077692191977,0.025406565866247
TAOK1,0.00196957226282586,0.960213961072316
ABHD15,-0.174659270409728,8.27063998255483e-06
TP53I13,-0.0387972622026097,0.32559684431425
GIT1,-0.153027941448203,9.66483624574497e-05
ANKRD13B,-0.13419361873751,0.000639482339155574
CORO6,0.229986083556169,3.53975202067891e-09
SSH2,-0.0577880102992865,0.142956221374235
EFCAB5,-0.10662610880185,0.0067621713582273
NSRP1,-0.14516684690584,0.000218710994657457
SLC6A4,-0.0568097438685674,0.149858339253708
BLMH,-0.0076992168756445,0.845387050917852
TMIGD1,0.0836652346689421,0.0337719763959685
CPD,-0.0602380158593866,0.126739470697492
GOSR1,-0.123789127727692,0.00164714526498973
TBC1D29,-0.021362061879956,0.588426985234914
CRLF3,0.0888643425350561,0.0241203857277758
ATAD5,-0.0883981902754865,0.0248755712852966
TEFM,-0.129683854331315,0.000971845705003765
ADAP2,0.494221708631022,5.76059332384304e-41
RNF135,-0.153254306503651,9.43454474745237e-05
NF1,-0.0891255820875631,0.0237059011135848
OMG,0.171429255820838,1.217905469081e-05
EVI2B,0.499296205022868,6.65226929392635e-42
CTD-2370N5.3,0.165641633527218,2.39404041073241e-05
EVI2A,0.556332437307938,1.32297737655449e-53
RAB11FIP4,-0.271750205480592,2.29474198373365e-12
COPRS,-0.135287497496336,0.000576619212191007
UTP6,-0.168384891156498,1.74271766458746e-05
SUZ12,-0.0923390178480913,0.0190905373960537
LRRC37B,-0.167047631236242,2.03575461955778e-05
RHOT1,0.00418393130707949,0.915605785200007
RHBDL3,0.0307617817721973,0.43579455756399
C17orf75,-0.20235694705049,2.23151536344409e-07
ZNF207,0.0094503623163139,0.810824316848333
PSMD11,-0.0705359583254318,0.0736546201206671
CDK5R1,-0.059819766114221,0.129401931159673
MYO1D,-0.189126913677658,1.33904036969789e-06
TMEM98,-0.09734190561003,0.0134610461005129
SPACA3,-0.0871992210072146,0.0269124439338964
ASIC2,-0.0332696916073632,0.399293746327651
CCL2,0.606409573637223,6.35690139744016e-66
CCL7,0.516862533439447,2.83946178118706e-45
CCL11,0.421062245099213,4.61549918431766e-29
CCL8,0.615873542135172,1.66880694294416e-68
CCL13,0.569860985471945,1.00166771038074e-56
CCL1,0.13883348682817,0.000410127162847572
TMEM132E,0.0939498613309063,0.0170872409808274
CCT6B,-0.184593788200825,2.40585076098263e-06
ZNF830,-0.260319811091799,1.95484552248922e-11
LIG3,-0.158565368810673,5.30610396740362e-05
RFFL,-0.142851088836232,0.000276068556370954
RAD51L3-RFFL,NA,NA
RAD51D,-0.115835542275894,0.00324229601539193
FNDC8,-0.0247242013072776,0.531113788073961
NLE1,-0.108745132862574,0.00573645687882567
UNC45B,0.0340335363435765,0.388552028236671
SLC35G3,0.0325293884631475,0.409872675985842
SLFN5,0.301427496087432,5.40774765090124e-15
SLFN11,0.485796165154819,1.91752749323414e-39
SLFN12,0.281107769091249,3.678513686417e-13
SLFN13,0.0850903883682749,0.0308444369414926
SLFN12L,0.317940567848559,1.35939826462291e-16
SLFN14,0.0956875706376066,0.0151348188499579
PEX12,-0.100527977294308,0.010691391496196
AP2B1,-0.0974690289766474,0.0133394536558875
TAF15,-0.234374689110919,1.74137844325674e-09
RASL10B,0.0753502423430618,0.0559817666985932
GAS2L2,0.0360090697140812,0.361595890090841
MMP28,0.0629727287234338,0.110366290095549
C17orf50,-0.0987745293983497,0.0121457168901691
HEATR9,0.145886078263983,0.000203305225590149
CCL5,0.376312061352263,4.27668310254216e-23
RDM1,-0.175663367330607,7.32259804097865e-06
LYZL6,0.0603768247081389,0.125865317955819
CCL16,0.0730031042945265,0.064100099480718
CCL14,0.0394768694972597,0.317187445116314
CCL15-CCL14,-0.19879979895814,3.65650927921964e-07
CCL15,-0.233416769071202,2.03548296851271e-09
CCL23,0.37608371496139,4.56315285487817e-23
CCL18,0.587742867687303,4.43575271368737e-61
CCL3,0.712528314273557,7.10052209736689e-101
CCL4,0.676504195831842,2.33703752347348e-87
TBC1D3B,0.00279596592001603,0.943544233137991
CCL3L3,0.639425080224137,2.52813424497618e-75
CCL4L1,0.597361582055088,1.55160155310087e-63
TBC1D3I,NA,NA
TBC1D3G,NA,NA
TBC1D3H,NA,NA
TBC1D3F,NA,NA
ZNHIT3,-0.20651704062627,1.23837999949063e-07
MYO19,-0.100407133765156,0.0107864228367398
PIGW,-0.100426718171414,0.010770970974813
GGNBP2,-0.20983602210767,7.67336509863229e-08
DHRS11,-0.145376366209238,0.000214113839864736
MRM1,-0.230708869440967,3.15252659013865e-09
LHX1,0.0137660436643,0.727328908998266
AATF,-0.226294605488324,6.3582332739209e-09
ACACA,-0.126956998107001,0.00124388400863225
C17orf78,-0.0764509410071438,0.0524797897721054
TADA2A,-0.222737671616162,1.10745207442859e-08
DUSP14,0.20900391408849,8.65807292785043e-08
SYNRG,0.0291623416993191,0.460042622015637
DDX52,-0.132407632548501,0.000755940147172829
HNF1B,-0.357986776762275,6.61831745566516e-21
TBC1D3K,0.0293798494608587,0.456701523998653
TBC1D3D,-0.0706138579859694,0.0733360982645754
TBC1D3L,-0.190380814818152,1.13583158433861e-06
TBC1D3C,NA,NA
TBC1D3E,-0.0803518457593034,0.041506276716885
TBC1D3,0.0164399879654624,0.677104335107968
MRPL45,-0.171166043252396,1.25653591951602e-05
GPR179,0.029445081390014,0.455702166280874
SOCS7,-0.108431799695973,0.005878724477027
ARHGAP23,0.245826206385786,2.55642668232814e-10
SRCIN1,-0.192701287254015,8.35185205629593e-07
C17orf96,-0.100315705263949,0.0108588192561198
MLLT6,-0.210502920781533,6.96315527350405e-08
AC006449.2,NA,NA
CISD3,-0.150828009370537,0.000121960855455185
PCGF2,0.0261219170839343,0.508147463382067
PSMB3,0.0165268822765344,0.675494561530138
PIP4K2B,-0.0790502351930736,0.0449297315327931
CWC25,-0.123875569064881,0.00163470989689645
C17orf98,0.0349188095566102,0.376324753608688
RPL23,-0.327402673823953,1.48161881566165e-17
LASP1,-0.0808157107291101,0.0403407243986658
FBXO47,0.0839970033575367,0.033070089403596
PLXDC1,0.451053383749307,1.35116493151241e-33
ARL5C,0.0439835609903509,0.265043894204407
CACNB1,0.0444867328625433,0.259610745894992
RPL19,-0.275187933407657,1.18079494594395e-12
STAC2,0.0889048799835802,0.0240556606748885
FBXL20,-0.0508322897425824,0.197639543194473
MED1,-0.0233245837232488,0.554626265772415
CDK12,-0.0440645554019894,0.264164094613813
NEUROD2,-0.00465578070638723,0.906129799163541
PPP1R1B,-0.368015412640536,4.36439643331034e-22
STARD3,0.146105745689725,0.000198806626938962
TCAP,-0.0272282778822819,0.490344033624902
PNMT,-0.0486042101220414,0.218035605607655
PGAP3,-0.233184692091128,2.11369729474651e-09
ERBB2,-0.175054013070547,7.88475380794942e-06
MIEN1,-0.120125438024928,0.0022612568599169
GRB7,-0.144070154937772,0.000244320385571088
IKZF3,0.290590621654551,5.35447871432953e-14
ZPBP2,0.0333100476291233,0.398721809571994
GSDMB,-0.0626291675610168,0.112326724034521
ORMDL3,-0.117142960194996,0.00290859942980739
LRRC3C,0.0372526903814804,0.345242040187514
GSDMA,0.0303378177161236,0.442149370801363
PSMD3,0.0223063228120685,0.572045471282686
CSF3,0.367608535233679,4.88256919248681e-22
MED24,-0.137497686919947,0.000466736819379994
THRA,-0.206463275829206,1.24793850075794e-07
NR1D1,-0.148747461656276,0.000151529224768416
MSL1,-0.127092863908351,0.00122881907507775
CASC3,-0.0246333495702108,0.532624580189266
RAPGEFL1,-0.220132811863755,1.65297724259139e-08
WIPF2,-0.0752595176775634,0.0562788802514528
CDC6,-0.0484555471702521,0.219448306636503
RARA,0.0315517019206534,0.424095653679792
GJD3,0.175886791682974,7.12622671433783e-06
TOP2A,-0.117949204353968,0.00271872873543235
IGFBP4,0.21591340740553,3.12958089178806e-08
TNS4,-0.0737348557608327,0.0614710589726955
CCR7,0.381701449587379,9.12021383842729e-24
SMARCE1,-0.144305661006675,0.000238595116581423
KRT222,NA,NA
KRT24,0.0865146566328981,0.0281386391944595
KRT25,0.0782356889731425,0.0471906875619259
KRT26,0.0699799389587135,0.0759610258871718
KRT27,0.0666676559570994,0.0909457844483852
KRT28,-0.00825629984460513,0.834356183978057
KRT10,-0.035816253206202,0.364174164670344
TMEM99,-0.0232963636310166,0.555105514302522
KRT12,-0.126793831284976,0.00126220091033956
KRT20,-0.119895104049922,0.00230610830007912
KRT23,-0.0542816631703817,0.168867291935839
KRT39,-0.0106409904215965,0.787528719649745
KRT40,-0.0825194776666656,0.0362944723769779
KRTAP3-3,0.075333630454243,0.0560360711734179
KRTAP3-2,-0.0300829862829133,0.445994366290258
KRTAP3-1,0.0530085687149007,0.17909783065809
KRTAP1-5,0.0583553644599602,0.139066313655888
KRTAP1-4,0.0307349282048523,0.436195501383686
KRTAP1-3,0.0341417366349552,0.387044763660314
KRTAP1-1,0.00129274541426616,0.97387994712925
KRTAP2-1,0.0392510000693746,0.319966426422
KRTAP2-2,0.0300867891701727,0.445936847558069
KRTAP2-3,0.157176001922515,6.17934959004794e-05
KRTAP2-4,0.00537315826043011,0.89174890667603
KRTAP4-7,-0.0222866342051703,0.572384821078571
KRTAP4-8,-0.0120507152267567,0.760191106546013
KRTAP4-16P,0.0120094986207219,0.760986343178779
KRTAP4-9,0.0241920946194098,0.53999302706648
