aging,cluster_short,gene,expression
Y,OO,KLRB1,0
Y,OO,KLRB1,0
Y,OO,KLRB1,0
Y,OO,KLRB1,0
Y,OO,KLRB1,0
Y,OO,KLRB1,0
Y,OO,KLRB1,0
Y,OO,KLRB1,0
Y,OO,KLRB1,0
Y,OO,KLRB1,0
O,NKT,KLRB1,6.25752578360145
O,SMC,KLRB1,1.44515459885666
O,EC,KLRB1,1.77685026875531
O,SMC,KLRB1,0
O,EC,KLRB1,0
O,NKT,KLRB1,2.29794683227643
O,SMC,KLRB1,0
O,SMC,KLRB1,0
O,NKT,KLRB1,2.12182515711643
O,EC,KLRB1,1.79395539098758
O,NKT,KLRB1,1.51911868118078
O,NKT,KLRB1,7.06079139411594
O,SMC,KLRB1,0
O,NKT,KLRB1,6.02265040583942
O,SC,KLRB1,1.72939483633622
O,SMC,KLRB1,0
O,NKT,KLRB1,0
O,SMC,KLRB1,1.21568258096032
O,SMC,KLRB1,1.12474999165024
O,SMC,KLRB1,0
O,EC,KLRB1,2.30142009766955
O,NKT,KLRB1,6.45744544851675
O,SMC,KLRB1,1.1632132143347
O,SC,KLRB1,3.1265358126032
O,SMC,KLRB1,0
O,SMC,KLRB1,0
O,SMC,KLRB1,3.16409204639681
O,SMC,KLRB1,0.839945898235512
O,SMC,KLRB1,2.80740438701821
O,SMC,KLRB1,1.41094762614311
O,NKT,KLRB1,0
O,SMC,KLRB1,0
O,SMC,KLRB1,0
O,SMC,KLRB1,0
O,NKT,KLRB1,0
O,SC,KLRB1,1.45279464105695
O,SMC,KLRB1,0.916663654992206
O,SMC,KLRB1,0
O,NKT,KLRB1,2.63137319834311
O,NKT,KLRB1,0
O,SMC,KLRB1,1.81257588432995
O,EC,KLRB1,2.32345278854972
O,NKT,KLRB1,0
O,SMC,KLRB1,1.03774735407454
O,SMC,KLRB1,0
O,SMC,KLRB1,0
O,NKT,KLRB1,2.03245318841192
O,NKT,KLRB1,2.71463862396425
O,NKT,KLRB1,5.76850678905893
O,NKT,KLRB1,2.38852327032534
O,NKT,KLRB1,0
O,SMC,KLRB1,1.07007429903474
O,NKT,KLRB1,0
O,SMC,KLRB1,2.03289131019948
O,SMC,KLRB1,1.69157968531986
O,NKT,KLRB1,1.46838932184534
O,SMC,KLRB1,0
O,SMC,KLRB1,0
O,SMC,KLRB1,0
O,NKT,KLRB1,8.3560381158305
O,NKT,KLRB1,0
O,SMC,KLRB1,0
O,SMC,KLRB1,0
O,SC,KLRB1,1.48787781990082
O,GC,KLRB1,1.50700674430601
O,SC,KLRB1,0
O,NKT,KLRB1,2.56826721557066
O,SC,KLRB1,1.12641252513072
O,NKT,KLRB1,0
O,SMC,KLRB1,0
O,EC,KLRB1,1.16745588388375
O,EC,KLRB1,0
O,EC,KLRB1,0.804597732701032
O,SMC,KLRB1,0
O,NKT,KLRB1,0
O,NKT,KLRB1,6.01935959027759
O,SMC,KLRB1,0
O,SMC,KLRB1,0
O,SMC,KLRB1,0
O,SMC,KLRB1,2.68801265844831
O,SMC,KLRB1,0
O,SMC,KLRB1,0
O,NKT,KLRB1,7.60383447540351
O,NKT,KLRB1,0
O,SMC,KLRB1,2.94623639913371
O,NKT,KLRB1,0
O,SC,KLRB1,0
O,EC,KLRB1,0
O,SMC,KLRB1,2.93068249877019
O,M,KLRB1,1.45952572827721
O,SMC,KLRB1,1.68734879455301
O,EC,KLRB1,0
O,SMC,KLRB1,0
O,EC,KLRB1,1.8835280597124
O,SMC,KLRB1,0
O,SMC,KLRB1,0
O,EC,KLRB1,2.41597374122717
O,SMC,KLRB1,0
O,EC,KLRB1,0
O,EC,KLRB1,0
O,SMC,KLRB1,0
O,SC,KLRB1,2.27486054776612
O,SMC,KLRB1,2.06624843953418
O,SMC,KLRB1,0
O,SMC,KLRB1,0
O,SMC,KLRB1,0
O,SMC,KLRB1,2.43893967485484
O,SC,KLRB1,1.36604823495957
O,SC,KLRB1,0
O,NKT,KLRB1,8.35920479637579
O,SC,KLRB1,0
O,SMC,KLRB1,0
O,NKT,KLRB1,1.95043820347729
O,NKT,KLRB1,0
O,SC,KLRB1,0
O,EC,KLRB1,1.17154036269898
O,EC,KLRB1,0
O,SMC,KLRB1,0
O,SMC,KLRB1,0
O,SMC,KLRB1,1.89343127367917
O,NKT,KLRB1,7.64323596363723
O,NKT,KLRB1,0
O,SMC,KLRB1,2.33723781637447
O,SMC,KLRB1,0
O,SMC,KLRB1,0
O,SMC,KLRB1,0
O,SMC,KLRB1,3.42759361013827
O,NKT,KLRB1,0
O,SMC,KLRB1,0
O,SMC,KLRB1,0
O,SC,KLRB1,0
O,SMC,KLRB1,0.991520221407919
O,GC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,NKT,KLRB1,0
O,SMC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,M,KLRB1,0
O,SMC,KLRB1,0
O,GC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,EC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,GC,KLRB1,0
O,GC,KLRB1,0
O,GC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,SMC,KLRB1,0
O,SC,KLRB1,0
O,SMC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,M,KLRB1,0
O,GC,KLRB1,0
O,SMC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,SMC,KLRB1,0
O,SMC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,SMC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,GC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,SMC,KLRB1,0
O,GC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,SMC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,M,KLRB1,0
O,GC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,SMC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,SMC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,GC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,GC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,SMC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,1.17841522640085
O,SC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,1.84568498314992
O,SC,KLRB1,0
O,GC,KLRB1,0
O,SC,KLRB1,2.00793497860095
O,NKT,KLRB1,6.20291529907214
O,SC,KLRB1,0
O,SMC,KLRB1,0
O,NKT,KLRB1,0
O,NKT,KLRB1,0
O,NKT,KLRB1,2.1863667371732
O,SC,KLRB1,1.51153481725405
O,SC,KLRB1,0
O,SC,KLRB1,1.52936064857342
O,SC,KLRB1,0
O,SC,KLRB1,0
O,SMC,KLRB1,0
O,SC,KLRB1,1.82823365173352
O,SC,KLRB1,0
O,SC,KLRB1,0
O,NKT,KLRB1,7.05904567288906
O,SMC,KLRB1,0
O,SC,KLRB1,2.41711837373135
O,SC,KLRB1,0
O,NKT,KLRB1,7.53256342167566
O,SC,KLRB1,1.828392302833
O,SC,KLRB1,0
O,SMC,KLRB1,0
O,SC,KLRB1,0
O,NKT,KLRB1,6.71785743975173
O,SC,KLRB1,0
O,GC,KLRB1,1.56125539984176
O,SC,KLRB1,1.73595636359627
O,NKT,KLRB1,0
O,SC,KLRB1,2.24932378678286
O,NKT,KLRB1,0
O,NKT,KLRB1,6.05824708936664
O,SC,KLRB1,1.77843868101019
O,SC,KLRB1,0
O,SC,KLRB1,2.70190562347387
O,SC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,NKT,KLRB1,0
O,NKT,KLRB1,1.87847992763811
O,SC,KLRB1,0
O,SC,KLRB1,0
O,SC,KLRB1,0
O,SMC,KLRB1,1.08527540913751
O,GC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,0
O,EC,KLRB1,0
O,NKT,KLRB1,2.27723663292336
O,SC,KLRB1,0
O,SC,KLRB1,0
O,GC,KLRB1,1.19985126308073
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0.82511025963532
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
O,OO,KLRB1,0
Y,SMC,CD163,0
Y,SMC,CD163,0
Y,SMC,CD163,0
Y,SC,CD163,0
Y,SMC,CD163,0
Y,SMC,CD163,0
Y,SMC,CD163,0
Y,SMC,CD163,0
Y,SC,CD163,0
Y,SMC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SMC,CD163,0
Y,SC,CD163,0
Y,SMC,CD163,0
Y,SC,CD163,0
Y,M,CD163,5.58756682134376
Y,EC,CD163,0
Y,SC,CD163,0
Y,SMC,CD163,0
Y,SMC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,EC,CD163,0
Y,SC,CD163,0
Y,SMC,CD163,0
Y,EC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SMC,CD163,0
Y,GC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,EC,CD163,0
Y,SC,CD163,0
Y,SMC,CD163,0
Y,SMC,CD163,0
Y,SC,CD163,0
Y,EC,CD163,0
Y,SMC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SMC,CD163,0
Y,SMC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SMC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,1.35119259951501
Y,SC,CD163,0
Y,SMC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SMC,CD163,3.6120132820219
Y,SC,CD163,0
Y,SC,CD163,0
Y,EC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,EC,CD163,0
Y,SMC,CD163,0
Y,SC,CD163,0
Y,SMC,CD163,1.42169855052075
Y,EC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,EC,CD163,0
Y,SC,CD163,0
Y,SMC,CD163,0
Y,SMC,CD163,0
Y,SMC,CD163,0
Y,GC,CD163,1.40514896956921
Y,GC,CD163,1.58725521510795
Y,SMC,CD163,1.6086996770247
Y,GC,CD163,0
Y,GC,CD163,0
Y,SC,CD163,1.5450461523639
Y,SC,CD163,0
Y,SC,CD163,1.10014278095575
Y,GC,CD163,2.32069778244449
Y,GC,CD163,0
Y,SC,CD163,0
Y,GC,CD163,0.970892096381741
Y,GC,CD163,0
Y,SC,CD163,0
Y,GC,CD163,1.35631614560051
Y,SC,CD163,0
Y,SC,CD163,1.0326001563684
Y,SC,CD163,0
Y,GC,CD163,1.70683617724191
Y,SC,CD163,0
Y,GC,CD163,0.704675854303412
Y,GC,CD163,1.25678843570598
Y,SC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,SC,CD163,0
Y,GC,CD163,1.16711686517631
Y,SC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,1.81827483396133
Y,GC,CD163,1.94508125342801
Y,SC,CD163,0.984087695828837
Y,GC,CD163,0
Y,SMC,CD163,0
Y,SMC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,GC,CD163,0.587590502058086
Y,SMC,CD163,0
Y,SMC,CD163,0
Y,GC,CD163,0.982603925925838
Y,GC,CD163,1.70586235384444
Y,GC,CD163,1.72160528139738
Y,GC,CD163,0
Y,SC,CD163,1.54174335341571
Y,EC,CD163,0.662099786881426
Y,SMC,CD163,1.13580015683392
Y,SC,CD163,0
Y,GC,CD163,0
Y,SC,CD163,2.04487241532425
Y,GC,CD163,0
Y,SC,CD163,0
Y,GC,CD163,0
Y,SMC,CD163,1.8271371663985
Y,SC,CD163,0
Y,SC,CD163,1.17903610513772
Y,SC,CD163,2.41930959027966
Y,SC,CD163,0
Y,NKT,CD163,5.71348908904654
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,GC,CD163,0
Y,SMC,CD163,0
Y,SC,CD163,0
Y,GC,CD163,0
Y,EC,CD163,0
Y,SMC,CD163,0
Y,EC,CD163,0
Y,SC,CD163,0
Y,GC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,GC,CD163,0
Y,SC,CD163,0
Y,EC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,GC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SMC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,GC,CD163,0
Y,SC,CD163,0
Y,SMC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,EC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SMC,CD163,0
Y,GC,CD163,0
Y,SC,CD163,0
Y,GC,CD163,0
Y,SMC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SMC,CD163,0
Y,SC,CD163,0
Y,GC,CD163,0
Y,SC,CD163,0
Y,EC,CD163,0
Y,SC,CD163,0
Y,SMC,CD163,0
Y,SC,CD163,0
Y,SMC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SMC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SMC,CD163,0
Y,EC,CD163,0
Y,EC,CD163,0
Y,EC,CD163,0
Y,SC,CD163,0
Y,SMC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SMC,CD163,0
Y,SC,CD163,0
Y,OO,CD163,0.270524482971011
Y,OO,CD163,0
Y,OO,CD163,0.770221888880694
Y,OO,CD163,0
Y,OO,CD163,0
Y,OO,CD163,0
Y,OO,CD163,0
Y,OO,CD163,0.512742199022502
Y,OO,CD163,0
Y,OO,CD163,0
Y,OO,CD163,0
Y,OO,CD163,0
Y,OO,CD163,0.381137995617391
Y,OO,CD163,0
Y,OO,CD163,0
Y,OO,CD163,0
Y,OO,CD163,0
Y,OO,CD163,0
Y,OO,CD163,0
Y,OO,CD163,0
Y,OO,CD163,0
Y,OO,CD163,0
Y,OO,CD163,0
Y,OO,CD163,0
Y,OO,CD163,0
Y,OO,CD163,0
Y,OO,CD163,0
Y,OO,CD163,0
Y,OO,CD163,0
Y,OO,CD163,0
Y,OO,CD163,0
Y,OO,CD163,0
Y,OO,CD163,0
Y,OO,CD163,0
Y,OO,CD163,0.474446795831114
Y,OO,CD163,0
Y,OO,CD163,0
Y,OO,CD163,0
Y,OO,CD163,0.719047601059463
Y,OO,CD163,0
Y,OO,CD163,0
Y,OO,CD163,0.352040366069201
Y,OO,CD163,0.379082463294145
Y,OO,CD163,0
Y,OO,CD163,0
Y,M,CD163,0
Y,EC,CD163,1.66266236092845
Y,M,CD163,0
Y,M,CD163,1.73288740598368
Y,M,CD163,4.69133925825461
Y,M,CD163,0
Y,GC,CD163,1.09027733798887
Y,M,CD163,1.77727187980231
Y,M,CD163,2.8565827245826
Y,M,CD163,0
Y,M,CD163,0
Y,M,CD163,4.22358203708343
Y,M,CD163,1.24516934010345
Y,M,CD163,2.72617540428582
Y,M,CD163,6.00419394024665
Y,SC,CD163,0
Y,M,CD163,5.77153885396934
Y,SC,CD163,2.26606820609479
Y,GC,CD163,0
Y,M,CD163,6.54240915853598
Y,SC,CD163,1.49861701044789
Y,SC,CD163,0
Y,GC,CD163,0.431466055269299
Y,M,CD163,7.11745585847522
Y,GC,CD163,2.97866228733125
Y,SC,CD163,0
Y,NKT,CD163,2.4785885854961
Y,M,CD163,2.70759542476176
Y,SC,CD163,1.3469613218269
Y,SC,CD163,0
Y,M,CD163,5.16008959338931
Y,GC,CD163,0.651283260508598
Y,SC,CD163,0
Y,EC,CD163,2.6054217807622
Y,SC,CD163,0
Y,NKT,CD163,2.43821144006771
Y,SC,CD163,0
Y,NKT,CD163,0
Y,GC,CD163,0.838334478122503
Y,EC,CD163,0
Y,SMC,CD163,0
Y,EC,CD163,1.43069117426737
Y,GC,CD163,0
Y,EC,CD163,0
Y,SC,CD163,3.06727554768013
Y,SC,CD163,0
Y,M,CD163,0
Y,EC,CD163,2.36933076979959
Y,SC,CD163,0
Y,GC,CD163,0
Y,NKT,CD163,1.3396244944191
Y,EC,CD163,0.708673215497591
Y,SC,CD163,0
Y,EC,CD163,0
Y,NKT,CD163,2.47491356768635
Y,EC,CD163,0
Y,SC,CD163,3.81439443878469
Y,SC,CD163,0
Y,M,CD163,0
Y,SC,CD163,0
Y,EC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,GC,CD163,1.0003752470591
Y,SMC,CD163,1.2379441126171
Y,NKT,CD163,5.46993337200381
Y,NKT,CD163,0
Y,EC,CD163,0.981055465304918
Y,GC,CD163,0
Y,GC,CD163,0
Y,SC,CD163,1.79625142717694
Y,SC,CD163,0
Y,GC,CD163,0.662653779784971
Y,EC,CD163,0
Y,SC,CD163,2.60726285839263
Y,SC,CD163,0
Y,SC,CD163,2.6675104717706
Y,SMC,CD163,1.28747539520147
Y,SC,CD163,1.42819766725776
Y,NKT,CD163,1.88064769284527
Y,SC,CD163,0
Y,SC,CD163,2.15218635414899
Y,M,CD163,1.15267929338478
Y,EC,CD163,0
Y,SC,CD163,0
Y,EC,CD163,1.46232748679626
Y,SMC,CD163,0
Y,NKT,CD163,1.31677756974385
Y,SC,CD163,0.954600063822627
Y,NKT,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,SMC,CD163,0
Y,SC,CD163,0
Y,GC,CD163,0.513522384457948
Y,NKT,CD163,0.841361755498328
Y,SC,CD163,0.670364029020864
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,EC,CD163,0
Y,GC,CD163,0
Y,EC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,GC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SMC,CD163,0
Y,SMC,CD163,0
Y,SMC,CD163,0
Y,SC,CD163,0
Y,SMC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SMC,CD163,0
Y,SC,CD163,0
Y,EC,CD163,0
Y,SMC,CD163,0
Y,SC,CD163,0
Y,SMC,CD163,0
Y,SMC,CD163,0
Y,SMC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SMC,CD163,0
Y,SMC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SMC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SMC,CD163,0
Y,SC,CD163,0
Y,NKT,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,EC,CD163,0
Y,M,CD163,2.38499439574602
Y,EC,CD163,0
Y,GC,CD163,0
Y,OO,CD163,0
Y,OO,CD163,0
Y,OO,CD163,0
Y,OO,CD163,0
Y,GC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,GC,CD163,0
Y,SC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,SC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,SC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,SC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,SC,CD163,0
Y,GC,CD163,0
Y,SC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,GC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,GC,CD163,0
Y,SC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,GC,CD163,0
Y,SC,CD163,0
Y,M,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,GC,CD163,0
Y,SC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,GC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,1.35491841957924
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,EC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,EC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,GC,CD163,0
Y,EC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,EC,CD163,0
Y,EC,CD163,0
Y,SMC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0.472597893829482
Y,EC,CD163,0
Y,GC,CD163,1.82643777835809
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,1.32361401557269
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
Y,SC,CD163,0
