,Signature.1,Signature.2,Signature.3,Signature.4,Signature.5,Signature.6,Signature.7,Signature.8,Signature.9,Signature.10,Signature.11,Signature.12,Signature.13,Signature.14,Signature.15,Signature.16,Signature.17,Signature.18,Signature.19,Signature.20,Signature.21,Signature.22,Signature.23,Signature.24,Signature.25,Signature.26,Signature.27,Signature.28,Signature.29,Signature.30,unknown
TCGA-FT-A3EE-01A,0.0503328396449669,0.316380321879606,0,0,0.248596545605915,0,0.0118712786177363,0.0221489509330622,0,0,0,0.0223895379070635,0.0330156477371017,0,0,0.161651114444845,0,0,0.112509999652979,0,0,0,0,0.0211037635767243,0,0,0,0,0,0,0
TCGA-FT-A61P-01A,0,0.196605601324397,0,0,0.467962875819462,0.0479133869405807,0.0712272069143102,0,0,0,0,0,0.135755187173623,0,0,0,0.0230936580740464,0,0,0.038850644603655,0,0,0,0,0,0.0185914391499255,0,0,0,0,0
TCGA-G2-A2EF-01A,0.0110743956527658,0.442998899246132,0,0,0.149786122950343,0,0,0,0,0.00412370733876731,0.0134260730884013,0.0242413056224038,0.354349496101187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-G2-A2EJ-01A,0,0.114553247802459,0,0.346803139541906,0,0,0,0,0,0,0,0,0.242078819679761,0,0,0,0,0.200927970503891,0,0.0956368224719835,0,0,0,0,0,0,0,0,0,0,0
TCGA-G2-A2EK-01A,0.222091478887837,0.214748203561645,1.62463376558972e-08,0,0,0,0,0,0,0.00854168017828713,0,0.116156765731279,0.317297492865532,0,0,0.0592084850682241,0.0185082257624065,0,0,0,0,0,0,0,0,0,0,0,0,0.0434476516984511,0
TCGA-G2-A2EL-01A,0.031676448725341,0.229363610190289,0,0,0.101221962417849,0,0.0994662594024363,0,0,0,0,0,0.538271719264085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-G2-A2EO-01A,0,0.465122504941981,0,0.0553744657772517,0,0.00662269212089803,0,0,0,0.00600589218389894,0,0,0.461622548067073,0,0,0,0,0.0052518969088974,0,0,0,0,0,0,0,0,0,0,0,0,1.11022302462516e-16
TCGA-G2-A2ES-01A,0.0260455687131009,0.338765419744406,0,0.0078527881102609,0,0,0,0,0.0201374769697422,0.0285692827358813,0,0,0.0501145348413437,0,0,0.3861696960543,0,0,0,0,0.00898299607017933,0,0.0250528882789253,0,0.0680729929104203,0,0,0.0113829957202303,0,0.0288533598512098,0
TCGA-G2-A3IB-01A,0,0.265002579145766,0,0,0,0,0.013153656002249,0.14234789884261,0,0,0.0494212675138694,0,0.0656589536362053,0,0,0,0,0.268889340165011,0,0,0,0,0,0,0,0,0,0,0.195526304694289,0,0
TCGA-G2-A3IE-01A,0,0.311098429056606,0,0,0.159797959326772,0,0.0346810586242997,0,0,0.0175547357278611,0,0,0.470727091014095,0,0,0,0,0,0,0,0.00614072625036697,0,0,0,0,0,0,0,0,0,0
TCGA-G2-A3VY-01A,0,0.217241135198312,0.140707809152484,0,0,0,0,0.0609798722799944,0,0.0117038066315737,0.0201350973995592,0,0.53795356690896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112787124291179,-2.22044604925031e-16
TCGA-G2-AA3B-01A,0,0.285328854445205,0,0,0,0,0,0,0,0,0,0,0.566500042685043,0,0,0.148171102869752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-G2-AA3C-01A,0.0326226838214529,0.33300285724056,0,0.0110472810764862,0.111553227523561,0.0252979320568642,0,0,0,0.00468194704814275,0,0,0.436471800855656,0,0,0,0,0,0,0,0,0,0.0117235255022488,0.0335987448750281,0,0,0,0,0,0,1.11022302462516e-16
TCGA-G2-AA3D-01A,0.010419371041035,0.249703172190911,0.131313667503957,0,0,0,0,0,0,0.00769615760321236,0,0,0.594959481038542,0,0,0,0,0,0,0.00356646836028961,0,0,0,0,0,0,0,0,0,0.00234168226205217,0
TCGA-G2-AA3F-01A,0.0609768381491668,0.195523063973027,0.163312596502712,0,0,0,0,0,0,0.0169559543967589,0,0,0.265739724547309,0,0,0,0,0.0704667515230393,0.112001395612813,0.0091383452589895,0.0448078270895218,0,0,0,0,0.0369377575651958,0.0241397453814678,0,0,0,0
TCGA-GC-A3BM-01A,0.257055856949075,0.270110456912971,0,0,0,0,0,0,0,0.0148834033464099,0.046962971840879,0,0.180969485913163,0,0,0.119703344878761,0,0,0,0,0,0,0.011388368137316,0,0,0.0652021447256453,0.0337239506717148,0,0,1.66240652822221e-08,0
TCGA-GC-A3I6-01A,0.00600408826333075,0.424711417481349,0,0,0.13898941325105,0,0,0,0,0.0175720780435674,0.0661116321028705,0,0.303178749638423,0,0,0,0,0.0434326212194091,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GC-A3OO-01A,0,0.614186891810761,0.00936072665943441,0.0214180274487665,0,0,0,0,0,0,0.122080493349026,0,0.198254057772484,0,0,0,0,0,0,0,0.0346998029595277,0,0,0,0,0,0,0,0,0,0
TCGA-GC-A3RB-01A,0.0985513615799084,0.372569773122931,0,0.0432564733802048,0,0,0,0,0,0.00660766065703459,0.0200037852661617,0,0.298350963983587,0,0.0211508047183892,0.095628007869254,0,0,0,0,0,0,0,0,0.0313722178065724,0,0,0,0,0.0125089516159575,0
TCGA-GC-A3RC-01A,0,0.27604593124789,0,0,0.00682123621094966,0.00586215437303505,0,0,0,0.0348343420158953,0,0.240046031198355,0.155427573443426,0,0,0.0798412909051053,0,0,0,0,0,0,0,0,0.0101349365637261,0,0,0.032681589503809,0,0.158304914537808,0
TCGA-GC-A3RD-01A,0.100113531178433,0.311005895110941,0,0.0130311138740948,0,0,0,0.141300808398266,0,0,0.0583466959680826,0.0384540568811335,0.188837618033488,0,0.100464735054458,0,0,0,0,0,0,0,0,0.0484455278219757,0,0,0,0,0,1.76791268025298e-08,0
TCGA-GC-A3WC-01A,0.0161079093828067,0.251321986766134,0,0,0,0.0301332404359526,0.00484905323309964,0,0,0.0178732900421974,0,0,0.255128686887476,0.0247047772363067,0,0.222563943448309,0,0,0,0,0,0,0,0,0,0,0,0.0270075957664569,0,0.150309516801262,0
TCGA-GC-A3YS-01A,0.0552442996254966,0.269805614730909,0,0,0,0,0.0708462036253159,0,0,0.031751242406996,0,0,0.382504743970453,0,0,0.0463730276926232,0,0,0,0,0,0,0,0.0102832010966327,0.0179867829289175,0.0496799129013231,0,0,0,0.065524971021333,0
TCGA-GC-A4ZW-01A,0.0119093942021899,0.259755350760783,0,0,0.120326932732719,0,0.0136886776078438,0,0,0,0,0,0.594319644696465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GC-A6I1-01A,0.023899557210419,0.401888849755199,0,0,0.200817011149935,0,0,0,0,0.015353248590623,0,0,0.358041333293825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GC-A6I3-01A,0.0501326113484293,0.166759407361785,0.00392464798812277,0,0,0,0.05721229173098,0.100399949303737,0,0,0.024008943935419,0,0.349562578385795,0,0,0.242560964058149,0,0,0,0,0,0,0,0,0,0,0,0.00543860588758293,0,0,0
TCGA-GD-A2C5-01A,0.0213066392035792,0.243034045876054,0,0,0,0,0.115151558268284,0,0,0.0417108518672358,0,0,0.435911544524634,0.0347164628821219,0,0.0302123867209941,0,0,0,0.0328015281269259,0,0,0,0,0,0,0,0,0.0451549671128481,1.54173226268709e-08,1.11022302462516e-16
TCGA-GD-A3OP-01A,0,0.468115321326702,0,0,0.204139347044895,0.00315472317328689,0,0,0,0,0,0,0.277528849494811,0,0,0.0256959211846094,0,0,0.0213658377756956,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GD-A3OQ-01A,0.150304870653377,0.269961229659183,0.0591705666981245,0,0,0.0448772749606462,0.068349918004043,0,0,0,0,0,0.37885634117551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284797988491161,0,0,0
TCGA-GD-A3OS-01A,0.162594078812834,0.211736552035704,0,0,0.0412458295535989,0,0.0383207965555282,0.0200065956257581,0,0,0,0,0.0827031074151876,0,0,0.285013092070408,0,0.0476573352947231,0,0,0,0,0,0,0,0,0,0.0829974316222904,0.0277251810139687,0,0
TCGA-GD-A6C6-01A,0.0365156246381315,0.278879294473762,0,0,0,0,0,0,0,0,0.0376371791984543,0,0.423340300678869,0,0,0.133299820907051,0,0,0,0,0,0,0,0,0,0.0371909573266767,0,0,0.0531368068322179,1.59448376965235e-08,1.11022302462516e-16
TCGA-GD-A76B-01A,0.0578865494700218,0.363225719664777,0.096751531064096,0,0,0,0,0,0,0.0220018229429561,0.0970553038017126,0,0.261631838847751,0,0,0.101447217750777,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64579091552821e-08,0
TCGA-GU-A42P-01A,0.041211887035603,0.508680498990277,0,0,0.149824260873377,0,0.0118711194323491,0,0,0.0103497971387018,0,0,0.247480435699037,0,0,0,0,0,0,0,0,0,0.00570160715336448,0.0248803936772896,0,0,0,0,0,0,0
TCGA-GU-A42Q-01A,0.0642688896810003,0.166399537773857,0,0,0,0,0,0,0,0.0508675190913329,0,0,0.499080980834947,0,0,0.12221930646149,0,0,0,0.00638435341202664,0,0,0,0,0,0,0,0,0,0.0907794127453466,0
TCGA-GU-A42R-01A,0.0290834583803435,0.309494149456267,0.0840185967227384,0,0,0,0.0388956341224128,0,0,0.0161668166802418,0,0.0933766241203932,0.331209019417243,0,0,0.0272456503911818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070510050709179,0
TCGA-GU-A762-01A,0.0869480704644109,0.0840135119533622,0.122754059306636,0.0293942078993546,0,0,0.0176694379641155,0,0.113448348595845,0.0506435208462565,0,0,0.225932051129628,0,0,0,0,0.215356308878558,0,0,0,0,0,0,0,0,0,0,0,0.0538404829618337,0
TCGA-GU-A763-01A,0.0984964021736754,0.0775911205195607,0.177757218079833,0.0615271626955059,0,0,0,0,0,0,0.159430746670155,0,0.255937088288817,0,0,0,0,0,0,0,0,0,0,0,0,0.169260261572453,0,0,0,0,0
TCGA-GU-A764-01A,0,0.23800014249688,0.16204948311944,0.0465581251197694,0.0514688181936555,0.0398250390917784,0,0,0,0.0233822034054054,0,0,0.299124850079229,0,0.014028836159954,0.0141837021901792,0,0.0421602751124171,0,0,0,0.0148395435543955,0,0.0178124217003075,0,0,0,0,0,0.0365665597765892,0
TCGA-GU-A766-01A,0.0511234754997294,0.402602248187969,0,0,0.0548987515636949,0,0.0674942691272656,0,0,0,0,0,0.396339806027306,0,0,0,0,0,0,0,0,0,0,0.0209852877712378,0,0.00655616182279718,0,0,0,0,0
TCGA-GU-A767-01A,0,0.111972508025517,0.154794359808008,0,0,0,0,0.132496071185127,0,0.0195734538832961,0.0640820371381684,0,0.255614554672567,0,0,0.0692133425070034,0,0,0,0.0308888194178445,0,0,0,0.0211512332206679,0,0,0.0280056845459351,0,0.112207935595866,0,0
TCGA-GU-AATO-01A,0,0.452735424446767,0,0,0,0,0.0473951141180974,0,0,0.00758833980403192,0.041728908697094,0,0.411402660240201,0,0,0.0136972404881361,0,0,0,0,0,0,0,0,0,0,0,0,0.0254523122056734,0,0
TCGA-GU-AATP-01A,0,0.457882571996456,0,0,0.181882040671106,0.0178468667225333,0.0529817815636673,0,0,0.00353131506745722,0,0,0.28587542397878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GU-AATQ-01A,0.0245425633738574,0.127488987989253,0.0270304449051636,0,0,0,0.0772365084414635,0,0,0,0,0,0.472900537686938,0,0,0.181132179481345,0,0,0,0,0,0,0,0,0,0.0569811563659658,0,0,0,0.0326876217560149,0
TCGA-GV-A3JV-01A,0.402734720156411,0.221789087804089,0,0,2.25684281318109e-08,0,0.0101289840532043,0.0772056745989358,0,0.0412573666299144,0,0,0.0462856580738023,0,0,0.185812174254144,0,0.0147863118610714,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GV-A3JW-01A,0.0797248856296147,0.236827415842905,0.222920455038265,0,0,0.0437600451382227,0,0,0,0.089157653637036,0.0609069189087636,0,0.228932381027696,0.0237474607056669,0,0,0,0,0,0,0.0140227840718296,0,0,0,0,0,0,0,0,0,0
TCGA-GV-A3JX-01A,0,0.274565353013562,0,0,0.113651379880561,0,0.0618654555899148,0,0,0.0370161347036325,0,0,0.506709576580432,0,0,0.00619210023189721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GV-A3JZ-01A,0.0274515857234167,0.378512769613156,0,0,0.0805258387440159,0,0.0557502725266436,0,0,0.0519220357190947,0,0,0.394203169402349,0,0,0,0,0,0,0,0,0,0,0.0116343282713236,0,0,0,0,0,0,0
TCGA-GV-A3QF-01A,0.0313181247962717,0.138395639287065,0,0.0725029078115969,0.370242810688515,0,0,0,0.0647337659707668,0,0,0.0552091576864166,0.0893071232456355,0,0,0,0,0.0180674150182609,0.139356686911995,0,0,0,0,0,0,0,0,0,0,0.0208663685834765,0
TCGA-GV-A3QH-01A,0.106556740994045,0.21917015159573,0.137812376414127,0,0,0,0,0,0.0388135203299155,0.0043244792211756,0.0250957354310801,0,0.407073605542128,0,0,0.0611533904717988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-GV-A3QI-01A,0,0.110299302957872,0.0646909904043291,0.115356157864869,0,0,0.00590255854702082,0,0,0,0,0.102125184559804,0.149761162153392,0,0,0.106235390482031,0,0.0251354574533736,0.13644270351851,0,0,0,0,0,0.153183746727207,0,0,0,0,0.0308673453315916,0
TCGA-GV-A40E-01A,0.0503434546444994,0.116818157241877,0.217618098093355,0,0,0,0,0,0,0.0196479048335679,0.0736732871310863,0,0.435688019811686,0,0,0,0,0.00587889188597308,0,0,0,0,0,0,0,0.0803321863579551,0,0,0,0,0
TCGA-GV-A40G-01A,0.192144547734712,0.313353688754329,0.0679391810224211,0.0308295998158487,0,0,0.0378820134790252,0,0,0,0.101032006314907,0,0,0,0,0.200652256657463,0,0.0458703572404267,0,0,0,0,0,0,0,0,0.0102963259274765,0,0,2.30533911549258e-08,0
TCGA-GV-A6ZA-01A,0.037765436306977,0.323329820964915,0,0,0.0840949426137659,0,0.0471794912234634,0,0,0.0259479394811837,0,0,0.429498734652575,0,0,0,0.0521836347571204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-H4-A2HO-01A,0,0,0,0.529448347109056,0,0,0,0,0,0,0,0,0.0278403918685033,0,0,0,0,0.29186519049732,0,0.150846070525121,0,0,0,0,0,0,0,0,0,0,1.11022302462516e-16
TCGA-H4-A2HQ-01A,0.00565868888042153,0.268182328966181,0.19499310112096,0.0849496466758782,0,0,0,0,0.0199014188579135,0.0163459106492003,0.00353380665039546,0,0.306559461896658,0,0,0.0243791997336754,0,0.0125841527404665,0,0.0193391993026009,0.0131765598530037,0,0,0,0.0303965246726461,0,0,0,0,0,0
TCGA-HQ-A2OE-01A,0.0112903974789239,0.206959233228047,0.2429956234322,0,0.0110299886818787,0.0630394925916469,0,0,0,0.00463205557619961,0,0,0.25605470783775,0,0,0.11242793123681,0,0,0.0425384266312779,0.023497073977373,0,0,0,0,0,0,0,0,0,0.0255350693278939,0
TCGA-HQ-A2OF-01A,0.613245603542396,0.0878540315942653,0,0,0,0,0,0.0642575359392147,0,0.0444198378533698,0.0796638274237615,0,0.110559163646993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.22044604925031e-16
TCGA-HQ-A5ND-01A,0.0479091945676797,0.138968319942063,0,0,0.136878741138587,0,0,0,0,0.0653394490393801,0,0,0.127519984972668,0,0,0,0,0.0992254896338633,0.0291587669225171,0.0209149377849578,0,0,0.0752674701055165,0,0,0.258817645892768,0,0,0,0,0
TCGA-HQ-A5NE-01A,0.0147948547761749,0.44182631450078,0,0,0.105183108283953,0,0.0231986274371407,0,0,0.0215976384918666,0,0,0.393399456510085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-K4-A3WS-01A,0,0.225587256470332,0.422849670294018,0,0,0,0,0,0,0.00899617009104985,0,0,0.277661527449693,0,0.0042293209738051,0,0,0.0140132885304547,0.0114071238025724,0,0,0,0.0268664400905674,0.00838920229750786,0,0,0,0,0,0,0
TCGA-K4-A3WV-01A,0.293323822710409,0.139783395733954,0,0,0.107971413254728,0,0,0,0,0.0449425611572825,0.0165386652769753,0,0,0,0,0,0.0197306641483156,0.156071158704842,0.0478212797719446,0,0,0.0933645188315755,0,0,0,0.0360266222863946,0,0.0444258981235783,0,0,0
TCGA-K4-A4AC-01A,0.0898817812310422,0.219049600400725,0,0.0545787205732353,0,0,0,0,0,0.0548666065279483,0,0.145789041253202,0.242690493289025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193143756724821,0
TCGA-K4-A54R-01A,0,0.444517494918358,0,0,0,0,0.026097499331044,0,0,0.0387006010227276,0.0406567567052085,0,0.450027648022662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-K4-A5RH-01A,0.02618490294087,0.498510595738206,0.0182598550730786,0.0618269797829382,0,0,0,0,0,0.0730752367601514,0,0.0316379793159904,0.167641823320404,0,0,0.080350055400294,0,0,0,0,0,0,0.0230219507903978,0,0,0.0194906208776698,0,0,0,0,0
TCGA-K4-A5RI-01A,0.100642243527844,0.150103135469862,0.0947387849744838,0,0,0,0.0670440127639571,0,0,0,0,0,0.202721091039313,0.0147411078744702,0,0.294800632809584,0,0.0108932024989157,0.0347594748427722,0,0,0.0128141465088629,0,0,0.0167421676899346,0,0,0,0,0,0
TCGA-K4-A5RJ-01A,0,0.354603681202082,0,0,0.169107094529801,0,0.0361551864814478,0,0,0,0,0,0.417134381692861,0,0,0,0,0.0229996560938078,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-K4-A6FZ-01A,0,0.259383719366506,0.163223366669327,0,0,0,0.0244563919191945,0,0,0,0,0.183873195353746,0.176602050842487,0,0,0,0,0,0,0,0.108880253189337,0.0835810226594035,0,0,0,0,0,0,0,0,0
TCGA-K4-A6MB-01A,0.0495906299347316,0.359666502615026,0.017514344005591,0.0140271483691346,0,0.00424146711836684,0,0,0,0.0108897405266614,0.00913138873644193,0,0.368781405093099,0,0,0.105457052329701,0,0,0.0136962836310101,0,0,0,0,0,0,0,0,0,0,0.0470040376402353,0
TCGA-K4-A83P-01A,0.0066614863204393,0.299254723492858,0.000160482778587937,0,0,0,0,0.0409479250247857,0,0,0,0,0.245631261570889,0,0,0.173096772622991,0,0,0,0,0,0,0,0,0.0756163979557569,0.158630950233692,0,0,0,0,1.11022302462516e-16
TCGA-K4-AAQO-01A,0.0317499414707737,0.205170226679263,0.0136162246186589,0.0137712183218001,0,0,0.105664177469531,0,0,0,0,0.00605177823127037,0.353798018388537,0,0,0.19411292555141,0,0,0,0,0,0,0,0,0.0486785580416762,0.0150049709489055,0,0,0,0.012381960278174,0
TCGA-KQ-A41N-01A,0,0,0,0,0,0,0,0,0.0943977211106353,0,0,0,0,0,0,0,0,0.905602278889365,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-KQ-A41O-01A,0.0918391142212843,0.20329746642341,0,0,0,0,0,0.0893634326901069,0,0.0306051621975134,0.0244662175438771,0,0.536998490194536,0,0,0,0,0,0,0,0,0,0,0,0.0234300959180734,0,0,0,0,2.08111991187779e-08,0
TCGA-KQ-A41P-01A,0.035599197160248,0.370827864485741,0,0,0,0,0,0,0,0.0438790413312003,0,0,0.433096749125706,0,0,0,0.0943224869055641,0,0,0,0,0,0,0,0.0222746609915404,0,0,0,0,0,0
TCGA-KQ-A41Q-01A,0,0.131205644560972,0,0,0,0,0,0,0.0996524911845938,0.0817683804817404,0,0,0.237585683725489,0,0,0,0,0.449787800047205,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-KQ-A41R-01A,0.0413088261044304,0.486486267751583,0.113235712317179,0,0,0,0,0,0,0.0140422666717016,0,0,0.018528338843994,0,0,0.198528440496886,0,0,0.00458344363003351,0,0.00541664653780129,0,0,0,0,0.0510132931380611,0,0,0,0.0668567645083305,0
TCGA-KQ-A41S-01A,0.0151239540462249,0.314946983876782,0,0,0,0,0.0494353480884261,0,0.0481257943794787,0.0338234916456533,0,0,0.403002210823548,0,0,0,0,0.135542217139888,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-LC-A66R-01A,0.089413019987761,0.182031531482355,0.0329832122257684,0,0.0254469788466503,0,0.0192888359238107,0,0.0825419127063572,0.0565241539725711,0,0,0.37953324659533,0,0,0,0,0,0,0.01384045620096,0,0,0,0.01180952633585,0,0.0725696375143585,0,0.0340174882082274,0,0,0
TCGA-LT-A5Z6-01A,0,0.489037415294387,0,0.0633093756347255,0,0,0,0,0,0.0180705220813438,0.00583102983886948,0,0.404798375041966,0,0,0.0189532821087082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-LT-A8JT-01A,0.118163914688324,0.272708628814155,0,0,0,0,0,0,0,0.0257234414702876,0,0,0.219586312531718,0,0,0.131064571324012,0,0,0.139595373791406,0.0413429198778734,0,0,0,0,0,0,0,0,0,0.0518148375022247,0
TCGA-MV-A51V-01A,0,0.197408059096257,0.0320989006443376,0.0123937832281864,0,0,0.0230128931757738,0,0,0.0440719597119557,0,0,0.680127968298445,0,0,0,0,0.010886435845044,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-PQ-A6FI-01A,0.0456246415384825,0.238420237416864,0.0280510615001741,0,0,0,0,0.0649410925132096,0,0.0593679171643385,0,0,0.268708562112197,0,0,0.260947797092528,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339386906622061,0
TCGA-PQ-A6FN-01A,0.0230936052585576,0.15033351198022,0.34286437775786,0,0,0.0621124713693767,0.136036326605172,0,0,0,0.0447934228514633,0,0.172300796429908,0,0,0,0,0,0,0.0284534183365146,0,0,0,0,0,0,0,0,0.0400120694109276,0,0
TCGA-R3-A69X-01A,0.041138054078803,0.291256219780859,0,0,0.0960229371336963,0,0.0179639109592583,0,0,0.0218838792973205,0,0,0.531734998750063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-S5-A6DX-01A,0.0348362235262211,0.366212763823617,0,0,0.092126369124234,0,0.0184112468622681,0,0,0.0264344809908696,0,0,0.46197891567279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-S5-AA26-01A,0.0840807530219197,0.362118172818751,0.0124505730723169,0,0,0,0,0,0,0.00411929650477118,0,0,0.525423329072372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118078755098693,0,0
TCGA-SY-A9G0-01A,0.17749363533395,0.166379587010057,0.131189011658557,0,0,0,0.0166979377341481,0,0,0,0,0,0.354981907919202,0,0,0,0,0.0164791297034036,0.0313861950127237,0,0,0,0,0,0.0265060550597262,0.0788865405682326,0,0,0,0,1.11022302462516e-16
TCGA-SY-A9G5-01A,0.00780095330592319,0.448799689314033,0.0117468005059743,0,0,0,0,0,0,0.0162803998821878,0,0,0.512366584040925,0,0,0,0,0.00300557295095645,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-UY-A78K-01A,0,0.133196691174534,0.151438771498913,0,0,0,0,0.0949595736615308,0.0684731785511986,0.0151916854118373,0.0250190217843891,0.292991709073577,0.15342334220355,0,0,0,0,0,0,0,0,0.0461908041740813,0,0.0191152224663895,0,0,0,0,0,0,0
TCGA-UY-A78L-01A,0,0.389246074919899,0,0,0.225023091350086,0,0,0,0,0.0154215659125329,0,0,0.365793683313806,0,0.00451558450367648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-UY-A78M-01A,0.13521111328696,0.336341546483088,0,0,0,0,0.0499225987947921,0,0,0,0,0,0.349866649292458,0,0,0.0570651793011681,0,0.0636143093433303,0.00797858879570779,0,0,0,0,0,0,0,0,0,0,1.47024961903361e-08,0
TCGA-UY-A78N-01A,0,0.0825786445944603,0,0,0.636787997595144,0,0,0,0.186090684882674,0,0,0,0,0,0,0,0,0.0945426729277214,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-UY-A78O-01A,0.153328654959003,0.192271640986324,0.111163981103228,0,0,0,0.0647095353167303,0,0,0,0,0,0.417990684526971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605355031077447,0
TCGA-UY-A78P-01A,0.0247671872467553,0.338651974394923,0,0,0.0329202961175163,0,0.0381469218018659,0,0,0.00338657028456577,0,0,0.550397257808994,0,0,0,0,0,0,0,0,0,0,0.0117297923453805,0,0,0,0,0,0,0
TCGA-UY-A8OB-01A,0,0.0516880105280254,0,0,0,0,0,0,0.24113959600806,0,0,0.424986459793033,0.129114637296915,0,0,0.123064708206698,0,0,0,0,0,0,0,0,0,0,0,0.0300065881672685,0,0,0
TCGA-UY-A8OC-01A,0.082718346929487,0.371596079744271,0,0,0,0,0.0794474025035727,0,0,0.0134847745479235,0,0,0.276606363997778,0,0.011694324827166,0.0269678534268385,0,0,0,0,0,0.0474814680000062,0,0.0133240530690352,0,0.0395742053547349,0,0.0371051144923415,0,1.31068450359526e-08,0
TCGA-UY-A8OD-01A,0.127222568831985,0.287419437194311,0.174624012677958,0,0,0,0,0,0,0,0,0,0.151484999891814,0,0.0399933931678662,0.0783251510509253,0,0.0462538121092787,0,0.0218725046292449,0,0,0.00800672225310872,0,0,0.064797398193507,0,0,0,0,0
TCGA-UY-A9PA-01A,0,0.195186814739832,0.073310988700348,0,0.320957133195759,0,0,0,0.121723978746083,0,0,0.164842196133531,0.0897574287961491,0,0,0,0,0,0.0138261572477051,0,0,0,0,0,0,0,0.0203953024405922,0,0,0,0
TCGA-UY-A9PB-01A,0.0345519830987068,0.2791614358799,0.0225749895075091,0.0629393947772965,0,0,0.00691183392009799,0,0,0,0,0.172764579687469,0.296464280670581,0,0,0.0940405098340484,0,0,0,0,0.00737946358632768,0,0.019848503817304,0,0,0,0,0,0,0.00336302522076033,0
TCGA-UY-A9PD-01A,0.0964319997872449,0.23200063988728,0,0.0273124241449312,0,0,0,0,0,0,0,0.0381279670941958,0.111536839323032,0,0,0.438640660998344,0,0,0.0209280018421061,0,0,0,0.0265501810233247,0,0,0,0,0,0,0.00847128589954223,0
TCGA-UY-A9PE-01A,0.0522936861052782,0.237189710442312,0.0905862825234929,0.0498537047192742,0,0,0.047710520784249,0,0,0.0692973365160765,0,0,0.326918062191117,0,0,0,0,0,0,0.0314318760410136,0,0,0,0.00953399505654207,0.0498396572377367,0,0,0,0.0219838431992374,0.0133613251836702,0
TCGA-UY-A9PF-01A,0,0.798225282662211,0,0,0,0,0.118508666573152,0.0545189790082444,0,0,0.00260993381739215,0,0,0.00646280739874549,0,0,0,0,0,0,0,0,0,0,0,0.0196743305402553,0,0,0,0,0
TCGA-UY-A9PH-01A,0.021465662673434,0.452998778877621,0,0,0.0283012468331014,0,0.0575692083333414,0,0,0.0294694328490208,0,0,0.410195670433481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-XF-A8HB-01A,0.297642383212897,0.0331404318169979,0,0,0.102362145625907,0,0,0,0,0.133941516313577,0.108133801975006,0,0.224287992284665,0,0,0,0,0.033836877032314,0,0.0666548517386356,0,0,0,0,0,0,0,0,0,0,0
TCGA-XF-A8HC-01A,0.0782313171323481,0.489798737189421,0.0631083447485314,0,0,0.0156788846152863,0.109576337459695,0,0,0,0,0,0.132117491112659,0,0,0,0,0,0,0,0.00656975407428404,0,0,0.0410583987649354,0,0,0,0,0,0.0638607349028397,1.11022302462516e-16
TCGA-XF-A8HD-01A,0.0447091209927203,0.347451744000254,0,0,0,0,0.00705617629124166,0,0,0.032044657932944,0,0.0158233312495315,0.531101659256157,0,0,0,0,0,0,0,0,0,0,0.0119955042772526,0,0.00981780599989926,0,0,0,0,0
