module X TPM_BALB_notx_rep1 TPM_BALB_notx_rep2 TPM_BALB_KLA_rep1 TPM_BALB_KLA_rep2 TPM_C57_notx_rep1 TPM_C57_notx_rep2 TPM_C57_KLA_rep1 TPM_C57_KLA_rep2 TPM_NOD_notx_rep1 TPM_NOD_notx_rep2 TPM_NOD_KLA_rep1 TPM_NOD_KLA_rep2 TPM_PWK_notx_rep1 TPM_PWK_notx_rep2 TPM_PWK_KLA_rep1 TPM_PWK_KLA_rep2 TPM_SPRET_notx_rep1 TPM_SPRET_notx_rep2 TPM_SPRET_KLA_rep1 TPM_SPRET_KLA_rep2
pink NM_019998 49.323 70.311 34.305 54.072 56.513 72.242 40.63 52.076 76.411 55.821 59.468 53.909 77.302 86.943 55.045 75.301 60.238 62.405 48.623 52.139
pink NM_008967 64.651 57.337 58.388 46.017 62.858 65.444 70.231 43.205 34.428 34.26 41.713 37.632 272.022 393.981 205.583 266.792 79.959 71.981 64.565 42.998
pink NM_001164433 95.679 70.482 72.84 57.287 70.484 56.178 53.08 43.416 29.519 27.671 17.972 23.405 158.667 109.227 122.426 94.762 91.501 78.244 71.382 62.228
pink NM_001310718 56.838 77.096 55.237 67.753 54.482 70.863 46.336 59.927 65.093 55.399 53.909 55.137 116.685 134.026 96.314 114.386 72.99 94.961 62.29 82.612
pink NM_001163256 12.2 10.856 10.167 9.374 57.274 64.966 43.828 53.496 27.833 22.154 18.361 19.08 73.178 73.672 58.069 60.952 45.15 36.407 35.462 29.255
pink NM_172943 48.121 69.115 41.153 62.58 50.183 71.398 45.396 65.781 49.373 55.291 48.369 50.927 74.903 97.881 73.449 91.113 55.099 77.9 52.871 75.927
pink NM_018858 68.915 73.194 50.23 63.221 55.72 63.526 46.219 50.19 45.153 45.114 37.24 33.817 134.397 145.519 104.426 116.847 32.712 27.529 27.393 24.211
pink NM_001033135 72.628 92.517 88.912 107.532 55.239 63.434 65.982 66.816 80.266 60.476 77.624 64.083 155.814 162.773 170.278 168.015 67.588 69.005 92.271 90.467
pink NM_001205386 52.781 52.789 56.189 52.838 57.214 58.442 59.383 59.158 73.038 76.17 67.096 69.875 31.643 33.685 37.509 36.755 60.669 55.514 55.996 52.742
pink NM_207635 69.931 40.152 62.788 37.801 71.535 43.273 57.118 34.904 102.984 129.344 101.757 100.558 242.153 217.005 196.086 190.187 82.065 69.462 74.535 57.767
pink NM_028065 58.763 50.712 45.7 46.136 58.805 54.961 48.624 45.072 57.752 54.448 46.096 51.402 89.291 106.337 66.802 87.895 62.134 60.008 51.368 51.437
pink NM_028782 51.329 52.177 41.94 44.208 56.125 55.57 47.092 50.059 43.563 42.771 38.006 38.275 68.686 105.175 60.341 95.032 63.459 66.452 59.587 61.958
pink NM_026609 43.447 53.017 39.255 45.702 46.194 64.426 41.514 53.589 44.268 42.244 38.158 40.629 55.143 78.649 49.803 65.253 53.262 60.037 44.235 45.082
pink NM_030259 68.55 91.938 61.429 85.637 46.931 63.126 46.681 48.949 72.996 68.927 56.847 71.286 170.996 170.273 107.282 116.77 85.518 84.943 76.646 68.864
pink NM_010050 77.008 147.853 122.401 147.001 43.039 64.617 46.919 64.158 71.659 34.222 81.935 46.983 406.493 354.411 502.833 362.209 171.358 58.658 224.029 74.985
pink NR_104298 54.517 56.249 54.968 49.144 56.454 48.758 60.808 51.922 46.409 50.307 59.124 52.472 35.56 46.217 31.968 39.468 64.053 49.118 65.253 43.59
pink NM_001003717 42.915 56.423 45.527 54.957 41.53 61.662 41.568 57.025 43.993 38.23 43.778 39.08 78.648 80.72 82.715 76.583 50.948 49.395 50.185 46.427
pink NR_033261 36.839 23.521 29.678 17.367 51.919 49.316 46.911 44.513 10.996 12.98 8.899 10.181 71.908 28.896 54.482 25.458 15.451 21.628 13.445 15.008
pink NM_001310017 46.443 53.667 40.628 46.65 49.692 48.742 40.852 38.598 43.652 39.908 39.71 38.039 71.282 88.992 56.479 73.072 60.09 58.325 46.819 49.447
pink NM_145455 35.558 40.992 37.749 38.89 46.288 52.109 42.048 48.038 37.963 43.636 35.923 37.961 75.59 70.049 73.307 73.057 40.477 29.164 42.458 26.299
pink NM_178627 43.077 47.401 39.605 41.942 46 51.725 45.903 45.613 40.744 39.559 39.989 42.472 68.282 81.858 62.521 75.673 52.554 64.048 48.947 55.927
pink NM_001162926 54.179 48.218 31.209 37.005 45.769 51.087 21.421 30.11 50.867 54.892 28.292 29.146 89.555 81.831 85.055 70.547 58.551 56.94 32.654 34.906
pink NM_028752 67.055 83.128 61.984 76.147 45.609 50.811 40.585 41.223 18.053 16.047 18.2 15.471 91.929 179.792 80.031 152.431 88.513 86.332 87.891 77.248
pink NM_028428 50.704 45.923 39.431 38.853 48.281 47.072 37.157 38.37 39.282 30.359 22.559 29.329 83.785 70.795 58.438 62.588 29.071 36.418 24.316 26.597
pink NM_001171582 34.413 36.897 27.274 32.977 42.643 51.948 35.722 45.807 30.352 36.369 25.675 29.559 44.32 61.635 39.781 53.615 36.991 41.234 32.873 35.123
pink NM_001039153 64.199 78.015 58.353 71.09 44.012 48.821 38.657 38.646 19.253 16.257 17.357 15.998 85.906 168.987 74.932 143.635 86.842 85.933 82.607 75.031
pink NM_177568 52.918 55.722 42.586 43.84 45.496 46.692 36.452 40.752 29.782 22.334 24.74 20.923 142.333 101.428 124.386 87.355 53.872 49.319 43.682 39.627
pink NM_001039200 59.684 92.219 50.627 75.531 42.799 49.233 41.715 41.102 48.966 47.194 44.008 45.944 129.027 141.528 114.643 118.036 37.841 47.948 31.813 36.255
pink NM_019580 32.238 35.253 24.787 30.531 41.519 47.945 38.982 39.606 32.839 29.464 28.376 23.247 106.558 153.864 90.234 132.07 59.846 63.897 54.76 55.547
pink NM_023854 42.632 42.322 39.915 37.098 45.856 42.372 41.948 38.957 28.044 27.738 24.062 28.416 57.081 63.901 54.187 56.311 43.037 39.436 41.476 32.817
pink NM_001301281 55.356 54.399 46.081 47.848 41.9 43.688 37.278 37.421 40.199 36.613 38.398 36.443 67.626 79.151 58.362 75.8 56.76 55.616 53.072 47.201
pink NM_027154 44.853 55.068 44.553 44.469 43.152 41.037 35.215 32.207 46.216 43.004 38.754 38.129 80.675 115.93 62.674 87.125 66.892 77.41 61.915 66.259
pink NM_175093 15.48 11.41 9.263 7.949 30.497 52.615 24.366 28.223 17.13 13.768 11.611 13.243 26.569 79.515 23.892 61.087 9.489 11.193 5.718 8.013
pink NM_172442 31.021 37.418 43.118 42.017 40.011 40.702 37.87 34.656 15.975 14.909 16.236 16.307 84.323 125.072 83.272 110.473 26.303 26.34 23.636 23.097
pink NM_001293658 39.567 28.028 38.109 25.361 47.315 33.143 43.926 36.306 24.481 36.122 30.4 32.186 78.046 71.651 60.132 69.618 59.053 45.443 54.048 47.136
pink NM_025797 33.311 27.651 28.777 25.235 39.973 39.132 30.634 35.794 54.728 48.325 49.207 41.161 80.58 92.407 63.37 75.932 40.421 35.641 32.438 34.062
pink NM_139311 29.185 35.252 42.125 32.564 33.893 44.66 54.097 42.867 42.362 38.177 41.877 47.464 57.457 84.68 58.238 73.672 41.112 43.32 53.406 39.526
pink NM_029091 59.578 53.142 36.936 44.083 37.92 39.906 27.767 29.332 34.534 35.91 22.228 29.941 84.189 63.367 61.43 48.327 55.526 58.202 41.632 43.609
pink NM_025529 30.014 33.808 27.667 23.424 38.25 39.532 24.376 23.308 27.891 42.31 25.307 23.092 71.734 65.297 48.042 55.119 38.507 39.252 31.159 30.393
pink NM_012055 20.837 25.647 20.989 21.34 30.545 46.769 28.767 42.267 17.183 17.628 13.299 16.941 55.29 104.311 53.358 93.697 20.668 16.331 20.196 16.677
pink NM_011171 38.469 28.178 36.726 29.112 39.662 36.17 41.92 38.762 37.922 39.716 53.108 29.994 69.851 152.329 67.317 156.246 34.977 18.792 27.132 14.381
pink NM_019835 39.419 40.524 49.824 52.165 37.727 35.668 52.33 47.148 38.625 34.596 38.199 41.408 17.299 17.715 21.238 21.006 30.73 32.342 28.973 32.89
pink NM_199322 41.199 35.979 51.98 49.335 39.234 33.679 46.898 43.549 26.099 22.536 33.336 29.958 61.891 48.018 68.116 49.47 42.358 23.298 45.196 26.016
pink NM_001310681 45.51 38.065 40.121 37.129 37.723 34.876 31.537 35.458 27.315 24.8 28.088 21.645 70.143 100.132 69.746 93.252 69.017 62.614 56.44 60.595
pink NM_001276425 51.986 60.139 54.975 61.54 37.537 34.552 40.694 33.876 20.186 18.871 22.513 23.802 111.217 132.69 96.278 108.425 23.405 21.174 18.569 15.783
pink NM_010318 34.791 41.973 35.763 39.279 34.267 37.605 30.458 39.233 31.433 32.539 29.528 31.632 3.412 3.291 3.212 3.248 43.244 41.291 36.114 41.317
pink NM_133774 27.497 33.099 26.628 30.681 35.457 34.286 36.101 31.44 45.571 43.329 38.831 45.027 23.851 17.407 21.533 15.47 31.983 38.518 30.485 38.557
pink NM_025816 35.401 39.824 36.55 37.901 33.7 36.009 32.609 34.74 27.103 24.955 25.617 23.007 58.242 67.401 57.764 67.198 37.527 34.363 35.506 31.617
pink NR_002862 32.979 21.287 33.37 23.032 39.808 29.051 37.013 28.871 21.244 23.233 20.167 22.305 51.46 49.277 65.748 59.17 36.013 20.596 30.542 16.962
pink NM_031999 46.547 55.475 48.28 49.076 31.083 37.721 32.623 31.562 22.668 16.68 17.986 18.192 93.667 97.179 89.89 83.638 46.106 44.052 44.813 41.648
pink NM_001252222 33.009 38.741 27.756 33.056 32.231 35.803 25.643 27.811 24.726 22.492 20.543 20.503 55.864 67.033 50.232 63.546 37.61 42.511 34.142 36.336
pink NM_001310587 32.209 33.315 29.705 34.855 29.967 33.963 28.507 31.995 30.779 26.607 27.096 28.544 57.165 65.273 52.339 60.657 33.956 32.233 28.922 28.674
pink NM_009917 22.763 13.738 18.161 12.123 33.906 29.38 29.998 26.706 7.041 13.277 4.482 11.047 422.734 325.44 398.326 272.839 23.381 33.249 20.271 24.073
pink NM_001281795 38.953 47.106 32.469 43.467 30.332 31.252 24.446 24.828 28.903 23.323 20.308 19.86 51.063 82.062 46.808 64.299 49.478 51.916 53.685 55.828
pink NM_027950 22.851 16.064 4.651 8.861 30.019 30.321 5.715 9.337 8.884 7.081 4.765 3.689 37.279 65.648 15.904 31.053 14.324 22.263 15.926 28.208
pink NM_007418 45.481 65.306 25.335 50.869 22.099 36.936 17.157 26.377 0 0 0 0 305.289 254.638 222.286 226.706 64.305 19.206 44.101 15.409
pink NM_025968 34.556 30.993 28.663 27.432 28.943 25.171 25.243 21.57 26.829 27.529 26.216 22.155 68.674 148.72 55.148 131.695 22.523 17.57 19.183 13.853
pink NM_010360 43.768 38.859 38.928 32.432 29.548 21.935 21.521 17.872 40.147 29.095 28.062 20.315 84.746 96.581 68.519 81.835 18.276 21.542 18.019 17.719
pink NM_001012401 20.818 12.731 14.113 12.112 28.124 22.585 19.007 17.961 14.097 9.811 6.759 12.709 87.048 89.339 67.583 60.939 13.391 14.755 6.478 8.715
pink NM_001308091 26.922 22.321 21.133 19.094 24.865 24.94 18.358 18.531 22.591 26.737 14.689 15.885 47.618 44.704 34.141 34.831 19.815 23.064 16.858 18.26
pink NM_026390 25.169 25.274 22.765 24.075 24.945 24.399 21.636 21.844 22.722 21.573 20.451 19.608 45.296 56.048 44.663 51.648 25.173 23.74 21.449 21.558
pink NM_001242423 16.998 16.959 13.894 11.476 25.437 23.52 19.035 20.014 21.158 22.46 16.279 17.2 44.713 44.298 33.117 34.603 22.988 20.469 16.347 15.285
pink NM_007388 28.77 66.005 32.194 70.02 18.495 29.923 21.936 33.052 77.471 127.669 65.921 117.205 291.836 486.016 341.563 494.92 141.406 90.027 202.639 128.578
pink NM_008152 12.479 16.236 17.122 14.614 21.363 26.577 28.356 19.992 19.134 26.852 26.643 29.039 1.462 1.205 2.018 1.327 17.269 23.393 12.299 15.637
pink NM_001293683 23.805 25.724 24.552 27.577 22.785 24.806 23.186 25.843 19.535 24.938 21.539 25.331 29.468 49.53 30.027 53.967 18.515 18.849 18.145 23.441
pink NM_028270 26.297 26.894 17.284 19.409 24.115 23.27 18.436 15.929 35.3 32.172 26.935 26.025 4.668 5.022 3.894 2.881 33.607 30.599 26.525 24.897
pink NM_026929 10.259 10.161 4.734 3.483 19.421 23.78 14.047 10.557 16.867 11.165 7.023 11.91 17.244 41.078 10.969 30.988 12.467 18.693 14.209 16.066
pink NM_011157 15.212 12.87 80.061 70.909 22.181 20.184 81.702 93.647 23.736 29.666 42.902 41.955 121.685 87.239 149.12 103.828 28.533 29.48 35.777 58.646
pink NM_026482 24.88 26.639 27.127 26.027 18.669 20.765 17.949 19.864 20.604 17.608 19.564 19.431 45.716 46.718 49.05 45.122 24.599 21.968 23.798 19.78
pink NM_182994 16.291 22.715 16.141 19.518 15.787 21.954 16.209 19.009 13.987 15.686 14.754 11.927 35.412 50.884 45.04 52.355 23.231 32.021 21.556 29.655
pink NM_153503 18.736 16.654 7.935 9.037 18.643 17.861 6.561 9.357 8.813 7.229 6.779 5.141 30.491 44.759 17.664 27.86 19.523 17.69 11.549 17.157
pink NM_001017968 36.783 37.339 32.201 33.104 17.289 17.477 19.888 17.07 26.986 24.302 26.226 24.292 91.54 113.181 73.198 93.777 55.474 42.591 44.962 33.813
pink NM_009114 1.449 0.191 0.491 0 17.615 15.822 18.676 15.616 0 0.485 0 0 42.859 42.998 39.23 34.083 0.296 0.134 0.166 0.097
pink NM_001271462 15.573 21.812 17.053 19.363 12.633 20.703 15.948 19.143 15.949 11.956 16.637 16.228 33.3 67.021 32.63 59.017 15.378 22.023 17.258 20.768
pink NM_001004174 2.622 2.04 3.034 1.531 16.247 16.244 20.008 18.419 0.859 0.47 2.642 0 55.062 77.463 68.028 81.366 0.287 0 0.643 0.471
pink NM_153507 10.207 11.529 10.87 10.627 14.549 15.307 15.129 14.345 20.996 19.009 19.162 19.426 31.024 37.438 30.735 33.842 14.2 9.636 12.721 7.329
pink NM_175649 19.016 31.421 18.978 34.957 12.13 17.524 10.78 14.135 11.411 8.691 9.732 9.192 66.902 100.457 72.979 96.725 0.227 0.514 0.14 0.358
pink NM_198425 33.175 37.684 15.033 17.076 15.81 13.75 11.555 7.682 20.216 20.945 14.029 13.654 97.26 73.341 48.988 52.298 33.086 29.657 25.296 21.005
pink NM_001291292 3.602 2.378 0.763 1.309 16.921 11.645 9.861 9.745 2.753 0 0.807 0 32.627 15.776 18.361 12.749 0.153 0 0.344 0
pink NM_001316736 17.436 19.154 15.451 17.483 11.803 13.788 9.678 11.777 9.243 8.746 6.482 6.906 39.372 33.107 32.281 28.891 23.614 23.882 17.595 21.552
pink NM_145496 10.595 11.573 10.081 10.123 12.262 12.458 11.124 12.585 6.358 6.457 3.792 6.49 36.959 33.374 28.709 28.469 16.381 17.302 14.346 13.947
pink NM_001042407 17.05 15.512 11.361 14.262 12.406 10.953 6.871 9.411 10.698 11.143 6.941 9.509 62.155 49.886 41.777 37.742 22.229 21.608 14.496 12.907
pink NM_008706 6.637 5.922 7.585 5.216 10.628 11.062 9.01 9.356 4.479 4.599 4.259 4.692 14.484 40.235 13.245 36.629 21.9 18.473 19.252 15.219
pink NM_178699 17.99 18.509 9.214 19.617 9.856 9.919 7.021 3.531 4.477 6.995 2.249 2.985 51.319 59.3 32.647 37.816 25.235 28.485 13.53 21.045
pink NM_177366 8.087 7.191 4.458 5.222 9.796 8.435 5.885 5.303 8.993 9.51 4.247 5.636 29.875 39.488 15.055 22.528 3.753 3.22 2.282 1.956
pink NM_007972 7.168 12.856 13.936 13.389 5.224 10.782 12.17 13.302 1.768 1.933 4.288 5.856 64.306 92.179 128.224 107.48 22.719 61.584 27.146 51.955
pink NM_001286181 1.967 8.789 3.735 9.366 0.924 14.202 4.038 16.773 171.609 114.23 207.502 152.024 308.865 419.751 476.188 503.447 0.436 0.85 0.394 1.363
pink NM_001190436 23.011 20.513 20.467 20.075 8.833 5.993 11.195 9.338 46.613 59.634 46.385 65.666 228.677 246.155 142.696 226.797 41.464 63.15 35.562 63.085
pink NM_001113529 8.04 7.065 56.658 36.287 5.898 8.35 79.054 57.764 5.218 3.007 32.477 18.179 94.227 99.701 135.165 144.054 32.511 21.213 45.379 38.806
pink NM_145450 7.639 6.59 6.001 6.919 6.608 7.435 6.225 4.96 5.651 5.768 4.47 3.736 49.167 53.405 33.055 37.1 26.483 20.145 21.791 14.957
pink NM_008491 0.578 0.191 0.367 0.157 6.195 5.29 6.031 4.5 18.099 12.07 23.67 14.42 16.141 77.336 23.052 63.208 0.074 0 0.165 0.194
pink NM_175532 5.608 6.196 3.883 3.999 5.376 5.695 4.082 4.832 17.972 13.524 12.175 7.31 40.82 24.821 31.87 21.788 18.635 18.483 13.828 12.948
pink NM_011414 5.268 5.825 7.784 15.03 4.02 6.998 4.2 9.784 62.933 89.106 77.052 96.363 343.996 931.221 379.388 1126.18 55.238 204.118 86.36 298.158
pink NM_009093 3.263 4.04 6.09 4.003 5.276 5.275 6.008 4.37 0 7.161 4.111 6.547 323.955 349.652 270.913 317.163 63.645 92.1 70.565 82.275
pink NM_001190321 2.259 3.89 2.672 4.321 2.895 6.91 2.597 7.108 38.098 27.806 33.628 23.618 53.529 165.645 45.759 148.641 8.861 13.522 8.355 13.2
pink NM_028943 5.134 5.541 4.578 5.498 3.61 4.95 3.786 4.686 2.745 3.464 2.599 3.449 31.463 27.436 38.924 30.088 4.713 6.638 5.871 6.161
pink NM_019865 3.348 3.193 2.678 2.434 4.616 3.608 2.723 2.657 4.549 4.975 1 4.644 63.534 53.811 49.689 48.814 31.184 35.492 25.975 27.194
pink NM_023716 10.886 10.429 7.313 6.568 3.604 3.846 4.54 3.998 9.822 6.266 13.67 5.252 41.982 32.686 44.308 37.171 23.195 6.448 19.153 7.451
pink NM_001329965 1.403 1.609 0.469 0.845 3.121 2.944 2.689 2.157 8.804 6.296 5.953 8.296 28.03 29.925 19.525 21.348 3.566 5.335 2.409 5.497
pink NM_022320 1.874 2.528 1.241 1.565 2.818 3.008 1.431 2.641 2.012 2.6 0.964 0.427 38.773 17.59 21.305 14.069 1.498 5.707 1.917 3.971
pink NM_009028 1.777 2.347 0.753 0.484 2.804 2.873 2.221 1.154 5.434 0 3.582 1.585 31.735 25.71 25.579 25.161 1.136 0.412 0.509 0.596
pink NM_018780 5.091 35.645 5.494 30.117 0.704 2.48 1.046 2.038 0 0 0 0 344.619 357.829 276.526 332.45 160.912 139.745 122.873 111.773
pink NM_011990 1.666 3.541 3.207 4.761 0.761 1.816 2.585 3.762 4.16 2.36 9.608 3.188 18.871 73.137 25.408 75.426 1.426 1.977 3.086 3.86
pink NM_146162 0.586 0.714 1.031 0.295 1.223 1.215 0.7 0.263 1.654 2.713 1.454 2.895 39.112 18.272 25.761 12.888 0.519 0.251 0.619 0.136
pink NM_023182 1.279 1.266 1.219 0.261 0.504 1.033 0.77 0.623 2.932 1.603 0 1.71 21.592 20.874 19.518 24.805 1.961 0.888 1.235 1.447
pink NR_036654 0 1.066 0.342 0 0.339 1.159 0 2.096 0 0 0 0 9.397 39.412 6.17 54.486 0 0 1.386 0.541
pink NM_172708 1.525 4.559 1.635 3.542 0.558 0.576 0.385 0.775 0.223 0.097 0.039 0.052 40.179 58.444 42.138 49.699 19.702 16.111 12.214 10.355
pink NM_013825 0.44 2.803 0.74 3.821 0.227 0.766 0.32 0.806 0.536 0.201 0.565 0.464 13.443 34.078 15.442 32.964 2.84 7.053 3.389 7.547
pink NM_001005423 0.529 1.237 0.54 1.5 0.309 0.57 0.392 0.526 0.181 0.113 0.34 0.301 12.939 29.127 14.449 27.891 14.42 14.102 14.253 14.924
pink NM_010392 28.544 46.074 27.146 37.612 0.445 0.38 0.425 0.858 13.738 15.025 12.786 13.67 89.568 251.577 65.44 217.316 10.538 8.447 12.859 10.725
pink NM_008768 0.166 1.804 1.472 2.843 0.366 0.446 0.931 1.129 0.38 0 1.335 1.329 15.231 41.724 12.453 37.456 1.142 0.575 0.782 1.249
pink NM_001081032 16.924 4.191 12.235 5.608 0.69 0.079 0.547 0.568 7.36 8.781 6.764 8.196 67.112 79.988 53.347 81.389 7.663 16.725 9.708 16.219
pink NM_001081971 0.369 0.365 0.234 0.603 0.194 0.53 0.066 0.957 0 0 0 0 31.336 27.543 18.071 23.183 0.047 0 0.105 0.062
pink NM_008199 9.192 7.867 12.054 12.751 0.139 0.396 0.039 0 6.746 5.533 8.894 9.444 66.715 61.137 60.975 65.472 0.959 0.613 2.084 2.885
pink NM_010391 10.611 24.589 8.607 26.416 0.042 0.288 0.143 0.13 40.095 44.519 36.859 37.85 25.491 121.907 23.232 116.538 3.019 2.226 3.782 5.237
pink NM_027694 0.572 1.296 0.558 1.504 0.052 0.176 0.022 0.08 0 0 0 0.109 36.844 30.775 29.024 27.11 0.251 0.227 0.123 0.206
magenta NM_008562 1538.876 1560.307 2290.213 1905.397 1299.422 1384.546 2286.877 2064.103 940.766 853.463 1358.435 1363.478 1340.114 936.516 1721.811 1088.847 1026.125 1195.196 1048.901 1144.425
magenta NM_009883 839.226 704.127 2422.256 1095.544 875.822 807.461 3089.131 1311.099 933.371 1062.234 1640.093 2155.671 1943.439 1905.814 2777.409 2225.203 1202.929 1139.88 2114.293 1325.857
magenta NM_008416 500.053 448.011 5702.492 3961.175 457.844 454.725 5866.472 3931.464 480.283 574.118 2196.614 2880.601 598.228 417.334 2794.073 2080.909 984.957 773.575 4999.065 4047.822
magenta NM_026353 297.244 367.642 249.89 313.599 353.276 391.19 277.997 310.79 363.596 313.834 308.475 257.846 275.551 395.994 204.116 312.546 375.831 339.742 282.204 262.284
magenta NM_010591 442.702 333.782 510.528 1067.037 448.36 291.76 534.645 838.572 348.144 367.112 397.451 411.669 545.241 263.875 796.619 1125.655 197.318 121.884 555.011 650.817
magenta NM_170777 348.164 285.701 276.328 266.537 376.967 353.111 290.145 282.895 351.625 387.089 256.038 318.153 353.01 383.03 271.42 321.99 385.698 394.834 299.358 311.578
magenta NM_001009935 382.553 340.767 71.107 43.202 365.165 361.685 52.73 38.771 453.997 460.798 95.369 115.514 86.481 57.366 24.223 19.635 441.669 458.064 129.815 108.675
magenta NM_011803 288.914 418.48 864.252 1284.343 293.502 417.406 733.988 1273.764 331.576 322.258 859.912 781.005 320.956 379.091 816.673 925.628 281.104 341.582 563.301 817.063
magenta NM_011408 274.432 260.553 1151.737 830.395 310.937 350.484 1173.337 986.96 649.501 698.482 1012.732 976.431 399.181 609.342 1305.32 1097.366 411.763 399.52 1153.642 974.472
magenta NM_010907 216.598 287.141 5338.574 5624.608 248.8 410.689 5285.827 5623.25 512.56 434.292 2963.494 3090.475 338.363 446.069 5361.495 3755.792 500.292 604.502 4785.915 4911.137
magenta NM_011819 40.001 22.108 227.172 129.414 345.43 239.351 1801.522 1165.919 197.144 116.393 953.327 720.132 210.013 217.254 1557.921 1621.16 188.52 128.823 1126.891 847.215
magenta NR_122039 266.612 331.243 87.681 102.996 249.744 315.809 77.179 81.148 176.678 135.971 59.82 61.072 324.333 233.439 68.149 62.618 301.503 456.111 81.419 113.969
magenta NM_009396 226.133 274.067 1080.342 808.03 238.382 308.813 1273.069 790.616 256.763 166.641 849.507 683.383 131.603 160.948 545.837 339.999 208.815 289.979 778.991 650.489
magenta NM_023464 276.703 252.621 208.666 168.576 276.389 236.591 206.181 185.981 248.253 341.004 185.921 237.487 268.533 222.239 149.576 157.746 233.252 199.766 192.398 137.01
magenta NM_015811 589.265 427.285 1537.319 1441.339 276.552 231.503 869.364 1300.545 224.162 292.427 577.824 475.838 848.371 592.81 2255.526 2106.675 869.231 421.049 1460.383 1798.47
magenta NR_037970 248.26 254.487 269.592 354.833 251.515 252.961 314 345.35 268.799 262.805 298.593 276.898 228.892 236.067 264.459 341.311 284.041 278.162 306.371 327.171
magenta NM_008873 319.701 196.711 729.125 384.252 251.121 244.066 397.806 365.313 127.245 172.114 193.635 290.007 157.465 136.659 386.27 235.82 367.569 190.906 692.084 275.189
magenta NM_027215 219.245 248.455 191.03 219.009 214.613 261.897 186.258 199.882 230.842 231.216 181.899 210.041 179.449 232.698 133.958 178.278 234.056 213.662 185.72 196.482
magenta NM_010500 280.121 188.164 516.54 500.625 264.48 198.131 547.584 450.269 247.147 282.66 444.433 489.67 261.444 170.553 354.183 283.482 225.224 166.128 659.877 647.524
magenta NM_011149 261.689 223.03 212.998 189.226 237.313 223.485 199.914 181.13 191.202 214.207 177.758 172.613 219.98 223.844 177.577 186.035 230.282 231.649 195.473 201.894
magenta NM_011756 169.076 186.099 2244.933 3308.721 238.125 207.218 1923.063 3267.352 229.722 224.271 1878.421 2412.643 257.365 175.885 1998.319 1311.544 142.663 102.7 1751.617 2831.951
magenta NR_125903 190.628 203.08 163.706 169.801 200.877 225.966 167.904 179.426 228.129 243.982 181.517 202.889 241.032 224.073 193.063 204.508 198.424 190.921 164.111 175.144
magenta NM_013642 102.598 150.891 1184.654 3365.567 181.014 245.364 1478.725 3967.168 112.173 126.315 671.407 893.311 156.413 196.659 2078.982 2246.201 52.128 124.563 712.888 1843.863
magenta NM_001025612 249.607 200.353 196.972 181.09 219.259 202.871 180.449 165.339 189.396 205.487 175.995 157.824 196.028 198.766 147.79 169.075 208.178 212.037 176.824 184.249
magenta NM_010828 140.131 149.676 573.551 736.755 191.022 222.044 945.741 1418.713 288.877 246.129 945.332 875.183 166.319 135.791 727.902 777.868 235.768 223.72 639.499 730.189
magenta NM_001291127 191.863 181.218 105.372 101.354 211.39 185.302 114.115 102.44 179.43 209.745 124.666 144.148 199.293 171.625 107.867 118.634 208.278 206.705 117.663 107.471
magenta NM_053164 178.139 200.878 120.877 119.7 203.972 192.647 138.859 146.612 179.322 207.649 128.966 146.553 183.836 151.845 108.756 119.202 188.535 159.21 139.482 120.109
magenta NM_023260 171.944 172.87 120.424 141.048 205.561 178.318 145.072 117.018 174.585 231.198 157.638 175.964 170.988 155.686 109.363 129.866 207.491 181.71 173.416 156.571
magenta NM_178901 178.251 141.921 70.923 43.361 192.153 189.014 49.326 46.739 79.133 85.97 29.021 45.853 124.684 84.53 41.011 28.185 171.723 182.272 61.903 44.373
magenta NM_013693 95.452 130.164 15820.456 15034.181 102.98 235.344 15129.767 16684.623 418.071 259.242 7958.468 6851.245 175.697 317.189 20587.76 16759.336 254.17 239.339 18935.31 16617.223
magenta NM_008535 139.987 91.467 66.177 60.991 178.576 148.783 82.777 87.975 117.65 119.936 59.095 73.039 148.62 83.313 66.567 50.285 131.713 116.99 82.118 67.375
magenta NM_019752 178.655 172.566 143.067 153.578 147.632 161.461 134.502 129.549 191.065 217.115 161.39 171.164 192.375 199.546 156.255 163.859 206.139 176.171 171.543 151.461
magenta NM_001136085 130.053 142.359 118.32 128.553 154.239 154.841 133.642 132.982 144.95 133.493 136.137 134.841 124.388 141.484 112.211 125.644 147.285 148.887 128.444 127.893
magenta NM_001164077 112.835 130.386 285.485 287.67 150.532 146.115 270.457 284.901 115.533 122.276 274.246 258.388 147.761 201.335 255.626 297.156 93.283 97.428 218.67 238.713
magenta NM_008842 102.68 112.421 826.979 847.077 133.47 130.845 1094.131 1179.722 142.707 114.338 514.58 524.79 272.162 219.981 983.014 801.662 159.02 172.285 1061.617 1151.287
magenta NM_010499 128.772 109.658 398.574 859.874 142.82 116.348 424.328 703.532 115.239 123.076 170.938 227.919 143.106 80.19 364.456 639.414 220.657 189.844 548.25 1018.833
magenta NR_040409 135.498 120.51 25.187 15.448 129.166 128.171 18.726 13.916 160.605 163.021 33.821 40.977 30.57 20.278 8.563 6.985 156.206 162.107 45.911 38.578
magenta NM_134149 136.364 140.238 79.472 93.987 123.781 133.472 83.49 83.539 122.31 115.146 83.682 94.881 113.821 116.361 68.442 90.272 136.497 165.797 90.405 111.328
