gene,raw.importance,rel.importance
TMEM120B,-0.00125786163522013,-0.0714285714285714
CSAG4,-0.00125786163522013,-0.0714285714285714
MAFA-AS1,-0.00125786163522013,-0.0714285714285714
LINC01764,-0.00125786163522013,-0.0714285714285714
STX1B,-0.00138364779874223,-0.0785714285714336
FAM171A2,-0.00138364779874223,-0.0785714285714336
POLR2H,-0.00138364779874223,-0.0785714285714336
NMUR1,-0.00138364779874223,-0.0785714285714336
AC087481.1,-0.00138364779874223,-0.0785714285714336
AC026471.4,-0.00138364779874223,-0.0785714285714336
RUNDC3A-AS1,-0.00138364779874223,-0.0785714285714336
YIPF2,-0.00150943396226422,-0.0857142857142895
CATIP-AS1,-0.00150943396226422,-0.0857142857142895
AP001619.1,-0.00150943396226422,-0.0857142857142895
AC015712.1,-0.00150943396226422,-0.0857142857142895
C19ORF81,-0.00150943396226422,-0.0857142857142895
AC091153.3,-0.00150943396226422,-0.0857142857142895
AC092687.3,-0.00150943396226422,-0.0857142857142895
AL589182.2,-0.00150943396226422,-0.0857142857142895
POLD3,-0.00163522012578621,-0.0928571428571454
HOXD13,-0.00163522012578621,-0.0928571428571454
PRSS53,-0.00163522012578621,-0.0928571428571454
CRACR2B,-0.00163522012578621,-0.0928571428571454
AC092506.1,-0.00163522012578621,-0.0928571428571454
GET4,-0.00163522012578621,-0.0928571428571454
OR8G5,-0.00163522012578621,-0.0928571428571454
CSAG2,-0.00163522012578621,-0.0928571428571454
AC009309.1,-0.00163522012578621,-0.0928571428571454
AC021016.3,-0.00163522012578621,-0.0928571428571454
AC009120.6,-0.00163522012578621,-0.0928571428571454
MIR6835,-0.00163522012578621,-0.0928571428571454
OLFM2,-0.0017610062893082,-0.100000000000001
ABHD8,-0.0017610062893082,-0.100000000000001
QRICH2,-0.0017610062893082,-0.100000000000001
ASB6,-0.0017610062893082,-0.100000000000001
ZFP42,-0.0017610062893082,-0.100000000000001
NOXA1,-0.0017610062893082,-0.100000000000001
AC006206.2,-0.0017610062893082,-0.100000000000001
AC022809.1,-0.0017610062893082,-0.100000000000001
ANKRD24,-0.00188679245283019,-0.107142857142857
LRRN4,-0.00188679245283019,-0.107142857142857
UCN,-0.00188679245283019,-0.107142857142857
AL031736.2,-0.00188679245283019,-0.107142857142857
AC002351.1,-0.00188679245283019,-0.107142857142857
AL590326.2,-0.00188679245283019,-0.107142857142857
TARBP2,-0.00201257861635229,-0.114285714285719
COL26A1,-0.00201257861635229,-0.114285714285719
CALML6,-0.00201257861635229,-0.114285714285719
MIR210HG,-0.00201257861635229,-0.114285714285719
CCDC68,-0.00213836477987428,-0.121428571428575
AC092171.3,-0.00213836477987428,-0.121428571428575
ABHD12B,-0.00226415094339627,-0.128571428571431
MBD2,-0.00226415094339627,-0.128571428571431
CFHR4,-0.00226415094339627,-0.128571428571431
RHOBTB3,-0.00226415094339627,-0.128571428571431
AC073578.1,-0.00226415094339627,-0.128571428571431
HAMP,-0.00238993710691826,-0.135714285714287
POU4F1,-0.00238993710691826,-0.135714285714287
TMED3,-0.00238993710691826,-0.135714285714287
AP003774.1,-0.00238993710691826,-0.135714285714287
LINC01063,-0.00238993710691826,-0.135714285714287
ABCF3,-0.00251572327044025,-0.142857142857143
PARP10,-0.00251572327044025,-0.142857142857143
KLC3,-0.00264150943396235,-0.150000000000005
PIDD1,-0.00264150943396235,-0.150000000000005
AC009237.8,-0.00264150943396235,-0.150000000000005
PCDHB17P,-0.00264150943396235,-0.150000000000005
NOG,-0.00276729559748434,-0.157142857142861
AC133041.1,-0.00289308176100633,-0.164285714285717
AL662899.1,-0.00301886792452832,-0.171428571428573
AC008517.1,-0.00301886792452832,-0.171428571428573
AC007848.1,-0.00301886792452832,-0.171428571428573
BANF1P2,-0.00314465408805031,-0.178571428571429
BX649601.1,-0.00314465408805031,-0.178571428571429
SH3GLB2,-0.00327044025157242,-0.185714285714291
MAN1B1,-0.00327044025157242,-0.185714285714291
C1QL4,-0.00339622641509441,-0.192857142857147
TINCR,-0.0035220125786164,-0.200000000000003
SLC25A42,-0.00389937106918248,-0.221428571428576
AC016876.1,-0.00465408805031453,-0.264285714285718
AP006621.3,-0.0050314465408805,-0.285714285714286
