Regulator	Target	MI
474	1820	0.16103565247755736
474	563	0.16669561914440578
474	684	0.14886011372168095
474	7809	0.19895340417908614
474	150248	0.15984327497945827
474	84632	0.2181779280078855
474	23130	0.18546393669008143
474	80279	0.18741835193805834
474	79729	0.199828624909407
474	10863	0.17835792526523697
474	147495	0.1462000382795292
474	116028	0.20335382432903337
474	290	0.1933855417269692
474	161394	0.22778861023582309
474	492311	0.19823463534714492
474	572	0.18391946874595533
474	210	0.26478622041293676
474	574	0.14912096695951238
474	55143	0.14562594540443463
474	118611	0.1544864182519179
474	576	0.1585834810854152
474	732	0.17916312007003476
474	977	0.1655556388499635
474	645811	0.19241537015262988
474	10159	0.17324254713848308
474	10555	0.17646188242375516
474	91860	0.20320763494962435
474	84808	0.1494880091042452
474	127795	0.16681156943739417
474	148113	0.21395295059156538
474	25775	0.22916840595802146
474	8120	0.17377794833568938
474	729338	0.19040008895324068
474	10602	0.1451780785319965
474	341	0.30001061338082824
474	127428	0.16102685551800366
474	104	0.15576336128736123
474	87769	0.14840072966256201
474	105	0.14722099258978005
474	27034	0.15732619809207016
474	550631	0.15601942397400137
474	84892	0.16344488473424423
474	8999	0.16877490529650707
474	902	0.21305164920705089
474	55839	0.18656541872438392
257	91894	0.2615223457065481
257	25906	0.30724490008355776
257	65124	0.23079768062644135
257	90324	0.15580485968709556
257	388552	0.2471820344571256
257	353322	0.16373448646084388
257	22995	0.21920283511781236
257	203102	0.16636893748288806
257	390637	0.22060027709978414
257	1212	0.2826411625501777
257	1211	0.2541081568880186
257	56894	0.16135441753610902
257	340485	0.2670010494382957
257	375484	0.288951684132269
257	9073	0.16071707456806106
257	147685	0.266959418930921
257	23732	0.22840786939252844
257	1105	0.24053045271094842
257	27092	0.1560269315038747
257	285331	0.2142515638440159
257	1121	0.33105898804311007
257	22850	0.26861400877095853
257	81627	0.23962499739426146
257	552900	0.3310110549255967
257	81873	0.2521041395917596
257	134265	0.22594464360664634
257	57406	0.25820791055153514
257	10632	0.30411859863164015
257	140707	0.19439401692894442
257	91300	0.24765090419352198
257	339231	0.26460704818961744
257	66005	0.29098483194985647
257	147339	0.23339356762207863
257	57658	0.20104697360442803
257	387104	0.2359569622574238
257	80776	0.279990299386089
257	1123	0.22673818101513898
257	826	0.2347430978704299
257	348174	0.2414882160652354
257	7918	0.3297408122478771
257	27042	0.24117232116247767
257	81892	0.31420129993632795
257	145447	0.24127334391274324
257	55125	0.2576112175173897
257	833	0.31502858926446287
257	55009	0.23861362420060672
257	728464	0.31159579077108823
257	79680	0.19482625993325797
257	114781	0.24979605499818103
257	79447	0.27615467170649755
257	259282	0.23708143332803466
257	219621	0.1898744700034447
257	83734	0.18477177745256768
257	8907	0.2138354881649951
257	65062	0.20736476665897285
257	131076	0.24320179566174893
257	1175	0.33016659671710524
257	146325	0.18607709662349148
257	56005	0.22885771973387037
257	84933	0.21583603968695453
257	27154	0.23213871495184701
257	745	0.16667218397967698
257	746	0.2623582755362328
257	509	0.3423888279590477
257	64793	0.3470933573765196
257	84281	0.24847317637188215
257	1185	0.1847069960767156
257	25864	0.3137880412797367
257	1060	0.26124903937355004
257	338699	0.26932168369220744
257	990	0.16548733756982958
257	10139	0.2710429257845597
257	388389	0.21751554017709385
257	635	0.14360854170799886
257	10134	0.25778419752368187
257	55845	0.3562735792202396
257	637	0.2316316285372233
257	90835	0.24314905977564827
257	55602	0.2583056967936752
257	8927	0.18728714459495244
257	84164	0.23002336981198113
257	646023	0.1736943897665606
257	128861	0.16549220693853162
257	286257	0.32543693563012166
257	64207	0.1919356293674257
257	1072	0.2999517483820151
257	56941	0.1948685112371198
257	51372	0.24759296373767725
257	51493	0.2876349554049167
257	521	0.30621097119740615
257	522	0.2804860884752447
257	54520	0.25179547771983835
257	7965	0.2882224690988595
257	10263	0.22719199536172763
257	405	0.22692514560247457
257	8938	0.1973828287177275
257	56946	0.2593406972757242
257	8815	0.3566052356707843
257	55738	0.23790330831444972
257	10591	0.2273275443740408
257	410	0.23302732092186673
257	652	0.18045760079849504
257	411	0.3100375927179302
257	535	0.23828898824772704
257	537	0.2313010972067424
257	29086	0.264537542588263
257	85395	0.2486897933665384
257	10476	0.30818490127070497
257	790955	0.26737366062761403
257	154810	0.21979734980904642
257	25852	0.23016697112101614
257	25855	0.23450126801196625
257	781	0.2459145859443419
257	55870	0.2994481176120054
257	783	0.2172612964307934
257	421	0.24173845324779109
257	3268	0.17859684778689378
257	51398	0.2704681346831155
257	11332	0.3393842693416156
257	29090	0.15940217279830105
257	10005	0.2270581103042728
257	11215	0.3174514602399734
257	256815	0.19462232247566202
257	25825	0.2354359904974519
257	113179	0.26446726650383034
257	550	0.2590627222634785
257	170487	0.2578023277989816
257	311	0.2217828289992081
257	553	0.15963893921434735
257	51287	0.2317221228116244
257	56970	0.17355996343470093
257	435	0.24568949180656663
257	56851	0.27205567842597755
257	799	0.18917914669312452
257	10574	0.26414406769044696
257	439	0.2938405517908729
257	319	0.20216175852825646
257	5218	0.23546435857010906
257	650662	0.19501175686073058
257	100128327	0.1784151650125887
257	100128569	0.15770858858690584
257	80823	0.22796131252410756
257	56985	0.24362942954417033
257	204	0.33495729633253823
257	9826	0.22884262970015712
257	196883	0.14561320172445402
257	8992	0.2482532473623058
257	8872	0.20564849215489645
257	148223	0.23337884260853237
257	55421	0.20264491851409172
257	212	0.15600511672947182
257	10431	0.29187201314626243
257	55668	0.25953961316162655
257	135152	0.26281981074203387
257	91860	0.2475561604411327
257	8881	0.28255575283254064
257	80724	0.2358866488502427
257	10327	0.2629521443594749
257	587	0.22704371719283767
257	226	0.3822723986923542
257	339829	0.3007413302180799
257	9605	0.23267800378432302
257	56647	0.2713357153635112
257	10564	0.23915419539138671
257	10093	0.3123515547596307
257	10094	0.2526072130042314
257	118429	0.2012822711923823
257	28974	0.26946117237299294
257	350	0.19036488328457324
257	256302	0.17909775047214005
257	477	0.20271570671547412
257	84326	0.24088607597720646
257	9857	0.3012714761142554
257	9619	0.14632355365126326
257	51529	0.24690863145943354
257	128344	0.1594474517096609
257	57198	0.18373126768598258
257	254263	0.23074419144691838
257	79086	0.2777314511947715
257	143872	0.25306450697795047
257	8536	0.23375413014858015
257	53838	0.2249780848448264
257	28958	0.2901156762960877
257	491	0.2424573765876481
257	280636	0.25923267759899193
257	255798	0.15253075211390588
257	84221	0.2799137615401701
257	11047	0.22759394900629282
257	54936	0.36361017547311114
257	34	0.21486607046607809
257	221336	0.18961344455964646
257	140	0.16387840445658952
257	57095	0.24568289923284414
257	80099	0.1579623657272835
257	51550	0.24777069046954558
257	84692	0.1862139218397978
257	47	0.15906694098807872
257	10053	0.3175068901580014
257	23125	0.14933671998392928
257	200420	0.15868949004885646
257	29903	0.3512253933330758
257	156	0.27717992012153747
257	84126	0.33390524471713157
257	26993	0.24815170821753085
257	55924	0.309396659026997
257	53	0.2365299358399735
257	9556	0.24332273707102292
257	25798	0.2802495479496958
257	116285	0.20464042706432473
257	23492	0.1771274333354853
257	9564	0.16457257455161312
257	8476	0.25706524158803123
257	65981	0.22660850384008935
257	116028	0.19502547495988054
257	23466	0.25533751020902873
257	23589	0.22445847428385246
257	126075	0.26736153001915586
257	126074	0.22964944030633028
257	256329	0.23404043973898858
257	84269	0.43338122233075627
257	54976	0.29181068629718876
257	10157	0.1968140659910267
257	51107	0.22598464052477052
257	54859	0.25917268030447094
257	9575	0.2571982717164891
257	9331	0.20736594869943037
257	23357	0.19168822941805175
257	374877	0.22664908902528502
257	54982	0.24701755040691076
257	11016	0.2286401015101962
257	90806	0.1747368611306559
257	90288	0.27865867929761645
257	130399	0.24602474339339686
257	57463	0.2406996891985438
257	60509	0.2607560937916551
257	399726	0.18281343394103455
257	146853	0.22168035467932956
257	79135	0.2289510334663607
257	55166	0.21796163602143181
257	84726	0.3019936671061698
257	283643	0.26251574834731173
257	79019	0.22785888863957737
257	92	0.16873869810968767
257	641371	0.19477484448560745
257	84836	0.33072011976200155
257	57597	0.19659328834864453
257	152185	0.22026746483051518
257	90060	0.149930360750405
257	389813	0.16306735383334736
257	144453	0.16975628282898825
257	129138	0.23260974333451667
257	26027	0.24108993318894534
257	57130	0.23182681331567778
257	27236	0.22988169517994983
257	57132	0.23947537731095014
257	9131	0.24719354649318515
257	57491	0.22731863882535297
257	92591	0.31768934021607453
257	57492	0.24006389665789918
257	221060	0.14649685969327209
257	84735	0.18129380091008684
257	79145	0.2775411424668137
257	374467	0.21482797982739932
257	56052	0.24578271498252047
257	57020	0.18630979381481438
257	152137	0.22192543747978455
257	2515	0.2300325109123671
257	11092	0.1722929316994204
257	153241	0.3417279579515755
257	26229	0.22878563719469547
257	26580	0.23015889799408473
257	900	0.1446369302118029
257	902	0.2142106511242554
257	51637	0.2919336671226773
657	65124	0.37992082777903136
657	339263	0.3351274589065678
657	223075	0.1742653900671458
657	56650	0.33647648764538207
657	170689	0.42493062509826984
657	54480	0.407568779630628
657	800	0.24540906160687737
657	801	0.21936099401794706
657	284680	0.15501005927921963
657	389541	0.437079433611097
657	81627	0.3432670214722444
657	84902	0.18648844599719627
657	552900	0.5244157717293154
657	445328	0.18683279009004838
657	56673	0.2667537857051503
657	79798	0.4984455569720092
657	10632	0.40005980412135766
657	818	0.25861059625949423
657	66005	0.3257228257761282
657	79780	0.278053640706462
657	767846	0.2547890055369866
657	339229	0.5159260354645028
657	246184	0.28439228445630516
657	1004	0.2779921653578601
657	387103	0.29884442163452896
657	81620	0.22593481058805853
657	90120	0.4662240622797391
657	134553	0.42975258222104706
657	221927	0.5488981293369912
657	1019	0.4076176060658936
657	1015	0.1846177750753233
657	81892	0.4708995643862055
657	830	0.35162921112273526
657	831	0.40187303551549114
657	835	0.1963913003774156
657	728464	0.3991924697734124
657	91442	0.2735211449799557
657	22848	0.20874237753954983
657	55139	0.3855236357390215
657	79568	0.18454754872295087
657	284001	0.3905113626168566
657	607	0.24248674860907915
657	259282	0.4578283772971492
657	219621	0.27293555406848036
657	1044	0.2423452694898467
657	1040	0.24588492744666635
657	146562	0.26138292308989985
657	84945	0.442398294170979
657	203286	0.16177596434182728
657	645811	0.26870698508197854
657	160857	0.25150696812338147
657	121053	0.4051196059670463
657	10602	0.4071930871184284
657	56005	0.3426719458605314
657	84933	0.21727797646412572
657	55156	0.43000152073925335
657	84934	0.3874870277109279
657	203054	0.5414127763139964
657	8913	0.20602015005989838
657	55966	0.20489860292040252
657	55727	0.3823253767546033
657	126321	0.350978007075458
657	1073	0.3207857453880685
657	11118	0.22755619388853532
657	150209	0.3016870727263443
657	1068	0.15472856597256968
657	648	0.5226359920721126
657	8938	0.3249121044701724
657	221749	0.24668392541371897
657	84060	0.21180467414056636
657	115416	0.40143695497074816
657	126792	0.3769343053397165
657	55743	0.23079991233389663
657	899	0.1678105938075385
657	8943	0.19087046696179577
657	29086	0.39548966332371727
657	8707	0.18614390701790384
657	64225	0.6769590497055793
657	2182	0.3972228336620143
657	25978	0.3769764320126514
657	10005	0.4012641268251569
657	84081	0.5581155627501619
657	23527	0.4540036446535476
657	23523	0.26000279471116894
657	53344	0.4914273156909905
657	79738	0.3880148680866622
657	64240	0.19838350500450996
657	685	0.44439808484942933
657	57719	0.3185702844528038
657	690	0.21130872712503201
657	210	0.31846812791540113
657	694	0.1732826260089384
657	79754	0.2375457539926078
657	9854	0.31304393878596315
657	466	0.3513889601119713
657	79745	0.34724690828374705
657	729171	0.20152237469779077
657	8535	0.18582943416337283
657	118429	0.3454798481844419
657	79096	0.41076397092285166
657	79095	0.3786007059391121
657	477	0.21763300734906643
657	83596	0.3736081194884511
657	84680	0.303558269414685
657	51529	0.37957600797966773
657	8545	0.3980816500983897
657	488	0.35052797802018176
657	498	0.2758905580085367
657	401027	0.1667011563633931
657	9639	0.26620110893150084
657	11047	0.43883671580952033
657	8309	0.18080752881942264
657	200894	0.4179270452283692
657	221336	0.20855488285476387
657	23271	0.38812883751889693
657	23272	0.4338374369416016
657	268	0.22941113517767242
657	84692	0.18358828251109216
657	148046	0.36481380165788035
657	273	0.19886517927345615
657	276	0.24097417337389881
657	51566	0.24528298423408135
657	282991	0.28455714114622044
657	51329	0.3868284540480875
657	11273	0.16482100532698585
657	254065	0.38041268640608994
657	284	0.30353275412948033
657	89927	0.19395660892167577
657	23492	0.2053732605979839
657	23253	0.3823896821775552
657	51337	0.30215807636892134
657	54848	0.1879974863683085
657	23229	0.2937031443271847
657	9685	0.40482929256939304
657	65980	0.4755270016714892
657	154743	0.49833227837854466
657	23468	0.3366181576702889
657	126074	0.3763981969602552
657	79913	0.3797535493097923
657	140578	0.15210874824632992
657	55702	0.38315970398042243
657	84267	0.27214707222911194
657	10159	0.16845205793632445
657	9212	0.20343933424165872
657	153642	0.30973614842824215
657	23476	0.33809220083482394
657	128240	0.3900737432412642
657	121601	0.21184946019579076
657	199857	0.3135320459113382
657	79018	0.3345321276192239
657	81575	0.18791917719611106
657	9474	0.2511217054659074
657	285600	0.38343175384513817
657	79002	0.4007711014495756
657	80233	0.44019074445130446
657	124930	0.2143753711440457
657	388815	0.2272758385593896
657	399947	0.1966199740464365
657	63922	0.4009274505159963
657	79034	0.38544901097337814
657	144577	0.28723878862605545
657	50617	0.1909967823489911
657	27440	0.35271815128617945
657	63939	0.44958107025711946
657	27443	0.3191407791479124
657	153222	0.4159370308956172
657	83539	0.1997251678287162
657	84632	0.3039447610114321
657	257169	0.28633667933718154
657	80279	0.38049589735561895
657	8192	0.4291923111662248
657	284992	0.23977051088663437
657	119385	0.20307383962426062
657	11094	0.3823251479156866
657	11096	0.272355639766646
657	79065	0.4668633430646745
657	9296	0.3821211050122235
657	84896	0.3592331386640861
657	908	0.2247192242142928
657	388552	0.3098152979085773
657	22994	0.4194373295322862
657	55684	0.3763628610443206
657	910	0.18123630558166415
657	55207	0.20604934247945206
657	55449	0.3417078273073235
657	196951	0.4147224165396608
657	285203	0.29959992163999694
657	400746	0.18573539762589686
657	55210	0.5322053563808131
657	10309	0.1881676047124614
657	115939	0.4054425761584861
657	1121	0.4223774220190606
657	377677	0.20435816337095059
657	752014	0.46938823059374624
657	91304	0.4109975414207616
657	57415	0.26497107645684714
657	124872	0.22135706865583682
657	10523	0.3040181554684507
657	7918	0.4029992285392865
657	1139	0.2175010568404918
657	7917	0.4037641011919648
657	7919	0.29624525793480494
657	122046	0.19528961852108928
657	952	0.14957633669101433
657	55009	0.6102657804296054
657	79444	0.18688236372779965
657	79447	0.42688164651660454
657	55017	0.3745758316892145
657	56344	0.23277980627549955
657	1386	0.37580325254298774
657	728	0.1687522837586961
657	284361	0.43883375981031936
657	1164	0.20603818770610705
657	974	0.1487279406502786
657	157567	0.2662619627736076
657	1175	0.4146908705787702
657	123591	0.19323666183187438
657	440193	0.22430208394866558
657	80215	0.15302726627600194
657	506	0.39064057299817456
657	1182	0.37598781955503746
657	991	0.1577000244104383
657	54994	0.24224999815186266
657	513	0.43445448791886676
657	51005	0.4589739410031939
657	55847	0.3495740820425137
657	516	0.47782701396080274
657	54998	0.5474025134211304
657	90835	0.37590223793661437
657	517	0.4572705588618442
657	518	0.3208373972206715
657	400916	0.32706392484470026
657	23215	0.43029916993383566
657	79800	0.4670968450279238
657	8814	0.35117307717701784
657	8812	0.25834646417747287
657	113130	0.17591316310587857
657	55859	0.23394826430637128
657	80816	0.2680434261627145
657	11200	0.2438277214021749
657	100191040	0.3195742779106663
657	25852	0.39454576034189337
657	55870	0.37931819599439986
657	79825	0.34777323723273756
657	307	0.26731991184067017
657	11216	0.39073120031898867
657	158067	0.24238914198731454
657	8854	0.1974043668930916
657	113179	0.39227325437882943
657	441425	0.275275664950982
657	23400	0.26295565597536097
657	310	0.3484556739823006
657	51287	0.41456677772365413
657	55643	0.3900330446138467
657	56971	0.29613284075950386
657	10574	0.4125531830234186
657	138649	0.38204478023861554
657	8621	0.41328657706221694
657	51293	0.3824822785129376
657	10109	0.15515097292806956
657	56987	0.5655937773818813
657	323	0.4337778042256195
657	324	0.4311234739750258
657	78998	0.20702109694380688
657	327	0.35182248351042755
657	8872	0.3139625837905182
657	148223	0.4180190665033896
657	338872	0.16256944661039263
657	147372	0.21368421257610581
657	577	0.35614920564425123
657	578	0.27189022826950193
657	91748	0.43352883843288303
657	55668	0.4642115763640975
657	9973	0.44162115603066976
657	344	0.16476328430707898
657	346	0.17329686516562326
657	10092	0.18107018697199884
657	10097	0.4945110125097454
657	8896	0.4398562129860535
657	138162	0.37353100615002965
657	353	0.38141242327876856
657	599	0.37962674063924506
657	116	0.17435803989363663
657	117	0.3211717216902983
657	137075	0.1646963280436866
657	150291	0.31547785500247105
657	63874	0.15352355088919456
657	63877	0.2801092996125272
657	84798	0.3228292062407867
657	8418	0.2641793995088264
657	20	0.15048626323945058
657	153571	0.3868188523611371
657	8678	0.17108571126266447
657	116349	0.3578016425353088
657	401152	0.38466494182984956
657	280636	0.44999407141683
657	198437	0.238830833314994
657	338707	0.36288884937075583
657	84100	0.2408618951713981
657	84335	0.4123591984395185
657	84334	0.37951117046485283
657	54942	0.38723643750201475
657	10295	0.45128517377379485
657	393	0.1901512921110955
657	394	0.41542872427807165
657	84126	0.40149363228304846
657	54718	0.24326190798182523
657	55	0.19353058098811715
657	8225	0.3788255118097261
657	161	0.4873174070923927
657	23130	0.22063584409317016
657	25764	0.4128726387150685
657	23589	0.3555366781724514
657	178	0.4545823885684701
657	23581	0.14676684448883037
657	51225	0.14361089417081274
657	71	0.3119246216393581
657	9577	0.38245649554469274
657	54982	0.41497028142119685
657	11132	0.4187862507766953
657	51239	0.3811845189474914
657	284618	0.14851885122796915
657	57102	0.2481639404648659
657	91	0.3713827833647807
657	84709	0.22637432818417214
657	9590	0.34631395828709977
657	79363	0.2091052783185381
657	84984	0.1537739597876051
657	388969	0.257996537533554
657	22903	0.44823801246755224
657	57130	0.35122020081354144
657	57132	0.3531365401767239
657	115098	0.3797298596826133
657	267020	0.2145266658826266
657	9140	0.3623529481117931
657	201243	0.28457340896114935
657	60314	0.5176615867867431
657	494514	0.2349126645676085
657	221079	0.4074637578766671
657	2515	0.19794975597621445
657	63827	0.15879640010826623
657	445577	0.3849275581739402
657	79169	0.42124310696128653
657	401115	0.45159683089612024
657	439927	0.14580307785462399
657	340393	0.3570197910751567
657	114800	0.2352323346624985
657	81037	0.3777971362551398
657	84303	0.40155727653526263
657	9179	0.4590728913737472
657	8086	0.4559448214052928
657	80178	0.34363626821740656
657	1201	0.33198849169629696
657	388759	0.16899907390405922
1054	6351	0.18605650726493295
1054	8099	0.16026368013833192
1054	6352	0.17803445751384928
1054	9068	0.1985102042770288
1054	8535	0.21159160372604635
1054	6356	0.1556212658669125
1054	9181	0.16130364237181727
1054	200197	0.15189586436728852
1054	476	0.2716069217517374
1054	256302	0.2867561649114352
1054	56650	0.15942635741396494
1054	478	0.181780728103762
1054	358	0.17926258352288738
1054	238	0.1929683229444068
1054	910	0.29444410611363203
1054	913	0.15080969876370975
1054	155185	0.16429538376742414
1054	83592	0.20838618217512828
1054	158314	0.27418144398582633
1054	8540	0.16433312057025606
1054	729230	0.3135012112089113
1054	166979	0.15649688096781578
1054	19	0.2873739710107204
1054	22881	0.17738757336444166
1054	79087	0.2504360131246042
1054	25912	0.22272464634214373
1054	10668	0.17105244986613766
1054	125	0.18535102798640857
1054	368	0.18844836368214768
1054	489	0.1802932254923828
1054	128	0.14608866983033408
1054	9746	0.18509247814264107
1054	8553	0.23848015313487814
1054	28	0.1846723796804497
1054	200523	0.20210917923861516
1054	391267	0.32641352122007117
1054	127002	0.17672127784252378
1054	131	0.2455125294890781
1054	1114	0.23711612406365923
1054	1234	0.15919103985307181
1054	23141	0.14921990535713014
1054	379	0.1675003503930732
1054	55347	0.26860170327609634
1054	8309	0.25180191926317175
1054	33	0.147885168066912
1054	9531	0.4221281347209054
1054	134829	0.20693369174517695
1054	10645	0.3081340652091473
1054	1366	0.1493899718379268
1054	142685	0.14834817264734035
1054	195977	0.15964528151887247
1054	283579	0.1947368572325292
1054	10409	0.37920446030310906
1054	9529	0.1680944093931176
1054	92747	0.24974708512899024
1054	40	0.2698425647115297
1054	43	0.17319771858942623
1054	157313	0.16260943714805176
1054	374864	0.1536566479344028
1054	645121	0.18842137733400843
1054	54829	0.20024118688176618
1054	23246	0.17311172529764374
1054	64756	0.2231908484116243
1054	94160	0.24218723006840204
1054	271	0.1527104272869666
1054	128272	0.22735430045326233
1054	203259	0.17411869459209228
1054	80321	0.21992970187174787
1054	84129	0.19805047708319368
1054	144233	0.18522027645956918
1054	54831	0.14649938957316877
1054	1014	0.16919125427710657
1054	1012	0.19144891066080394
1054	84002	0.1467761599761106
1054	150472	0.1549543438075176
1054	54838	0.247174540577638
1054	10974	0.19530412994247648
1054	55	0.15636214723863162
1054	100131213	0.16719520883486094
1054	284	0.3399175917803907
1054	285	0.2050328435436919
1054	55256	0.25132918491042133
1054	10865	0.186881763642595
1054	1149	0.16246220870063421
1054	25790	0.15069879721835555
1054	23370	0.26371820193325224
1054	114781	0.14655251051114782
1054	140564	0.20227462279581587
1054	1386	0.2321490455103845
1054	51337	0.18439526250205596
1054	6833	0.27245987681721395
1054	727	0.14491126804577092
1054	64084	0.32777774715334207
1054	23466	0.31243106892603745
1054	26973	0.25903828926855965
1054	441054	0.14448057668840608
1054	1952	0.23123095602622712
1054	23580	0.14455132225092893
1054	89958	0.16351684749284878
1054	23461	0.1449679509045687
1054	23582	0.33108609211558093
1054	10396	0.1479257423984075
1054	414236	0.2225926928232278
1054	414235	0.22563563252033614
1054	157567	0.16612753476250042
1054	4680	0.19673536410348014
1054	10282	0.15517410251375985
1054	64422	0.15363730266961184
1054	221016	0.1601278955741341
1054	1048	0.2445673601365579
1054	441282	0.14569960916889446
1054	10164	0.2645868287889197
1054	133383	0.18139473466277156
1054	8915	0.14969135097303088
1054	10370	0.16089237196338324
1054	64431	0.143767096351624
1054	112849	0.17951906143957697
1054	387856	0.1583711662919356
1054	83879	0.2044410500892413
1054	55286	0.1549536629819377
1054	255057	0.18591238286506861
1054	875	0.1695111737541657
1054	90835	0.28282511846154446
1054	759	0.17439355382851307
1054	338440	0.29765958412279225
1054	118932	0.21601631940897636
1054	25874	0.1623520812078878
1054	25999	0.20417792512891886
1054	83987	0.2463264905852416
1054	55299	0.28693341765931013
1054	80111	0.1510983512606039
1054	10826	0.2747837060320206
1054	644	0.33125787015243624
1054	767	0.17700784823348492
1054	79924	0.2772983704151386
1054	285051	0.1606778697068929
1054	154386	0.17529085469666494
1054	28316	0.1600244768638266
1054	116985	0.23852726030138527
1054	26138	0.18841627955283435
1054	79034	0.2533247571374817
1054	653	0.17819269667543924
1054	774	0.1680828940135246
1054	27101	0.30461955668129104
1054	51703	0.32560937915415256
1054	9255	0.19770472341369505
1054	341032	0.15760656904142678
1054	23434	0.21034724726500542
1054	55195	0.14968894735658367
1054	27350	0.17680102863524993
1054	784	0.17373429345370717
1054	27113	0.3153902828439552
1054	53335	0.21623741164063492
1054	143379	0.20943880616848176
1054	10367	0.2640029371190895
1054	100130418	0.14494435294184882
1054	6790	0.15806634854097634
1054	9024	0.14447320979761447
1054	339184	0.21293790744292718
1054	6311	0.14355935034532497
1054	91851	0.20059390745111472
1054	26238	0.14409673770847142
1054	135927	0.17605040130221994
1054	170487	0.20057096733340085
1054	310	0.1872334799432087
1054	553	0.1587856083790138
1054	653275	0.19023645760440466
1054	79611	0.15284259034516445
1054	314	0.1714548519723822
1054	374907	0.1439122674683171
1054	643338	0.1435335818672474
1054	100134869	0.19043585897247972
1054	10331	0.17416133152170232
1054	374470	0.14747261830168412
1054	50515	0.14950541898361358
1054	9938	0.15304629884643095
1054	64240	0.24824243861230588
1054	131450	0.14863917020431128
1054	100128327	0.15775256620754075
1054	9391	0.17874005279737482
1054	440	0.22885380332472582
1054	322	0.19918541789869781
1054	387885	0.21546556402338624
1054	389941	0.17947629875743765
1054	55776	0.2640655659721016
1054	29070	0.1998513796450334
1054	79846	0.21467971817588438
1054	119395	0.16474187885567826
1054	286343	0.32570953780300815
1054	200844	0.2132438222396944
1054	23621	0.1552218107382517
1054	147372	0.2895529375381871
1054	576	0.14873309415306402
1054	214	0.2661817008783549
1054	577	0.14898398280654757
1054	219	0.20527857828863993
1054	283420	0.19810178493645303
1054	51744	0.19973772482276964
1054	100131814	0.15370092102857047
1054	80185	0.15488213888406133
1054	80183	0.1557099840035603
1054	23519	0.17329704925013711
1054	25819	0.2731332055572011
1054	64149	0.22658422154196156
1054	127795	0.15313386987673905
1054	100	0.14919345948771578
1054	84418	0.18109519325046008
1054	29974	0.20386820316446208
1054	55799	0.22339968912706887
1054	388512	0.1838917812940286
1054	83446	0.15938429460805903
1054	901	0.15053373279272275
1054	5129	0.2553810337462483
1054	122416	0.292936936658446
1053	414926	0.16539436413849273
1053	10093	0.15865726148791293
1053	6352	0.18012537854682176
1053	8534	0.21677707761969867
1053	9744	0.17702813098332992
1053	65124	0.2831598446376189
1053	6356	0.2039613174336381
1053	472	0.17810535146955786
1053	594	0.34077623257390766
1053	10658	0.16896101760430682
1053	597	0.1761163160549195
1053	599	0.16505167697123913
1053	118	0.15366033301711823
1053	910	0.15950752065910212
1053	196394	0.14582307228857072
1053	8646	0.16097351410704697
1053	913	0.16798676927339518
1053	914	0.24926049421480112
1053	916	0.17410712121269523
1053	919	0.26056201180165406
1053	4064	0.17208579049427897
1053	6363	0.1450910543502033
1053	128346	0.3109735192137384
1053	6367	0.20160814893205448
1053	119504	0.1533331927288657
1053	63877	0.2134459297662259
1053	123207	0.1646361484518719
1053	124773	0.21745386712017023
1053	248	0.14560462612455893
1053	920	0.2561432254813605
1053	6359	0.16291056147736427
1053	84792	0.20121365380625988
1053	923	0.17594097095032346
1053	924	0.14365296362709845
1053	56548	0.15930928258349297
1053	8419	0.14625195259895118
1053	22856	0.15056462428633122
1053	154664	0.1491771645793314
1053	1240	0.21032457186578757
1053	57082	0.2341853445367459
1053	492	0.14456885761293492
1053	134	0.21849800249388274
1053	135	0.26696889970922477
1053	23382	0.16437100810974314
1053	10871	0.20954196181775497
1053	10752	0.20938573821697393
1053	60492	0.2450439924272665
1053	64170	0.16344443818870324
1053	939	0.21646830177809573
1053	140706	0.21414830248079042
1053	91782	0.16081314711642403
1053	100170765	0.22751704573884535
1053	382	0.1686756978736872
1053	84334	0.2059285421595174
1053	1365	0.1999018462619242
1053	55911	0.2198641148836913
1053	54942	0.21131749227282182
1053	92747	0.163194766097698
1053	40	0.14657631569697127
1053	9546	0.14710464031774162
1053	23365	0.3785469457792363
1053	1140	0.1534891193425949
1053	393	0.22999205672484457
1053	283847	0.16301319289502558
1053	157	0.15204677694642843
1053	951	0.1899111351117062
1053	51566	0.1542750647991067
1053	712	0.1875441189002549
1053	713	0.1581707012372222
1053	835	0.20594441294847865
1053	120425	0.4855822140232169
1053	548596	0.1627141345631964
1053	5199	0.43808225663135847
1053	91689	0.15285105071989946
1053	440603	0.1646068378917409
1053	114897	0.17248837023668795
1053	1152	0.1610985373485807
1053	114898	0.1670801543588798
1053	441376	0.17722380562611662
1053	9790	0.16356016795546857
1053	10865	0.14393929128182048
1053	55013	0.21726734050153595
1053	123920	0.251025904866494
1053	392509	0.16941805334836157
1053	25792	0.22104009657410462
1053	962	0.23633693359334007
1053	284369	0.1741294957444497
1053	968	0.2944376848490329
1053	259282	0.14920484586308458
1053	9447	0.23223448412445702
1053	1043	0.17512531866452363
1053	1040	0.20498438942808672
1053	1160	0.18610907299508206
1053	114769	0.17607253074807083
1053	161394	0.18340261787004408
1053	970	0.17191435269625455
1053	1159	0.20502009934938936
1053	26053	0.14955901227997082
1053	574016	0.18219664482201114
1053	971	0.2088141394620413
1053	972	0.2141963986984159
1053	54059	0.1599739176273074
1053	51225	0.32916768098912463
