""	"Signature.1"	"Signature.2"	"Signature.3"	"Signature.4"	"Signature.5"	"Signature.6"	"Signature.7"	"Signature.8"	"Signature.9"	"Signature.10"	"Signature.11"	"Signature.12"	"Signature.13"	"Signature.14"	"Signature.15"	"Signature.16"	"Signature.17"	"Signature.18"	"Signature.19"	"Signature.20"	"Signature.21"	"Signature.22"	"Signature.23"	"Signature.24"	"Signature.25"	"Signature.26"	"Signature.27"	"Signature.28"	"Signature.29"	"Signature.30"	"unknown"
"TCGA-GU-A763-01"	0.115836220850854	0.121754719404896	0.126029810516235	0.0842562353484143	0	0	0	0	0	0	0.141524361542173	0	0.234600636825396	0	0	0	0	0	0	0	0	0	0	0	0	0.0795742426167245	0	0	0.060409738827763	0	0.0360140340675436
"TCGA-GU-A764-01"	0	0.1852803850301	0.235775554700109	0	0	0	0	0	0	0	0	0	0.260784597747409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.318159462522383
"TCGA-GU-A766-01"	0	0.343532665596139	0	0	0	0	0.0930880060366893	0	0	0	0	0	0.447385089854001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115994238513171
"TCGA-GU-A767-01"	0	0.135373092437204	0.186932699318498	0	0	0	0	0.0742562366857732	0	0	0	0	0.267302374428137	0	0	0.0670609874514494	0	0	0	0	0	0	0	0	0	0	0	0	0.124465283627755	0	0.144609326051182
"TCGA-GU-AATO-01"	0	0.413503840488901	0	0	0	0	0.0789341874717312	0	0	0	0	0	0.414166703011229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093395269028139
"TCGA-GU-AATP-01"	0	0.441614048864151	0	0	0.17803796265542	0	0.0605191045068208	0	0	0	0	0	0.288579931836988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03124895213662
"TCGA-GU-AATQ-01"	0	0.124468402187631	0.154964062545608	0	0	0	0.0935807041575795	0	0	0	0	0	0.418694405469498	0	0	0.077019207879883	0	0	0	0	0	0	0	0	0	0.0845132283929594	0	0	0	0	0.0467599893668408
"TCGA-GV-A3JV-01"	0.428884380490903	0.283385548621853	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210030025102543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0777000457847006
"TCGA-GV-A3JW-01"	0	0.219377646132137	0.224966290118153	0	0	0.0747629015653213	0	0	0	0.0926348367199549	0	0	0.257688361527892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130569963936542
"TCGA-GV-A3JX-01"	0	0.230150295630055	0	0	0.126515873131741	0	0.0919764382889923	0	0	0	0	0	0.502478637766553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0488787551826585
"TCGA-GV-A3JZ-01"	0	0.382879343555978	0	0	0.099488117975868	0	0	0	0	0	0	0	0.396436744052075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121195794416078
"TCGA-GV-A3QF-01"	0	0.068125747935932	0	0.135645857415678	0.256587100056943	0	0	0	0.0834071914727138	0	0	0.0964274050042331	0.121144246496586	0	0	0	0	0	0.149827495473833	0	0	0	0	0	0	0	0	0	0	0	0.0888349561440812
"TCGA-GV-A3QG-01"	0.102566763487939	0.170183796522694	0	0	0	0	0	0	0	0	0	0	0.13488134057136	0	0	0.57074254016724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0216255592507678
"TCGA-GV-A3QH-01"	0.136837832401921	0.207918392431161	0	0	0	0	0	0	0	0	0	0	0.439804844582438	0	0	0.175089407368189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0403495232162907
"TCGA-GV-A3QI-01"	0	0.0999435032347719	0	0.10726219780775	0	0	0	0	0	0	0	0	0.160491019379234	0	0	0.302992658297034	0	0	0.137532998362382	0	0	0	0	0	0.113558605667005	0	0	0	0	0	0.0782190172518233
"TCGA-GV-A3QK-01"	0.136237897610809	0.28217309028935	0.0867952445867868	0	0	0	0	0	0	0	0.0740288917354353	0	0.203852191794341	0	0	0.134136590550953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0827760934323251
"TCGA-GV-A40E-01"	0	0.106030045460496	0.272358015951065	0	0	0	0	0	0	0	0.0621784361796639	0	0.381543023961404	0	0	0	0	0	0	0	0	0	0	0	0	0.073445734636815	0	0	0	0	0.104444743810556
"TCGA-GV-A40G-01"	0.158986425993438	0.233264068373247	0.0635559888728702	0.0947555711074197	0	0	0.0964862344446212	0	0	0	0.0679748263066332	0	0.105778471718877	0	0	0	0	0	0	0	0	0	0	0	0	0.147824865955014	0	0	0	0	0.0313735472278799
"TCGA-GV-A6ZA-01"	0	0.350953627215016	0	0	0.0796078115707066	0	0	0	0	0	0	0	0.392718847872019	0	0	0	0.0628907408399045	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113828972502353
"TCGA-H4-A2HO-01"	0.141021268907487	0.294885828409681	0	0	0	0	0	0	0	0	0	0.0794551470668822	0.125488109608142	0	0	0.207924058646232	0	0.0848086375888676	0	0	0	0	0	0	0	0	0	0	0	0.066416949772709	0
"TCGA-H4-A2HQ-01"	0	0.291327555660747	0.197360100457204	0	0	0	0	0	0	0	0	0	0.298988623263649	0	0	0.0816957661983682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130627954420032
"TCGA-HQ-A2OE-01"	0.084072538728012	0.215734595829295	0.274163079360199	0	0	0	0	0	0	0	0	0	0.278793832862889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147235953219604
"TCGA-HQ-A2OF-01"	0.578859723454172	0.0817411601206551	0	0	0	0	0	0.141551867151279	0	0	0.0774519060252757	0	0.100463022867442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019932320381176
"TCGA-HQ-A5ND-01"	0	0.165002440321434	0	0	0.0784908041008052	0.0625859884172816	0	0	0	0.0668654146404741	0	0.108588374520703	0.15771108678616	0	0	0	0	0.0951124568290634	0	0	0.074743476567361	0	0	0	0	0	0	0	0	0.102679852638583	0.0882201051781347
"TCGA-HQ-A5NE-01"	0	0.475369457801412	0	0	0.0851658882761803	0	0	0	0	0	0	0	0.395431633550455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0440330203719523
"TCGA-K4-A3WS-01"	0	0.213827669048297	0.39179770041078	0	0	0	0	0	0	0	0	0	0.253675973282616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.140698657258308
"TCGA-K4-A3WU-01"	0.123727217974439	0.226939406512055	0.174610192888482	0	0	0	0	0	0	0	0	0	0.384712248154102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0900109344709219
"TCGA-K4-A3WV-01"	0.259063529359543	0.159925915909434	0	0	0	0	0	0	0	0.0796522483883546	0	0	0	0	0	0	0	0.159843680884716	0	0	0	0.140442396234376	0.0771022321163785	0	0	0.0757207203874323	0	0	0	0	0.0482492767197654
"TCGA-K4-A4AB-01"	0.0980034126546344	0.19493198100738	0	0	0.328104835140122	0	0	0	0	0	0.108157510624488	0	0.0890197919299564	0	0	0.120899757632274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0608827110111451
"TCGA-K4-A4AC-01"	0.0688751304092922	0.211524211066034	0	0	0	0	0	0	0	0.0660681670381848	0	0.128689691703671	0.266924594947483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212874529910599	0.0450436749247358
"TCGA-K4-A54R-01"	0	0.439726691476723	0	0	0	0	0	0	0	0	0	0	0.469883526666718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090389781856559
"TCGA-K4-A5RH-01"	0	0.487216044198824	0	0	0	0	0	0	0	0.0680868199415406	0	0	0.173334076035022	0	0	0.0998702102627585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.171492849561855
"TCGA-K4-A5RI-01"	0	0.162798749410395	0	0	0	0.133075331522974	0.0772779094599046	0	0	0	0	0	0.204045058085168	0	0	0.162973865490457	0	0	0	0	0	0	0	0	0.065444185348848	0	0	0	0	0	0.194384900682253
"TCGA-K4-A5RJ-01"	0	0.343118234741172	0	0	0.159337386426087	0	0	0	0	0	0	0	0.4369904127342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0605539660985404
"TCGA-K4-A6FZ-01"	0	0.247156364885797	0.213279074583695	0	0	0	0	0	0	0	0	0.122228024100377	0.162616911253189	0	0	0	0	0	0	0	0.146289379395784	0.0779506051243462	0	0	0	0	0	0	0	0	0.0304796406568122
"TCGA-K4-A6MB-01"	0	0.369142837344991	0	0	0	0	0	0	0	0	0	0	0.356769131837311	0	0	0.0951232970401115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.178964733777587
"TCGA-K4-A83P-01"	0	0.248964566487402	0	0	0	0	0	0	0	0	0	0	0.277718594529467	0	0	0.239183667868232	0	0	0	0	0	0	0	0	0.0617975628421532	0.102547812576679	0	0	0	0	0.0697877956960666
"TCGA-K4-AAQO-01"	0	0.164109772088011	0	0	0	0	0.117991825726659	0	0	0	0	0	0.371886452335896	0	0	0.21104922240891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134962727440525
"TCGA-KQ-A41N-01"	0.062101652762312	0.127604390236486	0	0	0	0	0	0	0	0	0	0	0.0941961583547178	0	0	0.697966465113417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0181313335330674
"TCGA-KQ-A41O-01"	0.11401115869178	0.193029480269799	0	0	0	0	0	0.0867671755812599	0	0	0	0	0.529509843847813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0766823416093493
"TCGA-KQ-A41P-01"	0	0.360371558087749	0	0	0	0	0	0	0	0	0	0	0.432670364203287	0	0	0	0.102058601691538	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104899476017426
"TCGA-KQ-A41Q-01"	0.120268635240625	0.249778651853474	0.0893432442865639	0	0	0	0	0	0	0	0	0	0.311493804901768	0	0	0.104187829414716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124927834302853
"TCGA-KQ-A41R-01"	0	0.49620995643943	0.109628731355823	0	0	0	0	0	0	0	0	0	0	0	0	0.197209085180885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.196952227023861
"TCGA-KQ-A41S-01"	0	0.352704117210396	0	0	0	0	0	0	0	0	0	0	0.485402641198833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.161893241590771
"TCGA-LC-A66R-01"	0.0888660340785205	0.225114098909422	0	0	0	0	0	0	0.108739283962595	0	0	0	0.379414969679134	0	0	0	0	0	0	0	0	0	0	0	0	0.084269521484816	0	0	0	0	0.113596091885512
"TCGA-LT-A5Z6-01"	0	0.459448773620606	0	0	0	0	0	0.0829143924379265	0	0	0	0	0.399321461861486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0583153720799812
"TCGA-LT-A8JT-01"	0.109390789782211	0.201468411647854	0	0	0	0	0	0	0	0	0	0	0.212679209379685	0	0	0	0	0	0.153351194217913	0.101556104474346	0	0	0	0	0	0	0	0	0	0.0978850842069049	0.123669206291087
"TCGA-MV-A51V-01"	0	0.177162357942868	0	0	0	0	0	0	0	0	0	0	0.689930613318331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132907028738801
"TCGA-PQ-A6FI-01"	0	0.22665250108828	0.0744824056137186	0	0	0	0	0.0952657474690917	0	0	0	0	0.270452716395336	0	0	0.219042007018731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114104622414843
"TCGA-PQ-A6FN-01"	0	0.253745263452089	0.0983707985799743	0	0	0	0.104917949387149	0	0	0	0	0.0628679472026983	0.155741657358652	0	0	0	0	0	0.0965525901668104	0	0	0	0	0.0948213899978689	0	0	0	0	0	0	0.132982403854759
"TCGA-R3-A69X-01"	0	0.277195266197728	0	0	0.0834651263775771	0	0	0	0	0	0	0	0.559139733210164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0801998742145308
"TCGA-S5-A6DX-01"	0	0.363173632141955	0	0	0.100364800342561	0	0	0	0	0	0	0	0.450193744421628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0862678230938568
"TCGA-S5-AA26-01"	0.0870263535649849	0.298231127138402	0	0	0	0	0	0	0	0	0	0	0.562500778175337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0522417411212764
"TCGA-SY-A9G0-01"	0.211827620524725	0.137644200082754	0.064817431070925	0	0	0	0	0	0	0	0	0	0.383296870670821	0	0	0.132265796925494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0701480807252808
"TCGA-SY-A9G5-01"	0	0.455272608659354	0	0	0	0	0	0	0	0	0	0	0.507580435552186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0371469557884601
"TCGA-UY-A78K-01"	0	0.143603945994479	0.223233117412838	0	0	0	0	0	0	0	0	0.281573114501583	0.148431059018801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.203158763072298
"TCGA-UY-A78L-01"	0	0.418295036195585	0	0	0.181484120474028	0	0	0	0	0	0	0	0.354568395719207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0456524476111803
"TCGA-UY-A78M-01"	0.136366042823461	0.289017991541551	0.115486732446707	0	0	0	0.0621518822828408	0	0	0	0	0	0.346688161014651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0502891898907892
"TCGA-UY-A78N-01"	0	0.0835145100918556	0	0	0.451186534922937	0	0	0	0	0	0	0	0	0	0	0.179015663675659	0	0	0	0	0	0	0	0	0	0.149236093737282	0	0	0	0.0821874080167932	0.0548597895554733
"TCGA-UY-A78O-01"	0.186941854020778	0.184183153129283	0.107251946769356	0	0	0	0	0	0	0	0	0	0.380477701979621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0715586780903472	0.0695866660106151
"TCGA-UY-A78P-01"	0	0.314610034438303	0	0	0	0	0	0	0	0	0	0	0.571179642605443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114210322956254
"TCGA-UY-A8OB-01"	0	0	0	0	0	0	0	0	0.287322293862712	0	0	0.393030108075474	0.140466028414001	0	0	0.0873026458870159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0918789237607969
"TCGA-UY-A8OC-01"	0.073512252311892	0.355087534137668	0	0	0	0	0.0799244246315029	0	0	0	0	0	0.28092998794163	0	0	0	0	0	0	0	0	0	0	0	0	0.077957758688372	0	0	0	0	0.132588042288935
"TCGA-UY-A8OD-01"	0.0984075042986153	0.285014969835683	0	0	0	0.0705445239654292	0	0	0	0	0	0	0.140796319367589	0	0	0.140046405895372	0	0.0641352179491696	0	0	0	0	0	0	0	0.11326039813997	0	0	0	0	0.087794660548171
"TCGA-UY-A9PA-01"	0	0.152433749898378	0.324703951892589	0	0	0	0	0	0.139395025350473	0	0	0.218266747198106	0.116523810374094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0486767152863603
"TCGA-UY-A9PB-01"	0	0.270363721152314	0	0	0	0	0	0	0	0	0	0.171260985239923	0.273675765080427	0	0	0.127275398146804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.157424130380532
"TCGA-UY-A9PD-01"	0.0826722272501311	0.204999806435895	0	0	0.203920730713177	0	0	0	0	0	0	0	0.124365749895399	0	0	0.283929073388025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100112412317373
"TCGA-UY-A9PE-01"	0.0759830371713487	0.249978182471458	0.0761591502711898	0	0	0	0	0	0	0.0753170684326338	0	0	0.311440821775069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211121739878301
"TCGA-UY-A9PF-01"	0	0.781233781602021	0	0	0	0	0.135774320038565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0829918983594145
"TCGA-UY-A9PH-01"	0	0.459072234446461	0	0	0	0	0.0659371361165445	0	0	0	0	0	0.394731882849485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0802587465875099
"TCGA-XF-A8HB-01"	0.295403006249444	0	0	0	0.154074475539924	0	0	0	0	0.123431550217945	0.0772822836289428	0	0.237297377486838	0	0	0	0	0	0	0.0860000785952487	0	0	0	0	0	0	0	0	0	0	0.0265112282816575
"TCGA-XF-A8HC-01"	0.0790633220160207	0.471167846268443	0.0920792497888414	0	0	0	0.110463936379217	0	0	0	0	0	0.150794514844845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0964311307026331
"TCGA-XF-A8HD-01"	0	0.352800229864944	0	0	0	0	0	0	0	0	0	0	0.517718933184509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129480836950547
"TCGA-XF-A8HE-01"	0	0.450826066480431	0	0	0	0	0.112009459443217	0	0	0	0	0	0.432567642008744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00459683206760841
"TCGA-XF-A8HF-01"	0	0.170916922888521	0.496115073687262	0	0	0.0722925511221554	0	0	0	0	0	0	0.110625210108939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150050242193122
"TCGA-XF-A8HG-01"	0	0.327106415318253	0	0	0.154829222162507	0.0688014182187816	0	0	0	0	0	0	0.157607796280577	0	0	0	0	0	0	0.121327142150676	0	0	0	0	0	0.160681309133351	0	0	0	0	0.00964669673585528
"TCGA-XF-A8HH-01"	0.104006170458561	0.316973316038951	0	0	0	0	0	0	0	0.0852593425155048	0	0	0.361083845458916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132677325528067
"TCGA-XF-A8HI-01"	0	0.480276057155092	0	0	0	0	0	0	0	0	0	0	0.366230850476061	0	0.0815462564277131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0719468359411346
"TCGA-XF-A9SG-01"	0	0.42385479576342	0	0	0.167049730119133	0	0	0	0	0	0	0	0.305202836727091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103892637390356
"TCGA-XF-A9SH-01"	0.0987792205456328	0.131611513101466	0.145160367841665	0	0	0	0	0	0	0	0	0	0.336818438834099	0	0	0.19303763645748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0945928232196559
"TCGA-XF-A9SI-01"	0	0.382152129398312	0	0	0	0	0	0	0	0	0	0	0.581549325172224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0362985454294631
"TCGA-XF-A9SJ-01"	0	0.51083693277125	0.101697649536734	0	0	0	0	0	0	0	0	0.064154663050308	0.18054267921382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142768075427888
"TCGA-XF-A9SK-01"	0	0.244144967199584	0	0	0	0	0	0	0	0.0687609996767498	0	0	0.39894658889229	0	0	0.154242438096412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133905006134964
"TCGA-XF-A9SM-01"	0	0.4287079082441	0	0	0	0	0	0	0	0	0	0	0.455431208403032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115860883352868
"TCGA-XF-A9SP-01"	0	0.273951081352239	0	0	0	0	0	0	0	0	0	0	0.359266727645764	0	0	0.0619800288668199	0	0	0	0	0	0	0	0	0	0	0	0	0	0.081196521784565	0.223605640350611
"TCGA-XF-A9ST-01"	0	0.21774674740678	0.247378518322091	0	0	0	0	0	0	0	0	0	0.266179499222228	0	0	0.157501930908216	0	0	0	0	0	0	0	0	0	0.0620772534445455	0	0	0	0	0.0491160506961393
"TCGA-XF-A9SU-01"	0.352499294614426	0.108213494296597	0	0	0	0	0	0	0	0	0	0	0.135211112355029	0	0	0.24943727707148	0	0	0	0	0	0	0	0	0	0.0659166255544321	0	0	0	0	0.0887221961080359
"TCGA-XF-A9SV-01"	0	0.148306849578742	0	0	0.134397021997251	0.13534302567741	0.106568077452539	0	0	0	0	0	0.12283003613864	0	0	0.107537844943292	0	0	0	0	0	0	0	0	0	0	0	0	0.133151856016865	0	0.111865288195261
"TCGA-XF-A9SW-01"	0.133175341569636	0.314609500980111	0	0	0	0	0	0	0	0	0	0	0.185695707600295	0	0	0	0	0	0.0651263353893669	0	0.1323459727557	0	0	0	0	0	0	0.086313676645772	0	0	0.0827334650591198
"TCGA-XF-A9SX-01"	0	0.108927522720287	0	0	0	0	0.0687107849053593	0	0	0	0	0	0.102581933790974	0	0	0.363079889331213	0	0	0	0	0	0	0	0	0	0.071102151872693	0	0	0	0.168421205434496	0.117176511944977
"TCGA-XF-A9SY-01"	0	0.157808597849832	0.10918665067134	0.131306293007691	0	0	0	0	0	0	0	0	0.288597254150748	0	0	0	0	0.125747291457915	0	0	0	0	0	0	0	0	0	0	0	0	0.187353912862473
"TCGA-XF-A9SZ-01"	0	0.255751620226103	0.270419090692948	0	0	0	0	0	0	0	0	0	0.262876072426342	0	0	0.0858501847723869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12510303188222
"TCGA-XF-A9T0-01"	0	0.620353017803078	0	0	0.287947676364711	0	0	0	0.0701105463597612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0215887594724503
"TCGA-XF-A9T2-01"	0.0945774580698971	0.287528774346335	0	0	0	0	0.0972938227939493	0	0	0	0	0	0.369324939130099	0	0	0.113119998518296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0381550071414241
"TCGA-XF-A9T3-01"	0	0.119914909678291	0	0	0	0	0	0	0	0	0	0	0	0	0	0.613162627842033	0	0	0	0	0	0	0	0	0	0.180414676146425	0	0	0	0	0.0865077863332518
"TCGA-XF-A9T4-01"	0.180069959574591	0.279840406981112	0.470270229492686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0698194039516116
"TCGA-XF-A9T5-01"	0	0.419066539038668	0	0	0	0	0	0	0	0	0	0	0.496111457003586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0848220039577458
"TCGA-XF-A9T6-01"	0	0.251076742420574	0.0868296255902089	0	0.064535792323919	0	0	0	0	0	0	0	0	0	0	0.245303317676419	0	0	0	0	0.066620932012343	0	0	0	0	0	0	0	0	0.177881733248439	0.107751856728097
"TCGA-XF-A9T8-01"	0	0.346601248340853	0	0	0	0	0	0	0	0	0	0	0.584877384545129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0685213671140181
"TCGA-XF-AAME-01"	0	0	0	0	0.318869964075368	0	0	0.0920942780876174	0	0	0.150251545359166	0	0	0	0	0	0	0	0	0.27863774343178	0	0	0	0	0	0	0	0	0.0778624622987953	0	0.0822840067472731
"TCGA-XF-AAMF-01"	0.137262281213404	0.231602807552227	0	0	0	0	0	0	0	0	0	0	0.35329083732351	0	0	0.180707763464801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0971363104460576
"TCGA-XF-AAMG-01"	0	0.254238879559026	0.155201790946048	0	0	0	0	0	0	0	0	0	0.497907138570202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0926521909247231
"TCGA-XF-AAMH-01"	0.158210282609755	0	0	0	0	0	0	0	0	0	0	0.144429162216312	0	0	0	0.100847296870305	0	0.0703208169525515	0.146507220317307	0	0	0	0	0	0	0	0	0	0	0.255175048325342	0.124510172708427
"TCGA-XF-AAMJ-01"	0.472783465262172	0	0	0.112401049352588	0	0	0.186684823688693	0	0	0	0	0	0.0764953459144672	0	0.15163531578208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TCGA-XF-AAML-01"	0	0.477467935463037	0	0	0.0692158308051651	0	0.072529353050236	0	0	0	0	0	0.316723341833008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0640635388485536
"TCGA-XF-AAMQ-01"	0.0625540721707574	0.374488472375858	0	0	0	0	0	0	0	0	0	0	0.409438760697438	0	0	0.119163682120349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0343550126355983
"TCGA-XF-AAMR-01"	0.0845552525371183	0.40213596972484	0	0	0	0	0.0666368794511681	0	0	0	0	0	0.275864540430739	0	0	0.0757369807482858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0950703771078488
"TCGA-XF-AAMT-01"	0	0.0765093099687678	0.246289186966883	0	0	0	0	0	0	0	0	0	0.253152862950074	0	0	0	0	0	0	0.0694114040891352	0	0	0	0	0.070820096478706	0	0.102278094141335	0	0	0	0.181539045405099
"TCGA-XF-AAMW-01"	0	0	0.24593929417277	0	0	0	0	0.122735426906705	0	0	0	0.276193168527066	0	0	0	0	0	0	0	0	0	0	0.318939032693779	0	0	0	0	0	0	0	0.0361930776996799
"TCGA-XF-AAMX-01"	0	0.132055656657613	0.25246599149569	0	0	0	0	0	0	0	0	0	0.24596728323949	0	0	0.123426715007834	0	0	0.0808301717971964	0	0	0	0	0	0	0	0	0	0	0	0.165254181802177
"TCGA-XF-AAMY-01"	0.177208146282221	0.319522725590102	0	0	0	0	0	0	0	0	0	0	0.360135245999707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0742160454206073	0.0689178367073621
"TCGA-XF-AAMZ-01"	0.126435545617193	0.220484631395816	0	0	0	0	0	0.0804479191564904	0	0	0	0	0.465690346666866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106941557163635
"TCGA-XF-AAN0-01"	0	0.335484026545707	0	0	0.0802422836752942	0	0	0	0	0	0	0	0.480481145668964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103792544110034
"TCGA-XF-AAN1-01"	0.12596464749436	0	0	0	0	0	0.0863422478413014	0	0	0	0	0	0.176617727501282	0	0.17472665829865	0.334863610749017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101485108115389
"TCGA-XF-AAN2-01"	0	0.430902712464257	0	0	0	0	0	0	0	0	0	0	0.423349691487309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.145747596048434
"TCGA-XF-AAN3-01"	0	0.360997684596863	0	0	0.122281568859461	0	0	0	0	0	0	0	0.409178325636764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107542420906912
"TCGA-XF-AAN5-01"	0	0.161220277292527	0	0	0	0	0	0	0	0	0	0	0.605131438890237	0	0	0	0	0.0641307652027979	0	0	0	0	0	0	0	0	0	0	0	0	0.169517518614438
"TCGA-XF-AAN7-01"	0.0825242476407255	0.0845251320648977	0	0	0.311747886612185	0	0	0	0	0	0	0	0	0	0	0.182774804474754	0	0	0	0	0	0	0	0	0	0	0	0	0	0.304980334368773	0.033447594838665
"TCGA-XF-AAN8-01"	0.549043514373219	0	0	0.309131603100711	0	0	0	0	0	0	0	0.14182488252607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TCGA-YC-A89H-01"	0	0.832135300648111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0770639732079512	0.0908007261439373
"TCGA-YC-A8S6-01"	0	0.188894015332844	0	0	0	0	0	0	0	0	0	0	0.474790568884092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0725125500557389	0	0.263802865727325
"TCGA-YC-A9TC-01"	0.117997992710042	0.184545361395178	0	0	0	0	0	0	0	0	0	0	0.386965820646758	0	0	0.0810655545032083	0	0.0966991086661748	0	0	0	0	0	0	0	0	0	0	0	0.0749762620674838	0.0577499000111557
