TCGA.2V.A95S.01A.11R.A37K.07 TCGA.2Y.A9GS.01A.12R.A38B.07 TCGA.2Y.A9GT.01A.11R.A38B.07 TCGA.2Y.A9GU.01A.11R.A38B.07
ENSG00000081051.8 134.305736983511 2.47194756653139 0.909899266281823 3.67719276935792
ENSG00000081052.13 0.980999947391025 12.0095452607317 2.45918720616709 0.996400621374405
ENSG00000081059.20 9.83281342617515 14.1724993814466 8.65633896570817 2.87058274253103
ENSG00000081087.15 38.4415095663693 38.8095767945428 22.1818685996272 8.56430057895619
ENSG00000081138.14 0 0 0 0
ENSG00000081148.12 0.296581379443798 0.288393882761995 0.196734976493367 1.13874356728503
ENSG00000081154.12 74.6244378585126 80.8326854255764 42.5439386666906 38.7410051120096
ENSG00000081177.18 7.64267400874403 17.3860312179375 9.29572763931161 8.23216703849805
ENSG00000081181.8 0.570348806622689 1.19477465715684 1.86898227668699 1.99280124274881
ENSG00000081189.16 9.19402276275774 14.0283024400656 13.7714483545357 9.25229148419091
ENSG00000081237.20 57.1945783281232 17.1182368982299 40.1339352046469 8.49312910600088
ENSG00000081248.11 0 0.205995630544283 0.0737756161850129 0.0948952972737529
ENSG00000081277.13 0 0.144196941380998 0.0983674882466837 0.0474476486368764
ENSG00000081307.14 31.8026494572812 57.534579611018 30.5431051005953 51.860279960106
ENSG00000081320.11 24.935649825544 7.99263046511816 11.213893660122 3.51112599912886
ENSG00000081377.17 6.06851130246541 29.5191738569957 41.0192425988671 32.5490869648972
ENSG00000081386.12 4.42590673939207 5.52068289858676 3.39367834451059 5.0294507555089
ENSG00000081479.15 0.045627904529815 0 6.81194856108285 0.0711714729553147
ENSG00000081665.14 3.17113936482215 17.8598211681893 2.41000346204375 1.28108651319566
ENSG00000081692.12 8.57804605160524 8.71361517202314 3.39367834451059 7.18831876848678
ENSG00000081721.12 18.4564873823102 10.8559697296837 4.10684263429905 6.16819432279393
ENSG00000081760.17 21.216975606364 19.1781932036727 4.45112884316244 21.8496421972816
ENSG00000081791.9 50.1222531260019 110.516655787007 51.6675232015706 51.1485652305527
ENSG00000081800.9 0 0.0205995630544282 0 0
ENSG00000081803.16 26.8520218157962 40.7665352847135 21.6900311583938 24.1745769804885
ENSG00000081818.4 0.319395331708706 0.576787765523991 1.37714483545357 0.332133540458135
ENSG00000081842.18 0 0.0617986891632848 0 0.0237238243184382
ENSG00000081853.15 0.66160461568232 2.90453839067438 2.72969779884547 3.32133540458135
ENSG00000081870.12 23.3614871192654 23.524701008157 12.2221604146505 14.8985616719792
ENSG00000081913.14 13.6427434544147 52.9820761759894 25.6985063044461 33.4505922889979
ENSG00000081923.15 33.2855563545002 88.6811189493135 23.0671759938473 78.1462773049355
ENSG00000081985.13 3.35365098294141 0.782783396068273 1.57387981194694 0.616819432279394
ENSG00000082014.17 6.61604615682319 4.11991261088565 2.7051059267838 4.93455545823515
ENSG00000082068.9 14.5324875927461 25.3580621200011 9.09899266281823 9.44208207873841
ENSG00000082074.19 26.6695101976769 12.2773395804392 19.6243139052134 2.94175421548634
ENSG00000082126.18 0.182511618119261 0.0205995630544282 0 0.189790594547506
ENSG00000082146.13 28.5858821879292 60.9335075149987 42.1012849695807 49.0608686905302
ENSG00000082153.18 78.0465306982488 88.948913269021 71.1442858744141 40.9235969493059
ENSG00000082175.15 0.0912558090596303 0.411991261088564 0.295102464740051 3.25016393162603
ENSG00000082196.21 4.76811602336568 4.55250343502863 1.6968391722553 2.13514418865944
ENSG00000082212.13 30.6163239395059 46.4314151246813 12.0008335660954 28.1364556416677
ENSG00000082213.18 14.5096736404812 25.1520664894569 8.95144143044821 13.6886466317389
ENSG00000082258.13 26.2816730091735 30.3225568161184 29.4364708578201 20.5922795084044
ENSG00000082269.17 12.6389295547588 11.206162301609 6.39388673603443 12.2177695239957
ENSG00000082293.13 0 0.0205995630544282 0.0491837441233418 0.0474476486368764
ENSG00000082397.17 9.17120881049284 7.12744881683217 5.3364362373826 10.7943400648894
ENSG00000082438.17 20.0990919453836 37.9237955832024 146.715108719929 40.4253966386187
ENSG00000082458.12 4.92781368922004 2.92513795372881 2.75428967090714 1.63694387797224
ENSG00000082482.14 0.0228139522649076 1.25657334632012 0.0245918720616709 0
ENSG00000082497.12 0.114069761324538 0.329593008870852 0.172143104431696 0.284685891821259
ENSG00000082512.15 12.4564179366395 8.34282303704344 11.2630774042453 2.111420364341
ENSG00000082515.18 35.0650446311629 24.3692830933886 11.7057311013554 17.6742491172365
ENSG00000082516.9 14.6237434018057 30.3225568161184 8.58256334952315 10.3673112271575
ENSG00000082556.14 0 0.185396067489854 0 0
ENSG00000082641.16 135.65176016714 404.637217078134 304.570335483795 266.560890041972
ENSG00000082684.16 1.73386037213297 3.68732178674265 3.00020839152386 6.28681344438613
ENSG00000082701.17 27.2854869088294 54.6506407833981 32.4120873772823 40.0932630981606
ENSG00000082781.12 216.185011662264 244.949404280206 83.7845081141128 83.9586142629529
ENSG00000082805.20 8.76055766972451 21.547142954932 31.1824937741987 14.2580184153814
ENSG00000082898.18 71.9323914912536 166.279672975345 64.3323373133312 89.8658465182439
ENSG00000082929.8 0.205325570384168 3.15173314732752 0 0.545647959324079
ENSG00000082996.20 41.4529512653371 46.8228068227154 35.3877038967445 25.550558790958
ENSG00000083067.23 0.0912558090596303 0.576787765523991 0.245918720616709 0.427028837731888
ENSG00000083093.10 10.0381389965593 12.5245343370924 3.83633204162067 5.07689840414577
ENSG00000083097.14 11.5666737983081 10.4439784685951 10.6974643468269 8.2558908628165
ENSG00000083099.11 27.3767427178891 35.2458523861267 12.4926710073288 20.141526846354
ENSG00000083123.15 6.11413920699522 39.2215680556313 37.9698504632199 32.0746104785285
ENSG00000083168.11 21.7416965084569 20.7849591219181 20.8784993803586 15.3018666853927
ENSG00000083223.18 23.7721382600337 32.3825131215612 33.9613753171676 9.32346295714621
ENSG00000083290.20 2.23576732196094 8.30162391093457 1.77061478844031 19.9280124274881
ENSG00000083307.12 0.273767427178891 0.782783396068273 0.122959360308355 0
ENSG00000083312.17 55.9169970012884 113.5035924299 35.5352551291145 42.7977790704625
ENSG00000083444.17 177.127525384742 491.649771420039 189.627925467544 115.416405309202
ENSG00000083454.22 3.71867421917994 0.144196941380998 0.713164289788457 0.0711714729553147
ENSG00000083457.12 14.6465573540707 3.48132615619837 3.41827021657226 7.37810936303428
ENSG00000083520.15 25.3006730617825 26.8824297860289 20.0423757302618 26.2859973448296
ENSG00000083535.16 9.74155761711554 8.94021036562185 10.4515456262102 8.32706233577181
ENSG00000083544.16 13.5971155498849 12.6481317154189 10.3531781379635 14.400361361292
ENSG00000083622.8 0 0.0205995630544282 0.0737756161850129 0.0237238243184382
ENSG00000083635.8 5.33846482998837 5.66487983996777 2.60673843853712 3.29761158026291
ENSG00000083642.19 18.4336734300453 24.8018739175316 17.263494187293 23.2493478320694
ENSG00000083720.13 3.3080230784116 1.62736548129983 2.43459533410542 1.16246739160347
ENSG00000083750.13 5.36127878225328 6.17986891632847 3.54122957688061 5.26668899869329
ENSG00000083782.8 0.159697665854353 0 0.0737756161850129 0
ENSG00000083799.18 72.3430426320219 53.5794635045679 42.6668980269991 33.782725829456
ENSG00000083807.10 16.9963944373561 260.13128225132 596.402081239643 114.870757349878
ENSG00000083812.12 4.69967416657096 6.4270636729816 12.5664466235138 6.95108052530239
ENSG00000083814.13 4.65404626204115 2.90453839067438 1.79520666050198 6.19191814711237
ENSG00000083817.9 0.501906949827967 2.34835018820482 1.47551232370026 4.0330501341345
ENSG00000083828.16 5.38409273451818 2.12175499460611 1.99194163699535 7.0696996468946
ENSG00000083838.16 2.46390684461002 2.73974188623896 4.6478638196558 4.10422160708982
ENSG00000083844.10 7.14076705891607 8.67241604591428 11.508996124862 25.8826923314161
ENSG00000083845.9 462.666951932325 353.014712063737 133.238762830133 319.180332380268
ENSG00000083857.14 95.2938786105188 131.054420152272 88.2356369572752 144.217128031786
ENSG00000083896.13 48.2286950880146 43.8770693059321 30.789023821212 40.3067775170266
ENSG00000083937.10 75.0807169038107 39.9837518886452 27.7150398135031 25.2184252504998
ENSG00000084070.12 94.016297283684 150.76820199536 85.9485928555398 75.845066346047
ENSG00000084072.17 30.4566262736516 40.0867497039173 15.0010419576193 21.3988895352313
ENSG00000084073.10 52.0614390685191 77.9075474718476 33.4203541318108 51.9788990816981
ENSG00000084090.13 109.256017396642 159.7908106132 88.6045150382003 113.803185255548
ENSG00000084092.7 12.5476737456991 12.1537422021127 6.24633550366441 15.2781428610742
ENSG00000084093.19 27.9242775722469 22.9067141165242 13.7222646104124 19.2400215222534
ENSG00000084110.11 103.963180471184 58.9971485878825 254.402916477986 217.07299251371
ENSG00000084112.15 19.6884408046152 43.5474762970613 40.6749563900037 27.6382553309805
ENSG00000084207.18 41.0879280290985 22.8037163012521 17.0175754666763 6.90363287666553
ENSG00000084234.18 470.971230556752 751.163066779725 458.097392764806 448.166765199617
ENSG00000084444.14 1.07225575645066 6.03567197494747 3.885515785744 2.77568744525727
ENSG00000084453.16 2.64641846272928 2.05995630544282 3.86092391368233 12.5024554158169
ENSG00000084463.8 31.2323006506584 51.5813058882883 40.8962832385588 57.981026634263
ENSG00000084623.12 143.13473651003 186.63204127312 108.081277711044 200.537486963758
ENSG00000084628.10 0.0684418567947228 0.082398252217713 0 0.0237238243184382
ENSG00000084636.18 4.72248811883586 8.46642041537001 4.86919066821084 0.332133540458135
ENSG00000084652.16 98.0315528823079 141.827991629738 73.4805137202727 63.6272968220513
ENSG00000084674.15 1305.11776721857 4868.41833403135 5064.17962178783 8358.87598418284
ENSG00000084676.15 25.7569521070807 43.9800671212043 28.4773878474149 44.1025894079767
ENSG00000084693.16 7.87081353139311 28.6951913348185 10.4269537541485 10.0589015110178
ENSG00000084710.14 0.387837188503428 0.473789950251849 0.713164289788457 1.16246739160347
ENSG00000084731.15 1.41446504042427 5.21168945277034 2.38541158998208 1.23363886455879
ENSG00000084733.11 101.795855006018 106.520340554448 57.8646749611117 141.583783532439
ENSG00000084734.9 45.9472998615238 128.479474770469 68.5867311800003 35.6806317749311
ENSG00000084754.12 165.058944636606 515.133273302087 189.775476699914 329.832329499246
ENSG00000084764.12 15.9925805377002 27.418018425444 17.5094129079097 15.2544190367558
ENSG00000084774.14 19.0724640934627 69.3793283673143 20.8539075082969 24.0322340345779
ENSG00000085063.17 163.439154025798 263.777404911953 151.510523771955 73.7573698060244
ENSG00000085117.12 42.684904687642 30.8169463294246 59.0450848200719 27.9229412228018
ENSG00000085185.15 6.15976711152505 5.45888420942348 6.78735668902117 6.21564197143081
ENSG00000085224.23 21.0116500359799 46.9052050749331 39.2240359383651 22.5139092781979
ENSG00000085231.14 15.4906735878722 20.6613617435915 6.73817294489784 10.5333779973866
ENSG00000085265.11 4.60841835751133 4.5937025611375 6.0004167830477 1.63694387797224
ENSG00000085274.16 14.2815341178321 10.9383679819014 7.59888846705632 8.32706233577181
ENSG00000085276.19 4.17495326447809 4.51130430891978 4.0576588901757 4.95827928255359
ENSG00000085365.18 22.4261150764041 26.0996463899606 17.6569641402797 42.7740552461442
ENSG00000085377.15 23.2702313102057 32.1971170540713 20.5588050435569 25.2421490748183
ENSG00000085382.12 2.62360451046437 5.7678776552399 3.27071898420223 2.82313509389415
ENSG00000085415.16 36.2285561966732 36.5848239846645 10.9187911953819 15.539104928577
ENSG00000085433.16 3.28520912614669 6.32406585770947 3.24612711214056 2.58589685070977
ENSG00000085449.15 24.433742875716 20.1669722302852 19.6243139052134 9.39463443010154
ENSG00000085465.13 2.87455798537835 6.75665668185246 1.81979853256365 9.08622471396183
ENSG00000085491.17 3.60460445785539 25.3580621200011 3.14775962389387 1.56577240501692
ENSG00000085511.20 15.8100689195809 26.1614450791238 13.0336921926856 13.261617794007
ENSG00000085514.16 8.32709257669127 5.97387328578419 4.15602637842238 1.44715328342473
ENSG00000085552.17 9.87844133070497 29.869366428921 28.7478984400933 3.34505922889979
ENSG00000085563.15 76.1757866125263 116.140336500866 85.1124692054431 1.09129591864816
ENSG00000085644.14 8.57804605160524 6.26226716854618 4.37735322697742 3.74836424231324
ENSG00000085662.14 18.9583943321382 112.185220394416 9.56623823198998 3.74836424231324
ENSG00000085719.13 91.3470648686899 95.2523795636762 62.7830493734458 58.360607823358
ENSG00000085721.13 22.7455104081128 49.9745399700429 21.5670717980854 17.9114873604209
ENSG00000085733.16 214.359895481072 202.802698270846 83.9320593464828 74.1843986437563
ENSG00000085741.13 0.387837188503428 0.288393882761995 0.590204929480102 3.81953571526855
ENSG00000085760.15 39.3996955614954 55.0008333553234 23.2885028424023 65.4303074702526
ENSG00000085788.14 6.45634849096884 33.8038829723167 10.6482806027035 12.288940996951
ENSG00000085831.15 6.18258106378995 5.2528885788792 0.885307394220152 7.47300466030804
ENSG00000085832.17 42.0461140242246 91.9152503488588 41.5110800401005 25.5980064395948
ENSG00000085840.13 4.24339512127281 13.0189238503986 1.67224730019362 2.56217302639133
ENSG00000085871.9 122.16871437858 67.6901641968512 72.644390070176 103.981521987715
ENSG00000085872.15 15.3309759220179 36.8320187413177 16.1568599445178 35.9653176667524
ENSG00000085978.22 23.9774638304178 27.9742066279135 16.9192079784296 14.2817422396998
ENSG00000085982.14 33.4452540203545 50.0569382222606 35.7073982335462 33.023563451266
ENSG00000085998.14 96.2064367011151 98.0951192651873 70.3819378405022 25.3133205477736
ENSG00000085999.13 2.21295336969603 4.5937025611375 1.1804098589602 1.09129591864816
ENSG00000086015.22 29.361556564936 32.7739048195953 20.3620700670635 31.29172427602
ENSG00000086061.16 292.771449415559 142.322381143045 281.55234323407 107.919676824575
ENSG00000086062.13 110.145761534974 95.2729791267307 188.988536793941 64.3864592002414
ENSG00000086065.14 77.6130656052155 34.0098786028611 38.2895448000216 28.1839032903046
ENSG00000086102.19 47.2476951406235 34.0716772920243 34.2564777819076 32.2169534244391
ENSG00000086159.13 0.0912558090596303 0.144196941380998 0 0.0237238243184382
ENSG00000086189.10 4.12932535994827 7.84843352373715 3.14775962389387 3.32133540458135
ENSG00000086200.17 8.46397629028071 19.0339962622917 9.64001384817499 7.35438553871585
ENSG00000086205.18 3.3080230784116 8.28102434788015 31.7481068316172 2.27748713457007
ENSG00000086232.13 109.986063869119 238.089749783082 128.517123394292 152.022266232552
ENSG00000086288.12 0.66160461568232 0.185396067489854 0.196734976493367 0.0474476486368764
ENSG00000086289.12 15.4906735878722 29.2719791003425 4.42653697110077 4.00932630981606
ENSG00000086300.16 16.4716735352633 76.1565846122212 20.5096212994336 4.24656455300044
ENSG00000086475.15 39.5365792750848 77.7015518413033 35.4614795129295 51.5518702439662
ENSG00000086504.17 93.2634368589421 89.237307151783 36.8878080925063 34.162307018551
ENSG00000086506.3 0 0.0411991261088564 0.0491837441233418 0
ENSG00000086544.3 37.6658351893624 41.8377125635438 11.1893017880603 22.5850807511532
ENSG00000086548.9 4.06088350315355 0.0411991261088564 0.0245918720616709 0
ENSG00000086570.12 0.228139522649076 0.247194756653139 0.196734976493367 0.0711714729553147
ENSG00000086589.12 57.5139736598319 49.8509425917163 21.8375823907638 20.5211080354491
ENSG00000086598.11 326.764238290271 315.090916480535 255.411183232514 300.367339695746
ENSG00000086619.14 16.0838363467599 29.4779747308868 57.8892668331734 156.15021166396
ENSG00000086666.19 73.2784146748831 91.2766638941716 56.0202845564863 62.4411056061295
ENSG00000086696.11 75.3088564264598 81.2858758127738 58.8237579715168 175.224166415985
ENSG00000086712.13 10.3347203760031 27.6652131820971 7.40215349056294 11.2450927269397
ENSG00000086717.18 0.0912558090596303 0.123597378326569 0 0.332133540458135
ENSG00000086730.17 10.0837669010892 7.04505056461445 4.2298019946074 5.31413664733016
ENSG00000086758.16 89.6132044965568 212.051902082284 112.483222810083 132.450111169841
ENSG00000086827.9 11.6579296073678 29.8281673028121 11.6319554851703 13.1904463210516
ENSG00000086848.15 4.2205811690079 7.33344444737645 6.41847860809611 3.4162307018551
ENSG00000086967.10 0.0912558090596303 0.0411991261088564 0.0491837441233418 0.0237238243184382
ENSG00000086991.13 2.98862774670289 0.597387328578419 0.762348033911798 0.687990905234709
ENSG00000087008.16 17.4754874349192 15.0994797188959 25.3050363514594 32.5728107892156
ENSG00000087053.20 9.3537204286121 19.7961800953055 6.02500865510937 4.222840728682
ENSG00000087074.8 32.7380215001424 20.5789634913738 14.1895101795841 10.4384827001128
ENSG00000087076.9 3.65023236238521 21.3205477613332 1.22959360308355 29.4887136278187
ENSG00000087077.14 56.7154853305602 120.919435129494 28.2314691267982 111.905279310073
ENSG00000087085.16 1.96199989478205 1.62736548129983 0.78693990597347 10.8180638892078
ENSG00000087086.15 8863.33452467791 16441.4588536397 2831.53274105285 5881.96638239198
ENSG00000087087.20 94.4953902812471 95.6437712617104 61.504272026239 81.7760224256565
ENSG00000087088.20 80.4876235905938 41.3021239241286 26.8543242913446 23.7001004941198
ENSG00000087095.13 26.3729288182332 25.0696682372392 14.8780825973109 24.7439487641311
ENSG00000087111.21 17.4754874349192 20.9703551894079 14.7551232370026 10.6757209432972
ENSG00000087116.16 5.29283692545855 17.6950246637539 13.9681833310291 2.13514418865944
ENSG00000087128.10 0.045627904529815 0 0.0983674882466837 0.0474476486368764
ENSG00000087152.15 44.9434859618679 50.2011351636416 35.8549494659162 36.866822990853
ENSG00000087157.19 17.7036269575683 14.9552827775149 9.22195202312659 6.78501375507333
ENSG00000087191.13 199.508012556617 119.333268774303 52.7495655722841 57.8386836883524
ENSG00000087206.17 25.414742823107 22.7625171751432 8.33664462890644 6.00212755256487
ENSG00000087237.12 3.55897655332558 1.48316853991883 3.98388327399069 2.87058274253103
ENSG00000087245.13 20.3956733248273 36.9144169935354 12.6894059838222 5.26668899869329
ENSG00000087250.9 0.205325570384168 0.0205995630544282 0 0.498200310687202
ENSG00000087253.13 5.24720902092875 12.2155408912759 4.13143450636071 2.77568744525727
ENSG00000087258.16 0.342209283973614 26.2850424574504 50.364153982302 3.20271628298916
ENSG00000087263.17 19.0496501411978 34.4012703008951 10.8204237071352 12.7634174833198
ENSG00000087266.17 26.646696245412 36.3994279171747 57.6679399846183 115.250338538973
ENSG00000087269.16 25.7797660593455 20.249370482503 12.3697116470205 21.3988895352313
ENSG00000087274.17 116.145830980644 140.365422652874 108.105869583105 148.606035530697
ENSG00000087299.12 3.39927888747122 15.9028626780186 7.84480718767302 13.3327892669623
ENSG00000087301.9 3.65023236238521 13.2661186070518 8.11531778035141 10.9841306594369
ENSG00000087302.9 88.107483647073 88.5369220079325 42.7898573873074 49.2032116364409
ENSG00000087303.18 1.04944180418575 4.75849906557292 8.23827714065976 4.24656455300044
ENSG00000087338.5 14.9203247812496 32.3001148693434 12.5418547514522 16.298267306767
ENSG00000087365.16 202.177244971611 346.196256692721 113.02424399544 157.597364947385
ENSG00000087448.11 8.09895305404219 14.0283024400656 5.23806874913591 6.92735670098396
ENSG00000087460.27 411.358373288548 345.434072859707 485.443554497384 545.410721080894
ENSG00000087470.18 46.4948347158817 24.245685715062 19.8456407537684 30.2004283573719
ENSG00000087494.16 40.973858267774 0.102997815272141 0.0737756161850129 0.26096206750282
ENSG00000087495.17 0.0228139522649076 0.123597378326569 0.172143104431696 0
ENSG00000087502.18 28.7683938060484 22.2887272248913 16.2060436886411 14.8511140233423
ENSG00000087510.7 0.0684418567947228 0.0205995630544282 0.0245918720616709 1.35225798615098
ENSG00000087586.18 15.2397201129582 29.3955764786691 7.79562344354968 37.0566135854005
ENSG00000087589.16 1.59697665854353 1.83336111184411 2.38541158998208 0.379581189095012
ENSG00000087842.11 36.5023236238521 64.7444266800679 13.3287946574256 9.98773003806249
ENSG00000087884.14 4.92781368922004 4.92329557000835 2.90184090327717 4.91083163391671
ENSG00000087903.13 4.47153464392188 3.13113358427309 1.00826675452851 1.47087710774317
ENSG00000087995.16 19.3918594251714 19.5901844647613 6.66439732871282 13.0006557265041
ENSG00000088002.12 0.114069761324538 0.102997815272141 0.0245918720616709 0
ENSG00000088035.18 13.0267667432622 18.9927971361828 12.9845084485622 20.0703553733987
ENSG00000088038.19 31.6657657436917 28.4891957042743 24.8131989102259 60.0687231742855
ENSG00000088053.11 0.045627904529815 0.0617986891632848 0.0983674882466837 0.189790594547506
ENSG00000088179.9 12.0685807481361 13.8429063725758 15.4191037826677 5.90723225529111
ENSG00000088205.13 39.7647187977339 98.2805153326772 32.0678011684189 27.1637788446118
ENSG00000088247.17 117.970947161837 122.052411097487 78.7431743414704 159.305480298313
ENSG00000088256.9 33.8330912088579 32.8975021979219 31.6005555992471 27.5196362093883
ENSG00000088280.19 3.05706960349762 55.3922250533576 30.641472588842 12.0754265780851
ENSG00000088298.13 35.5897655332558 64.3324354189794 29.3135114975118 42.7977790704625
ENSG00000088305.18 0.844116233801579 5.41768508331462 2.13949286936537 1.16246739160347
ENSG00000088320.4 0.159697665854353 1.44196941380998 1.45092045163858 0.332133540458135
ENSG00000088325.16 31.7570215527513 80.6884884841953 13.1074678088706 16.1559243608564
ENSG00000088340.17 14.6465573540707 1.50376810297326 2.1149009973037 0.0948952972737529
ENSG00000088356.6 29.384370517201 20.4759656761017 8.50878773333813 11.0315783080738
ENSG00000088367.23 3.49053469653086 8.81661298729529 8.11531778035141 157.787155541933
ENSG00000088386.17 26.3957427704981 24.7812743544772 23.0425841217856 11.7670168619454
ENSG00000088387.19 25.6885102502859 26.0378477007973 27.1986105002081 11.8381883349007
ENSG00000088448.14 56.532973712441 29.6427712353223 40.4044457973253 53.0464711760278
ENSG00000088451.11 12.2054644617255 6.7154575557436 19.5259464169667 13.0006557265041
ENSG00000088538.13 0.798488329271764 0.576787765523991 0.196734976493367 0.166066770229068
ENSG00000088543.15 2.23576732196094 13.8841054986846 2.1149009973037 2.49100155343601
ENSG00000088682.14 31.597323886897 58.9971485878825 31.2562693903837 80.9694123988296
ENSG00000088726.16 0.045627904529815 1.05057771577584 0.0491837441233418 0
ENSG00000088727.13 3.17113936482215 3.81091916506923 1.08204237071352 0.8066100268269
ENSG00000088756.13 1.00381389965593 6.13866979021962 0.590204929480102 0.687990905234709
ENSG00000088766.12 0.798488329271764 2.2659519359871 2.23786035761205 1.8030106482013
ENSG00000088782.5 0 0 0 0
ENSG00000088808.18 25.3919288708421 24.8018739175316 21.296561205407 19.7856694815775
ENSG00000088812.18 57.012066710004 158.287042510226 175.881068985071 441.642713512046
ENSG00000088826.18 10.8822552303609 31.6615284146562 2.63133031059879 9.44208207873841
ENSG00000088827.12 31.2094866983935 18.8486001948018 19.501354544905 4.91083163391671
ENSG00000088832.18 127.712504778952 139.335444500153 64.7749910104412 44.6719611916191
ENSG00000088833.17 91.5980183436038 110.784450106715 49.5034384601435 47.210410393692
ENSG00000088836.14 0.570348806622689 2.73974188623896 0.368878080925064 1.44715328342473
ENSG00000088854.12 5.58941830490235 14.3578954489365 5.92664116686269 3.65346894503949
ENSG00000088876.13 8.03051119724747 10.8353701666293 3.81174016955899 2.53844920207289
ENSG00000088881.21 27.0801613384453 4.34650780448436 5.72990619036933 18.4334114954265
ENSG00000088882.8 1.39165108815936 3.85211829117808 0.836123650096812 0.118619121592191
ENSG00000088888.18 49.9853694124124 119.477465715684 72.4968388378059 107.753610054346
ENSG00000088899.15 2.76048822405382 22.082731594347 12.1729766705271 24.9337393586786
ENSG00000088926.14 63.7421826281517 38.9949728620326 120.229662509509 369.332496989446
ENSG00000088930.8 49.5062764148494 104.171990366244 35.7565819776695 31.5764101678413
ENSG00000088970.16 9.19402276275774 14.7492871469706 9.17276827900325 20.2838697922647
ENSG00000088986.11 153.104433649795 155.217707615117 55.2825283946362 98.2166326783342
ENSG00000088992.18 71.4761124459554 3.81091916506923 1.6968391722553 1.32853416183254
ENSG00000089006.17 55.802927239964 91.7504538444234 44.609655919871 50.9350508116869
ENSG00000089009.15 734.26705364605 441.798828828322 200.079471093754 262.741354326703
ENSG00000089012.14 12.5248597934343 0.556188202469562 4.59868007553247 0.711714729553147
ENSG00000089022.14 34.1296725883017 30.9199441446967 15.0256338296809 13.7123704560573
ENSG00000089041.17 1.59697665854353 9.14620599616613 3.31990272832557 0.521924135005641
ENSG00000089048.14 14.9203247812496 26.4498389618859 7.18082664200791 14.3766375369735
ENSG00000089050.16 10.4031622327979 35.5136467058342 26.2641193618645 9.96400621374404
ENSG00000089053.13 117.856877400512 122.052411097487 67.9719343784583 72.167873576689
ENSG00000089057.15 26.6010683408822 41.7553143113261 106.458214154973 95.3460499358032
ENSG00000089060.11 24.5021847325107 27.706412308206 24.9361582705343 53.9717003244469
ENSG00000089063.15 73.4152983884726 133.629365534076 78.2021531561135 94.1598587198813
ENSG00000089091.16 0.479092997563059 1.73036329657197 0.836123650096812 0.332133540458135
ENSG00000089094.19 20.4641151816221 15.9440618041275 11.213893660122 17.104877333594
ENSG00000089101.19 0.045627904529815 0.226595193598711 0.0245918720616709 0.0711714729553147
ENSG00000089116.4 0 0 0 0
ENSG00000089123.16 3.17113936482215 6.83905493407017 2.8772490312155 1.25736268887723
ENSG00000089127.14 154.906735878722 40.7253361586047 58.3319205302835 22.2766710350135
ENSG00000089154.11 118.4500401594 146.689488510583 68.1440774828901 62.7732391465876
ENSG00000089157.16 1498.42038475913 1092.62142396993 372.271759269574 712.948368417705
ENSG00000089159.16 19.9393942795292 23.5453005712115 21.5424799260237 15.0171807935714
ENSG00000089163.4 2.25858127422585 2.2659519359871 2.23786035761205 4.00932630981606
ENSG00000089169.15 0.0912558090596303 0 0.0245918720616709 0.26096206750282
ENSG00000089177.19 7.48297634288968 25.6052568766543 11.9270579499104 30.2241521816903
ENSG00000089195.15 16.0838363467599 20.3317687347207 4.99215002851919 5.85978460665425
ENSG00000089199.10 0.045627904529815 0 0.122959360308355 0
ENSG00000089220.5 632.813407924006 1066.4599788908 1410.36845460889 1293.82620685467
ENSG00000089225.20 0 0 0 0
ENSG00000089234.16 25.0953474913983 19.6107840278157 11.0663424277519 11.2213689026213
ENSG00000089248.7 281.34165933084 253.003833434487 152.91226047947 97.8607753135577
ENSG00000089250.19 0.0228139522649076 0.102997815272141 0.0983674882466837 0
ENSG00000089280.19 238.2004755979 161.727169540316 70.1360191198854 151.761304165049
ENSG00000089289.16 18.753068761754 36.2964301019026 22.3540117040589 18.6469259142925
ENSG00000089327.15 42.0689279764896 82.7484447896383 22.2802360878739 4.98200310687203
ENSG00000089335.21 25.4603707276368 17.8392216051348 21.444112437777 26.9265406014274
ENSG00000089351.14 31.9395331708706 44.0830649364764 25.7230981765078 26.9265406014274
ENSG00000089356.18 0.114069761324538 0 0.0983674882466837 0.0237238243184382
ENSG00000089472.16 3.58179050559049 4.3053086783755 3.44286208863393 2.20631566161476
ENSG00000089486.17 54.1831366291554 14.9552827775149 33.3957622597491 26.9028167771089
ENSG00000089505.18 0.0684418567947228 0.411991261088564 0.27051059267838 0.142342945910629
ENSG00000089558.9 1.55134875401371 2.34835018820482 0.418061825048405 0.0237238243184382
ENSG00000089597.18 431.229325711283 546.053217446783 358.278984066484 335.573494984309
ENSG00000089639.11 20.7150686565361 20.393567423884 10.9433830674436 4.95827928255359
ENSG00000089682.16 8.05332514951237 14.3372958858821 12.0500173102187 4.67359339073233
ENSG00000089685.15 38.9434165161972 42.1673055724146 4.32816948285408 17.9114873604209
ENSG00000089692.9 40.1981838907671 1.95695849017068 14.4846126443242 2.08769654002256
ENSG00000089693.11 146.374317731647 129.942043747333 156.945327497584 174.488727862113
ENSG00000089723.10 0.593162758887597 4.11991261088565 0.836123650096812 3.81953571526855
ENSG00000089737.17 112.130575382021 109.672073701776 67.332545704855 63.0579250384088
ENSG00000089775.12 9.80999947391026 13.2661186070518 11.9270579499104 6.59522316052582
ENSG00000089818.18 15.3537898742828 13.9047050617391 18.4193121741915 16.4880579013146
