"","x","runningScore","position","ymin","ymax","geneList","Description"
"5644",5644,0.49499346817924,0,0,0,0.00936223649846047,"DNA replication"
"5645",5645,0.494912692734975,0,0,0,0.00934713314696081,"DNA replication"
"5646",5646,0.49483191729071,0,0,0,0.00926063824886118,"DNA replication"
"5647",5647,0.494751141846445,0,0,0,0.00924001814366314,"DNA replication"
"5648",5648,0.49467036640218,0,0,0,0.00918393949765008,"DNA replication"
"5649",5649,0.494589590957915,0,0,0,0.00917061648512084,"DNA replication"
"5650",5650,0.494508815513651,0,0,0,0.00911822603782503,"DNA replication"
"5651",5651,0.494428040069386,0,0,0,0.0091162999677321,"DNA replication"
"5652",5652,0.494347264625121,0,0,0,0.00910881178100822,"DNA replication"
"5653",5653,0.494266489180856,0,0,0,0.00909546327698076,"DNA replication"
"5654",5654,0.494185713736591,0,0,0,0.00907640547796952,"DNA replication"
"5655",5655,0.494104938292326,0,0,0,0.0090349888048056,"DNA replication"
"5656",5656,0.494024162848061,0,0,0,0.00897070703298224,"DNA replication"
"5657",5657,0.493943387403796,0,0,0,0.00889043482168917,"DNA replication"
"5658",5658,0.493862611959531,0,0,0,0.00884835480835097,"DNA replication"
"5659",5659,0.493781836515266,0,0,0,0.00874219039777795,"DNA replication"
"5660",5660,0.493701061071001,0,0,0,0.00869118153502843,"DNA replication"
"5661",5661,0.493620285626736,0,0,0,0.00862396653890276,"DNA replication"
"5662",5662,0.493539510182471,0,0,0,0.00852013883781034,"DNA replication"
"5663",5663,0.493458734738206,0,0,0,0.00850177052202827,"DNA replication"
"5664",5664,0.493377959293941,0,0,0,0.00840846189271785,"DNA replication"
"5665",5665,0.493297183849676,0,0,0,0.00837362574214696,"DNA replication"
"5666",5666,0.493216408405411,0,0,0,0.00834515901409016,"DNA replication"
"5667",5667,0.493135632961146,0,0,0,0.0083303674010976,"DNA replication"
"5668",5668,0.493054857516882,0,0,0,0.00814312069858007,"DNA replication"
"5669",5669,0.492974082072617,0,0,0,0.00806799791673382,"DNA replication"
"5670",5670,0.492893306628352,0,0,0,0.00803894828904365,"DNA replication"
"5671",5671,0.492812531184087,0,0,0,0.00794354731880057,"DNA replication"
"5672",5672,0.492731755739822,0,0,0,0.00783309943934075,"DNA replication"
"5673",5673,0.492650980295557,0,0,0,0.00774598461802218,"DNA replication"
"5674",5674,0.492570204851292,0,0,0,0.00764867226530266,"DNA replication"
"5675",5675,0.492489429407027,0,0,0,0.007437886716796,"DNA replication"
"5676",5676,0.492408653962762,0,0,0,0.00741255461018484,"DNA replication"
"5677",5677,0.492327878518497,0,0,0,0.00738369706679995,"DNA replication"
"5678",5678,0.492247103074232,0,0,0,0.00738102090449702,"DNA replication"
"5679",5679,0.492166327629967,0,0,0,0.00738083254831573,"DNA replication"
"5680",5680,0.492085552185702,0,0,0,0.00737979994733752,"DNA replication"
"5681",5681,0.492004776741437,0,0,0,0.00731724454975779,"DNA replication"
"5682",5682,0.491924001297172,0,0,0,0.0072795882653549,"DNA replication"
"5683",5683,0.491843225852907,0,0,0,0.00722424709229106,"DNA replication"
"5684",5684,0.491762450408642,0,0,0,0.00712533887675254,"DNA replication"
"5685",5685,0.491681674964378,0,0,0,0.00711805551490575,"DNA replication"
"5686",5686,0.491600899520113,0,0,0,0.00703673642916253,"DNA replication"
"5687",5687,0.491520124075848,0,0,0,0.00702246726094263,"DNA replication"
"5688",5688,0.491439348631583,0,0,0,0.00700543384735682,"DNA replication"
"5689",5689,0.491358573187318,0,0,0,0.00700396495599222,"DNA replication"
"5690",5690,0.491277797743053,0,0,0,0.00696606000443493,"DNA replication"
"5691",5691,0.491197022298788,0,0,0,0.00693829240263554,"DNA replication"
"5692",5692,0.491116246854523,0,0,0,0.00685121691120142,"DNA replication"
"5693",5693,0.491035471410258,0,0,0,0.00668436983249158,"DNA replication"
"5694",5694,0.490954695965993,0,0,0,0.00657540012268573,"DNA replication"
"5695",5695,0.490873920521728,0,0,0,0.00647909786270647,"DNA replication"
"5696",5696,0.490793145077463,0,0,0,0.00634557039352657,"DNA replication"
"5697",5697,0.490712369633198,0,0,0,0.00624309694490522,"DNA replication"
"5698",5698,0.490631594188933,0,0,0,0.00605077603796259,"DNA replication"
"5699",5699,0.490550818744668,0,0,0,0.0059354528244403,"DNA replication"
"5700",5700,0.490470043300403,0,0,0,0.00592729443919198,"DNA replication"
"5701",5701,0.490389267856138,0,0,0,0.00576187772117271,"DNA replication"
"5702",5702,0.490308492411873,0,0,0,0.00548534432551128,"DNA replication"
"5703",5703,0.490227716967609,0,0,0,0.00536092696310558,"DNA replication"
"5704",5704,0.490146941523344,0,0,0,0.00522868906163596,"DNA replication"
"5705",5705,0.490066166079079,0,0,0,0.00521636501949588,"DNA replication"
"5706",5706,0.489985390634814,0,0,0,0.00497997959172717,"DNA replication"
"5707",5707,0.489904615190549,0,0,0,0.00497194951526576,"DNA replication"
"5708",5708,0.489823839746284,0,0,0,0.00493702728167046,"DNA replication"
"5709",5709,0.489743064302019,0,0,0,0.00480577042978819,"DNA replication"
"5710",5710,0.489662288857754,0,0,0,0.00474627051162371,"DNA replication"
"5711",5711,0.489581513413489,0,0,0,0.00470529505564761,"DNA replication"
"5712",5712,0.489500737969224,0,0,0,0.00443729444694033,"DNA replication"
"5713",5713,0.489419962524959,0,0,0,0.00441442980857599,"DNA replication"
"5714",5714,0.489339187080694,0,0,0,0.00439118753145292,"DNA replication"
"5715",5715,0.489258411636429,0,0,0,0.00437552147013824,"DNA replication"
"5716",5716,0.489177636192164,0,0,0,0.004285569117962,"DNA replication"
"5717",5717,0.489096860747899,0,0,0,0.00424375981205804,"DNA replication"
"5718",5718,0.489016085303634,0,0,0,0.00418618559350579,"DNA replication"
"5719",5719,0.488935309859369,0,0,0,0.00401238741372398,"DNA replication"
"5720",5720,0.488854534415105,0,0,0,0.00398899442820801,"DNA replication"
"5721",5721,0.48877375897084,0,0,0,0.00375518217001899,"DNA replication"
"5722",5722,0.488692983526575,0,0,0,0.00374817612700629,"DNA replication"
"5723",5723,0.48861220808231,0,0,0,0.00373180015447174,"DNA replication"
"5724",5724,0.488531432638045,0,0,0,0.00354679140150845,"DNA replication"
"5725",5725,0.48845065719378,0,0,0,0.00344839061931466,"DNA replication"
"5726",5726,0.488369881749515,0,0,0,0.00329058217506443,"DNA replication"
"5727",5727,0.48828910630525,0,0,0,0.00328939119868643,"DNA replication"
"5728",5728,0.488208330860985,0,0,0,0.00319750939748099,"DNA replication"
"5729",5729,0.48812755541672,0,0,0,0.00319369830372925,"DNA replication"
"5730",5730,0.488046779972455,0,0,0,0.00315388817887881,"DNA replication"
"5731",5731,0.48796600452819,0,0,0,0.00303783954886231,"DNA replication"
"5732",5732,0.487885229083925,0,0,0,0.00286886866462432,"DNA replication"
"5733",5733,0.48780445363966,0,0,0,0.00285665046364172,"DNA replication"
"5734",5734,0.487723678195395,0,0,0,0.00280511567684335,"DNA replication"
"5735",5735,0.48764290275113,0,0,0,0.00271781648106344,"DNA replication"
"5736",5736,0.487562127306865,0,0,0,0.00244041501965948,"DNA replication"
"5737",5737,0.4874813518626,0,0,0,0.00226914039614162,"DNA replication"
"5738",5738,0.487400576418336,0,0,0,0.00225264587537766,"DNA replication"
"5739",5739,0.487319800974071,0,0,0,0.00224061100683794,"DNA replication"
"5740",5740,0.487239025529806,0,0,0,0.00213891206403716,"DNA replication"
"5741",5741,0.487158250085541,0,0,0,0.00213664970830362,"DNA replication"
"5742",5742,0.487077474641276,0,0,0,0.00206767264329901,"DNA replication"
"5743",5743,0.486996699197011,0,0,0,0.0018208515381788,"DNA replication"
"5744",5744,0.486915923752746,0,0,0,0.00159802370681032,"DNA replication"
"5745",5745,0.486835148308481,0,0,0,0.00119752516433534,"DNA replication"
"5746",5746,0.486754372864216,0,0,0,0.00117595284219014,"DNA replication"
"5747",5747,0.486673597419951,0,0,0,0.000814945936687389,"DNA replication"
"5748",5748,0.486592821975686,0,0,0,0.000812015627074619,"DNA replication"
"5749",5749,0.486512046531421,0,0,0,0.000733827053800734,"DNA replication"
"5750",5750,0.486431271087156,0,0,0,0.000721793918756644,"DNA replication"
"5751",5751,0.486350495642891,0,0,0,0.000668516482307312,"DNA replication"
"5752",5752,0.486269720198626,0,0,0,0.000427887274199568,"DNA replication"
"5753",5753,0.486188944754361,0,0,0,0.000366024573449369,"DNA replication"
"5754",5754,0.486108169310096,0,0,0,0.000260259372954317,"DNA replication"
"5755",5755,0.486027393865831,0,0,0,0.000240353189560505,"DNA replication"
"5756",5756,0.485946618421567,0,0,0,0.00013079267189587,"DNA replication"
"5757",5757,0.485865842977302,0,0,0,3.4354080458063e-05,"DNA replication"
"5758",5758,0.485785067533037,0,0,0,9.9430578827157e-06,"DNA replication"
"5759",5759,0.485704292088772,0,0,0,-1.52972272459972e-05,"DNA replication"
"5760",5760,0.485623516644507,0,0,0,-0.000138647318543259,"DNA replication"
"5761",5761,0.485542741200242,0,0,0,-0.000222910490769418,"DNA replication"
"5762",5762,0.485461965755977,0,0,0,-0.000362946279163476,"DNA replication"
"5763",5763,0.485381190311712,0,0,0,-0.000478572066659734,"DNA replication"
"5764",5764,0.485300414867447,0,0,0,-0.000586760575449217,"DNA replication"
"5765",5765,0.485219639423182,0,0,0,-0.000598206386685417,"DNA replication"
"5766",5766,0.485138863978917,0,0,0,-0.000689842470155852,"DNA replication"
"5767",5767,0.485058088534652,0,0,0,-0.000698089456452202,"DNA replication"
"5768",5768,0.484977313090387,0,0,0,-0.000835620862662454,"DNA replication"
"5769",5769,0.484896537646122,0,0,0,-0.000874673839431461,"DNA replication"
"5770",5770,0.484815762201857,0,0,0,-0.000970171905705704,"DNA replication"
"5771",5771,0.484734986757592,0,0,0,-0.00102105914197907,"DNA replication"
"5772",5772,0.484654211313327,0,0,0,-0.0011270630121767,"DNA replication"
"5773",5773,0.484573435869062,0,0,0,-0.00112863037625749,"DNA replication"
"5774",5774,0.484492660424798,0,0,0,-0.00126812349842593,"DNA replication"
"5775",5775,0.484411884980533,0,0,0,-0.0012756358637992,"DNA replication"
"5776",5776,0.484331109536268,0,0,0,-0.00128759412104571,"DNA replication"
"5777",5777,0.484250334092003,0,0,0,-0.00136888504608594,"DNA replication"
"5778",5778,0.484169558647738,0,0,0,-0.0014092182126607,"DNA replication"
"5779",5779,0.484088783203473,0,0,0,-0.00146724774380776,"DNA replication"
"5780",5780,0.484008007759208,0,0,0,-0.00157829152645257,"DNA replication"
"5781",5781,0.483927232314943,0,0,0,-0.00161170087118532,"DNA replication"
"5782",5782,0.483846456870678,0,0,0,-0.00161854396545971,"DNA replication"
"5783",5783,0.483765681426413,0,0,0,-0.00168539951165673,"DNA replication"
"5784",5784,0.483684905982148,0,0,0,-0.00175238718148045,"DNA replication"
"5785",5785,0.483604130537883,0,0,0,-0.00182032139535449,"DNA replication"
"5786",5786,0.483523355093618,0,0,0,-0.0018510444910462,"DNA replication"
"5787",5787,0.483442579649353,0,0,0,-0.00189132094881159,"DNA replication"
"5788",5788,0.483361804205088,0,0,0,-0.00193148717344825,"DNA replication"
"5789",5789,0.483281028760823,0,0,0,-0.00206702669622535,"DNA replication"
"5790",5790,0.483200253316558,0,0,0,-0.00214215706958017,"DNA replication"
"5791",5791,0.483119477872293,0,0,0,-0.00215112120952536,"DNA replication"
"5792",5792,0.483038702428029,0,0,0,-0.00221998012627772,"DNA replication"
"5793",5793,0.482957926983764,0,0,0,-0.00250566587384868,"DNA replication"
"5794",5794,0.482877151539499,0,0,0,-0.00266467037510845,"DNA replication"
"5795",5795,0.482796376095234,0,0,0,-0.00271993394385763,"DNA replication"
"5796",5796,0.482715600650969,0,0,0,-0.00272417589050531,"DNA replication"
"5797",5797,0.482634825206704,0,0,0,-0.00272588363319833,"DNA replication"
"5798",5798,0.482554049762439,0,0,0,-0.00293264919272191,"DNA replication"
"5799",5799,0.482473274318174,0,0,0,-0.0033694381454059,"DNA replication"
"5800",5800,0.482392498873909,0,0,0,-0.00350307450041601,"DNA replication"
"5801",5801,0.482311723429644,0,0,0,-0.00371252504805875,"DNA replication"
"5802",5802,0.482230947985379,0,0,0,-0.0038847992982406,"DNA replication"
"5803",5803,0.482150172541114,0,0,0,-0.0042064783747593,"DNA replication"
"5804",5804,0.482069397096849,0,0,0,-0.00431682910348595,"DNA replication"
"5805",5805,0.481988621652584,0,0,0,-0.00431721211065853,"DNA replication"
"5806",5806,0.481907846208319,0,0,0,-0.00435778683941192,"DNA replication"
"5807",5807,0.481827070764054,0,0,0,-0.00436288193423986,"DNA replication"
"5808",5808,0.481746295319789,0,0,0,-0.00438944263092043,"DNA replication"
"5809",5809,0.481665519875525,0,0,0,-0.0043964975155903,"DNA replication"
"5810",5810,0.48158474443126,0,0,0,-0.004678069052396,"DNA replication"
"5811",5811,0.481503968986995,0,0,0,-0.00477653329104541,"DNA replication"
"5812",5812,0.48142319354273,0,0,0,-0.00505260355066254,"DNA replication"
"5813",5813,0.481342418098465,0,0,0,-0.00515405199116159,"DNA replication"
"5814",5814,0.4812616426542,0,0,0,-0.00515975040166205,"DNA replication"
"5815",5815,0.481180867209935,0,0,0,-0.00518100656157718,"DNA replication"
"5816",5816,0.48110009176567,0,0,0,-0.00527165837792416,"DNA replication"
"5817",5817,0.481019316321405,0,0,0,-0.00537083814262692,"DNA replication"
"5818",5818,0.48093854087714,0,0,0,-0.00548738414489397,"DNA replication"
"5819",5819,0.480857765432875,0,0,0,-0.00554461560592249,"DNA replication"
"5820",5820,0.48077698998861,0,0,0,-0.0055447880912833,"DNA replication"
"5821",5821,0.480696214544345,0,0,0,-0.00565285251578287,"DNA replication"
"5822",5822,0.48061543910008,0,0,0,-0.00567776395224876,"DNA replication"
"5823",5823,0.480534663655815,0,0,0,-0.00569762921559842,"DNA replication"
"5824",5824,0.48045388821155,0,0,0,-0.00571035948569428,"DNA replication"
"5825",5825,0.480373112767285,0,0,0,-0.00574328360071298,"DNA replication"
"5826",5826,0.48029233732302,0,0,0,-0.00578581664506509,"DNA replication"
"5827",5827,0.480211561878756,0,0,0,-0.00587472962291023,"DNA replication"
"5828",5828,0.480130786434491,0,0,0,-0.00618412197865348,"DNA replication"
"5829",5829,0.480050010990226,0,0,0,-0.00629180499678429,"DNA replication"
"5830",5830,0.479969235545961,0,0,0,-0.00631207367853918,"DNA replication"
"5831",5831,0.479888460101696,0,0,0,-0.00644800198404223,"DNA replication"
"5832",5832,0.479807684657431,0,0,0,-0.00648020937709425,"DNA replication"
"5833",5833,0.479726909213166,0,0,0,-0.00656254415849998,"DNA replication"
"5834",5834,0.479646133768901,0,0,0,-0.00662207954094482,"DNA replication"
"5835",5835,0.479565358324636,0,0,0,-0.00670740163895634,"DNA replication"
"5836",5836,0.479484582880371,0,0,0,-0.00680576250826007,"DNA replication"
"5837",5837,0.479403807436106,0,0,0,-0.00684751967601117,"DNA replication"
"5838",5838,0.479323031991841,0,0,0,-0.00708984777545181,"DNA replication"
"5839",5839,0.479242256547576,0,0,0,-0.00711403700965132,"DNA replication"
"5840",5840,0.479161481103311,0,0,0,-0.00731828873514037,"DNA replication"
"5841",5841,0.479080705659046,0,0,0,-0.00733608194463254,"DNA replication"
"5842",5842,0.478999930214781,0,0,0,-0.00749320270910569,"DNA replication"
"5843",5843,0.478919154770516,0,0,0,-0.00751743924946327,"DNA replication"
"5844",5844,0.478838379326252,0,0,0,-0.00771648371214027,"DNA replication"
"5845",5845,0.478757603881987,0,0,0,-0.00774367715798754,"DNA replication"
"5846",5846,0.478676828437722,0,0,0,-0.0079559292663785,"DNA replication"
"5847",5847,0.478596052993457,0,0,0,-0.00812796387661236,"DNA replication"
"5848",5848,0.478515277549192,0,0,0,-0.00815495973237502,"DNA replication"
"5849",5849,0.478434502104927,0,0,0,-0.00823867673072258,"DNA replication"
"5850",5850,0.478353726660662,0,0,0,-0.00827472564310686,"DNA replication"
"5851",5851,0.478272951216397,0,0,0,-0.00836662814817986,"DNA replication"
"5852",5852,0.478192175772132,0,0,0,-0.00847732737453018,"DNA replication"
"5853",5853,0.478111400327867,0,0,0,-0.00848363276599309,"DNA replication"
"5854",5854,0.478030624883602,0,0,0,-0.00879424570965627,"DNA replication"
"5855",5855,0.477949849439337,0,0,0,-0.00881629758248045,"DNA replication"
"5856",5856,0.477869073995072,0,0,0,-0.00882806208844523,"DNA replication"
"5857",5857,0.477788298550807,0,0,0,-0.00895472063206766,"DNA replication"
"5858",5858,0.477707523106542,0,0,0,-0.0090375359107649,"DNA replication"
"5859",5859,0.477626747662277,0,0,0,-0.00904855058970056,"DNA replication"
"5860",5860,0.477545972218012,0,0,0,-0.00919951843791639,"DNA replication"
"5861",5861,0.477465196773747,0,0,0,-0.0092949223305716,"DNA replication"
"5862",5862,0.477384421329483,0,0,0,-0.00933491170749257,"DNA replication"
"5863",5863,0.477303645885218,0,0,0,-0.00938508171537888,"DNA replication"
"5864",5864,0.477222870440953,0,0,0,-0.00943303100870337,"DNA replication"
"5865",5865,0.477142094996688,0,0,0,-0.00948964223148598,"DNA replication"
"5866",5866,0.477061319552423,0,0,0,-0.00951270216141234,"DNA replication"
"5867",5867,0.476980544108158,0,0,0,-0.00953562822949798,"DNA replication"
"5868",5868,0.476899768663893,0,0,0,-0.00955054554713381,"DNA replication"
"5869",5869,0.476818993219628,0,0,0,-0.00973996147580902,"DNA replication"
"5870",5870,0.476738217775363,0,0,0,-0.00982234241942986,"DNA replication"
"5871",5871,0.476657442331098,0,0,0,-0.00997163884966563,"DNA replication"
"5872",5872,0.476576666886833,0,0,0,-0.0100399596449684,"DNA replication"
"5873",5873,0.476495891442568,0,0,0,-0.010112642647484,"DNA replication"
"5874",5874,0.476415115998303,0,0,0,-0.0101605957315985,"DNA replication"
"5875",5875,0.476334340554038,0,0,0,-0.0103024907042777,"DNA replication"
"5876",5876,0.476253565109773,0,0,0,-0.0104182228287297,"DNA replication"
"5877",5877,0.476172789665508,0,0,0,-0.0104374666963544,"DNA replication"
"5878",5878,0.476092014221243,0,0,0,-0.0106001124290725,"DNA replication"
"5879",5879,0.476011238776978,0,0,0,-0.0106048915181998,"DNA replication"
"5880",5880,0.475930463332714,0,0,0,-0.0107134739420872,"DNA replication"
"5881",5881,0.475849687888449,0,0,0,-0.0108926375799008,"DNA replication"
"5882",5882,0.475768912444184,0,0,0,-0.011006854418898,"DNA replication"
"5883",5883,0.475688136999919,0,0,0,-0.0110641280635355,"DNA replication"
"5884",5884,0.475607361555654,0,0,0,-0.0110745527511759,"DNA replication"
"5885",5885,0.475526586111389,0,0,0,-0.0110760963624687,"DNA replication"
"5886",5886,0.475445810667124,0,0,0,-0.0111518632049103,"DNA replication"
"5887",5887,0.475365035222859,0,0,0,-0.0112348052114059,"DNA replication"
"5888",5888,0.475284259778594,0,0,0,-0.0112505328123248,"DNA replication"
"5889",5889,0.475203484334329,0,0,0,-0.0112726053870454,"DNA replication"
"5890",5890,0.475122708890064,0,0,0,-0.0113066481921097,"DNA replication"
"5891",5891,0.475041933445799,0,0,0,-0.0116375794811626,"DNA replication"
"5892",5892,0.474961158001534,0,0,0,-0.0117279964006937,"DNA replication"
"5893",5893,0.474880382557269,0,0,0,-0.0118372392559622,"DNA replication"
"5894",5894,0.474799607113004,0,0,0,-0.0118715983988879,"DNA replication"
"5895",5895,0.474718831668739,0,0,0,-0.0119611317470354,"DNA replication"
"5896",5896,0.474638056224474,0,0,0,-0.0120616055520175,"DNA replication"
"5897",5897,0.474557280780209,0,0,0,-0.0122689175911977,"DNA replication"
"5898",5898,0.474476505335945,0,0,0,-0.0123048061629578,"DNA replication"
"5899",5899,0.47439572989168,0,0,0,-0.0123617537197663,"DNA replication"
"5900",5900,0.474314954447415,0,0,0,-0.0123930150318941,"DNA replication"
"5901",5901,0.47423417900315,0,0,0,-0.0125514436581802,"DNA replication"
"5902",5902,0.474153403558885,0,0,0,-0.0126965733404925,"DNA replication"
"5903",5903,0.47407262811462,0,0,0,-0.0128727170833043,"DNA replication"
"5904",5904,0.473991852670355,0,0,0,-0.0128860715461427,"DNA replication"
"5905",5905,0.47391107722609,0,0,0,-0.0130842521624837,"DNA replication"
"5906",5906,0.473830301781825,0,0,0,-0.0136032327609349,"DNA replication"
"5907",5907,0.47374952633756,0,0,0,-0.0137016483019454,"DNA replication"
"5908",5908,0.473668750893295,0,0,0,-0.0137246794845598,"DNA replication"
"5909",5909,0.47358797544903,0,0,0,-0.0137263470454331,"DNA replication"
"5910",5910,0.473507200004765,0,0,0,-0.0137964653922483,"DNA replication"
"5911",5911,0.4734264245605,0,0,0,-0.0138652396973755,"DNA replication"
"5912",5912,0.473345649116235,0,0,0,-0.0138697393477714,"DNA replication"
"5913",5913,0.47326487367197,0,0,0,-0.0139066382688351,"DNA replication"
"5914",5914,0.473184098227705,0,0,0,-0.0139981852887346,"DNA replication"
"5915",5915,0.473103322783441,0,0,0,-0.0141274980874428,"DNA replication"
"5916",5916,0.473022547339176,0,0,0,-0.0142149973171561,"DNA replication"
"5917",5917,0.472941771894911,0,0,0,-0.0142656689408002,"DNA replication"
"5918",5918,0.472860996450646,0,0,0,-0.0142860033621796,"DNA replication"
"5919",5919,0.472780221006381,0,0,0,-0.0143078850397058,"DNA replication"
"5920",5920,0.472699445562116,0,0,0,-0.0144096520965149,"DNA replication"
"5921",5921,0.472618670117851,0,0,0,-0.0144556079326752,"DNA replication"
"5922",5922,0.472537894673586,0,0,0,-0.0144558287650714,"DNA replication"
"5923",5923,0.472457119229321,0,0,0,-0.0145265916412045,"DNA replication"
"5924",5924,0.472376343785056,0,0,0,-0.0145699292005081,"DNA replication"
"5925",5925,0.472295568340791,0,0,0,-0.0146781951635718,"DNA replication"
"5926",5926,0.472214792896526,0,0,0,-0.0147301555598767,"DNA replication"
"5927",5927,0.472134017452261,0,0,0,-0.0147647013980033,"DNA replication"
"5928",5928,0.472053242007996,0,0,0,-0.0147912957862469,"DNA replication"
"5929",5929,0.471972466563731,0,0,0,-0.0147990624672155,"DNA replication"
"5930",5930,0.471891691119466,0,0,0,-0.0149397058038207,"DNA replication"
"5931",5931,0.471810915675201,0,0,0,-0.014959064244626,"DNA replication"
"5932",5932,0.471730140230936,0,0,0,-0.0150862165484944,"DNA replication"
"5933",5933,0.471649364786672,0,0,0,-0.0151416875351996,"DNA replication"
"5934",5934,0.471568589342407,0,0,0,-0.0151487903456739,"DNA replication"
"5935",5935,0.471487813898142,0,0,0,-0.0152685304691355,"DNA replication"
"5936",5936,0.471407038453877,0,0,0,-0.0156047488086495,"DNA replication"
"5937",5937,0.471326263009612,0,0,0,-0.0156328728349913,"DNA replication"
"5938",5938,0.471245487565347,0,0,0,-0.0156417463668879,"DNA replication"
"5939",5939,0.471164712121082,0,0,0,-0.0156851020566593,"DNA replication"
"5940",5940,0.471083936676817,0,0,0,-0.0157289133143382,"DNA replication"
"5941",5941,0.471003161232552,0,0,0,-0.0158131859361835,"DNA replication"
"5942",5942,0.470922385788287,0,0,0,-0.0159000299901298,"DNA replication"
"5943",5943,0.470841610344022,0,0,0,-0.015936693903967,"DNA replication"
"5944",5944,0.470760834899757,0,0,0,-0.0159524367044109,"DNA replication"
"5945",5945,0.470680059455492,0,0,0,-0.0160073735991017,"DNA replication"
"5946",5946,0.470599284011227,0,0,0,-0.0160528076695045,"DNA replication"
"5947",5947,0.470518508566962,0,0,0,-0.0161886957526807,"DNA replication"
"5948",5948,0.470437733122697,0,0,0,-0.0163345077193779,"DNA replication"
"5949",5949,0.470356957678432,0,0,0,-0.0163384821151986,"DNA replication"
"5950",5950,0.470276182234168,0,0,0,-0.0163924797995257,"DNA replication"
"5951",5951,0.470195406789903,0,0,0,-0.0166642150897991,"DNA replication"
"5952",5952,0.470114631345638,0,0,0,-0.0167872725464289,"DNA replication"
"5953",5953,0.470033855901373,0,0,0,-0.0170380379012879,"DNA replication"
"5954",5954,0.469953080457108,0,0,0,-0.0171824928263562,"DNA replication"
"5955",5955,0.469872305012843,0,0,0,-0.0174451028052955,"DNA replication"
"5956",5956,0.469791529568578,0,0,0,-0.0175330386385549,"DNA replication"
"5957",5957,0.469710754124313,0,0,0,-0.0176537079839176,"DNA replication"
"5958",5958,0.469629978680048,0,0,0,-0.0176939142104259,"DNA replication"
"5959",5959,0.469549203235783,0,0,0,-0.0178751844111338,"DNA replication"
"5960",5960,0.469468427791518,0,0,0,-0.0179423177638284,"DNA replication"
"5961",5961,0.469387652347253,0,0,0,-0.0179808169569032,"DNA replication"
"5962",5962,0.469306876902988,0,0,0,-0.0181824027820425,"DNA replication"
"5963",5963,0.469226101458723,0,0,0,-0.0183047955434159,"DNA replication"
"5964",5964,0.469145326014458,0,0,0,-0.0185597213997067,"DNA replication"
"5965",5965,0.469064550570193,0,0,0,-0.0187438037090817,"DNA replication"
"5966",5966,0.468983775125928,0,0,0,-0.0188093519834105,"DNA replication"
"5967",5967,0.468902999681663,0,0,0,-0.0188599296064222,"DNA replication"
"5968",5968,0.468822224237398,0,0,0,-0.0189817699629977,"DNA replication"
"5969",5969,0.468741448793134,0,0,0,-0.0192010702154073,"DNA replication"
"5970",5970,0.468660673348869,0,0,0,-0.0192615457630222,"DNA replication"
"5971",5971,0.468579897904604,0,0,0,-0.0194189409933343,"DNA replication"
"5972",5972,0.468499122460339,0,0,0,-0.0195340870237645,"DNA replication"
"5973",5973,0.468418347016074,0,0,0,-0.0201200521309007,"DNA replication"
"5974",5974,0.468337571571809,0,0,0,-0.0201389655657333,"DNA replication"
"5975",5975,0.468256796127544,0,0,0,-0.0201956202722504,"DNA replication"
"5976",5976,0.468176020683279,0,0,0,-0.0202088678355077,"DNA replication"
"5977",5977,0.468095245239014,0,0,0,-0.0202380034035633,"DNA replication"
"5978",5978,0.468014469794749,0,0,0,-0.0203930610488842,"DNA replication"
"5979",5979,0.467933694350484,0,0,0,-0.0204078803697416,"DNA replication"
"5980",5980,0.467852918906219,0,0,0,-0.0204091116161552,"DNA replication"
"5981",5981,0.467772143461954,0,0,0,-0.0206348332360376,"DNA replication"
"5982",5982,0.467691368017689,0,0,0,-0.0206701894785397,"DNA replication"
"5983",5983,0.467610592573424,0,0,0,-0.0207707303578909,"DNA replication"
"5984",5984,0.467529817129159,0,0,0,-0.0208707469637029,"DNA replication"
"5985",5985,0.467449041684894,0,0,0,-0.0209619238400147,"DNA replication"
"5986",5986,0.46736826624063,0,0,0,-0.0210823604995009,"DNA replication"
"5987",5987,0.467287490796365,0,0,0,-0.0211291027804801,"DNA replication"
"5988",5988,0.4672067153521,0,0,0,-0.0212588852989458,"DNA replication"
"5989",5989,0.467125939907835,0,0,0,-0.0212644001873943,"DNA replication"
"5990",5990,0.46704516446357,0,0,0,-0.0213329381490842,"DNA replication"
"5991",5991,0.466964389019305,0,0,0,-0.0213424073082504,"DNA replication"
"5992",5992,0.46688361357504,0,0,0,-0.0214849881349411,"DNA replication"
"5993",5993,0.466802838130775,0,0,0,-0.0216447625440712,"DNA replication"
"5994",5994,0.46672206268651,0,0,0,-0.0217011476824152,"DNA replication"
"5995",5995,0.466641287242245,0,0,0,-0.0217600567683081,"DNA replication"
"5996",5996,0.46656051179798,0,0,0,-0.0218154446517531,"DNA replication"
"5997",5997,0.466479736353715,0,0,0,-0.021857976669422,"DNA replication"
"5998",5998,0.46639896090945,0,0,0,-0.0219003573863592,"DNA replication"
"5999",5999,0.466318185465185,0,0,0,-0.0219752122568846,"DNA replication"
"6000",6000,0.46623741002092,0,0,0,-0.0221946064623513,"DNA replication"
"6001",6001,0.466156634576655,0,0,0,-0.0223615609542341,"DNA replication"
"6002",6002,0.46607585913239,0,0,0,-0.0226197588026495,"DNA replication"
"6003",6003,0.465995083688125,0,0,0,-0.0227483953352051,"DNA replication"
"6004",6004,0.465914308243861,0,0,0,-0.0227755104393264,"DNA replication"
