tumor	class	samID	NETs
BRCA	train	TCGA-E2-A1B0-01	2.20388681008797
BRCA	train	TCGA-BH-A0BO-01	4.21167100965739
BRCA	train	TCGA-B6-A0X0-01	1.02894266674174
BRCA	train	TCGA-A1-A0SB-01	1.92198438643835
BRCA	train	TCGA-A2-A04X-01	0.429688845779335
BRCA	train	TCGA-A2-A0CQ-01	0.133097885854357
BRCA	train	TCGA-B6-A0X1-01	4.17516662812203
BRCA	train	TCGA-A8-A09W-01	-1.10242123098154
BRCA	train	TCGA-C8-A12W-01	1.84133312749994
BRCA	train	TCGA-A8-A07F-01	0.976742358591907
BRCA	train	TCGA-E2-A1B5-01	0.0808312321251687
BRCA	train	TCGA-EW-A6S9-01	2.34294266088739
BRCA	train	TCGA-A8-A06T-01	1.15774329921009
BRCA	train	TCGA-AR-A1AX-01	-0.338675273557786
BRCA	train	TCGA-A2-A04Y-01	1.14758063648161
BRCA	train	TCGA-E2-A1L8-01	0.761719121895851
BRCA	train	TCGA-OL-A5D6-01	1.48363354025235
BRCA	train	TCGA-AC-A4ZE-01	0.776815745187423
BRCA	train	TCGA-C8-A26X-01	2.51083111473185
BRCA	train	TCGA-D8-A1JE-01	1.01161312161203
BRCA	train	TCGA-E9-A3QA-01	2.92570314895062
BRCA	train	TCGA-E2-A105-01	1.34627753065752
BRCA	train	TCGA-E9-A1N3-01	0.297396769217989
BRCA	train	TCGA-BH-A1F6-01	3.01119606335331
BRCA	train	TCGA-BH-A18S-01	1.39574192262505
BRCA	train	TCGA-BH-A1EY-01	1.9166699079014
BRCA	train	TCGA-AR-A1AV-01	1.18017343805787
BRCA	train	TCGA-EW-A6SA-01	1.01134477047191
BRCA	train	TCGA-B6-A0WV-01	-0.0344693664308697
BRCA	train	TCGA-AC-A3TN-01	1.16088824287909
BRCA	train	TCGA-E9-A1NA-01	2.61974901997222
BRCA	train	TCGA-BH-A0BR-01	3.01041001057825
BRCA	train	TCGA-A8-A0A9-01	1.48125175899773
BRCA	train	TCGA-A1-A0SN-01	0.759202669284753
BRCA	train	TCGA-C8-A8HR-01	1.20911633729902
BRCA	train	TCGA-E2-A1LA-01	1.68296322551661
BRCA	train	TCGA-AR-A0TV-01	1.1333344226363
BRCA	train	TCGA-BH-A0AW-01	2.13457179763934
BRCA	train	TCGA-A7-A6VY-01	4.61452614642477
BRCA	train	TCGA-D8-A146-01	0.927654983928146
BRCA	train	TCGA-D8-A1JB-01	-0.691972377748246
BRCA	train	TCGA-E2-A14W-01	2.90410523326167
BRCA	train	TCGA-BH-A0C7-01	0.819285518883383
BRCA	train	TCGA-EW-A1PD-01	0.6217414560762
BRCA	train	TCGA-D8-A1X6-01	1.35326192592813
BRCA	train	TCGA-LL-A50Y-01	0.803470032359205
BRCA	train	TCGA-OL-A66J-01	1.00727021105905
BRCA	train	TCGA-E2-A15K-01	0.357540818907733
CESC	train	TCGA-EK-A2PL-01	4.00182741124693
CESC	train	TCGA-LP-A5U2-01	2.90627526385116
CESC	train	TCGA-EK-A2RJ-01	6.4026112420367
CESC	train	TCGA-FU-A40J-01	4.95168136034555
CESC	train	TCGA-UC-A7PG-01	6.15978857725267
CESC	train	TCGA-C5-A3HE-01	5.41257296301442
CESC	train	TCGA-C5-A8XI-01	5.57322033513862
CESC	train	TCGA-EA-A5ZF-01	4.24829615719251
CESC	train	TCGA-VS-A8EC-01	5.28363911159288
CESC	train	TCGA-C5-A1BK-01	3.52651113720543
CESC	train	TCGA-EK-A2RB-01	3.30206277158351
CESC	train	TCGA-VS-A9V3-01	2.70298553386388
CESC	train	TCGA-C5-A8XK-01	5.23786626757519
CESC	train	TCGA-C5-A1M5-01	3.13562687464738
CESC	train	TCGA-JW-A5VH-01	3.63044177693269
CESC	train	TCGA-C5-A7UE-01	5.03934714592117
CESC	train	TCGA-MA-AA3Z-01	4.00833424122804
CESC	train	TCGA-LP-A4AU-01	5.15686585286028
CESC	train	TCGA-VS-A94Z-01	3.59412656186217
CESC	train	TCGA-VS-A9UM-01	5.29144943012529
CESC	train	TCGA-FU-A23L-01	3.89622098393205
CESC	train	TCGA-VS-A9V4-01	5.88216246040227
CESC	train	TCGA-MY-A5BF-01	4.36163683299146
CESC	train	TCGA-DS-A1O9-01	5.7799513761037
CESC	train	TCGA-MA-AA43-01	6.03972694743944
CESC	train	TCGA-BI-A20A-01	2.60219440702323
CESC	train	TCGA-ZJ-AAXI-01	3.65127469681203
CESC	train	TCGA-C5-A7CM-01	5.37508387043989
CESC	train	TCGA-LP-A7HU-01	1.88333539144803
CESC	train	TCGA-C5-A1MF-01	3.38734172099839
CESC	train	TCGA-EX-A69M-01	4.46913209199486
CESC	train	TCGA-C5-A1ML-01	4.49745882031332
CESC	train	TCGA-C5-A1MP-01	5.24616522252168
CESC	train	TCGA-UC-A7PF-01	2.88394234829774
CESC	train	TCGA-MY-A5BD-01	3.11408935176649
CESC	train	TCGA-VS-A9V5-01	3.38997088722978
CESC	train	TCGA-VS-A8EK-01	6.10587174933636
CESC	train	TCGA-C5-A7CO-01	3.8788207728842
CESC	train	TCGA-FU-A770-01	5.58896646709522
CESC	train	TCGA-FU-A3HY-01	6.88253294861597
CESC	train	TCGA-Q1-A5R1-01	4.73367490706402
CESC	train	TCGA-LP-A4AX-01	4.25424791253599
CESC	train	TCGA-C5-A1MK-01	6.56865122685836
CESC	train	TCGA-VS-A9UL-01	2.8261789517359
CESC	train	TCGA-DS-A0VK-01	4.20149947694032
CESC	train	TCGA-C5-A1BJ-01	5.63599918221279
CESC	train	TCGA-EX-A1H6-01	2.42289563924559
CESC	train	TCGA-HM-A4S6-01	4.44420394200145
CESC	train	TCGA-DS-A1OB-01	5.02402515655714
CESC	train	TCGA-EK-A2RM-01	6.91003217883795
CESC	train	TCGA-EK-A2GZ-01	5.72287136992662
CESC	train	TCGA-VS-A9UY-01	5.53834070353755
CESC	train	TCGA-VS-A8Q8-01	5.8006134874622
CESC	train	TCGA-C5-A2LX-01	1.97367086764724
CESC	train	TCGA-VS-A9UO-01	3.71819401118417
CESC	train	TCGA-C5-A8YR-01	5.59340293895481
CESC	train	TCGA-VS-A9UZ-01	3.4737308856993
CESC	train	TCGA-VS-A8QH-01	4.30363433834456
CESC	train	TCGA-EA-A3HT-01	6.78357651005173
CESC	train	TCGA-VS-A9UD-01	4.21088021424371
CESC	train	TCGA-C5-A7CK-01	5.24548337822951
CESC	train	TCGA-FU-A3WB-01	3.93054450969054
CESC	train	TCGA-FU-A5XV-01	6.29601921611491
CESC	train	TCGA-FU-A3TQ-01	5.44410866675537
CESC	train	TCGA-C5-A8YT-01	1.63716058162015
CESC	train	TCGA-MA-AA42-01	2.18318275704146
CESC	train	TCGA-VS-A9UJ-01	5.41937437571085
CESC	train	TCGA-GH-A9DA-01	5.12431009317768
CESC	train	TCGA-VS-A954-01	4.06460641616644
CESC	train	TCGA-C5-A1BE-01	4.35633303856331
CESC	train	TCGA-MU-A51Y-01	3.31129333173576
CESC	train	TCGA-VS-A9U7-01	4.37306983624698
CESC	train	TCGA-VS-A9V2-01	2.69906038292206
CESC	train	TCGA-EK-A3GJ-01	5.54383852184715
CESC	train	TCGA-DG-A2KL-01	6.58644752698483
CESC	train	TCGA-EA-A50E-01	6.29894884302741
CESC	train	TCGA-HM-A3JK-01	3.19961901424953
CESC	train	TCGA-EK-A2RA-01	3.43842800052875
CESC	train	TCGA-VS-A94X-01	4.42872840650739
CESC	train	TCGA-UC-A7PD-01	6.108007750486
CESC	train	TCGA-VS-A9UH-01	5.78455020102034
CESC	train	TCGA-EA-A5FO-01	6.48318472489065
CESC	train	TCGA-MY-A5BE-01	2.27427414249192
CESC	train	TCGA-DR-A0ZL-01	3.88895279322512
CESC	train	TCGA-EA-A3Y4-01	4.86610462829638
CESC	train	TCGA-4J-AA1J-01	6.0977588308147
CESC	train	TCGA-VS-A9UV-01	4.7754287135908
CESC	train	TCGA-EA-A3QE-01	4.21030473173828
CESC	train	TCGA-C5-A7CL-01	7.35054326666938
CESC	train	TCGA-EA-A43B-01	4.85241405451497
CESC	train	TCGA-EK-A3GM-01	4.76254479697644
CESC	train	TCGA-ZJ-A8QR-01	5.10711694781063
CESC	train	TCGA-C5-A1BI-01	5.23198518219951
CESC	train	TCGA-C5-A1M6-01	4.46496359418468
CESC	train	TCGA-Q1-A73P-01	4.19165720137377
CESC	train	TCGA-FU-A2QG-01	5.89135656353679
CESC	train	TCGA-JX-A5QV-01	4.797866253722
CESC	train	TCGA-C5-A8XH-01	3.95733661745791
CESC	train	TCGA-EX-A3L1-01	6.67198270079546
CESC	train	TCGA-MU-A5YI-01	2.70914880632576
CESC	train	TCGA-LP-A5U3-01	3.49404213493808
CESC	train	TCGA-EX-A449-01	2.84656411270681
CESC	train	TCGA-MA-AA3W-01	2.98202177391139
CESC	train	TCGA-C5-A1MN-01	6.834914365778
CESC	train	TCGA-VS-A9U5-01	4.34035021556562
CESC	train	TCGA-UC-A7PG-06	3.59659282553184
CESC	train	TCGA-ZJ-AAXJ-01	5.59499070493507
CESC	train	TCGA-C5-A2M1-01	4.67682970375167
CESC	train	TCGA-VS-A94W-01	3.96221233768534
CESC	train	TCGA-C5-A1BN-01	4.46568492948066
CESC	train	TCGA-FU-A3TX-01	3.91103134725556
CESC	train	TCGA-IR-A3LF-01	2.85802140266128
CESC	train	TCGA-C5-A1M8-01	5.81189742485982
CESC	train	TCGA-EK-A3GN-01	5.35064383613522
CESC	train	TCGA-FU-A3YQ-01	4.3780427006445
CESC	train	TCGA-C5-A2M2-01	5.66397720265397
CESC	train	TCGA-Q1-A6DW-01	4.90949543155624
CESC	train	TCGA-C5-A7CH-01	7.96124407923438
CESC	train	TCGA-EK-A2R9-01	2.50016025930785
CESC	train	TCGA-VS-A9UB-01	3.85944785250094
CESC	train	TCGA-C5-A1BF-01	4.84265974610244
CESC	train	TCGA-DS-A0VM-01	5.60441524883779
CESC	train	TCGA-EK-A2RO-01	7.18233793334181
CESC	train	TCGA-VS-A8EJ-01	4.58532063180536
CESC	train	TCGA-HM-A6W2-06	5.89671580919684
CESC	train	TCGA-ZJ-AAXF-01	2.90919297604111
CESC	train	TCGA-C5-A3HL-01	4.79831030481285
CESC	train	TCGA-EA-A78R-01	4.95564104519954
CESC	train	TCGA-EK-A2IR-01	6.30271489466947
CESC	train	TCGA-DS-A5RQ-01	4.39267850600853
CESC	train	TCGA-DG-A2KH-01	5.59028360866835
CESC	train	TCGA-VS-A957-01	4.31195167549532
CESC	train	TCGA-C5-A2LZ-01	5.01625061499747
CESC	train	TCGA-BI-A0VS-01	2.33337354795455
CESC	train	TCGA-C5-A7CG-01	2.89844935858657
CESC	train	TCGA-EK-A2IP-01	6.66933956938176
CESC	train	TCGA-MU-A8JM-01	5.27697380273604
CESC	train	TCGA-VS-A8EH-01	3.24863973118673
CESC	train	TCGA-ZJ-AAX4-01	3.84874225921793
CESC	train	TCGA-ZJ-AAX8-01	5.07401659551454
CESC	train	TCGA-DS-A1OC-01	6.87971254375918
CESC	train	TCGA-VS-A8QA-01	4.97526081293279
CESC	train	TCGA-Q1-A73O-01	5.38616374278026
CESC	train	TCGA-2W-A8YY-01	4.08202042700106
CESC	train	TCGA-C5-A7CJ-01	5.16840771953889
CESC	train	TCGA-EA-A3QD-01	3.52325209649613
CESC	train	TCGA-DS-A1OA-01	3.68354191871913
CESC	train	TCGA-Q1-A6DV-01	5.83606741682509
CESC	train	TCGA-EX-A69L-01	3.64082959748605
CESC	train	TCGA-EK-A3GK-01	4.18434001778661
CESC	train	TCGA-VS-A9UU-01	5.78897739996457
CESC	train	TCGA-VS-AA62-01	4.73709306960061
CESC	train	TCGA-DS-A7WF-01	2.44191965784881
CESC	train	TCGA-EK-A2PI-01	4.0127821663097
CESC	train	TCGA-FU-A23K-01	2.02596783442095
CESC	train	TCGA-IR-A3LI-01	5.43019384607025
CESC	train	TCGA-C5-A1ME-01	3.59104147613957
CESC	train	TCGA-C5-A7UC-01	6.86578610507259
CESC	train	TCGA-EA-A411-01	3.98720315505049
CESC	train	TCGA-EA-A3HQ-01	4.79615052064909
CESC	train	TCGA-VS-A8QM-01	3.94377427986861
CESC	train	TCGA-DS-A1OD-01	3.65354816471952
CESC	train	TCGA-Q1-A5R2-01	5.01552443836828
CESC	train	TCGA-DS-A0VN-01	5.37526295920607
CESC	train	TCGA-EK-A2RL-01	4.49648076171986
CESC	train	TCGA-DS-A3LQ-01	4.53509758212049
CESC	train	TCGA-C5-A907-01	5.16848642974617
CESC	train	TCGA-C5-A3HF-01	3.88094209618846
CESC	train	TCGA-Q1-A73R-01	4.59283137305522
CESC	train	TCGA-C5-A1M7-01	5.92751896118477
CESC	train	TCGA-DG-A2KJ-01	0.827548277084245
CESC	train	TCGA-JW-A5VL-01	4.3734083073674
CESC	train	TCGA-EA-A44S-01	3.8846469676398
CESC	train	TCGA-C5-A1M9-01	5.92670958300329
CESC	train	TCGA-VS-A9UC-01	2.3524725919441
CESC	train	TCGA-DS-A7WI-01	6.07754326717201
CESC	train	TCGA-MY-A913-01	6.45970019228447
CESC	train	TCGA-EA-A5O9-01	4.69948830879351
CESC	train	TCGA-C5-A7XC-01	4.70443321594135
CESC	train	TCGA-EA-A5ZD-01	4.3613698376092
CESC	train	TCGA-EA-A1QT-01	5.80389936348594
CESC	train	TCGA-JX-A3Q0-01	5.11014914531584
CESC	train	TCGA-C5-A7UI-01	2.91977417584893
CESC	train	TCGA-VS-A9UT-01	3.33543376751607
CESC	train	TCGA-WL-A834-01	4.11528698292891
CESC	train	TCGA-EA-A1QS-01	3.47517629095612
CESC	train	TCGA-VS-A9V1-01	6.28873613535897
CESC	train	TCGA-JW-A5VG-01	4.12827027838593
CESC	train	TCGA-VS-A9UQ-01	2.98660513166335
CESC	train	TCGA-ZJ-AAXT-01	4.9757915194399
CESC	train	TCGA-DS-A7WH-01	5.876650276147
CESC	train	TCGA-BI-A0VR-01	4.90428214156105
CESC	train	TCGA-EK-A2PG-01	5.68524600348951
CESC	train	TCGA-C5-A7X8-01	3.52743959980644
CESC	train	TCGA-MA-AA3Y-01	5.73593525842
CESC	train	TCGA-VS-A953-01	5.11457104105049
CESC	train	TCGA-DR-A0ZM-01	3.78221609376898
CESC	train	TCGA-LP-A4AW-01	3.96645035325579
CESC	train	TCGA-VS-A9U6-01	3.93381032165545
CESC	train	TCGA-DG-A2KM-01	3.77197498871941
CESC	train	TCGA-DG-A2KK-01	5.87214354806528
CESC	train	TCGA-EK-A2R7-01	3.44845195271942
CESC	train	TCGA-EK-A2RK-01	2.66536507960522
CESC	train	TCGA-VS-A950-01	6.5861788420491
CESC	train	TCGA-C5-A1MJ-01	4.12908058527687
CESC	train	TCGA-C5-A1MQ-01	2.9216294471587
CESC	train	TCGA-C5-A1MI-01	3.39953856749257
CESC	train	TCGA-EX-A1H5-01	2.39940599271802
CESC	train	TCGA-FU-A57G-01	3.62515632860322
CESC	train	TCGA-VS-A959-01	3.26326387552396
CESC	train	TCGA-DS-A0VL-01	4.41884874282706
CESC	train	TCGA-XS-A8TJ-01	3.46422165068292
CESC	train	TCGA-ZJ-AAXD-01	5.90066378174281
CESC	train	TCGA-FU-A3EO-01	2.71248748044421
CHOL	train	TCGA-4G-AAZT-01	3.58371604963467
CHOL	train	TCGA-W5-AA33-01	5.01856262948307
CHOL	train	TCGA-4G-AAZO-01	3.70026360701069
CHOL	train	TCGA-W5-AA2H-01	0.119108362546011
CHOL	train	TCGA-W5-AA2G-01	6.06229605818999
CHOL	train	TCGA-ZH-A8Y4-01	6.4618543949102
CHOL	train	TCGA-3X-AAV9-01	4.10995152859452
CHOL	train	TCGA-W6-AA0S-01	5.52840243553317
CHOL	train	TCGA-WD-A7RX-01	5.69014833281525
CHOL	train	TCGA-W5-AA2X-01	5.1088571443552
CHOL	train	TCGA-W5-AA2Q-01	3.77093554039147
CHOL	train	TCGA-ZH-A8Y5-01	5.08169014198383
CHOL	train	TCGA-W5-AA2O-01	5.38979195790124
CHOL	train	TCGA-YR-A95A-01	4.86825576729384
CHOL	train	TCGA-W5-AA36-01	4.83170066672111
CHOL	train	TCGA-3X-AAVB-01	5.37130042419396
CHOL	train	TCGA-W5-AA2R-01	3.49505131583844
CHOL	train	TCGA-W5-AA39-01	5.3023787551765
CHOL	train	TCGA-W5-AA2W-01	4.44590253615229
CHOL	train	TCGA-W5-AA31-01	5.2882006126239
CHOL	train	TCGA-W5-AA34-01	6.43643909965159
CHOL	train	TCGA-W5-AA2U-01	4.23836260808287
CHOL	train	TCGA-ZH-A8Y8-01	5.71096657336688
CHOL	train	TCGA-W5-AA2Z-01	5.13609700041529
CHOL	train	TCGA-W5-AA2T-01	5.47170453833788
COAD	train	TCGA-CK-5912-01	3.91050930911212
COAD	train	TCGA-DM-A0XF-01	4.21448952935814
COAD	train	TCGA-CM-4743-01	4.58714441741229
COAD	train	TCGA-CM-6677-01	4.04990069958189
COAD	train	TCGA-F4-6807-01	4.47139325026082
COAD	train	TCGA-A6-A567-01	4.3249383201109
COAD	train	TCGA-AA-3712-01	5.24034863946977
COAD	train	TCGA-CA-5796-01	2.20395339473458
COAD	train	TCGA-F4-6855-01	3.85714946446269
COAD	train	TCGA-A6-2686-01	5.29922628564308
COAD	train	TCGA-CK-6747-01	4.74576574505521
COAD	train	TCGA-AA-A01P-01	2.7082798576437
COAD	train	TCGA-A6-5660-01	5.20811847787052
COAD	train	TCGA-D5-6541-01	4.30569977924833
COAD	train	TCGA-AA-3526-01	4.23813647042101
COAD	train	TCGA-DM-A1D9-01	5.18910118227
COAD	train	TCGA-D5-6932-01	4.51590146568165
COAD	train	TCGA-G4-6315-01	2.67848503232628
COAD	train	TCGA-CM-6166-01	4.14307494700458
COAD	train	TCGA-DM-A28A-01	5.04763462795056
COAD	train	TCGA-AU-3779-01	5.75065218966663
COAD	train	TCGA-DM-A1HA-01	4.83418675271679
COAD	train	TCGA-5M-AAT6-01	3.49122001333913
COAD	train	TCGA-QG-A5YX-01	3.92841524241373
COAD	train	TCGA-AA-3506-01	4.57822366372631
COAD	train	TCGA-DM-A1D4-01	5.65877727000505
COAD	train	TCGA-A6-5667-01	4.78690652972066
COAD	train	TCGA-CM-6163-01	4.60856193136608
COAD	train	TCGA-A6-6142-01	6.84366880576626
COAD	train	TCGA-A6-6649-01	4.32730630177914
COAD	train	TCGA-F4-6856-01	2.78800168366195
COAD	train	TCGA-A6-6654-01	4.60089930073143
COAD	train	TCGA-QL-A97D-01	4.56770139094899
COAD	train	TCGA-F4-6806-01	4.3224633968914
COAD	train	TCGA-CA-6717-01	3.23344128372924
COAD	train	TCGA-DM-A285-01	5.09127361491032
COAD	train	TCGA-D5-6924-01	3.89829632563722
COAD	train	TCGA-NH-A50U-01	4.93694976091584
COAD	train	TCGA-G4-6297-01	5.5114445615842
COAD	train	TCGA-D5-7000-01	4.72050623810069
COAD	train	TCGA-A6-6781-01	5.19627939396961
COAD	train	TCGA-AA-3509-01	4.68518641547375
COAD	train	TCGA-CM-6680-01	3.49419196092633
COAD	train	TCGA-SS-A7HO-01	2.96746042995521
COAD	train	TCGA-CM-6169-01	3.78164643509954
COAD	train	TCGA-CM-5861-01	4.48993418897582
COAD	train	TCGA-DM-A1D7-01	4.21898684735816
COAD	train	TCGA-CA-6718-01	4.43122222421044
COAD	train	TCGA-AY-A69D-01	3.92403380509652
COAD	train	TCGA-DM-A28F-01	4.9086222444672
COAD	train	TCGA-DM-A0XD-01	4.74929325572516
COAD	train	TCGA-A6-6141-01	2.42678507560086
COAD	train	TCGA-NH-A50V-01	5.84511592472324
COAD	train	TCGA-AD-A5EJ-01	5.10416740939626
COAD	train	TCGA-A6-2685-01	5.18003192056643
COAD	train	TCGA-CM-5864-01	4.31111419073993
COAD	train	TCGA-D5-5541-01	4.67224093568367
COAD	train	TCGA-AY-5543-01	4.47232527909284
COAD	train	TCGA-CM-4751-01	3.97142217826553
COAD	train	TCGA-G4-6311-01	5.03198994513267
COAD	train	TCGA-G4-6588-01	6.16337313560581
COAD	train	TCGA-G4-6317-01	3.71337534932684
COAD	train	TCGA-G4-6310-01	2.70487304117893
COAD	train	TCGA-AA-A01Z-01	5.44278613907661
COAD	train	TCGA-G4-6625-01	2.71302023247178
COAD	train	TCGA-AZ-4616-01	7.17900115832265
COAD	train	TCGA-QG-A5YW-01	4.64126885630121
COAD	train	TCGA-AA-3496-01	4.64552156570823
COAD	train	TCGA-CM-6675-01	5.56216789506944
COAD	train	TCGA-CM-6679-01	3.8482589801588
COAD	train	TCGA-CM-6172-01	3.75374384134954
COAD	train	TCGA-AA-A02K-01	5.67235021040906
COAD	train	TCGA-DM-A1DB-01	3.59164033684291
COAD	train	TCGA-G4-6302-01	3.27530861926583
COAD	train	TCGA-D5-5537-01	3.60894563142637
COAD	train	TCGA-F4-6570-01	5.04338410604129
COAD	train	TCGA-A6-2675-01	4.5623741151322
COAD	train	TCGA-DM-A288-01	4.98888461458336
COAD	train	TCGA-G4-6628-01	2.86648104179461
COAD	train	TCGA-CM-5349-01	4.08889233251704
COAD	train	TCGA-AD-6901-01	4.78368300327051
COAD	train	TCGA-AZ-6606-01	3.78603884449729
COAD	train	TCGA-D5-5540-01	6.17092090813149
COAD	train	TCGA-CK-6746-01	3.63694997184287
COAD	train	TCGA-F4-6459-01	3.87792558225791
COAD	train	TCGA-G4-6294-01	4.09622205079287
COAD	train	TCGA-G4-6306-01	3.664314739075
COAD	train	TCGA-AZ-6608-01	5.32561677609163
COAD	train	TCGA-AD-6964-01	3.34051822186545
COAD	train	TCGA-AZ-5407-01	3.72610607965784
COAD	train	TCGA-4N-A93T-01	2.8355216692852
COAD	train	TCGA-AZ-5403-01	4.54499262268463
COAD	train	TCGA-AA-3502-01	2.08439777435194
COAD	train	TCGA-AZ-6601-01	3.43525772588661
COAD	train	TCGA-G4-6295-01	3.01117880801327
COAD	train	TCGA-NH-A6GC-01	2.38731365469226
COAD	train	TCGA-A6-2684-01	4.51070382173927
COAD	train	TCGA-A6-5661-01	5.3420590201739
COAD	train	TCGA-G4-6309-01	4.42322610794919
COAD	train	TCGA-CM-6167-01	2.44512772354539
COAD	train	TCGA-AA-3697-01	4.88490460920582
COAD	train	TCGA-CM-5868-01	4.65634629734184
COAD	train	TCGA-CM-6161-01	2.56900576495807
COAD	train	TCGA-A6-6648-01	3.69898124731696
COAD	train	TCGA-G4-6314-01	3.55208048390336
COAD	train	TCGA-DM-A1DA-01	3.88940894566657
COAD	train	TCGA-QG-A5Z1-01	3.76189323504671
COAD	train	TCGA-A6-6782-01	5.01848739498194
COAD	train	TCGA-DM-A28M-01	5.69479860428923
COAD	train	TCGA-A6-5657-01	4.53256096847895
COAD	train	TCGA-CM-6674-01	4.02370770358119
COAD	train	TCGA-A6-5664-01	3.69073580611336
COAD	train	TCGA-CM-5862-01	6.16417253956409
COAD	train	TCGA-CM-6676-01	3.13201230828026
COAD	train	TCGA-A6-A565-01	3.71097043281004
COAD	train	TCGA-G4-6304-01	4.1495109634397
COAD	train	TCGA-AA-3492-01	5.10108358229808
COAD	train	TCGA-CK-5916-01	4.26620665331451
COAD	train	TCGA-F4-6809-01	4.25142381668945
COAD	train	TCGA-A6-2682-01	7.54619984510748
COAD	train	TCGA-AM-5820-01	4.23971056018751
COAD	train	TCGA-CM-5348-01	5.77079280235339
COAD	train	TCGA-F4-6460-01	2.6221234255102
COAD	train	TCGA-D5-6920-01	4.07181362765409
COAD	train	TCGA-A6-A5ZU-01	3.59971333523523
COAD	train	TCGA-CA-6715-01	4.95571575577092
COAD	train	TCGA-CK-4948-01	4.83401197661699
COAD	train	TCGA-AY-A54L-01	4.15525755185516
COAD	train	TCGA-AD-6890-01	2.93538853589617
COAD	train	TCGA-F4-6703-01	5.58912781184113
COAD	train	TCGA-G4-6303-01	4.63819058561275
COAD	train	TCGA-5M-AAT4-01	4.99909110138432
COAD	train	TCGA-AA-3489-01	4.84735988290391
COAD	train	TCGA-CK-4947-01	3.35115779490034
COAD	train	TCGA-DM-A280-01	5.87174036593673
COAD	train	TCGA-NH-A8F7-01	4.11192382893366
COAD	train	TCGA-NH-A8F7-06	4.16205423896847
COAD	train	TCGA-AY-6196-01	4.30159448115109
COAD	train	TCGA-DM-A0X9-01	1.81569501494297
COAD	train	TCGA-3L-AA1B-01	2.64819908651134
COAD	train	TCGA-AA-3495-01	4.38690733180315
COAD	train	TCGA-AZ-4684-01	4.17424825978623
COAD	train	TCGA-AU-6004-01	5.314394840868
COAD	train	TCGA-NH-A5IV-01	4.27228245121298
COAD	train	TCGA-CM-5860-01	5.24767787377838
COAD	train	TCGA-G4-6323-01	3.08864347965824
COAD	train	TCGA-G4-6317-02	4.00913281927907
COAD	train	TCGA-CK-4951-01	4.23325741540959
COAD	train	TCGA-DM-A28H-01	5.2667026279627
COAD	train	TCGA-A6-5666-01	6.1360900816162
COAD	train	TCGA-AA-3511-01	4.12347255245496
COAD	train	TCGA-AZ-6599-01	2.23655724963722
COAD	train	TCGA-AZ-4323-01	4.14270686465504
COAD	train	TCGA-DM-A28K-01	4.47306415624505
COAD	train	TCGA-AY-6197-01	5.75142745572886
COAD	train	TCGA-D5-6930-01	3.45422979774203
COAD	train	TCGA-AM-5821-01	6.08837110737538
COAD	train	TCGA-AZ-4315-01	4.57918024921074
COAD	train	TCGA-DM-A282-01	4.96375478065507
COAD	train	TCGA-AY-6386-01	5.09769333905713
COAD	train	TCGA-AY-A8YK-01	5.34754506986682
COAD	train	TCGA-DM-A1D8-01	3.12644588340766
COAD	train	TCGA-AD-6965-01	3.24239499926588
COAD	train	TCGA-AD-6889-01	5.92816860799458
COAD	train	TCGA-A6-A56B-01	3.68237514415491
COAD	train	TCGA-CK-4950-01	4.18234463991664
COAD	train	TCGA-D5-6923-01	5.22006713752605
COAD	train	TCGA-F4-6463-01	2.48556268152318
COAD	train	TCGA-A6-4105-01	5.44532710131697
COAD	train	TCGA-CM-6165-01	3.46646441283431
COAD	train	TCGA-A6-5662-01	3.64265364173262
COAD	train	TCGA-AD-6895-01	4.04015539582706
COAD	train	TCGA-D5-5538-01	5.84262897430009
COAD	train	TCGA-CM-5344-01	5.3830437644664
COAD	train	TCGA-G4-6322-01	3.04565785761209
COAD	train	TCGA-QG-A5Z2-01	2.83449200629762
COAD	train	TCGA-AZ-6603-01	4.73916837550987
COAD	train	TCGA-D5-6530-01	5.01930661842731
COAD	train	TCGA-A6-5665-01	5.79653379673095
COAD	train	TCGA-D5-6533-01	4.8708723870104
COAD	train	TCGA-WS-AB45-01	4.90138149097036
COAD	train	TCGA-CM-6678-01	4.97889668842707
COAD	train	TCGA-G4-6627-01	4.69301192196821
COAD	train	TCGA-AA-3685-01	5.34815954494302
COAD	train	TCGA-CK-5915-01	3.98281615916709
COAD	train	TCGA-CM-5863-01	6.09919460194756
COAD	train	TCGA-AA-3660-01	4.5730492991282
COAD	train	TCGA-CM-4744-01	3.71439078808836
COAD	train	TCGA-F4-6461-01	3.67853350457544
COAD	train	TCGA-AZ-4313-01	5.60430960977456
COAD	train	TCGA-D5-6922-01	3.89885653895547
COAD	train	TCGA-G4-6320-01	4.05052156095531
COAD	train	TCGA-NH-A6GA-01	4.30936804260168
COAD	train	TCGA-AY-A71X-01	3.54162139812856
COAD	train	TCGA-4T-AA8H-01	4.62747016637975
COAD	train	TCGA-AZ-4682-01	5.16609069914686
COAD	train	TCGA-AA-3675-01	5.15468575456035
COAD	train	TCGA-D5-6539-01	3.5606214925656
COAD	train	TCGA-CK-6751-01	4.50490208929061
DLBC	train	TCGA-FA-A7Q1-01	1.48435271321968
DLBC	train	TCGA-FM-8000-01	4.1233588442829
DLBC	train	TCGA-FA-A7DS-01	1.56472187971417
DLBC	train	TCGA-GR-A4D9-01	2.77467726798275
