fromNode	toNode	weight	direction	fromAltName	toAltName
Gspt1	Rpl13	1	undirected	NA	NA
Gspt1	Rpl14	1	undirected	NA	NA
Gspt1	Rpl17	1	undirected	NA	NA
Gspt1	Rpl19	1	undirected	NA	NA
Gspt1	Rpl21	1	undirected	NA	NA
Gspt1	Rpl22	1	undirected	NA	NA
Gspt1	Rpl22l1	1	undirected	NA	NA
Gspt1	Rpl23	1	undirected	NA	NA
Gspt1	Rpl23a	1	undirected	NA	NA
Gspt1	Rpl24	1	undirected	NA	NA
Gspt1	Rpl26	1	undirected	NA	NA
Gspt1	Rpl27	1	undirected	NA	NA
Gspt1	Rpl27a	1	undirected	NA	NA
Gspt1	Rpl28	1	undirected	NA	NA
Gspt1	Rpl3	1	undirected	NA	NA
Gspt1	Rpl30	1	undirected	NA	NA
Gspt1	Rpl31	1	undirected	NA	NA
Gspt1	Rpl32	1	undirected	NA	NA
Gspt1	Rpl34	1	undirected	NA	NA
Gspt1	Rpl35	1	undirected	NA	NA
Gspt1	Rpl35a	1	undirected	NA	NA
Gspt1	Rpl36	1	undirected	NA	NA
Gspt1	Rpl36a	1	undirected	NA	NA
Gspt1	Rpl37	1	undirected	NA	NA
Gspt1	Rpl37a	1	undirected	NA	NA
Gspt1	Rpl38	1	undirected	NA	NA
Gspt1	Rpl39	1	undirected	NA	NA
Gspt1	Rpl3l	1	undirected	NA	NA
Gspt1	Rpl4	1	undirected	NA	NA
Gspt1	Rpl5	1	undirected	NA	NA
Gspt1	Rpl6	1	undirected	NA	NA
Gspt1	Rpl7	1	undirected	NA	NA
Gspt1	Rpl7a	1	undirected	NA	NA
Gspt1	Rpl8	1	undirected	NA	NA
Gspt1	Rplp0	1	undirected	NA	NA
Gspt1	Rplp2	1	undirected	NA	NA
Gspt1	Rps10	1	undirected	NA	NA
Gspt1	Rps14	1	undirected	NA	NA
Gspt1	Rps15	1	undirected	NA	NA
Gspt1	Rps17	1	undirected	NA	NA
Gspt1	Rps18	1	undirected	NA	NA
Gspt1	Rps19	1	undirected	NA	NA
Gspt1	Rps2	1	undirected	NA	NA
Gspt1	Rps20	1	undirected	NA	NA
Gspt1	Rps23	1	undirected	NA	NA
Gspt1	Rps24	1	undirected	NA	NA
Gspt1	Rps25	1	undirected	NA	NA
Gspt1	Rps26	1	undirected	NA	NA
Gspt1	Rps27	1	undirected	NA	NA
Gspt1	Rps27l	1	undirected	NA	NA
Gspt1	Rps28	1	undirected	NA	NA
Gspt1	Rps29	1	undirected	NA	NA
Gspt1	Rps3a	1	undirected	NA	NA
Gspt1	Rps5	1	undirected	NA	NA
Gspt1	Rps6	1	undirected	NA	NA
Gspt1	Rps7	1	undirected	NA	NA
Gspt1	Rps8	1	undirected	NA	NA
Gspt1	Rpsa	1	undirected	NA	NA
Gspt1	Rsl24d1	1	undirected	NA	NA
Gspt1	Sil1	1	undirected	NA	NA
Gspt1	Trap1	1	undirected	NA	NA
Gspt1	Tsr1	1	undirected	NA	NA
Gspt1	Upf1	1	undirected	NA	NA
Gspt1	Upf3b	1	undirected	NA	NA
Gstcd	Hemk1	1	undirected	NA	NA
Gstcd	Imp3	1	undirected	NA	NA
Gstcd	Lss	1	undirected	NA	NA
Gstcd	Ltv1	1	undirected	NA	NA
Gstcd	Nop2	1	undirected	NA	NA
Gstcd	Nsa2	1	undirected	NA	NA
Gstcd	Nsun2	1	undirected	NA	NA
Gstcd	Nsun5	1	undirected	NA	NA
Gstcd	Rps14	1	undirected	NA	NA
Gstcd	Rps15	1	undirected	NA	NA
Gstcd	Rps18	1	undirected	NA	NA
Gstcd	Rps19	1	undirected	NA	NA
Gstcd	Rps25	1	undirected	NA	NA
Gstcd	Rps27	1	undirected	NA	NA
Gstcd	Rps27l	1	undirected	NA	NA
Gstcd	Rps28	1	undirected	NA	NA
Gstcd	Rps5	1	undirected	NA	NA
Gstcd	Rps6	1	undirected	NA	NA
Gstcd	Rps7	1	undirected	NA	NA
Gstcd	Rps8	1	undirected	NA	NA
Gstcd	Tsr1	1	undirected	NA	NA
Gtf2e2	Nabp1	1	undirected	NA	NA
Gtf2e2	Polr1a	1	undirected	NA	NA
Gtf2e2	Polr1b	1	undirected	NA	NA
Gtf2e2	Polr1c	1	undirected	NA	NA
Gtf2e2	Polr1d	1	undirected	NA	NA
Gtf2e2	Polr3b	1	undirected	NA	NA
Gtf2e2	Polr3h	1	undirected	NA	NA
Gtf2e2	Pou2f2	1	undirected	NA	NA
Gtf2e2	Snapc2	1	undirected	NA	NA
Gtf2e2	Snapc5	1	undirected	NA	NA
Gtf2e2	Snd1	1	undirected	NA	NA
Gtf2e2	Tbl2	1	undirected	NA	NA
Gtf2e2	Zc3h8	1	undirected	NA	NA
Gtf2e2	Znrd1	1	undirected	NA	NA
Gzmb	Il2	1	undirected	NA	NA
Gzmb	Mcl1	1	undirected	NA	NA
Gzmb	Notch2	1	undirected	NA	NA
Gzmb	Rbpj	1	undirected	NA	NA
H1f0	Hist1h1a	1	undirected	NA	NA
H1f0	Hist1h1b	1	undirected	NA	NA
H1f0	Hist1h1c	1	undirected	NA	NA
H1f0	Hist1h1e	1	undirected	NA	NA
H1f0	Pin1	1	undirected	NA	NA
H2-T23	Hspa5	1	undirected	NA	NA
H2-T23	Ormdl3	1	undirected	NA	NA
H2afy	H2afy2	1	undirected	NA	NA
H2afy	Hdac7	1	undirected	NA	NA
H2afy	Hells	1	undirected	NA	NA
H2afy	Kdm2b	1	undirected	NA	NA
H2afy	Kdm4a	1	undirected	NA	NA
H2afy	Kdm4c	1	undirected	NA	NA
H2afy	Polr1c	1	undirected	NA	NA
H2afy	Prmt3	1	undirected	NA	NA
H2afy	Sap30	1	undirected	NA	NA
H2afy	Top1	1	undirected	NA	NA
H2afy	Ubap2l	1	undirected	NA	NA
H2afy	Uhrf1	1	undirected	NA	NA
H2afy2	Hdac7	1	undirected	NA	NA
H2afy2	Hells	1	undirected	NA	NA
H2afy2	Kdm2b	1	undirected	NA	NA
H2afy2	Kdm4a	1	undirected	NA	NA
H2afy2	Kdm4c	1	undirected	NA	NA
H2afy2	Polr1c	1	undirected	NA	NA
H2afy2	Prmt3	1	undirected	NA	NA
H2afy2	Sap30	1	undirected	NA	NA
H2afy2	Top1	1	undirected	NA	NA
H2afy2	Ubap2l	1	undirected	NA	NA
H2afy2	Uhrf1	1	undirected	NA	NA
Hax1	Hsp90aa1	1	undirected	NA	NA
Hax1	Hsp90ab1	1	undirected	NA	NA
Hdac7	Hsp90aa1	1	undirected	NA	NA
Hdac7	Hsp90ab1	1	undirected	NA	NA
Hdac7	Hsp90b1	1	undirected	NA	NA
Hdac7	Ing2	1	undirected	NA	NA
Hdac7	Irf1	1	undirected	NA	NA
Hdac7	Kdm5b	1	undirected	NA	NA
Hdac7	Mbd3	1	undirected	NA	NA
Hdac7	Mecp2	1	undirected	NA	NA
Hdac7	Sap30	1	undirected	NA	NA
Hdac7	Trap1	1	undirected	NA	NA
Hdlbp	Ldlr	1	undirected	NA	NA
Hdlbp	Vimp	1	undirected	NA	NA
Heatr1	Imp3	1	undirected	NA	NA
Heatr1	Imp4	1	undirected	NA	NA
Heatr1	Ipo7	1	undirected	NA	NA
Heatr1	Krr1	1	undirected	NA	NA
Heatr1	Ltv1	1	undirected	NA	NA
Heatr1	Mphosph10	1	undirected	NA	NA
Heatr1	Mrps12	1	undirected	NA	NA
Heatr1	Mrps5	1	undirected	NA	NA
Heatr1	Mrto4	1	undirected	NA	NA
Heatr1	Mybbp1a	1	undirected	NA	NA
Heatr1	Nat10	1	undirected	NA	NA
Heatr1	Ncl	1	undirected	NA	NA
Heatr1	Ngdn	1	undirected	NA	NA
Heatr1	Nip7	1	undirected	NA	NA
Heatr1	Nob1	1	undirected	NA	NA
Heatr1	Noc2l	1	undirected	NA	NA
Heatr1	Noc4l	1	undirected	NA	NA
Heatr1	Nol10	1	undirected	NA	NA
Heatr1	Nol11	1	undirected	NA	NA
Heatr1	Nol6	1	undirected	NA	NA
Heatr1	Nop14	1	undirected	NA	NA
Heatr1	Nsa2	1	undirected	NA	NA
Heatr1	Pabpc1	1	undirected	NA	NA
Heatr1	Pabpc4	1	undirected	NA	NA
Heatr1	Pdcd11	1	undirected	NA	NA
Heatr1	Pno1	1	undirected	NA	NA
Heatr1	Pwp2	1	undirected	NA	NA
Heatr1	Rbm19	1	undirected	NA	NA
Heatr1	Rbm28	1	undirected	NA	NA
Heatr1	Rcl1	1	undirected	NA	NA
Heatr1	Rpl4	1	undirected	NA	NA
Heatr1	Rpl7a	1	undirected	NA	NA
Heatr1	Rplp0	1	undirected	NA	NA
Heatr1	Rps14	1	undirected	NA	NA
Heatr1	Rps2	1	undirected	NA	NA
Heatr1	Rps23	1	undirected	NA	NA
Heatr1	Rps24	1	undirected	NA	NA
Heatr1	Rps27	1	undirected	NA	NA
Heatr1	Rps27l	1	undirected	NA	NA
Heatr1	Rps28	1	undirected	NA	NA
Heatr1	Rps3a	1	undirected	NA	NA
Heatr1	Rps5	1	undirected	NA	NA
Heatr1	Rps6	1	undirected	NA	NA
Heatr1	Rps7	1	undirected	NA	NA
Heatr1	Rps8	1	undirected	NA	NA
Heatr1	Rpsa	1	undirected	NA	NA
Heatr1	Rrp1	1	undirected	NA	NA
Heatr1	Rrp12	1	undirected	NA	NA
Heatr1	Rrp1b	1	undirected	NA	NA
Heatr1	Rrp7a	1	undirected	NA	NA
Heatr1	Rrp8	1	undirected	NA	NA
Heatr1	Rrp9	1	undirected	NA	NA
Heatr1	Rsl1d1	1	undirected	NA	NA
Heatr1	Tbl3	1	undirected	NA	NA
Heatr1	Tfb2m	1	undirected	NA	NA
Heatr1	Trub2	1	undirected	NA	NA
Heatr1	Tsr1	1	undirected	NA	NA
Heatr1	Utp11l	1	undirected	NA	NA
Heatr1	Utp14a	1	undirected	NA	NA
Heatr1	Utp15	1	undirected	NA	NA
Heatr1	Utp18	1	undirected	NA	NA
Heatr1	Utp3	1	undirected	NA	NA
Heatr1	Utp6	1	undirected	NA	NA
Heatr1	Wdr12	1	undirected	NA	NA
Heatr1	Wdr3	1	undirected	NA	NA
Heatr1	Wdr36	1	undirected	NA	NA
Heatr1	Wdr43	1	undirected	NA	NA
Heatr1	Wdr46	1	undirected	NA	NA
Heatr1	Wdr75	1	undirected	NA	NA
Hells	Pcna	1	undirected	NA	NA
Hells	Pole	1	undirected	NA	NA
Hells	Pole4	1	undirected	NA	NA
Hells	Polr1a	1	undirected	NA	NA
Hells	Polr1b	1	undirected	NA	NA
Hells	Polr1c	1	undirected	NA	NA
Hells	Polr1d	1	undirected	NA	NA
Hells	Polr3b	1	undirected	NA	NA
Hells	Polr3h	1	undirected	NA	NA
Hells	Ppa1	1	undirected	NA	NA
Hells	Znrd1	1	undirected	NA	NA
Hemk1	Prmt3	1	undirected	NA	NA
Hemk1	Prmt7	1	undirected	NA	NA
Hemk1	Rnmtl1	1	undirected	NA	NA
Hgh1	Ttc4	1	undirected	NA	NA
Hist1h1a	Hist1h1b	1	undirected	NA	NA
Hist1h1a	Hist1h1c	1	undirected	NA	NA
Hist1h1a	Hist1h1e	1	undirected	NA	NA
Hist1h1b	Hist1h1c	1	undirected	NA	NA
Hist1h1b	Hist1h1e	1	undirected	NA	NA
Hist1h1b	Ubn2	1	undirected	NA	NA
Hist1h1c	Hist1h1e	1	undirected	NA	NA
Hist1h1c	Ubn2	1	undirected	NA	NA
Hist1h1e	Irf4	1	undirected	NA	NA
Hist1h1e	Ubn2	1	undirected	NA	NA
Hivep3	Kdm2b	1	undirected	NA	NA
Hivep3	Psmb5	1	undirected	NA	NA
Hivep3	Psmb6	1	undirected	NA	NA
Hivep3	Psmb7	1	undirected	NA	NA
Hk2	Hspa13	1	undirected	NA	NA
Hk2	Hspa1l	1	undirected	NA	NA
Hk2	Hspa2	1	undirected	NA	NA
Hk2	Hspa5	1	undirected	NA	NA
Hk2	Hspa8	1	undirected	NA	NA
Hk2	Hspa9	1	undirected	NA	NA
Hk2	Hsph1	1	undirected	NA	NA
Hk2	Hyou1	1	undirected	NA	NA
Hk2	Ranbp1	1	undirected	NA	NA
Hmg20b	Jund	1	undirected	NA	NA
Hmg20b	Mllt1	1	undirected	NA	NA
Hmg20b	Polr1e	1	undirected	NA	NA
Hmg20b	Polrmt	1	undirected	NA	NA
Hmg20b	Tfb2m	1	undirected	NA	NA
Hmga1	Tgfb1	1	undirected	NA	NA
Hmgcr	Hmgcs1	1	undirected	NA	NA
Hmgcr	Srebf2	1	undirected	NA	NA
Hmgcr	Ubiad1	1	undirected	NA	NA
Hmgcs1	Rrn3	1	undirected	NA	NA
Hmgcs1	Srebf2	1	undirected	NA	NA
Hook1	Hook2	1	undirected	NA	NA
Hsd17b12	Hsd17b7	1	undirected	NA	NA
Hsd17b7	Lss	1	undirected	NA	NA
Hsd17b7	Msmo1	1	undirected	NA	NA
Hsp90aa1	Hsp90ab1	1	undirected	NA	NA
Hsp90aa1	Hsp90b1	1	undirected	NA	NA
Hsp90aa1	Hspa13	1	undirected	NA	NA
Hsp90aa1	Hspa1l	1	undirected	NA	NA
Hsp90aa1	Hspa2	1	undirected	NA	NA
Hsp90aa1	Hspa5	1	undirected	NA	NA
Hsp90aa1	Hspa8	1	undirected	NA	NA
Hsp90aa1	Hspa9	1	undirected	NA	NA
Hsp90aa1	Hsph1	1	undirected	NA	NA
Hsp90aa1	Hyou1	1	undirected	NA	NA
Hsp90aa1	Jak2	1	undirected	NA	NA
Hsp90aa1	Katna1	1	undirected	NA	NA
Hsp90aa1	Katnal1	1	undirected	NA	NA
Hsp90aa1	Ktn1	1	undirected	NA	NA
Hsp90aa1	Lats2	1	undirected	NA	NA
Hsp90aa1	Nfkb1	1	undirected	NA	NA
Hsp90aa1	Nfkb2	1	undirected	NA	NA
Hsp90aa1	Pdap1	1	undirected	NA	NA
Hsp90aa1	Pdia6	1	undirected	NA	NA
Hsp90aa1	Ppid	1	undirected	NA	NA
Hsp90aa1	Psmb7	1	undirected	NA	NA
Hsp90aa1	Psmc2	1	undirected	NA	NA
Hsp90aa1	Psmc5	1	undirected	NA	NA
Hsp90aa1	Ranbp1	1	undirected	NA	NA
Hsp90aa1	Shq1	1	undirected	NA	NA
Hsp90aa1	Smyd2	1	undirected	NA	NA
Hsp90aa1	Spata5	1	undirected	NA	NA
Hsp90aa1	Ssna1	1	undirected	NA	NA
Hsp90aa1	Stub1	1	undirected	NA	NA
Hsp90aa1	Tomm70a	1	undirected	NA	NA
Hsp90aa1	Ttc4	1	undirected	NA	NA
Hsp90aa1	Txndc9	1	undirected	NA	NA
Hsp90aa1	Wee1	1	undirected	NA	NA
Hsp90ab1	Hsp90b1	1	undirected	NA	NA
Hsp90ab1	Hspa13	1	undirected	NA	NA
Hsp90ab1	Hspa1l	1	undirected	NA	NA
Hsp90ab1	Hspa2	1	undirected	NA	NA
Hsp90ab1	Hspa5	1	undirected	NA	NA
Hsp90ab1	Hspa8	1	undirected	NA	NA
Hsp90ab1	Hspa9	1	undirected	NA	NA
Hsp90ab1	Hsph1	1	undirected	NA	NA
Hsp90ab1	Hyou1	1	undirected	NA	NA
Hsp90ab1	Jak2	1	undirected	NA	NA
Hsp90ab1	Katna1	1	undirected	NA	NA
Hsp90ab1	Katnal1	1	undirected	NA	NA
Hsp90ab1	Ktn1	1	undirected	NA	NA
Hsp90ab1	Lats2	1	undirected	NA	NA
Hsp90ab1	Nfkb1	1	undirected	NA	NA
Hsp90ab1	Nfkb2	1	undirected	NA	NA
Hsp90ab1	Pdia6	1	undirected	NA	NA
Hsp90ab1	Ppid	1	undirected	NA	NA
Hsp90ab1	Psmc2	1	undirected	NA	NA
Hsp90ab1	Psmc5	1	undirected	NA	NA
Hsp90ab1	Ranbp1	1	undirected	NA	NA
Hsp90ab1	Shq1	1	undirected	NA	NA
Hsp90ab1	Smyd2	1	undirected	NA	NA
Hsp90ab1	Spata5	1	undirected	NA	NA
Hsp90ab1	Stub1	1	undirected	NA	NA
Hsp90ab1	Tomm70a	1	undirected	NA	NA
Hsp90ab1	Ttc4	1	undirected	NA	NA
Hsp90ab1	Txndc9	1	undirected	NA	NA
Hsp90ab1	Wee1	1	undirected	NA	NA
Hsp90b1	Hspa13	1	undirected	NA	NA
Hsp90b1	Hspa1l	1	undirected	NA	NA
Hsp90b1	Hspa2	1	undirected	NA	NA
Hsp90b1	Hspa5	1	undirected	NA	NA
Hsp90b1	Hspa8	1	undirected	NA	NA
Hsp90b1	Hspa9	1	undirected	NA	NA
Hsp90b1	Hsph1	1	undirected	NA	NA
Hsp90b1	Hyou1	1	undirected	NA	NA
Hsp90b1	Katna1	1	undirected	NA	NA
Hsp90b1	Katnal1	1	undirected	NA	NA
Hsp90b1	Ktn1	1	undirected	NA	NA
Hsp90b1	Os9	1	undirected	NA	NA
Hsp90b1	Pdia6	1	undirected	NA	NA
Hsp90b1	Ppid	1	undirected	NA	NA
Hsp90b1	Psmb5	1	undirected	NA	NA
Hsp90b1	Psmb7	1	undirected	NA	NA
Hsp90b1	Psmc2	1	undirected	NA	NA
Hsp90b1	Psmc5	1	undirected	NA	NA
Hsp90b1	Spata5	1	undirected	NA	NA
Hsp90b1	Trap1	1	undirected	NA	NA
Hsp90b1	Txndc9	1	undirected	NA	NA
Hspa13	Hspa1l	1	undirected	NA	NA
Hspa13	Hspa2	1	undirected	NA	NA
Hspa13	Hspa5	1	undirected	NA	NA
Hspa13	Hspa8	1	undirected	NA	NA
Hspa13	Hspa9	1	undirected	NA	NA
Hspa13	Hspbp1	1	undirected	NA	NA
Hspa13	Hspd1	1	undirected	NA	NA
Hspa13	Hsph1	1	undirected	NA	NA
Hspa13	Polr1b	1	undirected	NA	NA
Hspa13	Polr3b	1	undirected	NA	NA
Hspa13	Ppid	1	undirected	NA	NA
Hspa13	Psmc2	1	undirected	NA	NA
Hspa13	Ranbp1	1	undirected	NA	NA
Hspa13	Sil1	1	undirected	NA	NA
Hspa13	Trap1	1	undirected	NA	NA
Hspa13	Wbp4	1	undirected	NA	NA
Hspa1l	Hspa2	1	undirected	NA	NA
Hspa1l	Hspa5	1	undirected	NA	NA
Hspa1l	Hspa8	1	undirected	NA	NA
Hspa1l	Hspa9	1	undirected	NA	NA
Hspa1l	Hspbp1	1	undirected	NA	NA
Hspa1l	Hspd1	1	undirected	NA	NA
Hspa1l	Hsph1	1	undirected	NA	NA
Hspa1l	Jak2	1	undirected	NA	NA
Hspa1l	Nfkb1	1	undirected	NA	NA
Hspa1l	Nfkb2	1	undirected	NA	NA
Hspa1l	Pabpc1	1	undirected	NA	NA
Hspa1l	Pabpc4	1	undirected	NA	NA
Hspa1l	Polr1b	1	undirected	NA	NA
Hspa1l	Polr3b	1	undirected	NA	NA
Hspa1l	Ppid	1	undirected	NA	NA
Hspa1l	Psmc2	1	undirected	NA	NA
Hspa1l	Ranbp1	1	undirected	NA	NA
Hspa1l	Rps19bp1	1	undirected	NA	NA
Hspa1l	Sil1	1	undirected	NA	NA
Hspa1l	Tcp1	1	undirected	NA	NA
Hspa1l	Trap1	1	undirected	NA	NA
Hspa1l	Wbp4	1	undirected	NA	NA
Hspa1l	Ybx1	1	undirected	NA	NA
Hspa2	Hspa5	1	undirected	NA	NA
Hspa2	Hspa8	1	undirected	NA	NA
Hspa2	Hspa9	1	undirected	NA	NA
Hspa2	Hspbp1	1	undirected	NA	NA
Hspa2	Hspd1	1	undirected	NA	NA
Hspa2	Hsph1	1	undirected	NA	NA
Hspa2	Jak2	1	undirected	NA	NA
Hspa2	Nfkb1	1	undirected	NA	NA
Hspa2	Nfkb2	1	undirected	NA	NA
Hspa2	Pabpc1	1	undirected	NA	NA
Hspa2	Pabpc4	1	undirected	NA	NA
Hspa2	Polr1b	1	undirected	NA	NA
Hspa2	Polr3b	1	undirected	NA	NA
Hspa2	Ppid	1	undirected	NA	NA
Hspa2	Psmc2	1	undirected	NA	NA
Hspa2	Ranbp1	1	undirected	NA	NA
Hspa2	Rps19bp1	1	undirected	NA	NA
Hspa2	Sil1	1	undirected	NA	NA
Hspa2	Srp14	1	undirected	NA	NA
Hspa2	Trap1	1	undirected	NA	NA
Hspa2	Wbp4	1	undirected	NA	NA
Hspa5	Hspa8	1	undirected	NA	NA
Hspa5	Hspa9	1	undirected	NA	NA
Hspa5	Hspbp1	1	undirected	NA	NA
Hspa5	Hsph1	1	undirected	NA	NA
Hspa5	Hyou1	1	undirected	NA	NA
Hspa5	Os9	1	undirected	NA	NA
Hspa5	Pdia6	1	undirected	NA	NA
Hspa5	Polr1b	1	undirected	NA	NA
Hspa5	Polr3b	1	undirected	NA	NA
Hspa5	Ppa1	1	undirected	NA	NA
Hspa5	Prnp	1	undirected	NA	NA
Hspa5	Sil1	1	undirected	NA	NA
Hspa5	Syncrip	1	undirected	NA	NA
Hspa5	Trap1	1	undirected	NA	NA
Hspa8	Hspa9	1	undirected	NA	NA
Hspa8	Hspbp1	1	undirected	NA	NA
Hspa8	Hspd1	1	undirected	NA	NA
Hspa8	Hsph1	1	undirected	NA	NA
Hspa8	Jak2	1	undirected	NA	NA
Hspa8	Ldlr	1	undirected	NA	NA
Hspa8	M6pr	1	undirected	NA	NA
Hspa8	Nfkb1	1	undirected	NA	NA
Hspa8	Nfkb2	1	undirected	NA	NA
Hspa8	Pabpc1	1	undirected	NA	NA
Hspa8	Pabpc4	1	undirected	NA	NA
Hspa8	Polr1b	1	undirected	NA	NA
Hspa8	Polr3b	1	undirected	NA	NA
Hspa8	Ppid	1	undirected	NA	NA
Hspa8	Prpf3	1	undirected	NA	NA
Hspa8	Psmc2	1	undirected	NA	NA
Hspa8	Ranbp1	1	undirected	NA	NA
Hspa8	Rps19bp1	1	undirected	NA	NA
Hspa8	Sart1	1	undirected	NA	NA
Hspa8	Sil1	1	undirected	NA	NA
Hspa8	Snrpd1	1	undirected	NA	NA
Hspa8	Snx9	1	undirected	NA	NA
Hspa8	Stub1	1	undirected	NA	NA
Hspa8	Tcp1	1	undirected	NA	NA
Hspa8	Tfrc	1	undirected	NA	NA
Hspa8	Trap1	1	undirected	NA	NA
Hspa8	Trip10	1	undirected	NA	NA
Hspa8	Upf3b	1	undirected	NA	NA
Hspa8	Wasl	1	undirected	NA	NA
Hspa8	Wbp4	1	undirected	NA	NA
Hspa8	Ybx1	1	undirected	NA	NA
Hspa9	Hspbp1	1	undirected	NA	NA
Hspa9	Hspd1	1	undirected	NA	NA
Hspa9	Hsph1	1	undirected	NA	NA
Hspa9	Impdh2	1	undirected	NA	NA
Hspa9	Pam16	1	undirected	NA	NA
Hspa9	Polr1b	1	undirected	NA	NA
Hspa9	Polr3b	1	undirected	NA	NA
Hspa9	Sil1	1	undirected	NA	NA
Hspa9	Timm17a	1	undirected	NA	NA
Hspa9	Timm50	1	undirected	NA	NA
Hspa9	Tomm40	1	undirected	NA	NA
Hspa9	Tomm70a	1	undirected	NA	NA
Hspa9	Trap1	1	undirected	NA	NA
Hspa9	Wbp4	1	undirected	NA	NA
Hspbp1	Hsph1	1	undirected	NA	NA
Hspbp1	Hyou1	1	undirected	NA	NA
Hspbp1	Imp3	1	undirected	NA	NA
Hspbp1	Mrpl12	1	undirected	NA	NA
Hspbp1	Mrpl15	1	undirected	NA	NA
Hspbp1	Mrpl18	1	undirected	NA	NA
Hspbp1	Mrpl2	1	undirected	NA	NA
Hspbp1	Mrpl20	1	undirected	NA	NA
Hspbp1	Mrpl21	1	undirected	NA	NA
Hspbp1	Mrpl23	1	undirected	NA	NA
Hspbp1	Mrpl3	1	undirected	NA	NA
Hspbp1	Mrpl30	1	undirected	NA	NA
Hspbp1	Mrpl34	1	undirected	NA	NA
Hspbp1	Mrpl40	1	undirected	NA	NA
Hspbp1	Mrpl41	1	undirected	NA	NA
Hspbp1	Mrpl43	1	undirected	NA	NA
Hspbp1	Mrpl47	1	undirected	NA	NA
Hspbp1	Mrpl52	1	undirected	NA	NA
Hspbp1	Mrpl54	1	undirected	NA	NA
Hspbp1	Mrpl57	1	undirected	NA	NA
Hspbp1	Mrps12	1	undirected	NA	NA
Hspbp1	Mrps18b	1	undirected	NA	NA
Hspbp1	Mrps24	1	undirected	NA	NA
Hspbp1	Mrps25	1	undirected	NA	NA
Hspbp1	Mrps33	1	undirected	NA	NA
Hspbp1	Mrps5	1	undirected	NA	NA
Hspbp1	Mrps6	1	undirected	NA	NA
Hspbp1	Mrrf	1	undirected	NA	NA
Hspbp1	Mrto4	1	undirected	NA	NA
Hspbp1	Nsa2	1	undirected	NA	NA
Hspbp1	Pdcd11	1	undirected	NA	NA
Hspbp1	Qars	1	undirected	NA	NA
Hspbp1	Rpl13	1	undirected	NA	NA
Hspbp1	Rpl14	1	undirected	NA	NA
Hspbp1	Rpl17	1	undirected	NA	NA
Hspbp1	Rpl19	1	undirected	NA	NA
Hspbp1	Rpl21	1	undirected	NA	NA
Hspbp1	Rpl22	1	undirected	NA	NA
Hspbp1	Rpl22l1	1	undirected	NA	NA
Hspbp1	Rpl23	1	undirected	NA	NA
Hspbp1	Rpl23a	1	undirected	NA	NA
Hspbp1	Rpl24	1	undirected	NA	NA
Hspbp1	Rpl26	1	undirected	NA	NA
Hspbp1	Rpl27	1	undirected	NA	NA
Hspbp1	Rpl27a	1	undirected	NA	NA
Hspbp1	Rpl28	1	undirected	NA	NA
Hspbp1	Rpl3	1	undirected	NA	NA
Hspbp1	Rpl30	1	undirected	NA	NA
Hspbp1	Rpl31	1	undirected	NA	NA
Hspbp1	Rpl32	1	undirected	NA	NA
Hspbp1	Rpl34	1	undirected	NA	NA
Hspbp1	Rpl35	1	undirected	NA	NA
Hspbp1	Rpl35a	1	undirected	NA	NA
Hspbp1	Rpl36	1	undirected	NA	NA
Hspbp1	Rpl36a	1	undirected	NA	NA
Hspbp1	Rpl37a	1	undirected	NA	NA
Hspbp1	Rpl38	1	undirected	NA	NA
Hspbp1	Rpl39	1	undirected	NA	NA
Hspbp1	Rpl3l	1	undirected	NA	NA
Hspbp1	Rpl4	1	undirected	NA	NA
Hspbp1	Rpl5	1	undirected	NA	NA
Hspbp1	Rpl6	1	undirected	NA	NA
Hspbp1	Rpl7	1	undirected	NA	NA
Hspbp1	Rpl7a	1	undirected	NA	NA
Hspbp1	Rpl8	1	undirected	NA	NA
Hspbp1	Rplp0	1	undirected	NA	NA
Hspbp1	Rplp2	1	undirected	NA	NA
Hspbp1	Rps10	1	undirected	NA	NA
Hspbp1	Rps14	1	undirected	NA	NA
Hspbp1	Rps15	1	undirected	NA	NA
Hspbp1	Rps17	1	undirected	NA	NA
Hspbp1	Rps18	1	undirected	NA	NA
Hspbp1	Rps19	1	undirected	NA	NA
Hspbp1	Rps2	1	undirected	NA	NA
Hspbp1	Rps20	1	undirected	NA	NA
Hspbp1	Rps23	1	undirected	NA	NA
Hspbp1	Rps24	1	undirected	NA	NA
Hspbp1	Rps25	1	undirected	NA	NA
Hspbp1	Rps26	1	undirected	NA	NA
Hspbp1	Rps27	1	undirected	NA	NA
Hspbp1	Rps27l	1	undirected	NA	NA
Hspbp1	Rps28	1	undirected	NA	NA
Hspbp1	Rps29	1	undirected	NA	NA
Hspbp1	Rps3a	1	undirected	NA	NA
Hspbp1	Rps5	1	undirected	NA	NA
Hspbp1	Rps6	1	undirected	NA	NA
Hspbp1	Rps7	1	undirected	NA	NA
Hspbp1	Rps8	1	undirected	NA	NA
Hspbp1	Rpsa	1	undirected	NA	NA
Hspbp1	Rsl24d1	1	undirected	NA	NA
Hspbp1	Srp14	1	undirected	NA	NA
Hspbp1	Srp19	1	undirected	NA	NA
Hspbp1	Srpr	1	undirected	NA	NA
Hspbp1	Tars	1	undirected	NA	NA
Hspd1	Hspe1	1	undirected	NA	NA
Hspd1	Mat2a	1	undirected	NA	NA
