,aDC,B cells,CD8 T cells,Cytotoxic cells,DC,Eosinophils,iDC,Macrophages,Mast cells,Neutrophils,NK CD56bright cells,NK CD56dim cells,NK cells,pDC,T cells,T helper cells,Tcm,Tem,TFH,Tgd,Th1 cells,Th17 cells,Th2 cells,TReg
TCGA.AA.3518.01A.02R.0826.07,0.124582669801498,-0.189156029320952,0.283824805049927,0.101863137615458,-0.0606242320331566,0.0695028959955787,0.0928863160853651,0.154955548351845,-0.164323959492386,-0.0532374125761921,0.117164570360806,0.0165917491812995,0.114850050874661,0.183005021243723,0.0694633082550254,0.288630478472133,0.0378523953136114,0.145485374332085,-0.0108170073450559,-0.0636842138862116,0.0389639997748506,-0.00514709009071705,0.0707386588188147,0.002240247199691
TCGA.AA.3561.01A.01R.0821.07,-0.0183816248123295,-0.202142480477991,0.269225643631511,-0.0896604635532781,-0.0820834722369661,0.0808419755593563,0.0623097719147723,0.0807854850205326,-0.213907433237826,-0.0553499397564372,0.0240015749925242,0.00868229824075859,0.098445687723746,0.42564696794129,-0.0032178055624044,0.325073688215203,0.0411000450196322,0.0861010708171787,-0.0388252132073442,-0.0266136683192384,-0.0015015820726205,0.0293207598911522,0.091332413351179,-0.256469679412901
TCGA.AY.A71X.01A.12R.A37K.07,-0.162480079646147,-0.223576843444502,0.280849938696259,-0.158364914256423,-0.22674106421121,0.0798036872819198,0.0640218972850859,0.00331485616858471,-0.160374044287144,-0.235502117930276,0.153926406489121,0.00227393857025832,0.109045702081425,0.104519119351101,-0.105170483250859,0.273379698746895,0.0655909334657661,0.11131327482131,-0.0261691025320007,-0.0994205849428382,-0.107635786876615,0.0537192520968637,0.0475629715166436,-0.213827732715334
TCGA.AA.3848.01A.01R.0905.07,-0.0396096968848429,-0.22774409090084,0.268267287628705,-0.0301226518934664,-0.0736531700451288,0.117663913097113,0.103935603157853,0.0493626571101879,-0.148575926851819,-0.0996609432775103,0.0877096407686481,0.121968942162877,0.172242672620187,0.375202780996524,-0.0415671088353914,0.205357701061223,0.0407082264738125,0.17141780522229,-0.0457531912490149,-0.154553747511845,-0.0326279197162578,0.0217843804761304,-0.0241377005756408,0.0542294322132097
TCGA.A6.2686.01A.01R.A32Z.07,0.0994338300612584,-0.183159544561512,0.297189736515837,0.247130699534959,0.216553332874069,0.10290057667741,0.206503820091538,0.247381018559545,-0.133480177414579,-0.0250825484149217,0.106270472159834,0.0108392188018537,0.116406440506086,0.206797991502511,0.219703077635944,0.322095447802713,0.0334223848948847,0.156152189637561,-0.0498532876618281,-0.0291313449200063,0.107854082513908,-0.172388435705014,0.0211056571193927,0.142139822325222
TCGA.D5.6534.01A.21R.1928.07,0.199107231586071,-0.155441129513092,0.290013637501718,0.104290053778747,0.237123163733747,0.126075816470475,0.311792100499479,0.3603875832849,0.0576156676719141,-0.00438632552318364,0.0946494363584908,0.0707532034149707,0.198832779941233,0.321668597914253,0.175245160134103,0.296528904079785,0.0719035221577148,0.210284401344688,0.0116923791152808,0.00697890797464999,0.110442201812014,-0.0952949689340098,-0.0140105518244873,0.354345307068366
TCGA.D5.6537.01A.11R.1723.07,0.0396474071977154,-0.242118335188414,0.293556994600485,-0.0429667092068337,-0.138655782368091,0.0275496912118313,0.0421995286438861,0.0963563036615111,-0.173637173220351,-0.0554341231572811,0.0390675484081512,0.0906256373665039,0.107936445383032,0.0631131711085361,-0.0208788436466279,0.282067015165592,0.0709266017986393,0.166403388687872,-0.0508877751554628,-0.0755065138821771,0.0266946203541565,-0.0188182918524658,0.0950308417306961,-0.207338740826574
TCGA.5M.AATE.01A.11R.A41B.07,-0.124675150124583,-0.174678727145352,0.277859839610932,-0.109086523322516,-0.1699030459875,0.0832291370532124,0.0262686321471778,0.0688056916851039,-0.136567615108605,-0.128130923894517,0.0273984617709416,0.0286296564348515,0.141579223901948,0.0359984550019312,-0.0456908088529864,0.297537709856809,0.112587601505329,0.166026756188644,-0.0486263602915541,-0.0431350890864248,-0.0170995900739834,-0.0269247523942552,0.0426454325410111,-0.198146002317497
TCGA.A6.6652.01A.11R.1774.07,-0.0989471402965907,-0.239243675297589,0.268826526496297,-0.12346543211249,-0.168981791623646,0.0642494135446683,0.0360755238425768,0.0249715542036713,-0.212929805412244,-0.135007931020873,0.0736637914388072,0.0388184309204053,0.159556645721237,0.113171108536114,-0.079471248096007,0.27682026878716,0.108234952775171,0.207346920534329,-0.00431517216455378,-0.0491424085199674,-0.0828907720432819,0.13472648326533,0.0125235068258925,-0.173966782541522
TCGA.AA.3971.01A.01R.1022.07,0.016094108773792,-0.134344722500301,0.266147978192495,0.0053467924639176,0.0357805245304229,0.139525314626371,0.143282156569684,0.126558901051713,-0.0223791872756859,-0.121317065612484,0.0720465368173515,0.0982543829710533,0.119183684105292,0.318115102356122,0.0584150188708366,0.288958128541592,0.0591168344577007,0.189263120620989,-0.0151496138486439,-0.0729784653090772,-0.00674539444693898,0.00356520405726376,0.0048585913114483,0.0139049826187717
TCGA.AA.A01F.01A.01R.A002.07,-0.0752995418057782,-0.228161973587567,0.26518194805849,-0.131168371531399,-0.18989343309341,0.0885413240848396,-0.00241438651706374,0.0153038107946876,-0.209961023455881,-0.111342046326983,0.122589603626393,0.0659096809868453,0.102198825533465,0.0601004248744689,-0.0716072524328781,0.287111399623848,0.107024200489007,0.132564925349861,-0.0330075287723137,-0.0660120814135213,0.0154076271774375,0.0336118156993482,0.0625059936728995,-0.224333719582851
TCGA.DM.A1DA.01A.11R.A155.07,-0.0809412488180909,-0.204546324377277,0.297880328687078,-0.0357818501302715,-0.17725691233319,0.0635331199401699,0.0568365233223499,0.069176535165175,-0.18542622487227,-0.15516707760151,0.0628137940498354,-0.0859992492468894,0.130366994255832,-0.0108149864812669,-0.047554278614271,0.320160050333537,0.052151658297051,0.146324811755513,-0.0242840687588159,-0.0573310668770457,0.0104155837629088,-0.0770471675977664,0.1036245357418,-0.213286983391271
TCGA.AA.A01C.01A.01R.A00A.07,0.0335643307150807,-0.230759792501279,0.261716128345378,-0.0545099026343023,-0.14029300839458,0.105857257218553,0.0928996406082758,0.113082643715014,-0.141020429131745,-0.119594658327007,0.0638566740939173,0.13683052247374,0.189076336667076,0.277636152954809,-0.109009268764375,0.245635598136509,0.0386164949482904,0.164348110349376,-0.0285617955394173,-0.0694100387398441,-0.0151584924475072,-0.0907131267264758,0.0134581047005898,-0.0920046349942063
TCGA.CA.5256.01A.01R.1410.07,-0.0140201973958593,-0.174064634928156,0.280401409329301,0.0263587657358269,-0.12067488328614,0.0661535286495059,0.0870154896380138,0.0727600436829582,-0.147004393532708,-0.14852552314979,-0.0606611207953403,0.0827461711810181,0.107172659199049,-0.0120509849362688,0.0434153807547365,0.297037115236684,0.0360324844778081,0.10848470498708,-0.0229671664617291,-0.0321714759219611,-0.0461183598041567,-0.0591460027476221,0.0823159235253248,-0.170954036307455
TCGA.CM.6169.01A.11R.1653.07,0.196693900048632,-0.198106972298801,0.312807237252085,0.0778396387230297,0.0977190722690833,0.116925173890177,0.138665333421869,0.257878082870108,-0.0412777289061279,0.0441068980236724,0.0759864730541577,0.114528961632686,0.158043973436991,0.42108922363847,0.114909475705432,0.342326662257265,0.115938319793569,0.182820354643682,0.0126275904458873,-0.030756134512217,0.10047502059684,-0.0614352079033129,0.0158622829817093,0.278022402471997
TCGA.A6.2674.01A.02R.A278.07,-0.0938427820397716,-0.197935897643692,0.258213116743257,-0.0562887484434542,0.0720031477106354,0.13979411013574,0.154179617980274,0.317003990794307,-0.0900656581088419,0.289478257407566,-0.00447319764757586,0.012609348100599,0.133213161498125,0.258014677481653,-0.0122601079518809,0.362317896157985,0.202931283887804,0.221118313920417,0.00919237350768995,-0.0182986848444046,0.0832632516888767,-0.113517135878113,0.101637326605629,-0.31069911162611
TCGA.A6.2677.01B.02R.A277.07,-0.229629710940461,-0.174100565733723,0.259410019355613,-0.168109555105725,-0.193827442198947,0.146757161231138,0.0811817276958457,0.153699002086323,-0.123548223188099,-0.137952193981628,-0.0482065299739006,0.000328522039891083,0.0983264600950312,0.0501351873310158,-0.0709307118434392,0.385687292715906,0.302116831500256,0.215663405299908,-0.03682654711038,-0.0182017004175737,0.0531497309567114,-0.161510141455299,0.156612779303708,-0.258941676322905
TCGA.A6.6141.01A.11R.1774.07,0.0771508864300805,-0.116497036340153,0.311011422802475,0.0344823228454539,-0.115837005420946,0.0740819900018782,0.14898295060209,0.0982332143399309,-0.149563560362082,-0.182290053494911,0.073380897186191,0.0518534037789732,0.14886023701673,0.185245268443414,0.143980134399816,0.302811951295197,0.0668624598591317,0.170258028792362,0.0403879528148796,-0.0576529681778408,-0.0060814458658427,0.0289556411011437,0.0753939230189708,0.0724604094244882
TCGA.CM.5862.01A.01R.1653.07,-0.179510525195808,-0.212968340532792,0.285841078934804,-0.143420764753951,-0.155571707343314,0.042668757279271,0.0687764845404245,0.097699660584869,-0.201709899868808,-0.0549827993502692,-0.0248723175229647,0.0719159180125932,0.120025843808012,0.20617999227501,-0.0622128367185154,0.319973104980267,0.0817469889783174,0.0957882234420242,-0.014120531086912,-0.0145880562930627,0.0373195305419684,-0.0879587914001703,0.00426614037411234,-0.17466203167246
TCGA.AA.A00A.01A.01R.A002.07,0.145238774115682,-0.181931633046247,0.299875404722275,0.0917260467167798,-0.0556197400317254,0.0767461510805945,0.0562721991193879,0.153846774634017,-0.119269481489906,-0.0944968294543801,0.130917135747223,0.0546906399711319,0.154110364097435,0.265430668211665,0.0185899255457599,0.276018305094872,0.0385139204588481,0.196936126186778,-0.0270171188045764,-0.0581098553492832,0.070826912161237,0.117741356995801,0.0422648244962346,-0.0115874855156431
TCGA.NH.A6GA.01A.11R.A37K.07,-0.0630782660522152,-0.23871927749234,0.29782935471018,-0.0839859635121449,-0.154060862866401,0.115065467821602,0.0839080359307579,0.0667053323738753,-0.11548145672617,-0.116792871618991,0.0711070819411505,-0.012304407811454,0.132086920715586,0.152027809965238,-0.0238702746410426,0.265296358561353,0.099959287973524,0.104610310901759,-0.0566327518507053,0.0102866090994265,0.00506515421583202,-0.112329013483799,0.056205256938489,-0.143762070297412
TCGA.AA.A00N.01A.02R.A00A.07,0.022350335472163,-0.229577086463272,0.281769525703902,-0.0715173096954943,-0.0218220168535876,0.0774257902586694,0.142531154632098,0.254881938200666,-0.139162930584023,0.039042423306537,0.0894742197815139,0.0266664899974007,0.187390355975293,0.24936268829664,-0.0683097337472165,0.254811095994184,0.0176120110836042,0.14820449072101,-0.0211382396163907,-0.053472401116722,0.0371102793719331,-0.0246307513166543,0.0268037304190488,-0.0978756276554654
TCGA.AA.A029.01A.01R.A00A.07,-0.0195845161576413,-0.243213748563987,0.292760910606121,-0.077908610717928,-0.180425895416912,0.0798504018621984,0.080756095446318,0.0674819751440215,-0.101176143268747,-0.126681858873776,0.144076167603334,0.0148422727579147,0.125678504749694,-0.0102742371572036,-0.0867761498986084,0.22288348741081,0.0529658887082415,0.124105879251228,-0.0352007489347743,-0.0551865001461162,-0.00455423650404812,-0.0334414181659119,0.0532251603212215,-0.0942448821938973
TCGA.A6.6781.01A.22R.A278.07,-0.051114847793261,-0.215814040739682,0.302236458120677,0.0681128029879802,-0.0898039263176204,0.100389361368963,0.119801583723098,0.355650563165724,-0.0940629701501671,0.0724360138316812,0.0426565481666664,0.0713909265992446,0.165269559636622,0.289455388180765,-0.0044546076352103,0.335150733602478,0.128105000184277,0.194148397535371,0.0369020216019199,-0.013113658260739,0.0535131678389487,0.0841527224675138,0.126865201939979,-0.261568173039784
TCGA.AA.3819.01A.01R.0905.07,-0.0768856556805713,-0.193068192524484,0.277329129852531,-0.129762307168781,0.00983448546435014,0.107897942876163,0.0783437570471009,0.0575574644149717,-0.134874761020173,-0.10974701680756,0.0612942586194871,0.0257345948112684,0.122044136753144,0.00741599073001159,-0.0779294997698244,0.271289462824076,0.0599643703068367,0.140841143118604,-0.0344234778229598,-0.0519500998456228,-0.0449143243239897,-0.0491802339204571,0.0546341495623153,-0.108922363847045
TCGA.D5.5541.01A.01R.1653.07,0.0483125898497084,-0.200434173535627,0.281508967413307,-0.0127763303931091,-0.0638403916691139,0.0301503224447825,0.102074491848538,0.226999666730239,-0.170688917832289,-0.0870209039198505,0.0405139578686832,0.0328225121636243,0.126975807717411,0.0844341444573194,-0.0222498547805195,0.284966054261574,0.081548502314643,0.179720859014905,-0.0200075945488335,-0.0582782151561579,0.0254533822203909,-0.0160381380087131,0.0400655935304937,-0.02240247199691
TCGA.CM.6161.01A.11R.1653.07,-0.0335397781119185,-0.212098142899478,0.298882167752021,-0.00274754811935364,-0.0737120580245062,0.0967606269774939,0.125696650075467,0.146735582317036,-0.145975666986954,-0.137982173766793,0.0361692460853755,0.113304234727693,0.160080213159183,-0.00123599845500193,0.0888239860961379,0.320725024445844,0.0991731590898023,0.141898072314775,0.00633938209895134,-0.0369119380821642,-0.0580675929762169,-0.0693787872684481,0.0796431165003376,-0.0597914252607184
TCGA.NH.A50T.01A.11R.A28H.07,-0.167410905585499,-0.235544451006131,0.256275512272615,-0.146404909644094,-0.161433542760468,0.0313415622233024,-0.00460445031862337,0.0342571961077482,-0.179074474884073,-0.114281467287323,0.0667672097457372,0.0145026755532607,0.121840587300406,0.026882966396292,-0.163684071213595,0.289784402621513,0.0655370083843607,0.137448048761798,-0.0700325478850081,-0.0598615403786406,-0.0650203881120472,-0.093562378870746,0.093391189991015,-0.21104673619158
TCGA.DM.A28C.01A.11R.A32Y.07,-0.166830326874062,-0.21180315846618,0.284533376415249,-0.136315927184268,-0.229741590141374,0.0900473394012882,0.0377656937532303,-0.00868215940256635,-0.148900592485042,-0.169945120566851,0.0166536937696879,0.0134959198702611,0.163400764796345,0.270374662031672,-0.10810517414265,0.283576484374826,0.0783708812861711,0.198090526097538,-0.0246006713017113,-0.059520049332438,-0.0537741765209172,0.146459827175473,0.0256303510792936,-0.237775202780997
TCGA.DM.A1D7.01A.11R.A155.07,-0.0563773315895447,-0.188487360036346,0.29648549385775,-0.0867335227153679,-0.144951582483116,0.081550916401715,0.0512979837850439,0.055146353176525,-0.163790770072945,-0.184366522423316,0.0540642254920418,0.0353032434301402,0.136347770894754,0.29416763229046,-0.0270198331042866,0.280374176396185,0.0495534699352616,0.119273657390832,-0.0471448567634336,-0.0527927587440781,0.0330819273194699,0.040934429482307,0.0956802870693544,-0.161838547701815
TCGA.AA.3532.01A.01R.0821.07,0.133261327430764,-0.144091655992538,0.264994786865682,0.0381210565428889,0.0998726111040845,0.116572349086337,0.146183022517563,0.192867530281808,-0.070162937692293,-0.0372566380026934,0.0102505197176873,0.10143439883649,0.143264185742732,0.28930088837389,0.0867715457173146,0.306112932113405,0.0683332461553212,0.144090111894381,-0.0150157886567784,-0.0561733237989283,0.0131342665248504,-0.0294100922444594,0.0453486083694385,0.0227114716106605
TCGA.CA.5255.01A.11R.1839.07,0.0529747725614967,-0.243573608055921,0.271037784841357,-0.108424883939071,-0.181463089222086,0.0757983765127984,0.0665609082918508,0.0505544039439216,-0.0554361878681096,-0.145844346869019,0.111967537941346,-0.0479010378226416,0.103824537465044,0.0614909231363461,-0.0671441690305514,0.224912015781415,0.0381180283054308,0.0924917938373586,-0.0706402510146943,-0.0727178037248477,0.0350625889600448,0.00768555599145263,0.071674806556406,-0.172267284665894
TCGA.AA.3494.01A.01R.1410.07,-0.110844214077551,-0.204512198238022,0.266409809974245,-0.0464633681502706,-0.0774745174621647,0.0556302786076192,0.0926508910382445,0.102892165086626,-0.125677005833123,-0.0517554149632313,0.0263728193834554,0.11293981610317,0.128863592751385,0.0859791425260718,-0.0195029321880467,0.265669391633221,0.0401580402913453,0.141114801692162,-0.0292546568891948,-0.112019602751612,-0.0408445258700535,0.100552861687666,0.0406829782871087,-0.0706836616454229
TCGA.D5.6932.01A.11R.1928.07,-0.0917030969955255,-0.233754868988502,0.273802252749998,-0.0241215931090595,0.0272404147177028,0.11785998304302,0.0860862781304256,0.152591350978367,-0.173701143638184,-0.0784711425933845,0.0570011103013982,0.0532455729003541,0.189429645582208,0.353341058323677,-0.019662261501047,0.298780622952276,0.110503461690878,0.159165884388438,-0.0313659686888071,-0.0493557805628033,-0.0051477410885166,-0.0578288530130079,0.0328022497911184,-0.0530706836616454
TCGA.AZ.6608.01A.11R.1839.07,-0.0613408741107786,-0.241496371227653,0.254658837412795,-0.112678012326884,-0.1747926328241,0.064617939993416,0.0281428888329844,-0.0410302754414667,-0.221222071788508,-0.17895081089497,0.0463556992176088,0.0899961160752922,0.108266316756034,0.0573194283507146,-0.076928152691923,0.292982377569118,0.0667285205535658,0.115035564247758,-0.0621868371351922,-0.0970115201420245,-0.0703851058944901,-0.0373747880305859,0.0706176947070255,-0.193202008497489
TCGA.CM.6680.01A.11R.1839.07,0.0812429336319645,-0.17122180869934,0.307112847015366,0.00242654079492002,-0.0939681030522151,0.0832949979198229,0.138876014126937,0.167288579396132,-0.06847845439337,-0.131706321364168,0.0868818066483775,0.0369914439617166,0.166591093219682,0.196832753959058,0.111331236107895,0.332408321118877,0.0899745321930752,0.167656185477239,0.00181006374971144,-0.0578483272341812,0.00873978504523932,0.015425776046266,0.0236418205794942,0.00795674005407493
TCGA.AA.A004.01A.01R.A00A.07,0.0656506401210836,-0.110191286624085,0.285238341118641,0.136820427166833,0.0684293787984205,0.0682695872072827,0.116707078205381,0.0587941327167121,-0.120536744028805,0.00225418312325405,0.201798932400531,0.154407055705894,0.208744244297207,0.544225569718038,0.0708587001671064,0.171940773684582,-0.0211020347775728,0.224185876251652,0.0298633632468071,-0.110008637139532,0.0521933951630052,0.12029190093404,0.0202035227967313,0.1519505600618
TCGA.CK.5916.01A.11R.1653.07,0.148941223481074,-0.185836740833978,0.290096844750672,0.159525021068772,-0.128741146213223,0.0990340486924365,0.112052786572327,0.219422205806466,-0.0957552108395981,-0.0637448160853869,0.138394909914474,0.0865593594573991,0.164841021328134,0.162533796832754,0.127412817189096,0.319462065935807,0.0784379089508003,0.172060468068373,-0.0390971860838831,-0.0107895036610393,0.0381233915927418,-0.0680343823479043,0.111335749063554,-0.0231749710312862
TCGA.AA.3850.01A.01R.1022.07,0.0370842845310781,-0.0976013701673361,0.278264772835971,-0.00516783400259432,0.0134731014453232,0.100315540916431,0.156252037742758,0.175827272689679,-0.101413021231465,-0.0399846365070931,0.0660986301117082,0.111848730589274,0.126329228069173,0.346465816917729,0.0897715981786605,0.285706728038371,0.0255654113078453,0.176686854433466,2.06626369764755e-07,-0.0484614150242497,0.0117138617503527,0.0375616890318528,0.0455651973457076,-0.0179992275009656
TCGA.CK.6748.01A.11R.1839.07,-0.0753884904766402,-0.241044681344341,0.275853704321034,-0.0587447979721323,-0.0458065292344544,0.135348605283607,0.139324568155813,0.246775848429307,-0.113839740844751,-0.0356329578888126,0.0951744615962008,0.0676009466715471,0.192723557743046,0.19544225569718,-0.0413451457167617,0.271449507316026,0.0692867005004941,0.159526691578241,-0.00376573785576264,-0.0292148449937623,0.0435442130195052,-0.117121541509814,-0.0137571109525562,-0.0370799536500579
TCGA.CM.4751.01A.02R.1839.07,0.117759820102325,-0.153428858584984,0.290468981738299,0.070357965285679,-0.062612692527966,0.0664728476661083,0.117580694447152,0.152267240585983,-0.00228836972664586,-0.12523867540529,0.114957903482444,0.084797055564247,0.145447486502665,0.197296253379683,0.0689803880291273,0.283063579122339,0.0536557225959809,0.11714874691309,0.0234940948567515,-0.0544066446236746,0.0490256253303882,-0.0887439880839118,0.0708536245129636,0.0907686365392043
TCGA.CM.6168.01A.11R.1653.07,0.0471423885567682,-0.180202226958023,0.291944540686976,-0.0673478338061919,0.042015385371801,0.130613331995241,0.152565458295459,0.235204304494612,0.0203121196250898,0.0119488324298326,0.0398411563971022,0.0441743181442555,0.163502913812874,0.161761297798378,0.0210592552756778,0.31519313022885,0.066304286556325,0.18395240636526,-0.0249923175876663,-0.0239452564875389,0.0640144662100613,-0.126736125477676,0.0728172279086381,0.0967941290073387
TCGA.DM.A1D0.01A.11R.A155.07,-0.193451760197914,-0.217540277568285,0.268727180076591,-0.223515464977722,-0.158813578853837,0.0495783739208165,0.0569326902552741,0.0530739675148046,-0.192588153109679,-0.163821873271928,0.00198464381740582,-0.0227088619772553,0.124798217849308,0.0573966782541522,-0.153206999334671,0.294115100191223,0.0498522182482908,0.117368458268785,-0.0600885243434212,-0.0676161504260307,-0.0696669961813075,0.0248560668720833,0.0783765008312374,-0.297643877945153
TCGA.CA.6717.01A.11R.1839.07,0.0256482805825036,-0.0839794791710311,0.316601714942118,0.062984982994893,0.0875977592223521,0.0960931356303812,0.201009112325546,0.27381815848002,0.0464548198240701,-0.0853861964294285,0.089125107182919,0.0523460434741472,0.164689333904852,0.365083043646195,0.0983698788362478,0.29846943980461,0.0895705116986767,0.155229053272818,-0.00309100111301274,-0.00698320208131471,0.0414529786129339,-0.0581268457192999,0.0832579985468798,0.0474314407106991
TCGA.CM.6678.01A.11R.1839.07,-0.0305621866666046,-0.245558047775455,0.27045558686241,-0.139782858954709,-0.160137796770263,0.0501877033165876,0.071327279412179,0.0872092996416444,-0.0945779502115317,-0.147316499014843,0.0189707659941383,0.00304854341107952,0.156124166999895,0.281962147547316,-0.027269490332183,0.262155507878782,0.0584956657428464,0.118639737875556,-0.0379221856665516,-0.0663174351321341,0.0188508972441065,-0.0303221321693576,0.0480815725540939,-0.136268829663963
TCGA.AA.3821.01A.01R.1022.07,-0.0260452775907619,-0.270037408783532,0.267105568159686,-0.00837912804373935,-0.0707020176947332,0.101461377741934,0.119133397452842,0.214764910975721,-0.0970686963709648,-0.0899186560420106,0.0821497534201818,0.000836907374978275,0.128496838096735,0.0938586326767092,-0.0373798595579202,0.310594112667769,0.0769615263157879,0.187551858646622,-0.0457095153054632,-0.0379860885129916,-0.00826898428186902,0.0546938720769054,0.0736559284805443,-0.155426805716493
TCGA.CM.4744.01A.01R.A32Z.07,0.116274022503095,-0.163503601579563,0.300816575663641,0.185094122189608,-0.109842838731561,0.0757782011532947,0.0672694270765319,0.0685999875880955,-0.1671641947514,-0.160928832366583,0.251383963728876,0.0810495435746083,0.131876742902463,0.0501351873310158,0.0692980842615016,0.30270180710724,0.0425424022286962,0.148109795131315,-0.0213910146447601,-0.0596012444953289,0.0953303070501345,-0.109273022289906,0.1307123102791,-0.0782541521823098
TCGA.CK.4951.01A.01R.1410.07,0.314550599970047,-0.26411922860718,0.286873219531113,0.0914674672330396,0.0380828033103787,0.0436157756815992,0.157054074045646,0.240935005221283,-0.0883408719629635,0.00955491885082573,0.0181950674597766,0.0647285490352228,0.14659698467979,0.448435689455388,0.131177868782009,0.26797993207402,0.023854757314437,0.162110513261897,-0.0255420569522275,-0.0422015858796063,0.0715653165901337,-0.059725643592792,0.0740650509432314,0.141212823483971
TCGA.A6.5665.01B.03R.2302.07,0.0469314695135913,-0.191614852788255,0.254716179246288,-0.0362675476437562,-0.0997167946629389,0.0779790867378479,0.0482544729560958,0.231704389798649,-0.043696864402409,0.0345473333901605,0.135806201097384,-0.0113675735076089,0.101600206485258,0.0836616454229432,-0.0686443270952857,0.313853408500353,0.228535832897924,0.20776048847999,-0.0119392870834016,-0.0162875982830136,0.0970875302723484,0.0562562624766386,0.129032289640829,-0.105291618385477
TCGA.AY.4070.01A.01R.1113.07,0.0239154647892722,-0.154781074381113,0.280770640470593,-0.0169283515530285,-0.0973893288376776,0.0447801369037851,0.129418188093227,0.0998750835093501,-0.112431180662405,-0.131746474009733,0.100742374058792,0.0134701718311953,0.12978045812089,0.164387794515257,0.0455839496082881,0.256371659628318,0.0349799938690141,0.185196064429971,-5.2237786740082e-05,-0.0461475591344724,0.0351364421884948,-0.113682383175499,-0.00250674891257895,0.134569331788335
TCGA.G4.6625.01A.21R.1774.07,0.243883803319223,-0.0912612822011988,0.310909919355947,0.100741209185632,0.228227673655973,0.0986747895195718,0.136319545556127,0.185570591804944,-0.0610332621929403,-0.0978945298408914,0.00769963657547376,0.118589185718389,0.14039408077311,0.416376979528776,0.127693479453949,0.32062135533094,0.0907748093668084,0.207152685315573,0.0179319315076057,-0.0305168274106922,0.0578843466971645,-0.0632686085500349,0.0381458915690149,0.229123213595983
TCGA.G4.6628.01A.11R.1839.07,0.315974789619833,-0.170331923958677,0.311532453287838,0.250168870683961,0.164719845079069,0.0311385999663052,0.140124825516072,0.224414784593149,-0.147933312352291,-0.059332000295373,0.100196541010359,0.102671736810708,0.159719641469161,0.303360370799536,0.214188461234921,0.33480477479162,0.0945626353446783,0.136415406003324,-0.0154677399814471,-0.0743351688146986,0.111403201387708,-0.126295303279556,0.0953149438385191,0.0495171881035149
TCGA.QG.A5YW.01A.11R.A28H.07,0.0695492489859187,-0.165233958774818,0.29167980911776,-0.0417182427205215,-0.106576602365577,0.0543484223631868,0.0914994725893331,0.120800875629683,-0.0802688002569564,-0.111951500033176,0.00124909592119401,0.00762060350940859,0.13466217294382,0.165855542680572,0.046140031358253,0.298750749490969,0.0707290382254765,0.151358642335394,-0.0264076961977604,-0.0680936707109337,-0.012341142811561,0.031235462695487,0.0498962259189351,-0.0155272305909618
TCGA.D5.6926.01A.11R.1928.07,0.0466006559793535,-0.212492485351975,0.268375196268585,-0.0507684944476971,-0.0592539141277777,0.0741796434611114,0.090386429556051,0.224662061763576,-0.163124989361276,0.0140512195016419,0.0236487100603871,0.120765986243103,0.179550802122059,0.171726535341831,-0.088452784416197,0.269581068057146,0.0528805014716096,0.202537880041265,-0.0104605066451019,-0.0490673430706006,0.0174757472369743,-0.0348419587963175,0.0124442797888908,-0.16786404016995
TCGA.CK.5913.01A.11R.1653.07,0.0820946409067542,-0.279085753993532,0.280560613570738,0.0560627851731518,-0.0901461741905431,0.079635074772196,0.117731437992843,0.206721499326275,-0.0613541231005961,-0.0267550653349184,0.105521772183474,0.0401499029565277,0.138756980387139,0.004480494399382,0.0364485625402632,0.274484016752968,0.0615408930551265,0.127477905741849,-0.0101634183588615,-0.0481652767079021,0.0373550470558568,0.0516494450007093,0.108406330432981,-0.0312862108922364
TCGA.A6.5656.01A.21R.1839.07,-0.136047688131689,-0.223907355137696,0.275201131774754,-0.129567402013643,-0.159523762176118,0.0432839877092466,0.0388243295082399,0.0863307330009467,-0.18692692818258,-0.171753168168915,0.0637589840684541,0.105304496589663,0.137608309211954,0.215681730397837,-0.083777884242928,0.269583099380169,0.0657934683156255,0.122866163853443,0.00169333055681307,-0.0834693259365839,0.0108641331766144,-0.0718725497899606,0.0205812568667229,-0.076786404016995
TCGA.G4.6310.01A.11R.1723.07,-0.136556847310859,-0.228084973110967,0.287026720417365,-0.19528069714286,-0.196062428387053,0.131438261358701,0.00633751195433499,0.0301562543230014,-0.107890583413033,-0.155596861215392,0.0286309312361601,0.0104964871092804,0.204147114241945,0.141444573194283,-0.174631893503719,0.281103369905233,0.0838307933927257,0.19351162614869,-0.0412137670846479,0.011359390697318,-0.0462526447151088,-0.16115336734145,0.0121526218921958,-0.279721900347625
TCGA.AA.3679.01A.02R.0905.07,-0.0458557907654752,-0.176331280206934,0.290153317884088,-0.0265858883531838,-0.0727888893436685,0.0612879149823845,0.103601166344972,0.0880876007178394,-0.127682657730021,-0.0692386542907984,0.110712637859551,0.0755631369368018,0.140064913479215,0.103592120509849,-0.0507533494546675,0.253249738266409,0.0240178658859734,0.140167867048442,-0.0501053785623029,-0.0790183628296756,-0.0166031903465135,0.0070640821858059,0.0154116241651577,-0.147315565855543
