SYMBOL,ENTREZID,gene_id,gene_type
UBP1,7342,ENSG00000153560,protein_coding
UBQLN1,29979,ENSG00000135018,protein_coding
UBQLN2,29978,ENSG00000188021,protein_coding
UBQLN3,50613,ENSG00000175520,protein_coding
UBQLN4,56893,ENSG00000160803,protein_coding
UBQLNL,143630,ENSG00000175518,protein_coding
UBR1,197131,ENSG00000159459,protein_coding
UBR2,23304,ENSG00000024048,protein_coding
UBR3,130507,ENSG00000144357,protein_coding
UBR4,23352,ENSG00000127481,protein_coding
UBR5,51366,ENSG00000104517,protein_coding
UBR7,55148,ENSG00000012963,protein_coding
UBTD1,80019,ENSG00000165886,protein_coding
UBTD2,92181,ENSG00000168246,protein_coding
UBTF,7343,ENSG00000108312,protein_coding
UBTFL1,642623,ENSG00000255009,protein_coding
UBXN1,51035,ENSG00000162191,protein_coding
UBXN10,127733,ENSG00000162543,protein_coding
UBXN11,91544,ENSG00000158062,protein_coding
UBXN2A,165324,ENSG00000173960,protein_coding
UBXN2B,137886,ENSG00000215114,protein_coding
UBXN4,23190,ENSG00000144224,protein_coding
UBXN6,80700,ENSG00000167671,protein_coding
UBXN7,26043,ENSG00000163960,protein_coding
UBXN8,7993,ENSG00000104691,protein_coding
UCHL1,7345,ENSG00000154277,protein_coding
UCHL3,7347,ENSG00000118939,protein_coding
UCHL5,51377,ENSG00000116750,protein_coding
UCK1,83549,ENSG00000130717,protein_coding
UCK2,7371,ENSG00000143179,protein_coding
UCKL1,54963,ENSG00000198276,protein_coding
UCMA,221044,ENSG00000165623,protein_coding
UCN,7349,ENSG00000163794,protein_coding
UCN2,90226,ENSG00000145040,protein_coding
UCN3,114131,ENSG00000178473,protein_coding
UCP1,7350,ENSG00000109424,protein_coding
UCP2,7351,ENSG00000175567,protein_coding
UCP3,7352,ENSG00000175564,protein_coding
UEVLD,55293,ENSG00000151116,protein_coding
UFC1,51506,ENSG00000143222,protein_coding
UFL1,23376,ENSG00000014123,protein_coding
UFM1,51569,ENSG00000120686,protein_coding
UFSP1,402682,ENSG00000176125,protein_coding
UFSP2,55325,ENSG00000109775,protein_coding
UGCG,7357,ENSG00000148154,protein_coding
UGDH,7358,ENSG00000109814,protein_coding
UGGT1,56886,ENSG00000136731,protein_coding
UGGT2,55757,ENSG00000102595,protein_coding
UGP2,7360,ENSG00000169764,protein_coding
UGT1A1,54658,ENSG00000241635,protein_coding
UGT1A10,54575,ENSG00000242515,protein_coding
UGT1A3,54659,ENSG00000243135,protein_coding
UGT1A4,54657,ENSG00000244474,protein_coding
UGT1A5,54579,ENSG00000240224,protein_coding
UGT1A6,54578,ENSG00000167165,protein_coding
UGT1A7,54577,ENSG00000244122,protein_coding
UGT1A8,54576,ENSG00000242366,protein_coding
UGT1A9,54600,ENSG00000241119,protein_coding
UGT2A1,10941,ENSG00000270386,protein_coding
UGT2A1,10941,ENSG00000173610,protein_coding
UGT2A2,574537,ENSG00000271271,protein_coding
UGT2A3,79799,ENSG00000135220,protein_coding
UGT2B10,7365,ENSG00000109181,protein_coding
UGT2B11,10720,ENSG00000213759,protein_coding
UGT2B15,7366,ENSG00000196620,protein_coding
UGT2B17,7367,ENSG00000197888,protein_coding
UGT2B28,54490,ENSG00000135226,protein_coding
UGT2B4,7363,ENSG00000156096,protein_coding
UGT2B7,7364,ENSG00000171234,protein_coding
UGT3A1,133688,ENSG00000145626,protein_coding
UGT3A2,167127,ENSG00000168671,protein_coding
UGT8,7368,ENSG00000174607,protein_coding
UHMK1,127933,ENSG00000152332,protein_coding
UHRF1,29128,ENSG00000276043,protein_coding
UHRF1BP1,54887,ENSG00000065060,protein_coding
UHRF1BP1L,23074,ENSG00000111647,protein_coding
UHRF2,115426,ENSG00000147854,protein_coding
UIMC1,51720,ENSG00000087206,protein_coding
ULBP1,80329,ENSG00000111981,protein_coding
ULBP2,80328,ENSG00000131015,protein_coding
ULBP3,79465,ENSG00000131019,protein_coding
ULK1,8408,ENSG00000177169,protein_coding
ULK2,9706,ENSG00000083290,protein_coding
ULK3,25989,ENSG00000140474,protein_coding
ULK4,54986,ENSG00000168038,protein_coding
UMOD,7369,ENSG00000169344,protein_coding
UMODL1,89766,ENSG00000177398,protein_coding
UMPS,7372,ENSG00000114491,protein_coding
UNC119,9094,ENSG00000109103,protein_coding
UNC119B,84747,ENSG00000175970,protein_coding
UNC13A,23025,ENSG00000130477,protein_coding
UNC13B,10497,ENSG00000198722,protein_coding
UNC13C,440279,ENSG00000137766,protein_coding
UNC13D,201294,ENSG00000092929,protein_coding
UNC45A,55898,ENSG00000140553,protein_coding
UNC45B,146862,ENSG00000141161,protein_coding
UNC50,25972,ENSG00000115446,protein_coding
UNC5A,90249,ENSG00000113763,protein_coding
UNC5B,219699,ENSG00000107731,protein_coding
UNC5C,8633,ENSG00000182168,protein_coding
UNC5CL,222643,ENSG00000124602,protein_coding
UNC5D,137970,ENSG00000156687,protein_coding
UNC79,57578,ENSG00000133958,protein_coding
UNC80,285175,ENSG00000144406,protein_coding
UNC93A,54346,ENSG00000112494,protein_coding
UNC93B1,81622,ENSG00000110057,protein_coding
UNCX,340260,ENSG00000164853,protein_coding
UNG,7374,ENSG00000076248,protein_coding
UNK,85451,ENSG00000132478,protein_coding
UNKL,64718,ENSG00000059145,protein_coding
UPB1,51733,ENSG00000100024,protein_coding
UPF1,5976,ENSG00000005007,protein_coding
UPF2,26019,ENSG00000151461,protein_coding
UPF3A,65110,ENSG00000169062,protein_coding
UPF3B,65109,ENSG00000125351,protein_coding
UPK1A,11045,ENSG00000105668,protein_coding
UPK1B,7348,ENSG00000114638,protein_coding
UPK2,7379,ENSG00000110375,protein_coding
UPK3A,7380,ENSG00000100373,protein_coding
UPK3B,105375355,ENSG00000243566,protein_coding
UPP1,7378,ENSG00000183696,protein_coding
UPP2,151531,ENSG00000007001,protein_coding
UPRT,139596,ENSG00000094841,protein_coding
UQCC1,55245,ENSG00000101019,protein_coding
UQCC2,84300,ENSG00000137288,protein_coding
UQCC3,790955,ENSG00000204922,protein_coding
UQCR10,29796,ENSG00000184076,protein_coding
UQCR11,10975,ENSG00000267059,protein_coding
UQCR11,10975,ENSG00000127540,protein_coding
UQCRB,7381,ENSG00000156467,protein_coding
UQCRC1,7384,ENSG00000010256,protein_coding
UQCRC2,7385,ENSG00000140740,protein_coding
UQCRFS1,7386,ENSG00000169021,protein_coding
UQCRH,7388,ENSG00000173660,protein_coding
UQCRHL,440567,ENSG00000233954,protein_coding
UQCRQ,27089,ENSG00000164405,protein_coding
URAD,646625,ENSG00000183463,protein_coding
URB1,9875,ENSG00000142207,protein_coding
URB2,9816,ENSG00000135763,protein_coding
URGCP,55665,ENSG00000106608,protein_coding
URGCP-MRPS24,100534592,ENSG00000270617,protein_coding
URI1,8725,ENSG00000105176,protein_coding
URM1,81605,ENSG00000167118,protein_coding
UROC1,131669,ENSG00000159650,protein_coding
UROD,7389,ENSG00000126088,protein_coding
UROS,7390,ENSG00000188690,protein_coding
USB1,79650,ENSG00000103005,protein_coding
USE1,55850,ENSG00000053501,protein_coding
USF1,7391,ENSG00000158773,protein_coding
USF2,7392,ENSG00000105698,protein_coding
USH1C,10083,ENSG00000006611,protein_coding
USH1G,124590,ENSG00000182040,protein_coding
USH2A,7399,ENSG00000042781,protein_coding
USHBP1,83878,ENSG00000130307,protein_coding
USO1,8615,ENSG00000138768,protein_coding
USP1,7398,ENSG00000162607,protein_coding
USP10,9100,ENSG00000103194,protein_coding
USP11,8237,ENSG00000102226,protein_coding
USP12,219333,ENSG00000152484,protein_coding
USP13,8975,ENSG00000058056,protein_coding
USP14,9097,ENSG00000101557,protein_coding
USP15,9958,ENSG00000135655,protein_coding
USP16,10600,ENSG00000156256,protein_coding
USP17L1,401447,ENSG00000230549,protein_coding
USP17L10,100287144,ENSG00000231396,protein_coding
USP17L11,100287178,ENSG00000233136,protein_coding
USP17L12,100287205,ENSG00000227551,protein_coding
USP17L13,100287238,ENSG00000232399,protein_coding
USP17L15,100288520,ENSG00000223569,protein_coding
USP17L17,100287327,ENSG00000249104,protein_coding
USP17L18,100287364,ENSG00000250844,protein_coding
USP17L19,100287404,ENSG00000248920,protein_coding
USP17L2,377630,ENSG00000223443,protein_coding
USP17L20,100287441,ENSG00000250745,protein_coding
USP17L21,100287478,ENSG00000249811,protein_coding
USP17L22,100287513,ENSG00000248933,protein_coding
USP17L23,101241878,ENSG00000250913,protein_coding
USP17L24,728369,ENSG00000232264,protein_coding
USP17L25,728373,ENSG00000230430,protein_coding
USP17L26,728379,ENSG00000229579,protein_coding
USP17L27,728393,ENSG00000235780,protein_coding
USP17L28,728400,ENSG00000231051,protein_coding
USP17L29,728405,ENSG00000231637,protein_coding
USP17L3,645836,ENSG00000225327,protein_coding
USP17L30,728419,ENSG00000228856,protein_coding
USP17L4,645402,ENSG00000236125,protein_coding
USP17L5,728386,ENSG00000227140,protein_coding
USP17L7,392197,ENSG00000226430,protein_coding
USP17L8,392188,ENSG00000237038,protein_coding
USP18,11274,ENSG00000184979,protein_coding
USP19,10869,ENSG00000172046,protein_coding
USP2,9099,ENSG00000036672,protein_coding
USP20,10868,ENSG00000136878,protein_coding
USP21,27005,ENSG00000143258,protein_coding
USP22,23326,ENSG00000124422,protein_coding
USP24,23358,ENSG00000162402,protein_coding
USP25,29761,ENSG00000155313,protein_coding
USP26,83844,ENSG00000134588,protein_coding
USP27X,389856,ENSG00000273820,protein_coding
USP28,57646,ENSG00000048028,protein_coding
USP29,57663,ENSG00000131864,protein_coding
USP3,9960,ENSG00000140455,protein_coding
USP30,84749,ENSG00000135093,protein_coding
USP31,57478,ENSG00000103404,protein_coding
USP32,84669,ENSG00000170832,protein_coding
USP33,23032,ENSG00000077254,protein_coding
USP34,9736,ENSG00000115464,protein_coding
USP35,57558,ENSG00000118369,protein_coding
USP36,57602,ENSG00000055483,protein_coding
USP37,57695,ENSG00000135913,protein_coding
USP38,84640,ENSG00000170185,protein_coding
USP39,10713,ENSG00000168883,protein_coding
USP4,7375,ENSG00000114316,protein_coding
USP40,55230,ENSG00000085982,protein_coding
USP41,373856,ENSG00000161133,protein_coding
USP42,84132,ENSG00000106346,protein_coding
USP43,124739,ENSG00000154914,protein_coding
USP44,84101,ENSG00000136014,protein_coding
USP45,85015,ENSG00000123552,protein_coding
USP46,64854,ENSG00000109189,protein_coding
USP47,55031,ENSG00000170242,protein_coding
USP48,84196,ENSG00000090686,protein_coding
USP49,25862,ENSG00000164663,protein_coding
USP5,8078,ENSG00000111667,protein_coding
USP50,373509,ENSG00000170236,protein_coding
USP51,158880,ENSG00000247746,protein_coding
USP53,54532,ENSG00000145390,protein_coding
USP54,159195,ENSG00000166348,protein_coding
USP6,9098,ENSG00000129204,protein_coding
USP6NL,9712,ENSG00000148429,protein_coding
USP7,7874,ENSG00000187555,protein_coding
USP8,9101,ENSG00000138592,protein_coding
USP9X,8239,ENSG00000124486,protein_coding
USP9Y,8287,ENSG00000114374,protein_coding
USPL1,10208,ENSG00000132952,protein_coding
UST,10090,ENSG00000111962,protein_coding
UTF1,8433,ENSG00000171794,protein_coding
UTP14A,10813,ENSG00000156697,protein_coding
UTP14C,9724,ENSG00000253797,protein_coding
UTP15,84135,ENSG00000164338,protein_coding
UTP18,51096,ENSG00000011260,protein_coding
UTP20,27340,ENSG00000120800,protein_coding
UTP23,84294,ENSG00000147679,protein_coding
UTP3,57050,ENSG00000132467,protein_coding
UTP6,55813,ENSG00000108651,protein_coding
UTRN,7402,ENSG00000152818,protein_coding
UTS2,10911,ENSG00000049247,protein_coding
UTS2B,257313,ENSG00000188958,protein_coding
UTS2R,2837,ENSG00000181408,protein_coding
UTY,7404,ENSG00000183878,protein_coding
UVRAG,7405,ENSG00000198382,protein_coding
UVSSA,57654,ENSG00000163945,protein_coding
UXS1,80146,ENSG00000115652,protein_coding
UXT,8409,ENSG00000126756,protein_coding
VAC14,55697,ENSG00000103043,protein_coding
VAMP1,6843,ENSG00000139190,protein_coding
VAMP2,6844,ENSG00000220205,protein_coding
VAMP3,9341,ENSG00000049245,protein_coding
VAMP4,8674,ENSG00000117533,protein_coding
VAMP5,10791,ENSG00000168899,protein_coding
VAMP7,6845,ENSGR0000124333,protein_coding
VAMP7,6845,ENSG00000124333,protein_coding
VAMP8,8673,ENSG00000118640,protein_coding
VANGL1,81839,ENSG00000173218,protein_coding
VANGL2,57216,ENSG00000162738,protein_coding
VAPA,9218,ENSG00000101558,protein_coding
VAPB,9217,ENSG00000124164,protein_coding
VARS,7407,ENSG00000204394,protein_coding
VARS2,57176,ENSG00000137411,protein_coding
VASH1,22846,ENSG00000071246,protein_coding
VASH2,79805,ENSG00000143494,protein_coding
VASN,114990,ENSG00000168140,protein_coding
VASP,7408,ENSG00000125753,protein_coding
VAT1,10493,ENSG00000108828,protein_coding
VAT1L,57687,ENSG00000171724,protein_coding
VAV1,7409,ENSG00000141968,protein_coding
VAV2,7410,ENSG00000160293,protein_coding
VAV3,10451,ENSG00000134215,protein_coding
VAX1,11023,ENSG00000148704,protein_coding
VAX2,25806,ENSG00000116035,protein_coding
VBP1,7411,ENSG00000155959,protein_coding
VCAM1,7412,ENSG00000162692,protein_coding
VCAN,1462,ENSG00000038427,protein_coding
VCL,7414,ENSG00000035403,protein_coding
VCP,7415,ENSG00000165280,protein_coding
VCPIP1,80124,ENSG00000175073,protein_coding
VCPKMT,79609,ENSG00000100483,protein_coding
VCX,26609,ENSG00000182583,protein_coding
VCX2,51480,ENSG00000177504,protein_coding
VCX3A,51481,ENSG00000169059,protein_coding
VCX3B,425054,ENSG00000205642,protein_coding
VCY,9084,ENSG00000129864,protein_coding
VCY1B,353513,ENSG00000129862,protein_coding
VDAC1,7416,ENSG00000213585,protein_coding
VDAC2,7417,ENSG00000165637,protein_coding
VDAC3,7419,ENSG00000078668,protein_coding
VDR,7421,ENSG00000111424,protein_coding
VEGFA,7422,ENSG00000112715,protein_coding
VEGFB,7423,ENSG00000173511,protein_coding
VEGFC,7424,ENSG00000150630,protein_coding
VENTX,27287,ENSG00000151650,protein_coding
VEPH1,79674,ENSG00000197415,protein_coding
VEZF1,7716,ENSG00000136451,protein_coding
VEZT,55591,ENSG00000028203,protein_coding
VGF,7425,ENSG00000128564,protein_coding
VGLL1,51442,ENSG00000102243,protein_coding
VGLL2,245806,ENSG00000170162,protein_coding
VGLL3,389136,ENSG00000206538,protein_coding
VGLL4,9686,ENSG00000144560,protein_coding
VHL,7428,ENSG00000134086,protein_coding
VHLL,391104,ENSG00000189030,protein_coding
VIL1,7429,ENSG00000127831,protein_coding
VILL,50853,ENSG00000136059,protein_coding
VIM,7431,ENSG00000026025,protein_coding
VIP,7432,ENSG00000146469,protein_coding
VIPAS39,63894,ENSG00000151445,protein_coding
VIPR1,7433,ENSG00000114812,protein_coding
VIPR2,7434,ENSG00000106018,protein_coding
VIT,5212,ENSG00000205221,protein_coding
VKORC1,79001,ENSG00000167397,protein_coding
VKORC1L1,154807,ENSG00000196715,protein_coding
VLDLR,7436,ENSG00000147852,protein_coding
VMA21,203547,ENSG00000160131,protein_coding
VMAC,400673,ENSG00000187650,protein_coding
VMO1,284013,ENSG00000182853,protein_coding
VMP1,81671,ENSG00000062716,protein_coding
VN1R1,57191,ENSG00000178201,protein_coding
VN1R2,317701,ENSG00000196131,protein_coding
VN1R4,317703,ENSG00000228567,protein_coding
VNN1,8876,ENSG00000112299,protein_coding
VNN2,8875,ENSG00000112303,protein_coding
VNN3,55350,ENSG00000093134,protein_coding
VOPP1,81552,ENSG00000154978,protein_coding
VPREB1,7441,ENSG00000169575,protein_coding
VPREB3,29802,ENSG00000128218,protein_coding
VPS11,55823,ENSG00000160695,protein_coding
VPS13A,23230,ENSG00000197969,protein_coding
VPS13B,157680,ENSG00000132549,protein_coding
VPS13C,54832,ENSG00000129003,protein_coding
VPS13D,55187,ENSG00000048707,protein_coding
VPS16,64601,ENSG00000215305,protein_coding
VPS18,57617,ENSG00000104142,protein_coding
VPS25,84313,ENSG00000131475,protein_coding
VPS26A,9559,ENSG00000122958,protein_coding
VPS26B,112936,ENSG00000151502,protein_coding
VPS28,51160,ENSG00000160948,protein_coding
VPS29,51699,ENSG00000111237,protein_coding
VPS33A,65082,ENSG00000139719,protein_coding
VPS33B,26276,ENSG00000184056,protein_coding
VPS35,55737,ENSG00000069329,protein_coding
VPS36,51028,ENSG00000136100,protein_coding
VPS37A,137492,ENSG00000155975,protein_coding
VPS37B,79720,ENSG00000139722,protein_coding
VPS37C,55048,ENSG00000167987,protein_coding
VPS37D,155382,ENSG00000176428,protein_coding
VPS39,23339,ENSG00000166887,protein_coding
VPS41,27072,ENSG00000006715,protein_coding
VPS45,11311,ENSG00000136631,protein_coding
VPS4A,27183,ENSG00000132612,protein_coding
VPS4B,9525,ENSG00000119541,protein_coding
VPS51,738,ENSG00000149823,protein_coding
VPS52,6293,ENSG00000223501,protein_coding
VPS53,55275,ENSG00000141252,protein_coding
VPS54,51542,ENSG00000143952,protein_coding
VPS72,6944,ENSG00000163159,protein_coding
VPS8,23355,ENSG00000156931,protein_coding
VPS9D1,9605,ENSG00000075399,protein_coding
VRK1,7443,ENSG00000100749,protein_coding
VRK2,7444,ENSG00000028116,protein_coding
VRK3,51231,ENSG00000105053,protein_coding
VRTN,55237,ENSG00000133980,protein_coding
VSIG1,340547,ENSG00000101842,protein_coding
VSIG10,54621,ENSG00000176834,protein_coding
VSIG10L,147645,ENSG00000186806,protein_coding
VSIG2,23584,ENSG00000019102,protein_coding
VSIG4,11326,ENSG00000155659,protein_coding
VSIG8,391123,ENSG00000243284,protein_coding
VSNL1,7447,ENSG00000163032,protein_coding
VSTM1,284415,ENSG00000189068,protein_coding
VSTM2A,222008,ENSG00000170419,protein_coding
VSTM2B,342865,ENSG00000187135,protein_coding
VSTM2L,128434,ENSG00000132821,protein_coding
VSTM4,196740,ENSG00000165633,protein_coding
VSTM5,387804,ENSG00000214376,protein_coding
VSX1,30813,ENSG00000100987,protein_coding
VSX2,338917,ENSG00000119614,protein_coding
VTA1,51534,ENSG00000009844,protein_coding
VTCN1,79679,ENSG00000134258,protein_coding
VTI1A,143187,ENSG00000151532,protein_coding
VTI1B,10490,ENSG00000100568,protein_coding
VTN,7448,ENSG00000109072,protein_coding
VWA1,64856,ENSG00000179403,protein_coding
VWA2,340706,ENSG00000165816,protein_coding
VWA3A,146177,ENSG00000175267,protein_coding
VWA3B,200403,ENSG00000168658,protein_coding
VWA5A,4013,ENSG00000110002,protein_coding
VWA5B1,127731,ENSG00000158816,protein_coding
VWA5B2,90113,ENSG00000145198,protein_coding
VWA7,80737,ENSG00000204396,protein_coding
VWA8,23078,ENSG00000102763,protein_coding
VWC2,375567,ENSG00000188730,protein_coding
VWC2L,402117,ENSG00000174453,protein_coding
VWCE,220001,ENSG00000167992,protein_coding
VWDE,221806,ENSG00000146530,protein_coding
VWF,7450,ENSG00000110799,protein_coding
WAC,51322,ENSG00000095787,protein_coding
WARS,7453,ENSG00000140105,protein_coding
WARS2,10352,ENSG00000116874,protein_coding
WAS,7454,ENSG00000015285,protein_coding
WASF1,8936,ENSG00000112290,protein_coding
WASF2,10163,ENSG00000158195,protein_coding
WASF3,10810,ENSG00000132970,protein_coding
WASL,8976,ENSG00000106299,protein_coding
WBP1,23559,ENSG00000239779,protein_coding
WBP11,51729,ENSG00000084463,protein_coding
WBP1L,54838,ENSG00000166272,protein_coding
WBP2,23558,ENSG00000132471,protein_coding
WBP2NL,164684,ENSG00000183066,protein_coding
WBP4,11193,ENSG00000120688,protein_coding
WDFY1,57590,ENSG00000085449,protein_coding
WDFY2,115825,ENSG00000139668,protein_coding
WDFY3,23001,ENSG00000163625,protein_coding
WDFY4,57705,ENSG00000128815,protein_coding
WDHD1,11169,ENSG00000198554,protein_coding
WDPCP,51057,ENSG00000143951,protein_coding
WDR1,9948,ENSG00000071127,protein_coding
WDR11,55717,ENSG00000120008,protein_coding
WDR12,55759,ENSG00000138442,protein_coding
WDR13,64743,ENSG00000101940,protein_coding
WDR17,116966,ENSG00000150627,protein_coding
WDR18,57418,ENSG00000065268,protein_coding
WDR19,57728,ENSG00000157796,protein_coding
WDR20,91833,ENSG00000140153,protein_coding
WDR24,84219,ENSG00000127580,protein_coding
WDR25,79446,ENSG00000176473,protein_coding
WDR26,80232,ENSG00000162923,protein_coding
WDR27,253769,ENSG00000184465,protein_coding
WDR3,10885,ENSG00000065183,protein_coding
WDR31,114987,ENSG00000148225,protein_coding
WDR33,55339,ENSG00000136709,protein_coding
WDR34,89891,ENSG00000119333,protein_coding
WDR35,57539,ENSG00000118965,protein_coding
WDR36,134430,ENSG00000134987,protein_coding
WDR37,22884,ENSG00000047056,protein_coding
WDR38,401551,ENSG00000136918,protein_coding
WDR4,10785,ENSG00000160193,protein_coding
WDR41,55255,ENSG00000164253,protein_coding
WDR43,23160,ENSG00000163811,protein_coding
WDR44,54521,ENSG00000131725,protein_coding
WDR45,11152,ENSG00000196998,protein_coding
WDR45B,56270,ENSG00000141580,protein_coding
WDR46,9277,ENSG00000227057,protein_coding
WDR47,22911,ENSG00000085433,protein_coding
WDR48,57599,ENSG00000114742,protein_coding
WDR49,151790,ENSG00000174776,protein_coding
WDR5,11091,ENSG00000196363,protein_coding
WDR53,348793,ENSG00000185798,protein_coding
WDR54,84058,ENSG00000005448,protein_coding
WDR55,54853,ENSG00000120314,protein_coding
WDR59,79726,ENSG00000103091,protein_coding
WDR5B,54554,ENSG00000196981,protein_coding
