samID	pca1.A	pca1.B	ICI.score	subtype
HNSC-7072-01	3.74002666285262	-2.18277939867225	5.92280606152487	C
HNSC-A6HZ-01	13.2779979780005	1.78328445504342	11.4947135229571	C
HNSC-5630-01	8.48271361063801	0.508251369206511	7.9744622414315	C
HNSC-7435-01	8.70708903535549	-0.396809462531764	9.10389849788725	C
HNSC-7438-01	4.40658405392218	-0.991627812399581	5.39821186632176	C
HNSC-7429-01	5.54811943037102	-3.94735871627577	9.49547814664679	C
HNSC-4223-01	15.5540845556171	-5.79057585497933	21.3446604105964	C
HNSC-6959-01	5.24653398435519	1.75078678228095	3.49574720207424	C
HNSC-6515-01	20.8959992946686	-2.79792747205421	23.6939267667228	C
HNSC-5430-01	10.7518878226367	-6.68538871444729	17.437276537084	C
HNSC-5444-01	18.9707225378616	-1.59860067744578	20.5693232153074	C
HNSC-4740-01	17.8477304889919	1.30800458998727	16.5397258990046	C
HNSC-A460-01	12.6313817953809	-4.9498867265986	17.5812685219795	C
HNSC-5443-01	11.6258412920252	-7.22460748440356	18.8504487764287	C
HNSC-7388-01	10.5808267847457	-0.602254550161195	11.1830813349069	C
HNSC-6961-01	3.69172427794568	-0.336441372089509	4.02816565003518	C
HNSC-6871-01	8.23651351113989	-5.60292897888549	13.8394424900254	C
HNSC-4728-01	21.2283321462452	-1.36017401192821	22.5885061581734	C
HNSC-7085-01	17.4989712997562	1.54362378954032	15.9553475102158	C
HNSC-5243-01	9.69653869480284	-4.25825219576795	13.9547908905708	C
HNSC-A7JJ-01	10.5436139853042	0.478205230103376	10.0654087552008	C
HNSC-8224-01	10.1166931375459	-4.05323013964235	14.1699232771882	C
HNSC-A6DG-01	7.92621897252011	1.96773940304102	5.9584795694791	C
HNSC-7371-01	11.6534361460876	0.271630230631966	11.3818059154556	C
HNSC-A6DB-01	12.6780847886072	0.625760115792593	12.0523246728146	C
HNSC-6989-01	17.2554181388287	-0.831156954068933	18.0865750928976	C
HNSC-6224-01	11.3288910431158	-2.96996529266888	14.2988563357847	C
HNSC-5329-01	5.62531230986079	0.283394626196159	5.34191768366463	C
HNSC-6825-01	15.3288564047344	1.65653065530349	13.6723257494309	C
HNSC-A464-01	4.78955321679602	-0.606359219898557	5.39591243669457	C
HNSC-6470-01	20.0591364652207	-5.65280376844741	25.7119402336681	C
HNSC-5359-01	19.3814055899123	2.05886549858242	17.3225400913299	C
HNSC-7248-01	7.42166054427592	0.103166123103376	7.31849442117254	C
HNSC-A92M-01	7.6640188664827	-2.65365696755225	10.317675834035	C
HNSC-5625-01	10.6951200452178	-1.35480876983352	12.0499288150514	C
HNSC-5330-01	18.3590768789082	-2.56728660351951	20.9263634824277	C
HNSC-7399-01	16.0905295734139	-4.29585096438984	20.3863805378037	C
HNSC-5333-01	19.4502871483041	-3.98478200059805	23.4350691489021	C
HNSC-7433-01	14.6263338742509	2.30888316195919	12.3174507122917	C
HNSC-8314-01	18.8488454443774	-3.18380381568022	22.0326492600576	C
HNSC-AA3K-01	8.18815009659821	-8.42981991032645	16.6179700069247	C
HNSC-A4AQ-01	16.4677978084547	-6.24512606952352	22.7129238779782	C
HNSC-A45T-01	11.8720522343431	1.07413747693482	10.7979147574083	C
HNSC-6221-01	6.53963975823481	-12.1302355163554	18.6698752745902	C
HNSC-A7H4-01	6.79300359848996	-0.287304526703974	7.08030812519394	C
HNSC-7392-01	13.0717001630389	0.00738971112694237	13.0643104519119	C
HNSC-7382-01	26.2021800662859	-3.88600350252369	30.0881835688096	C
HNSC-7397-01	7.21635253169289	0.0107192160000984	7.2056333156928	C
HNSC-7090-01	8.29291255335664	1.23162015917436	7.06129239418228	C
HNSC-4733-01	18.5686687422933	-2.7903379436586	21.3590066859519	C
HNSC-A6EM-01	6.04497581851564	-2.91451008688205	8.95948590539769	C
HNSC-A7HL-01	12.8622932323447	-4.68868822263293	17.5509814549777	C
HNSC-A7JD-01	2.95551478996983	-3.63898197032914	6.59449676029896	C
HNSC-5334-01	10.6697125741685	-0.334672525529809	11.0043850996983	C
HNSC-7386-01	12.4418954575403	-0.557621039377984	12.9995164969183	C
HNSC-7848-01	8.93879688645017	0.703542032982828	8.23525485346734	C
HNSC-A6K0-01	18.1062454170841	-1.16264054590119	19.2688859629853	C
HNSC-6481-01	24.0132873286544	-4.31303787119914	28.3263251998536	C
HNSC-7394-01	11.9799726152309	1.42583285140922	10.5541397638217	C
HNSC-6019-01	18.5016544016784	-1.25702455203475	19.7586789537132	C
HNSC-A45W-01	8.7884320770078	-3.03013557243257	11.8185676494404	C
HNSC-4217-01	20.3932438616774	0.998686197689561	19.3945576639878	C
HNSC-5374-01	11.9116721750266	-4.5736994423985	16.4853716174251	C
HNSC-5358-01	21.9627872542226	0.603203426920423	21.3595838273022	C
HNSC-4077-01	8.10318951187684	-0.397630718264525	8.50082023014136	C
HNSC-7404-01	13.9421846217596	-2.72676175238255	16.6689463741421	C
HNSC-6227-01	3.06145306321777	3.57799549541832	-0.516542432200549	C
HNSC-6943-01	17.3202064092477	-0.65401961123444	17.9742260204821	C
HNSC-A7JO-01	13.1449782600347	0.326920487037982	12.8180577729967	C
HNSC-7377-01	18.1693338135324	0.456758153025361	17.712575660507	C
HNSC-5325-01	15.6429276529096	0.207022603173076	15.4359050497365	C
HNSC-6488-01	14.6960447540617	1.94558187884795	12.7504628752137	C
HNSC-8635-01	5.57194460093842	0.441528051348169	5.13041654959025	C
HNSC-4735-01	16.0987178158912	-6.38049503063853	22.4792128465298	C
HNSC-A5Q5-01	19.9689776733347	-5.87537006710146	25.8443477404362	C
HNSC-7591-01	13.8324235706669	-7.26254241891752	21.0949659895844	C
HNSC-7418-01	3.75176235843486	-1.64584403167038	5.39760639010524	C
HNSC-6484-01	13.5447740069234	-0.541182923181986	14.0859569301054	C
HNSC-4736-01	18.1193932576688	-0.340247569291076	18.4596408269598	C
HNSC-A76A-01	16.8745516365015	-4.71994175359617	21.5944933900977	C
HNSC-A7J9-01	5.0420746756518	-0.837844333437132	5.87991900908893	C
HNSC-7254-01	18.2678078943418	-4.2029290814771	22.4707369758189	C
HNSC-A5QE-01	13.5486108016518	-2.5785107083589	16.1271215100107	C
HNSC-6467-01	18.5718553703025	-7.35971286074193	25.9315682310444	C
HNSC-7376-01	28.6571303237541	-2.11014054000098	30.7672708637551	C
HNSC-8596-01	16.5462526328117	-0.969844113287707	17.5160967460994	C
HNSC-6474-01	7.98946602632434	0.411655718296708	7.57781030802763	C
HNSC-5431-01	10.2824826297337	-3.02906703804233	13.3115496677761	C
HNSC-6996-01	16.9803616244465	1.86636003714217	15.1140015873043	C
HNSC-6826-01	15.2294848634425	0.445395548787213	14.7840893146553	C
HNSC-6222-01	13.8868303007337	0.103769109939039	13.7830611907947	C
HNSC-7097-01	8.58450903038373	0.48665817692788	8.09785085345585	C
HNSC-6017-01	23.3946437287946	-4.02610327304399	27.4207470018386	C
HNSC-A8Z9-01	8.32076480222738	-1.16852433074956	9.48928913297694	C
HNSC-6939-01	14.4250587714517	-3.79725559372668	18.2223143651784	C
HNSC-6018-01	8.50789415557079	-1.52424132673728	10.0321354823081	C
HNSC-4078-01	8.84959872053604	-4.45063292169783	13.3002316422339	C
HNSC-7238-01	9.67970959173207	1.21534563003918	8.46436396169289	C
HNSC-5971-01	22.7413670274945	-5.48871556298637	28.2300825904808	C
HNSC-6824-01	18.3707006157052	-2.36538692142741	20.7360875371326	C
HNSC-6942-01	11.0466534342148	-1.81809742229734	12.8647508565121	C
HNSC-5363-01	5.02644380728537	-4.29926709349811	9.32571090078348	C
HNSC-7104-01	7.59289322327241	-0.27353542073522	7.86642864400763	C
HNSC-5370-01	19.7542598075375	0.793961041251199	18.9602987662863	C
HNSC-5559-01	27.5277007991157	-9.25174868184556	36.7794494809612	C
HNSC-4225-01	10.7665918281404	-5.57404520926192	16.3406370374023	C
HNSC-5153-01	14.5523616227833	-5.23973211273167	19.792093735515	C
HNSC-6016-01	12.5524067281763	-1.80080973375053	14.3532164619269	C
HNSC-A6JZ-01	14.4912861025011	-2.80488164739373	17.2961677498948	C
HNSC-6477-01	7.19750149718169	3.2906457187653	3.90685577841639	C
HNSC-5248-01	19.7449956425602	-6.39529998944333	26.1402956320036	C
HNSC-A461-01	11.7190379312114	-1.85456340307853	13.5736013342899	C
HNSC-6487-01	22.2494220632435	-10.2756772442241	32.5250993074676	C
HNSC-7383-01	12.7279163142767	-0.948493160142642	13.6764094744194	C
HNSC-7178-01	11.8320999742764	-1.8528744028042	13.6849743770806	C
HNSC-7374-01	7.32955076464809	-2.70268653389757	10.0322372985457	C
HNSC-6022-01	14.5639035261107	-1.45437030270445	16.0182738288152	C
HNSC-5360-01	20.5136109264192	-1.3503719078731	21.8639828342923	C
