GenePairs,frac.of.var.tissue,frac.of.var.species,frac.of.var.residual
VPS25_Vps25,0.0343987627836609,0.833473549233389,0.13212768798295
MIS12_Mis12,0,0.674310407300834,0.325689592699166
PAK3_Pak3,0.772785681785739,0.0161801575103863,0.211034160703874
MUC20_Muc20,0.44044373774738,5.07334595048748e-07,0.559555754918025
PALB2_Palb2,0.277953634801382,0.512200896516195,0.209845468682423
CLIC6_Clic6,0.304906826261541,0.250539773499286,0.444553400239172
CMIP_Cmip,0.173146313066381,0.700269097220188,0.126584589713431
AXIN2_Axin2,0.0798654349188785,0.303749500422539,0.616385064658583
NR1H3_Nr1h3,0.24368505295809,0.597139002623635,0.159175944418276
DDX60_Ddx60,1.0181280403871e-08,0.849338408651926,0.150661581166793
RAG2_Rag2,0.967773956588039,6.26380015741999e-06,0.0322197796118038
ICE2_Ice2,0.0422436025707473,0.318957737613035,0.638798659816218
ONECUT3_Onecut3,0.870456893165219,0.0157121185916095,0.113830988243172
GALNT3_Galnt3,0.780868316653383,0,0.219131683346617
C11orf74_B230118H07Rik,0.390575524503939,0.234037146482587,0.375387329013474
DAB2IP_Dab2ip,0.11587315273317,0.681125274478025,0.203001572788805
STRN_Strn,0.384559277699331,0.259041557354083,0.356399164946586
NIPBL_Nipbl,0.267289687033949,0.425762654513483,0.306947658452568
ADPGK_Adpgk,0.488067269553462,0.158678534267343,0.353254196179194
C9orf24_1110017D15Rik,0.825887457858644,8.17389488540702e-11,0.174112542059617
MICU2_Micu2,0,0.0729065578587172,0.927093442141283
FRMPD2_Frmpd2,0.609592576501977,0.247052902708672,0.143354520789351
SLC39A12_Slc39a12,0.806213306788871,0.115981747659168,0.0778049455519605
LMAN2L_Lman2l,1.06489730437462e-06,0.0669477121693373,0.933051222933358
ANO1_Ano1,0.0990057482561165,0.1685440928699,0.732450158873983
RAG1_Rag1,0.00252379449545638,0.831607906673414,0.16586829883113
CHMP5_Chmp5,0.217840395072951,0.467066599159313,0.315093005767736
F7_F7,0.490319873417607,0.106022083257975,0.403658043324418
NCAM2_Ncam2,0.213078494580012,0.484986879780003,0.301934625639985
ITGAX_Itgax,0.735873077547109,0,0.264126922452891
SYNGR1_Syngr1,0.247679014333566,0.544190307065143,0.208130678601291
GPM6A_Gpm6a,0.502619003964099,0,0.497380996035901
NPAS2_Npas2,0,0.406750640640322,0.593249359359678
SYNRG_Synrg,0.206458092861937,0.700962044027628,0.0925798631104354
TAOK2_Taok2,0.0667072101758322,0.879794194415309,0.0534985954088585
SGMS1_Sgms1,0.225748947741122,0.419140746416453,0.355110305842425
KIAA1109_4932438A13Rik,0.621046604616968,9.17545801512487e-11,0.378953395291277
COMMD2_Commd2,0.15945054055693,0.31380081681652,0.52674864262655
DDX19A_Ddx19a,0.0677549185766587,0.892695789094253,0.0395492923290888
HSF5_Hsf5,0.783535728057347,0.048846805607422,0.167617466335231
CA8_Car8,1.36130755265734e-10,0,0.999999999863869
GREB1_Greb1,0.36214441622727,0.0309745350921005,0.606881048680629
ATCAY_Atcay,0.735367034553193,0.0835391914194551,0.181093774027352
TNNC2_Tnnc2,0.0600247810104965,1.39792012996801e-08,0.939975205010302
STAG3_Stag3,0.636172952565409,5.68585253408774e-09,0.363827041748738
CRISPLD1_Crispld1,0.25531005329688,0.462866435324243,0.281823511378877
WWTR1_Wwtr1,0.767327380097719,0.0181744886697961,0.214498131232485
SLC43A3_Slc43a3,0.277643772927916,0.452778559263665,0.269577667808419
CDKN1A_Cdkn1a,0.487623423634648,0.222362199619324,0.290014376746028
PTGER1_Ptger1,0.228322187995687,0.459623070457192,0.31205474154712
OXR1_Oxr1,0.389278065562697,0.32184146364429,0.288880470793014
FUT11_Fut11,0.466040445935073,2.1255932263598e-09,0.533959551939333
SLC12A2_Slc12a2,0.641347139889628,0.00638879660125276,0.352264063509119
PHLPP1_Phlpp1,0.222676255162818,0.60698113743506,0.170342607402122
CNOT11_Cnot11,0.104467659784117,0.1679686019865,0.727563738229383
JADE2_Jade2,0.464671877063644,0.136583872389323,0.398744250547034
C11orf80_Gm960,0.429132618161852,0.267327183930353,0.303540197907796
ART3_Art3,0.354783558625818,0.469697811105432,0.17551863026875
MISP_Misp,0.546764242593782,0.126259008487568,0.32697674891865
LSM12_Lsm12,0.0100384808224143,0.988635291724312,0.00132622745327374
HAUS2_Haus2,0.0787880505649394,0.567211074371053,0.354000875064008
ECHDC3_Echdc3,0.622917496148347,0.057693931565646,0.319388572286007
KLHDC4_Klhdc4,0.0206824730379508,0.899172816162631,0.0801447107994182
TBX20_Tbx20,0.38000773818927,0.153785659981938,0.466206601828792
PUM3_Pum3,0,0,1
TSC22D1_Tsc22d1,0.150693965123004,0.524030834969236,0.325275199907759
RAB44_Rab44,0.221186021749403,0.378223708121427,0.40059027012917
MYLK2_Mylk2,0,0.000835729824361386,0.999164270175639
RNMT_Rnmt,0.281695933007858,0.416000821891151,0.302303245100991
COQ9_Coq9,0.0739292929277715,0.852882896216029,0.0731878108562
RNF39_Rnf39,0.25536896457118,0.114179801592147,0.630451233836673
RXFP1_Rxfp1,0,0,1
QARS1_Qars,0.0983633038821884,0.863879001184642,0.0377576949331692
ATP5F1B_Atp5b,0.0543637204672054,0.81173546911339,0.133900810419404
SETD3_Setd3,0.400823787054513,0.186330216473082,0.412845996472405
FBXO21_Fbxo21,0.064407667178886,0.628261381985582,0.307330950835532
WNT6_Wnt6,0.30474843556996,0.373299668459004,0.321951895971036
EDN3_Edn3,0.146084780387544,0.334677604302481,0.519237615309975
KCNJ9_Kcnj9,0.672707459304717,0.0784541030291676,0.248838437666115
RIMBP2_Rimbp2,0.750758714596686,0.0134573530391686,0.235783932364146
PRELID1_Prelid1,0.0467967508440967,0.907861736271887,0.0453415128840163
TSGA10_Tsga10,0.681288024800869,1.07598087122205e-08,0.318711964439322
TMEM132C_Tmem132c,0.77728002211896,0.0141477445452393,0.2085722333358
RNF151_Rnf151,0.651690723226673,0.222513697691705,0.125795579081622
TGM1_Tgm1,0.211585842694443,0.239133385852874,0.549280771452683
CTSZ_Ctsz,0.508605705699899,0.0709238270608927,0.420470467239209
ALG3_Alg3,0.178942101727544,0.661820886773462,0.159237011498994
CTH_Cth,0.421067024308254,0.156947721462514,0.421985254229233
ACKR1_Ackr1,1.75481000512145e-07,0.307822022461431,0.692177802057569
DLEU7_Dleu7,0.309492379240484,0.126850762474143,0.563656858285373
FKBP9_Fkbp9,0.298079768282768,0.537553914623675,0.164366317093558
AIM2_Aim2,0,0.0294648180331347,0.970535181966865
ZNF213_Zfp213,5.38216020884847e-08,0.634437106387409,0.365562839790989
POP4_Pop4,0.148708885380925,0.495874579826939,0.355416534792136
LIMK1_Limk1,0.447144257816151,0.456780524581669,0.0960752176021805
TOMM20_Tomm20,6.24015781453142e-10,0.581544241649847,0.418455757726137
DGUOK_Dguok,0,0.0460057881268681,0.953994211873132
PITPNM1_Pitpnm1,0.0714737166706989,0.859718063006869,0.0688082203224322
WTAP_Wtap,0.164402559157424,9.95123138447391e-08,0.835597341330263
CLPS_Clps,0.00420071686726693,0.705179460604539,0.290619822528194
ERI1_Eri1,0.226315919097036,0.382667761134612,0.391016319768352
COP1_Cop1,0.0713083597562608,0.841750198003984,0.0869414422397549
MEST_Mest,0.294173666105086,0.395067553740738,0.310758780154176
ITPRIPL2_Itpripl2,0.40169037792379,0.0768986657140469,0.521410956362164
SDHAF3_Sdhaf3,0.0134375459752683,0.907276163315428,0.079286290709304
COA6_Coa6,0.0872463889387531,0.545387784423441,0.367365826637806
TNR_Tnr,0.859426888457931,0.0105851227123121,0.129987988829757
RDH11_Rdh11,0.452311542917477,0.18916744637059,0.358521010711933
KANK1_Kank1,0.034769690174412,0.610390825580982,0.354839484244606
ARG2_Arg2,0.555952352692411,0.00757809872055523,0.436469548587034
COPG2_Copg2,0.347626156768388,0,0.652373843231612
SYT17_Syt17,0.0228065708697431,0.0763004828737338,0.900892946256523
VTI1B_Vti1b,0.113034438600383,0.46963292893231,0.417332632467307
CLPSL2_Clpsl2,0.176888151901868,6.56613497121196e-10,0.823111847441519
UPF3B_Upf3b,0.0855828885292208,0.479032426415211,0.435384685055568
TIMELESS_Timeless,0,0,1
TNN_Tnn,0,0,1
SPP1_Spp1,0.626116115010722,0.0975235061408638,0.276360378848415
ANKRD6_Ankrd6,0.249856581141557,0.205960736667733,0.54418268219071
LAMTOR3_Lamtor3,0.141952917253664,0.121934845031866,0.73611223771447
SCRG1_Scrg1,0.395655725959324,0.239686885807012,0.364657388233664
C1orf122_1110065P20Rik,0,0.905630528784452,0.0943694712155476
CLN6_Cln6,0.0547668574071685,0.88493177236461,0.0603013702282216
CBY1_Cby1,0.374916548209246,1.07288969020589e-10,0.625083451683465
GPR137C_Gpr137c,0.274137206170652,0.571229866895847,0.154632926933501
ARAF_Araf,0.0218982474858471,0.874200286194798,0.103901466319355
HDAC10_Hdac10,0.0280540693187201,0.944530801422087,0.0274151292591926
CYP7B1_Cyp7b1,0.168916825777644,0.269484174936773,0.561598999285583
UBXN6_Ubxn6,0.169757358709558,0.734341133334089,0.0959015079563531
BCORL1_Bcorl1,0.48112728123973,0.039058588825222,0.479814129935049
PTK7_Ptk7,0.398887525757986,0.338996684013205,0.262115790228809
CHAF1A_Chaf1a,0.657380738118526,4.72657495404434e-10,0.342619261408816
TNXB_Tnxb,0.640297767747028,0.152025021074983,0.207677211177989
SLC8A1_Slc8a1,0.444487344067506,6.16066767957373e-09,0.555512649771826
ANKRD22_Ankrd22,0.03927654757195,0.360827962499224,0.599895489928826
SPRR3_Sprr3,0.225140403322305,0,0.774859596677695
LIPM_Lipm,0.1378513669517,0.202049703598646,0.660098929449654
GRAMD2A_Gramd2,0.331076441077947,0.274313589992927,0.394609968929126
UBE2QL1_Ube2ql1,0.455899309572022,0,0.544100690427978
POLE4_Pole4,0,0,1
PDK4_Pdk4,0.228526610634476,0.487636439168613,0.283836950196911
ANKRD61_Ankrd61,0.419490043915937,0.141632895735228,0.438877060348835
RPRD2_Rprd2,0.768372113173802,1.27611537809493e-09,0.231627885550083
ASB4_Asb4,0.0946578402892836,0.380908476011759,0.524433683698957
EIF2AK1_Eif2ak1,0.0749077568288666,0.696892619199618,0.228199623971515
DNAH1_Dnah1,0.494331720735415,0.0339815823967609,0.471686696867824
ARID5B_Arid5b,0.0375413476384878,0.34506320424413,0.617395448117382
SORT1_Sort1,0.490047807444775,1.65540018809954e-09,0.509952190899825
AGMAT_Agmat,0.72913708718164,1.94110325014717e-10,0.27086291262425
CCDC196_Gm6657,0.592829302829159,0.180139228887913,0.227031468282928
CD6_Cd6,0.177183499432519,0,0.822816500567481
PSMG1_Psmg1,0.246030350932439,0.000477904842809049,0.753491744224752
MPC1_Mpc1,0.446780655375036,0.347687293545532,0.205532051079432
PRPF3_Prpf3,6.194276339021e-08,3.08085322229553e-07,0.999999629971914
RBIS_1810022K09Rik,7.25307159507053e-09,0.0335858708217057,0.966414121925223
GPHN_Gphn,0.133141014643222,0.741415982230964,0.125443003125814
CLCN6_Clcn6,0.383401656366105,0.390692664678777,0.225905678955118
CORO1B_Coro1b,0.0523291246879333,0.907302248008519,0.0403686273035473
MRM1_Mrm1,0.0881844873019054,0.738471263936113,0.173344248761982
C19orf25_2310011J03Rik,0.00467904141219788,0.932037652427794,0.0632833061600084
PIK3CG_Pik3cg,0.0555668474642809,0.0198879600578444,0.924545192477875
GALNTL6_Galntl6,0.524539544044841,0.128098816199124,0.347361639756035
REPIN1_Repin1,0.14654970040408,0.68072249045273,0.17272780914319
C2orf16_4932415D10Rik,0.523447073236158,0.229587367818089,0.246965558945754
GAR1_Gar1,0.255784170792582,0.170325526049702,0.573890303157717
PER2_Per2,0.35858715615712,0.112786495702868,0.528626348140012
LUC7L_Luc7l,0.173076279241629,0.561245610578263,0.265678110180108
NR2E1_Nr2e1,0.732663901796684,0.0352769965905038,0.232059101612812
CRY2_Cry2,0.26731824966001,0.370544541797803,0.362137208542187
KNTC1_Kntc1,0.513635810695034,0,0.486364189304966
TOMM20L_Tomm20l,0.356378101818091,0.336392504128322,0.307229394053587
EP300_Ep300,0.267783532036641,0.580130581608275,0.152085886355084
KDM6A_Kdm6a,0.377484489730144,0.294209177721099,0.328306332548758
ACTR3_Actr3,0.351020554479331,0.00529967392166882,0.643679771599
ERG_Erg,0.487811223417043,0.00908222805397012,0.503106548528987
MBLAC2_Mblac2,0.564275225821821,1.30736340319574e-07,0.435724643441839
NRGN_Nrgn,0.874903717947474,0,0.125096282052526
NR6A1_Nr6a1,0.43980123458061,0.466116578069913,0.0940821873494767
MAT2B_Mat2b,0.378251995211169,3.57279201543257e-10,0.621748004431552
HSPB6_Hspb6,0.629602565359537,3.83987221698651e-05,0.370359035918293
CAPN8_Capn8,0.56214510819722,5.0552344163326e-06,0.437849836568363
CDK1_Cdk1,0.324182757191383,0.34798587730231,0.327831365506307
SLC66A1_Pqlc2,4.04940195950544e-10,0.86740959842442,0.13259040117064
BORCS5_Borcs5,0.0739087497637621,0.833962498034631,0.0921287522016072
HAS3_Has3,0.309269806523346,0,0.690730193476654
MRPL41_Mrpl41,0.57808428236216,0.126432575873971,0.295483141763868
PSMD10_Psmd10,0.0725548581512517,0.783135849521712,0.144309292327036
SELENOO_Selenoo,0.149403304449378,0.713288056164812,0.13730863938581
ANKRD40CL_Gm21885,0.591186784695686,0.118352474197011,0.290460741107303
EFHD2_Efhd2,0.310602578339344,0.496014675964043,0.193382745696613
PRKCE_Prkce,0.716253097950814,0,0.283746902049186
TCERG1_Tcerg1,0.17872153810816,0.759041255556013,0.062237206335827
ADCYAP1R1_Adcyap1r1,0.555448244662051,0.162042875614769,0.28250887972318
MRPS34_Mrps34,0.0887749099087631,0.82427513994536,0.0869499501458769
SOBP_Sobp,0.499594112004564,0.255307364889572,0.245098523105865
PANX2_Panx2,0.40043503808887,0,0.59956496191113
D2HGDH_D2hgdh,0.0192728726851534,0.932732191632465,0.0479949356823811
GBGT1_Gbgt1,0.525967845860496,0.108905316592522,0.365126837546982
URM1_Urm1,0.0562281162263727,0.895649725233912,0.0481221585397158
HTR3A_Htr3a,0.616630283628156,0.202830747170129,0.180538969201716
GPR146_Gpr146,0.00081712149390808,0.810013456733249,0.189169421772843
RLIM_Rlim,0.119606922980223,0.723981203055701,0.156411873964076
CHST11_Chst11,0.441132458348175,0,0.558867541651825
ACADL_Acadl,0,0.808769839085647,0.191230160914353
SLC30A2_Slc30a2,0.302603191538391,0.304600984265577,0.392795824196032
USP46_Usp46,0.461819843275533,7.87524081486909e-11,0.538180156645715
SHISA7_Shisa7,0.304469801821753,0.588150982527414,0.107379215650833
PAPPA_Pappa,0.400090911777336,0.0276170431828006,0.572292045039863
PGGT1B_Pggt1b,0,0.349461264686529,0.650538735313471
PPP1CA_Ppp1ca,0.0260507776077712,0.89615806322667,0.0777911591655584
BRSK2_Brsk2,0.711267962565922,0.14465421177149,0.144077825662588
SLC35C2_Slc35c2,0.0325401818990264,0.955322095200571,0.0121377229004029
PACC1_Tmem206,0.368579349987511,0.244621087744758,0.386799562267731
TEX52_Tex52,0.130396160237482,0.182826490779936,0.686777348982582
TAB2_Tab2,0,0.0904523007903232,0.909547699209677
UGT1A1_Ugt1a1,0.415708133774697,0.414035472853323,0.170256393371979
YJU2_Yju2,0.125758001625808,0.115483889702377,0.758758108671816
INTS7_Ints7,0.0105484382210897,0.71230865584694,0.27714290593197
TMEM150C_Tmem150c,0.180020745543622,0.554642009526936,0.265337244929441
SP6_Sp6,0.505109769319547,0.0552032961966799,0.439686934483773
KCNH1_Kcnh1,0.301923152931637,0.39391172495881,0.304165122109553
NMU_Nmu,0.174626605530405,3.49430946237499e-09,0.825373390975285
ARMCX3_Armcx3,0.0619102839791137,0.782130668028284,0.155959047992602
HHAT_Hhat,0.139259207102717,0.636735058556717,0.224005734340566
ARHGAP5_Arhgap5,0.358760520674813,0.150910843588773,0.490328635736414
NAA30_Naa30,0.45555094901775,0.18452362386195,0.3599254271203
MB21D2_Mb21d2,0,0.264483297604539,0.735516702395461
MTFR1L_Mtfr1l,0.0375590056338047,0.891158557265374,0.071282437100821
ZNF423_Zfp423,0.656778389287358,0.263734724862742,0.0794868858498995
MYO6_Myo6,0.579072966924269,0.0433438731452357,0.377583159930496
TRAT1_Trat1,0,0.102144398067708,0.897855601932292
ZNF639_Zfp639,0.102260239360255,0.671387443134429,0.226352317505316
SGF29_Sgf29,0.189855615552851,0.765105266875732,0.0450391175714177
GSG1L_Gsg1l,0.127983725855532,0.551171129952417,0.320845144192051
PPIG_Ppig,0.0348394987354229,0.762893044299995,0.202267456964582
SLC12A1_Slc12a1,0.975143551109565,1.98005539010593e-07,0.0248562508848958
GRIA1_Gria1,0.908522140757287,0,0.0914778592427126
SH3D21_Sh3d21,0.290557376922428,0.379218090253268,0.330224532824304
DCUN1D4_Dcun1d4,0.378734237516819,0.0814551181864355,0.539810644296746
GPRIN2_Gprin2,0,0.0570405302291438,0.942959469770856
NHP2_Nhp2,0.0916269377906863,0.801928085478089,0.106444976731225
NXPH2_Nxph2,0.329713202115639,0.104966130492054,0.565320667392307
CYB5A_Cyb5a,0.288178639796179,0.674639517704458,0.0371818424993626
TGIF2-RAB5IF_Rab5if,9.51309386720742e-10,0.962820722414669,0.0371792766340212
NOTUM_Notum,0.0571671118326572,0.659475554014857,0.283357334152486
USP16_Usp16,0.0582696460496716,6.90096287688562e-09,0.941730347049366
ANKRD40_Ankrd40,0.047075928720727,0.732190394579041,0.220733676700232
TGIF2_Tgif2,0.797156825719211,5.78608218951123e-09,0.202843168494706
SLC29A1_Slc29a1,1.97559846254624e-05,0.70539703201759,0.294583211997785
ANO3_Ano3,0.383377025814027,0.286707626889447,0.329915347296526
ATP23_Atp23,0.134520751273992,0.660909914713898,0.20456933401211
TSNAXIP1_Tsnaxip1,0.435976606583035,0.107075685480058,0.456947707936907
SAAL1_Saal1,0.497787394968404,0.00518521151601598,0.49702739351558
GGT5_Ggt5,0.240518470317058,0.405978847801738,0.353502681881203
SLA2_Sla2,0.0228660048617146,2.51457487246577e-09,0.97713399262371
LIN28B_Lin28b,0.860505141422956,0.0179452889894842,0.12154956958756
GPR68_Gpr68,0.401428144142901,0.0886872584835646,0.509884597373534
TNRC18_Tnrc18,0.162800412644878,0.81525732077509,0.0219422665800318
LAIR1_Lair1,0.151554188834871,0.148320894504019,0.70012491666111
BHLHE41_Bhlhe41,0.56786210828425,0.186677120043866,0.245460771671885
NEUROD4_Neurod4,0.169234837740601,1.80155399434371e-06,0.830763360705404
L2HGDH_L2hgdh,0.266786617384136,0.662353636226848,0.0708597463890166
ITPR2_Itpr2,0.118361869931189,0.296283210322039,0.585354919746772
ROPN1L_Ropn1l,0.629577922420184,0.116987621465994,0.253434456113823
RNF141_Rnf141,0.269852863574487,0.394938656477334,0.335208479948179
PLEKHS1_Plekhs1,0.0659714616041287,0.103458329681451,0.83057020871442
C1orf87_Gm12695,0.724626451662986,0.0398862888743772,0.235487259462636
PLA2G4C_Pla2g4c,0.0862680070941061,0.668584188687698,0.245147804218196
SLC29A4_Slc29a4,0.025537761393691,0.167290740472397,0.807171498133912
FNDC3A_Fndc3a,0.573076729654391,0.0554943189002792,0.37142895144533
TMEM131L_Tmem131l,0.219811341302337,0.657349716916103,0.12283894178156
GDF7_Gdf7,7.0403935280345e-09,6.38991741286982e-08,0.999999929060432
STARD10_Stard10,0.236056252397814,0.699842052031892,0.064101695570294
MEGF8_Megf8,0.115483496875867,0.650287478532472,0.23422902459166
CDKL1_Cdkl1,0.425523932608635,0.192721634472396,0.381754432918968
POMP_Pomp,0.0408274231083674,0.645907303000298,0.313265273891335
MUC15_Muc15,0.329265345008793,0.167177170317585,0.503557484673621
STXBP5_Stxbp5,0.249170053454658,0.550611175660261,0.200218770885081
MARCKS_Marcks,0.6342368137663,0.101273036875668,0.264490149358032
OOSP2_Oosp2,0,0,1
BCL6B_Bcl6b,0.798184636891756,5.07243875976206e-09,0.201815358035806
VASP_Vasp,0.442036874727544,0.458700321507337,0.0992628037651188
CTXN2_Ctxn2,0.808431120154135,0.0121052048878729,0.179463674957992
SSPN_Sspn,0.506618251551634,0.0313377348699764,0.46204401357839
BTBD16_Btbd16,0.66273808683635,2.68278862021399e-05,0.337235085277448
NKTR_Nktr,0.000538933623918265,0.783575508486997,0.215885557889085
HMGXB4_Hmgxb4,0.165388518301526,0.41135901566204,0.423252466036435
ST6GAL2_St6gal2,0.103281717923359,0.30292346763448,0.593794814442161
CCDC88C_Ccdc88c,0.187206443666122,0.33502894886171,0.477764607472169
LRRC20_Lrrc20,0.0337680291740936,0.30060883924872,0.665623131577187
DQX1_Dqx1,2.11846347621033e-10,0.740029558408349,0.259970441379805
DMAC2L_Atp5s,0.05621458495795,0.740154234266443,0.203631180775607
PLPP2_Plpp2,0,0.731002351264092,0.268997648735908
HNRNPH2_Hnrnph2,0.024120170900946,0.793543848149613,0.182335980949441
RPL36A_Rpl36a,0,0.887381289984794,0.112618710015206
LYVE1_Lyve1,0.405868801961318,0.328638576224191,0.265492621814492
PCYOX1L_Pcyox1l,0.226952976567593,0.654870438477033,0.118176584955374
IFT172_Ift172,0.18958352785313,0.740255069954097,0.0701614021927729
SLC46A3_Slc46a3,0.298742197386362,0.499934483270423,0.201323319343215
COL16A1_Col16a1,0.496181052877303,0.43914901220174,0.0646699349209574
FLOT1_Flot1,0.297039930452917,0.0724528463058278,0.630507223241255
GSG1L2_Gsg1l2,0,0,1
THRAP3_Thrap3,0.480926644913669,0,0.519073355086331
MRVI1_Mrvi1,0.346301776651015,4.47627802117719e-08,0.653698178586205
DHRS7C_Dhrs7c,0.378786978178492,5.85386651138775e-06,0.621207167954997
SCN8A_Scn8a,0.845701525626906,0.0102544518650368,0.144044022508057
GLA_Gla,0.0430320159360994,0.81856541754938,0.138402566514521
AGO3_Ago3,0.191490381532321,0.692965610485275,0.115544007982405
GABRG2_Gabrg2,0.858357908449356,2.45999793598107e-08,0.141642066950665
KIAA1522_C77080,0.324154442790574,0.248033652144074,0.427811905065352
DEFB135_Defb30,0.641740829012032,0.0387419392540673,0.319517231733901
NUCB1_Nucb1,0.246638330015628,0.546232813396922,0.20712885658745
COPB2_Copb2,6.45404666385294e-06,5.90821224934259e-05,0.999934463830843
LBH_Lbh,0.409791439287307,0.124451381660597,0.465757179052096
C17orf98_1700001P01Rik,0.663803049457135,0.243074163515752,0.0931227870271127
FAM151A_Fam151a,0.23659447578192,3.24022036913792e-07,0.763405200196043
IQGAP1_Iqgap1,0.869643456852274,2.11314973491959e-07,0.130356331832753
RPUSD2_Rpusd2,3.78076734446524e-08,4.64387655214942e-06,0.999995318315774
HYKK_Hykk,0.250236532689645,0,0.749763467310355
DCLRE1A_Dclre1a,1.61851687688587e-09,0,0.999999998381483
ACOT11_Acot11,0.0678815397134685,0.693287875871966,0.238830584414565
NME4_Nme4,0.0774634208639579,0,0.922536579136042
PRKCD_Prkcd,0.250222946878806,0.635373607975068,0.114403445146126
IRX4_Irx4,0.64320365584673,0,0.35679634415327
PAX3_Pax3,0.745176412162008,0.0361020779699088,0.218721509868083
ZNHIT6_Znhit6,1.77566373017169e-07,0.408194007684229,0.591805814749398
RAMP1_Ramp1,0.288970674504704,4.25590149592126e-08,0.711029282936281
MCMDC2_Mcmdc2,0.497837231421659,0.241695904789473,0.260466863788868
ARAP1_Arap1,0.0750627719584864,0.704111312507022,0.220825915534491
SLAMF6_Slamf6,0.0747881037779451,0.103959201812176,0.821252694409879
METTL8_Mettl8,0,0.197257520826385,0.802742479173615
ACTN2_Actn2,0.717596475004207,0.0732507430876733,0.20915278190812
SORCS1_Sorcs1,0.53977928474533,0.19173509509251,0.26848562016216
ARTN_Artn,0.292605694264615,0.452409409793011,0.254984895942374
KSR2_Ksr2,0.6909366035021,0.126355332573557,0.182708063924343
CCNE1_Ccne1,0.381969983860261,0.295771611103133,0.322258405036606
FIG4_Fig4,0.330546267340427,5.75927473021288e-09,0.669453726900298
NPHS2_Nphs2,0.814526463809674,0.0581187429204578,0.127354793269868
TRAPPC9_Trappc9,0.0690596604805017,0.879668232546697,0.0512721069728013
TMEM126A_Tmem126a,0.344961011473464,0.142180763525438,0.512858225001098
ST3GAL6_St3gal6,0,0.693694671388228,0.306305328611772
HMGN1_Hmgn1,0.146854600676531,0.602015267187178,0.25113013213629
STX2_Stx2,0.317779662303606,0.378538719235725,0.303681618460669
SCARA3_Scara3,0.599769635132472,0.0614375913665468,0.338792773500981
HRK_Hrk,0.617082231548221,5.8055971560386e-08,0.382917710395807
LYPD4_Lypd4,0.83419020629211,0.00426016389231934,0.16154962981557
PSMD8_Psmd8,0.0249293022254443,0.886582504575475,0.0884881931990804
BAZ2A_Baz2a,0.554100337739422,0.302955752832889,0.14294390942769
ERO1B_Ero1lb,0.355595999148758,1.2479917262649e-05,0.644391520933979
C12orf49_2410131K14Rik,0.191474088082713,0,0.808525911917287
GPR137B_Gpr137b,0.373595432678004,0.221255248515065,0.405149318806931
KCNJ10_Kcnj10,0.781681965859716,0.010939137353158,0.207378896787126
KLHL32_Klhl32,1.3639640261427e-06,3.03604572873224e-08,0.999998605675517
IPO8_Ipo8,0,0.328956321903287,0.671043678096713
DNAL1_Dnal1,0.801516785104643,2.2673370936783e-10,0.198483214668624
SLAMF9_Slamf9,3.1684332797425e-11,0.797285918292573,0.202714081675743
EIF4H_Eif4h,0.042143390469762,0.952562031060716,0.00529457846952153
ABCG2_Abcg3,0,0.803786737980086,0.196213262019914
HP1BP3_Hp1bp3,0.348331214531279,0.221251748323888,0.430417037144832
RAB24_Rab24,0.016314261988148,0.948053580693673,0.035632157318179
NUDT12_Nudt12,0.284016683364269,0.363169947218355,0.352813369417376
ASNS_Asns,0.0789154008111415,0.837214929591728,0.0838696695971301
PIWIL1_Piwil1,0.895587447881719,0.00176358231116399,0.102648969807117
PTGER3_Ptger3,0.429035956874221,2.19806610431556e-08,0.570964021145118
MTRR_Mtrr,3.78223426200151e-09,0.00837722901043412,0.991622767207332
IGSF9_Igsf9,1.39522517428803e-16,0.727938663145395,0.272061336854605
GABPB2_Gabpb2,1.07516900415505e-07,0.31870312812222,0.68129676436088
FLNA_Flna,0.618236484516286,0.0580382163095249,0.323725299174189
CDC42SE1_Cdc42se1,0.483137379835286,0.256178069373998,0.260684550790717
CAVIN2_Cavin2,0.453058157768575,0.184838350477435,0.36210349175399
SMC2_Smc2,0.157933651882781,0.549760197118943,0.292306150998276
TMEM132D_Tmem132d,0.473262277377872,0.0362474965906817,0.490490226031446
FHL5_Fhl5,0.224220595814033,0.561895521477273,0.213883882708694
SLAMF8_Slamf8,0.461897456804667,0.0538789078610502,0.484223635334283
RAB3GAP1_Rab3gap1,0.241941439171917,0.0612066935821203,0.696851867245963
MITD1_Mitd1,0,0,1
KCNMB4_Kcnmb4,0.489274496641512,0,0.510725503358488
TTLL10_Ttll10,0.408219742382446,0.312093455258028,0.279686802359527
MRPL18_Mrpl18,4.40481839882509e-07,0.220412698363427,0.779586861154733
ZRANB3_Zranb3,0.490582795413852,0.315910096408686,0.193507108177462
CXXC5_Cxxc5,0.0920692179848218,0.673184305858085,0.234746476157093
IGFLR1_Igflr1,0.101637562617182,0.748791848025696,0.149570589357122
STK38L_Stk38l,3.46475815380046e-07,0.675653909983822,0.324345743540363
PLEK_Plek,0.0296269616359942,0.543950622502892,0.426422415861114
CYP2W1_Cyp2w1,0.19443828298585,1.04640470538258e-07,0.80556161237368
CEP78_Cep78,0.462744524021543,0.0866610463280804,0.450594429650376
ADH6_Adh6b,0.0701029830252581,0.507032708897429,0.422864308077313
GCC1_Gcc1,0.446348873728898,3.2061251880857e-10,0.553651125950489
NEK6_Nek6,0.441140323322447,0.259431235365254,0.2994284413123
