	Tumor_C3L-00977	Tumor_C3L-00987	Tumor_C3L-00994	Tumor_C3L-00995	Tumor_C3L-00997	Tumor_C3L-00999	Tumor_C3L-01138	Tumor_C3L-01237	Tumor_C3L-02617	Tumor_C3L-02621	Tumor_C3L-02651	Tumor_C3L-03378	Tumor_C3L-04025	Tumor_C3L-04354	Tumor_C3L-04791	Tumor_C3L-04844	Tumor_C3L-04849	Tumor_C3N-00204	Tumor_C3N-00295	Tumor_C3N-00297	Tumor_C3N-00299	Tumor_C3N-00306	Tumor_C3N-00307	Tumor_C3N-00498	Tumor_C3N-00519	Tumor_C3N-00822	Tumor_C3N-00825	Tumor_C3N-00828	Tumor_C3N-00829	Tumor_C3N-00846	Tumor_C3N-00857	Tumor_C3N-00871	Tumor_C3N-01337	Tumor_C3N-01338	Tumor_C3N-01339	Tumor_C3N-01340	Tumor_C3N-01620	Tumor_C3N-01645	Tumor_C3N-01752	Tumor_C3N-01754	Tumor_C3N-01755	Tumor_C3N-01756	Tumor_C3N-01757	Tumor_C3N-01758	Tumor_C3N-01858	Tumor_C3N-01859	Tumor_C3N-01943	Tumor_C3N-01944	Tumor_C3N-01945	Tumor_C3N-01946	Tumor_C3N-01947	Tumor_C3N-01948	Tumor_C3N-02275	Tumor_C3N-02279	Tumor_C3N-02333	Tumor_C3N-02693	Tumor_C3N-02694	Tumor_C3N-02695	Tumor_C3N-02700	Tumor_C3N-02713	Tumor_C3N-02714	Tumor_C3N-02716	Tumor_C3N-02727	Tumor_C3N-02730	Tumor_C3N-02925	Tumor_C3N-03008	Tumor_C3N-03009	Tumor_C3N-03011	Tumor_C3N-03012	Tumor_C3N-03013	Tumor_C3N-03015	Tumor_C3N-03027	Tumor_C3N-03028	Tumor_C3N-03042	Tumor_C3N-03045	Tumor_C3N-03226	Tumor_C3N-03433	Tumor_C3N-03456	Tumor_C3N-03457	Tumor_C3N-03458	Tumor_C3N-03487	Tumor_C3N-03488	Tumor_C3N-03490	Tumor_C3N-03612	Tumor_C3N-03619	Tumor_C3N-03620	Tumor_C3N-03664	Tumor_C3N-03781	Tumor_C3N-03782	Tumor_C3N-03783	Tumor_C3N-03785	Tumor_C3N-03837	Tumor_C3N-03841	Tumor_C3N-03849	Tumor_C3N-03876	Tumor_C3N-03878	Tumor_C3N-03888	Tumor_C3N-03889	Tumor_C3N-03928	Tumor_C3N-03933	Tumor_C3N-04152	Tumor_C3N-04273	Tumor_C3N-04275	Tumor_C3N-04276	Tumor_C3N-04277	Tumor_C3N-04278	Tumor_C3N-04279	Tumor_C3N-04280	Tumor_C3N-04611
ZNF281	3.16082156019585	2.8720166436178	3.58264126241557	3.31525901877652	3.25264208731941	3.28923799712482	2.76369697596042	2.98758679492641	3.00290027685456	2.92927200065106	3.46649393432235	2.89316581822132	2.85707018918817	2.98647524785138	2.92378658069058	2.88469002629277	3.23088580799654	2.47686190230403	2.65413277151098	2.81795741440691	2.75887918213597	3.20774657566036	3.2565756058565	2.8874481709168	2.76680157048805	2.9507685538512	3.66876886204833	2.2185828228833	3.08738226577864	3.4543079565728	2.97617825302253	3.02503718999541	2.74905356126152	3.33369275301644	2.64600372130278	3.35881214891051	3.20975496416581	3.54471805393165	2.86660827051767	3.13675124275783	3.1894670359845	3.17709907798888	3.04071046774401	3.56862228172008	3.21040943300712	3.14055642526993	2.43020928826451	3.47855836425073	3.3234953669827	3.39933841961357	3.46545334300078	3.27507480887697	2.8618577834199	3.11165772531221	3.18532768817902	2.70016118941803	3.52552563767434	2.4577973423608	2.91105303496583	2.5983260941324	3.53663769146512	2.95101057679998	3.54710967415892	3.45433945339628	3.16961045477675	3.08365233802634	3.03841622927026	2.90282019435912	2.76458004629467	3.16255814839126	2.91630950585141	2.82039407130323	3.25050733297186	2.66695492471685	2.61077205555439	3.15505159160186	3.34528550416921	3.27325251019614	3.52867741615046	2.68485898179826	2.92779200281391	3.1634455010854	3.00367604393502	1.81480484767954	2.44646167530418	3.23212434296778	2.64276233704168	3.39559595780661	2.10148331007738	3.43110992219605	2.31174145472898	2.59693087270925	3.02941594204039	2.88505165898522	3.30433114751023	3.34387166372324	2.88209079199369	2.77837745371692	3.14874751553597	3.16942651595595	2.60774587778718	2.67859570787647	2.4819703833109	3.02803980528832	3.54413874890517	2.89153408521018	3.01686402181238	1.77200503970347	3.67600334619234
ZNF282	2.2975100330955	2.09211364348801	1.57074243086284	2.22848867380223	1.96543615761846	1.5296986219044	2.55852879250694	2.23957687673212	2.29442606554453	2.45064007337553	1.44984329037593	2.33071780440519	1.59288972436801	1.55043417735636	2.16037269907563	1.32007165262121	2.22182330574253	1.9086622181919	2.20042614973559	2.30996623897073	2.5095414958808	1.76656284442483	1.968354514667	2.62364521554149	1.57183547628388	1.93963904589083	2.4285738211172	2.19020764367808	2.90416097117996	1.72857468622211	2.16171188174476	1.49530633888238	1.90391385688626	1.84455733501992	1.04178869523521	1.51733885268665	2.32171572881083	2.47167277437678	2.35494790040001	2.43196156160743	1.19749859023913	1.02890735313967	1.85065656570481	2.4760263275248	1.92026257288438	1.84317310103186	1.95984727195628	2.04403479142271	1.66934238070166	1.87533242340206	2.28240202089857	1.8418345644246	2.32298804231318	2.15552518648755	2.30202375335658	2.49328469143689	1.83633744318008	2.19051757326214	2.3577471216515	2.21845934697574	2.06365059750878	2.36662507031235	2.07445857801267	2.30643212037724	2.47145420498824	2.21133831927	1.41494088106774	1.99126466001482	2.30330286499291	0.799916699491854	1.7986954842992	2.34239044090072	2.45364151029477	2.27982127497149	2.27429698978531	2.32067188480521	2.06240068811791	2.43463617997444	1.29993042697083	2.05811856322056	2.31479166222348	2.4290483600416	1.48549668565396	0.693205049879187	1.77325358129233	1.38231055709125	2.42989823121245	1.93514758317664	2.55270940726408	2.43246115848121	1.99372867923158	2.25857329691318	1.1658138951436	1.9178017886286	1.62209905057082	1.18719049337091	2.49079279393574	2.28762951345144	2.33001918883548	2.64446796199239	1.79661264117424	1.81068270203666	2.30347446904598	0.728469475537021	1.56048379285392	2.27675061962364	1.91332122109238	2.77763561584001	0.871609294827716
ZNF283	-1.25912383385568	-0.436312555559137	-1.08852270257756	-1.38748319789461	-1.65624858823874	-0.978993186866232	-1.70473319775994	-1.69957604057908	-0.658706996580326	-1.54717701740975	-0.661367087142865	-1.46009724243582	-1.076274769369	-0.624669254574859	-1.54639714018868	-0.842599753953648	-1.34621252715947	-0.452796176660226	-0.822244470633151	-1.14552474548108	-1.0598542348884	-0.915334761506555	-1.32233433995922	-1.00742390087337	-1.44686891747039	-0.221664368285631	-1.2758606123298	-1.24877190442745	-1.39495125969707	-0.659416495019034	-0.644499484041155	-0.591262093599149	-1.34786649211689	-1.38123704237963	0.24875891711473	-0.842453768133353	-0.867278072354597	-1.29219438101139	-1.40937461019388	-1.61290621037859	-0.492829141773685	-0.413754687129392	-1.58006412403315	-1.48606916192691	-0.760097338855898	-0.88263313235619	-0.659030785677092	-1.25647123004118	-1.00205511618183	-1.36197072361505	-1.41147279571856	-1.19423941141117	-0.783911319207181	-1.29565633534437	-1.32983050033636	-0.783069636572506	-1.22749895857738	-1.80600615661945	-1.13260206439405	-1.15322021432372	-1.14194083000907	-1.14739056217195	-1.24750438247309	-1.55083679367108	-1.55955394131127	-1.68932971264572	-0.378086680419064	-1.01389776472393	-1.96670166367485	-1.89524692021235	-1.96122119811682	-1.66768793013436	-2.12363616733592	-1.56233929723435	-1.54869355358104	-1.64323567128215	-0.661270558211401	-1.50162062008735	-1.13179385815983	-1.34168886335218	-1.20691793192173	-1.82491396192722	-0.785124373088376	-0.368297581036668	-1.65856897123652	-0.996690470400664	-1.93376871659336	-1.37579968920676	-1.4250129105237	-2.1106104905033	0.230499899272865	-1.41563186860551	-0.517213423297958	-1.51023671053613	-1.55856965895579	-0.87270367692639	-1.81750554899764	-1.44971357464948	-1.4816648440862	-1.54057847949232	-1.25382080380894	-0.00877377914280354	-1.41696312177297	0.895460760616062	-1.43163336638631	-1.23600994136611	-1.2050831956964	-1.35706253496764	-0.649658473703732
ZNF284	0.649600231332614	2.29380195215665	0.874560360353132	0.403866651703735	1.46541843199177	1.03985208879466	1.10673698489367	1.40785640078589	0.753418179951432	1.08247096724487	0.877303511658861	1.30990677129413	0.59166793705549	1.87652108384802	1.01378303120758	1.92126875637644	1.46070929336462	2.34992846419368	1.63349500217908	0.683345825827407	0.634757356061666	1.04970477647274	1.20127433637931	3.26076542307121	0.643706387476007	1.67711429876001	1.14782316822021	2.67440036457675	1.39567501571779	1.20134347405321	3.3040225417663	2.45049050027394	1.02278818373563	1.56315325267587	4.66404919773003	1.43989722695499	1.00704670636006	1.01045847371074	1.30259861846397	1.17260314639056	2.41798653533444	1.83221667639829	1.0072855429814	0.959837273452533	2.55504759861129	2.28485344093858	1.83236387850842	1.3165119464966	2.52480825533956	0.758872011646042	0.48344108060781	0.686330112290519	1.22482679421407	1.04585754267355	0.549893397608105	0.940827721478382	0.852614176330027	0.416605020851423	0.58751618609057	1.40625024285562	1.07390141518198	0.249504922300724	0.379871621220309	0.585297235306251	0.525842309281452	1.10428326957067	3.6363648887009	0.869391000475825	0.854276781675843	0.620639841851458	0.76813533125047	1.02050590648862	0.424357706237267	0.859241422275423	1.3154379106012	0.504541652700229	2.47782837958973	2.74509991639317	0.75443531484702	1.15686283967823	0.301255326504694	1.01198382544172	1.27334351933419	0.420739856468046	0.692564131203656	0.814931479802423	0.813555189460159	0.82396592803331	1.47383272098456	1.14603090341394	2.95892763067878	0.354040050521993	2.50208459801868	1.36002724246397	2.35260768552313	2.4990453824161	1.20032189371942	0.605025434793864	0.558206925259587	0.693344535653943	2.15339377793894	2.36753772714115	0.227792674787612	2.84096210472974	0.916619796693343	1.09295482930217	1.50873071892051	0.231994717262626	1.41344452435521
ZNF285	-2.13217123507903	-1.37306038184759	-0.821630352460887	-1.68539655012667	-1.9861792316337	-1.44803129160929	-2.1863723687438	-1.70652148359796	-2.02413371349082	-1.87603290267852	-2.11041586198696	-2.01847306418334	-1.0807898344728	-1.63129789496022	-1.85203267646353	-2.26926265441361	-2.17387085528503	-0.900353759518856	-2.34095762311297	-2.09676460293028	-2.06247377470283	-1.87514323739277	-1.60008844032011	-2.19015685348222	-1.30415401580666	-1.69777140269122	-1.1562936936267	-2.07140346636295	-2.22940144563501	-1.11850693899805	-2.19877608632484	-1.64127550993786	-2.04654397996472	-2.15023751351257	-2.05988244928709	-1.65460768408457	-2.08483310188622	-1.8863425684356	-2.1436321213147	-2.2348455265966	-1.24332671667978	-1.65225741925494	-2.14654342936435	-1.69570469050266	-1.67312320853163	-2.04279037126714	-1.84247168394828	-1.48699494026229	-1.69820523098639	-2.02095844567845	-0.810140181347809	-1.58570852562206	-2.09038647293855	-1.75388213549237	-1.94273553970645	-1.92395392261372	-0.837649684769166	-1.98361944845151	-2.37425609471246	-1.38792790285757	-1.41588231043054	-1.64553759476282	-1.7829321781861	-0.904227529301969	-1.96069643614376	-1.60417563434667	-1.58602523437162	-2.04069544467846	-1.88461268870447	-1.29017189066658	-1.85485638540129	-2.16645948667953	-1.76830249150718	-1.67060234938526	-1.75636480269835	-1.28256105475608	-1.7529137674865	-2.2376486786462	-1.01017296220287	-2.18160925921485	-1.79455177390118	-2.02374501755467	-1.61282660651951	-0.767406920732099	-1.5140203035975	-0.63278129525691	-2.07715771604921	-1.70734494194262	-2.17318672940795	-1.95127484203742	-0.98585619734515	-1.95348652655897	-1.68111328424694	-2.25686674294969	-2.06372482957366	-1.89045647988892	-2.36529132451911	-1.70588239231831	-1.73112999185784	-1.72106875692061	-2.25432873514677	-1.143053275439	-2.16223069644932	-1.1797547430315	-1.55294764349447	-2.09637088825473	-2.23519671360716	-1.87119148748538	-1.47161485868428
ZNF286A	1.59018717188046	1.44594743596596	1.29059266115054	0.959764412730263	1.62602066957926	0.917356363360645	0.579836820305435	1.34350306134899	2.42096803967065	1.0709669425661	1.25308721898194	1.40725422153303	0.722220566024284	1.42555356096526	0.684774741685091	2.61564141205879	1.50300674638728	1.43560022429332	1.15847965047054	0.473774568105827	0.674343956937445	0.701631276199631	0.402108439517314	1.28867952810576	0.4916178109956	0.485508926655388	1.67168137260768	1.09711851787674	0.936810719968287	1.00651718032802	0.950450772680782	2.4778024779442	1.74111753440875	1.75674647847256	2.55120371795845	1.41589226468447	1.15683854047255	1.25988599496925	1.81264942976931	1.63785946947944	1.43102603666604	2.58566930944279	1.39245785953408	1.44484651634171	1.57528561093232	2.64294282002372	0.881978251649615	1.85267979122445	1.76307541180024	0.742865526786103	0.88719414875267	1.043277198476	0.744927683729141	1.42896570023412	0.196302566724944	1.03953901954649	1.48286474797032	0.70177265488902	1.39973043774548	0.419296782311895	1.44385562311485	0.916141097670574	0.663353337663658	0.920882565036657	1.22433024073128	0.96571909496818	2.30885739570961	2.91821236403132	1.45351645559208	1.07835355783853	0.843985778717194	0.978590100646067	1.32429694163789	1.27559122386374	2.24203985409686	0.685023195773545	1.42694816201028	1.95617186473156	1.04918186342831	1.37617667424273	0.134103745198823	1.60212593991707	1.05012658050587	0.129291337539633	0.594221733366389	0.509307693940926	1.67938991544857	1.16650183313419	1.51673085722151	1.28068827486755	2.33031422703095	0.731287394593142	0.781059768565955	1.02038004728622	2.35451426776234	1.6640112051653	1.84105156131602	0.931271423658792	0.257785738972798	1.09454690194501	1.5210610346172	2.62127155255467	0.485677528730112	2.79947195759434	0.840443742211109	2.00964585699454	1.38234013206732	1.20885660998836	1.5492552093457
ZNF286B	1.74855997031473	3.23136841056021	1.54956161554804	0.644922770894274	1.54375002811713	1.05384088946293	0.742085815405606	1.44398395303372	3.44769001830914	1.29373807813851	0.992645305613704	1.9648278373209	0.567160491527968	1.46900443561183	0.856129456622947	1.63169661048353	1.31077941567375	3.5591077388493	1.47930835703129	0.547056667803175	1.16822971404879	1.01462823990643	1.21927652684985	2.46306975547423	1.10544647226776	1.42931679169012	1.5363019756269	0.583364010701948	1.97693173998997	1.12831834499021	1.33469029509776	1.8502244615343	1.0006775431164	1.73751944612747	4.01112155072906	1.18173474029374	1.23015187557677	1.31672134160162	1.80781947893619	1.39348371418166	2.23972666956069	4.28571341986352	1.17450161828588	1.39822862213068	2.07335321601706	3.53185468758512	1.96000802020886	1.59441495331972	2.92523328663133	1.34478936550746	1.5627792126306	1.1976235048612	1.58744940286773	1.13738461691206	0.613256275919532	2.48766810243897	1.63180077521151	0.150379355978216	1.34607012489953	1.43759600555861	1.47325761766301	1.23265307304858	0.708963116831496	0.803926963715876	0.816564213953088	1.59348529354618	3.79849162477675	4.76767623854458	0.971197721966978	0.5518316138134	0.657885472134333	1.17287293862308	0.889274079310218	0.291942287686171	0.827812762080185	0.584618642372059	1.71861329469962	1.70146290140077	1.23475786145804	1.20419540477805	0.41354857006889	1.04931768319502	2.01062577903248	1.87180474544001	0.235293592744337	0.69191533423511	0.987411837818696	1.43474315324752	1.02370297290735	0.989524324644039	4.1245499704423	0.570674281591939	2.04883184784441	1.4013771576246	1.82096415260703	2.20687021655665	1.73812437198314	0.642364232885111	0.251116994830649	0.92025162103603	1.44921805542256	5.27146747278599	0.422194007626582	3.76965884275246	0.83732317495117	2.98507701080225	1.26072854886664	0.179218671147184	1.92979745936404
ZNF287	-2.67300135182548	-1.7681343099496	-1.78159797083302	-2.19496271360977	-2.65754765155505	-2.01825437061649	-2.81120966764404	-2.0653912053571	-2.17734588086955	-2.24939814359199	-2.51595909233884	-2.28291341497442	-1.66333068197383	-1.48969083533462	-2.16737834862894	-2.47425958564479	-2.75582929436903	-1.45531293020754	-2.76667641978504	-2.57426977027332	-2.69399909951675	-2.206654495672	-1.99590471480395	-2.28532283782422	-1.61698574301238	-2.02305978605399	-2.17146460345876	-2.10615899047408	-2.4372714796825	-1.7233206682921	-2.4105543143148	-1.81588916247972	-2.80753711687967	-2.67142776307807	-1.77896256602158	-2.26616253024375	-2.65539032251885	-2.63108482976928	-2.53829308903094	-2.76361135664587	-1.25144872832117	-1.52328450104377	-2.62722119061262	-2.3080078349844	-2.10152216747261	-1.89546046457918	-2.07491720241602	-2.22380757166579	-2.21296340038901	-2.3638452905616	-1.66975582792903	-2.36961019426446	-2.29478819156681	-2.77056431378218	-2.32794519973968	-2.26037838277573	-1.31163474624877	-2.75087110096813	-2.7354641646576	-1.45957278298507	-2.25591002519882	-2.45429278199822	-2.17897386438686	-1.60245520534437	-2.68876649655846	-2.31482909663862	-1.39565114291179	-1.43210777467882	-2.18021975310278	-1.60950254318657	-2.7171920899956	-2.24795645643359	-2.77915581822243	-2.55698531187662	-2.62221165853341	-2.31988520001481	-2.22469892768112	-2.71272964235204	-1.22826340698585	-2.61764215000619	-2.21785309490419	-2.61205207410855	-1.34841965255612	-0.206994647869356	-2.31232272112141	-1.15287510926365	-2.76226677359294	-2.12050689954013	-2.34361879586648	-2.68783792662023	-0.686643230198793	-2.7039917183669	-1.46931821096104	-2.61900643180318	-2.58500490752471	-1.99689445657382	-2.66678512742262	-2.18925448545722	-2.56073825589464	-2.6233745522475	-2.52527802545488	-1.25727945387824	-2.38699534621733	-0.319966048947618	-2.0964745444094	-2.06240911727844	-2.54953587125761	-2.56889696864623	-1.64516422003311
ZNF292	-1.91011228045813	1.64804644193607	-0.259085216948	-0.000738548301303664	-0.992921220996722	-0.557095337472368	-1.05517228507795	0.685908850145116	3.00224252649051	0.643416261034185	-0.503639260978993	1.51630073451419	-0.181658901941015	2.48996516754376	0.387344093825666	0.121010912368466	-1.8150892414441	2.02640441335116	0.666143787201893	-0.949984926570516	-1.449187526159	0.728495246698568	1.48887955134246	1.24980194075032	1.45365222060084	1.67173077554301	-0.729016840201843	0.697449557823774	0.79191265432094	0.551092047684235	1.51914566435259	-0.650855234846396	-1.05742605398813	-1.28025119189132	2.55727526322791	-0.429198147698963	0.219674904160129	-0.788971335248789	-0.717512819663495	-1.51261325865334	3.13424940731147	3.41266998363073	-1.29768411820912	-1.44622548757089	1.14236831492781	2.2947973070977	1.06716730626636	-0.738617548311239	0.887556559613105	-0.0711443826455588	-0.164382981942711	-0.81848545806726	-0.544950569059129	-1.44670120312811	-0.239071273384965	3.3176065874424	0.790639172940986	-2.23014415255322	-0.691516446262187	3.27247757689742	-0.227995755295517	-0.499677893318324	0.00907204490587085	-0.510690763953639	-0.845043090817175	-1.22965941851204	2.72593001475655	4.18529676415723	-1.69347936249997	0.274577626045947	-1.85774965337322	1.00296407474127	-2.60311229064888	-1.56338912080238	-2.11410331712382	-2.11428371581667	1.37552630978105	1.82269625623989	0.997886708164479	-1.36353669441663	-0.812394424181335	-1.25055606089618	0.596601983919103	2.87855363677181	-1.13573370437461	0.260191609062657	-1.77685872242121	0.270288941159141	-1.19148707601761	-1.04293431078316	3.41955520771699	-1.78990115763184	2.13454010492813	-0.647127613824798	-0.951357024513896	1.98607464288292	0.0666279487130756	-0.959015419702738	-1.15222940006845	-1.99828487903843	0.491187476054178	4.55495916437722	0.23693494616062	3.97470395508371	0.372296664705811	2.39132886153051	0.754566870284451	-2.47158750857518	1.76446970451259
ZNF296	-0.831403930562576	-1.51534871269951	-1.65167835918383	-1.34056330488656	-1.2393654111612	-1.50793920321076	-0.563299031678402	-1.08610515260212	-1.26639773007573	-0.619255645333305	-1.72252132175587	-0.895315977249619	-1.33921123312379	-0.938723577697361	-0.889746835363066	-0.940626605789387	-0.903738000076202	-0.999968801780725	-0.86173241697239	-0.844395545766197	-0.70901400078468	-1.09905566887181	-1.2025418690545	-0.92944325105327	-0.80956812241523	-0.811021438929656	-1.4687596890231	-0.0958428994524692	-0.971876640088262	-1.56831922456485	-1.01867847350623	-1.04223412401911	-0.58596585961917	-0.927101158602991	-1.56423602483105	-1.43731147973647	-1.36519713815242	-1.17137416746678	-0.867185182192399	-0.974057500365362	-1.32575987407848	-1.47397185127323	-0.803610337457004	-1.84561952494863	-1.21079745126541	-1.15463955905082	-0.302282664406036	-1.60415944755674	-1.44131869247622	-1.12711549589942	-1.55528130101073	-1.41287417312228	-1.00310365274634	-0.810644193466212	-1.08295908033893	-0.626053514715261	-1.71852730507927	-0.492987927693093	-0.925070695973565	-0.845264872154543	-1.49713310350813	-1.09075876257813	-1.37341503035288	-1.23006915320282	-0.839653211250827	-0.977010489382902	-1.58128404141968	-0.860846628860855	-0.823413020405818	-1.29894001977603	-0.526831941654777	-0.344204420765708	-0.846601667513906	-0.714694043190412	-0.236067848899795	-0.855957892566251	-1.32718610868526	-1.27302260411839	-1.80246118063644	-0.636279445328852	-0.879869573035625	-0.902318982082896	-1.27361775118427	-0.0796663457306419	-0.218465049380053	-1.37334211100704	-0.490288439425544	-1.3976074834324	-0.010203859477704	-0.927641209521043	-0.794620943663567	-0.623932908541123	-1.03956660538408	-0.673991064747918	-0.998177681448554	-1.65468051374584	-0.424956681439115	-0.987300600329956	-0.84414226677417	-1.01802800129246	-0.185399386026165	-1.84562597072568	-0.70367844735298	-1.81575982612574	-1.17735580608454	-1.09084813562367	-0.620898932550289	-0.227872368139416	-1.68120777461006
ZNF3	0.807476580802564	5.297781305467	0.36526429004342	0.351658972883383	4.31616500387581	0.98112689588771	2.60783227683195	2.64250418996839	7.85636811912488	5.26711381394593	0.627545971791154	6.16493581223526	0.227244461688373	6.05494958969718	1.83080529642459	2.9885686388775	2.04386051044887	6.04917112736557	1.46326632065764	-0.287953066649712	-0.332054050164306	1.28371120482812	2.46306267804205	5.06557888168901	3.37522366318208	3.99579494986736	-0.0177495627190157	3.25594426389488	2.2341081664675	0.433851350250856	4.8028529839706	1.03035518219932	0.909319047725949	3.10528392336734	1.95997323500632	1.30057189698404	0.116330316889333	0.725648212069831	2.25039498882029	0.427839872207614	3.91721919943335	5.84653820464041	2.21362165796305	0.165495977914818	2.08295957021625	5.60593923738603	3.54456595727084	0.585026922796498	4.96018646627648	0.215529526713225	0.463750626843114	0.0263382226376378	0.20207338115731	0.490550581977265	-0.27032086870935	2.26100656637242	1.1787135418344	-0.410232773768496	0.0120073687090501	7.43973899924041	-0.301432519190934	-0.959911937142913	-0.024302650644879	1.04760388270741	-0.400588218366075	1.38497331121428	5.15117109605652	6.18224422309187	4.96190339479944	1.67283603899126	1.59076866201581	5.1724337548412	0.510843607088021	0.446377125684275	0.612570808170956	-0.0869733113029595	3.20252452307015	2.07357159213786	2.81385766831142	1.35526214019517	-0.334231207819941	1.49467088091122	6.00418964638506	1.0539925549317	2.8645083899418	0.25060728779509	2.00804647513626	1.04587407512337	2.2628566142047	2.4269330743044	5.6080042675333	-0.563434444690837	4.27423789393678	3.67252849041521	3.14917187127184	4.17285964406373	3.7500403069324	-0.230043085105418	-0.21839318461855	-0.635746188313417	6.03213462050201	7.25709318805066	-0.46835326256248	4.7851892505454	1.91853385864774	5.27146591274842	3.60656297205509	-1.03867239405001	2.05932107598858
ZNF30	-1.99678813240291	-1.32393990720753	-2.1382182174729	-2.74168475985974	-2.30329138895214	-1.91030744331444	-2.61072568239822	-2.30036478627221	-1.29481346182553	-2.12418813777846	-2.07659177421766	-2.11218803141934	-1.25379007467711	-1.32801589886372	-1.9953385721391	-1.94273592925677	-2.06630910869124	-0.859343106362542	-1.93884457801885	-2.8019488134001	-1.74918402289424	-2.26607582351114	-2.65978457620172	-1.63864047257279	-2.00452491855784	-2.33224294620152	-1.94316095625169	-1.44169731409118	-2.44753195500237	-1.96759426509201	-1.87471740336792	-1.46335022325382	-2.48913729025608	-2.09496357674336	-1.21604805113954	-2.23633585917073	-2.74729908978014	-2.34406010943967	-2.05657266849457	-2.28727716409901	-1.34827229399242	-1.30377518362179	-2.04702055419558	-3.02749389883979	-1.48029929758801	-1.13779227305085	-1.43372756879207	-2.69131564402508	-1.75242508440589	-2.07670155007357	-2.15798639603329	-2.43370515260412	-1.85968720512	-2.51360388589834	-2.44735691784286	-1.95868790406209	-2.29072488341653	-2.49927471274657	-2.17803031662381	-1.36149701116702	-2.52397087042868	-2.01782690763123	-2.48875237303952	-1.78620430871703	-2.61696191608775	-2.24304320962076	-0.87207927223419	-1.16472299354954	-1.74921814978087	-2.16346709026094	-1.91999042460124	-1.22065562889153	-2.61464439131775	-2.21871837879652	-1.6123067678975	-2.37303631347045	-1.59428638945015	-1.85769155262461	-2.10026485172697	-1.75497543639695	-2.29044151563069	-2.53456315089718	-1.73715883872556	-0.240903555888307	-1.78415795370075	-1.84124100513154	-1.79365931893406	-2.33995899096641	-1.71508270043176	-2.42781759922752	-0.383297019061852	-2.13231398069271	-1.04623833212161	-1.82619736538106	-2.09694062459122	-1.6931574741346	-1.48999998527862	-2.14859827063723	-2.10485677828183	-2.38419202008831	-1.78152051206893	0.126585467998854	-2.54990572185434	-0.373550644039456	-1.95078435318647	-1.10402690619851	-2.14211098215457	-2.08679103356367	-1.34823050661669
ZNF300	-3.85876797342481	2.54975883113557	-2.72476882836683	-1.30438429392106	-2.59254739453174	-0.788062441312753	-2.70599057844434	-2.5489937951454	-7.14324109105997	-0.552406553466289	-4.1108562699549	-1.58686005278736	-1.15636309239701	3.81907234934103	-3.68128108426551	-3.25342712287189	-1.44940629286868	2.96642823311137	-2.00753239075926	-2.31954115109146	-1.03653485142071	-4.31048508959354	-2.6452676177025	-3.65033030938936	-3.12509133820474	-4.83754088433813	-1.68852266488466	-1.38076778856892	-3.71835757052833	-2.09634379214896	-2.92643865827998	-0.41056755102388	-2.08587265112723	-2.33806450400528	6.8561744160331	-0.946965159903635	-2.71008345087508	-1.54960391123741	-2.9269546172	-2.48894011623821	6.58456217729365	6.08279294178009	-2.18383402926152	-2.12488795853827	-3.54748605954206	-4.31634631564017	3.26918401663311	-3.15604289793782	-3.28306656890327	-3.9104777874639	-0.874404395107426	-0.949921189507293	-2.47687164334342	-0.604858049341307	-2.12641377719922	-7.86854766438891	-1.91129058345808	-0.93086595963593	-2.17079237091278	-1.49478138927721	-2.67402564172013	-1.38733254130469	-1.78177331163476	-0.79697540000677	-1.66278910620774	-2.89052057057339	3.34079127550513	7.2005215448708	-2.92143851781982	-2.3348384602929	-2.5512942296017	-1.69881138900942	-4.07738755015803	-0.565291016274012	-1.58996928930289	-1.30757449172191	-3.27316461679817	-2.52381524501492	-1.38570249902224	-1.97591180105386	-1.57828310855886	-2.64726510790983	-1.35006348321057	0.053767454680585	-0.625700802189648	-0.85659528492409	-1.31497085743248	-2.19082407235347	-1.53396462919373	-1.76974950130067	3.38742681224564	-1.08211410652132	-3.79753713511623	-1.55731579394195	-1.40476212340726	-3.75849949237208	-0.667663977541753	-1.38229619608884	-1.23347754202068	-1.08809426852809	-2.34182929639172	8.11387725214377	-3.1721499351557	5.85118249475986	-0.887930933170903	-4.57972938722907	-2.39001721581162	-0.769609888978123	-2.44647157693825
